iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
1,"(23, 7)",None,Start,"[((24, 7), 'East'), ((22, 7), 'West')]",[],"['(22, 7)', '(24, 7)']","[(23, 7)]",0,0,0
2,"(24, 7)","(23, 7)",East,"[((25, 7), 'East')]","['(22, 7)']","['(25, 7)', '(22, 7)']","[(23, 7), (24, 7)]",1,0,1
3,"(22, 7)","(23, 7)",West,[],"['(25, 7)']","['(25, 7)']","[(22, 7), (23, 7), (24, 7)]",1,0,1
