iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
1,"(28, 4)",None,Start,"[((29, 4), 'East'), ((27, 4), 'West')]",[],"['(27, 4)', '(29, 4)']","[(28, 4)]",0,0,0
2,"(29, 4)","(28, 4)",East,"[((29, 3), 'South')]","['(27, 4)']","['(29, 3)', '(27, 4)']","[(29, 4), (28, 4)]",1,0,1
3,"(27, 4)","(28, 4)",West,[],"['(29, 3)']","['(29, 3)']","[(29, 4), (27, 4), (28, 4)]",1,0,1
