iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
1,"(27, 3)",None,Start,"[((27, 4), 'North'), ((26, 3), 'West')]",[],"['(26, 3)', '(27, 4)']","[(27, 3)]",0,0,0
2,"(27, 4)","(27, 3)",North,"[((27, 5), 'North'), ((28, 4), 'East')]","['(26, 3)']","['(28, 4)', '(27, 5)', '(26, 3)']","[(27, 3), (27, 4)]",1,0,1
3,"(26, 3)","(27, 3)",West,[],"['(28, 4)', '(27, 5)']","['(28, 4)', '(27, 5)']","[(27, 3), (27, 4), (26, 3)]",1,0,1
