iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
16,"(29, 4)","(29, 5)",South,"[((29, 3), 'South', 30)]","['(33, 4)', '(35, 4)', '(31, 6)']","['(29, 3)', '(33, 4)', '(31, 6)', '(35, 4)']","[(31, 5), (33, 1), (29, 4), (34, 1), (35, 1), (31, 4), (32, 3), (31, 1), (33, 3), (34, 3), (35, 3), (31, 3), (35, 2), (29, 5), (31, 2), (30, 5)]",11,31,31
17,"(29, 3)","(29, 4)",South,"[((28, 3), 'West', 29)]","['(33, 4)', '(35, 4)', '(31, 6)']","['(28, 3)', '(33, 4)', '(31, 6)', '(35, 4)']","[(31, 5), (33, 1), (29, 4), (34, 1), (35, 1), (31, 4), (32, 3), (31, 1), (33, 3), (34, 3), (29, 3), (35, 3), (31, 3), (35, 2), (29, 5), (31, 2), (30, 5)]",12,30,30
18,"(28, 3)","(29, 3)",West,"[((27, 3), 'West', 28)]","['(33, 4)', '(35, 4)', '(31, 6)']","['(27, 3)', '(33, 4)', '(31, 6)', '(35, 4)']","[(31, 5), (33, 1), (29, 4), (34, 1), (35, 1), (31, 4), (32, 3), (31, 1), (33, 3), (28, 3), (34, 3), (29, 3), (35, 3), (31, 3), (35, 2), (29, 5), (31, 2), (30, 5)]",13,29,29
19,"(27, 3)","(28, 3)",West,"[((27, 4), 'North', 29), ((27, 2), 'South', 27), ((26, 3), 'West', 27)]","['(33, 4)', '(35, 4)', '(31, 6)']","['(27, 2)', '(27, 4)', '(26, 3)', '(35, 4)', '(33, 4)', '(31, 6)']","[(31, 5), (34, 1), (28, 3), (32, 3), (35, 2), (29, 4), (31, 4), (31, 1), (34, 3), (27, 3), (30, 5), (33, 1), (35, 1), (29, 3), (31, 3), (33, 3), (35, 3), (29, 5), (31, 2)]",14,28,28
20,"(27, 2)","(27, 3)",South,"[((27, 1), 'South', 26)]","['(26, 3)', '(27, 4)', '(31, 6)', '(35, 4)', '(33, 4)']","['(27, 1)', '(27, 4)', '(26, 3)', '(35, 4)', '(33, 4)', '(31, 6)']","[(31, 5), (34, 1), (28, 3), (32, 3), (35, 2), (29, 4), (31, 4), (31, 1), (34, 3), (27, 3), (30, 5), (33, 1), (35, 1), (29, 3), (31, 3), (27, 2), (33, 3), (35, 3), (29, 5), (31, 2)]",15,27,27
21,"(27, 1)","(27, 2)",South,"[((28, 1), 'East', 27)]","['(26, 3)', '(27, 4)', '(31, 6)', '(35, 4)', '(33, 4)']","['(26, 3)', '(27, 4)', '(28, 1)', '(35, 4)', '(33, 4)', '(31, 6)']","[(31, 5), (34, 1), (27, 1), (28, 3), (32, 3), (35, 2), (29, 4), (31, 4), (31, 1), (34, 3), (27, 3), (30, 5), (33, 1), (35, 1), (29, 3), (31, 3), (27, 2), (33, 3), (35, 3), (29, 5), (31, 2)]",16,26,26
22,"(26, 3)","(27, 3)",West,"[((25, 3), 'West', 26)]","['(28, 1)', '(27, 4)', '(31, 6)', '(35, 4)', '(33, 4)']","['(25, 3)', '(27, 4)', '(28, 1)', '(35, 4)', '(33, 4)', '(31, 6)']","[(31, 5), (34, 1), (27, 1), (28, 3), (32, 3), (35, 2), (29, 4), (31, 4), (31, 1), (34, 3), (27, 3), (30, 5), (33, 1), (35, 1), (29, 3), (31, 3), (27, 2), (33, 3), (35, 3), (26, 3), (29, 5), (31, 2)]",15,27,27
23,"(25, 3)","(26, 3)",West,"[((25, 4), 'North', 27), ((24, 3), 'West', 25)]","['(28, 1)', '(27, 4)', '(31, 6)', '(35, 4)', '(33, 4)']","['(24, 3)', '(27, 4)', '(28, 1)', '(35, 4)', '(33, 4)', '(31, 6)', '(25, 4)']","[(31, 5), (34, 1), (27, 1), (28, 3), (32, 3), (35, 2), (29, 4), (31, 4), (31, 1), (34, 3), (27, 3), (30, 5), (33, 1), (25, 3), (35, 1), (29, 3), (31, 3), (27, 2), (33, 3), (35, 3), (26, 3), (29, 5), (31, 2)]",16,26,26
24,"(24, 3)","(25, 3)",West,"[((23, 3), 'West', 24)]","['(28, 1)', '(27, 4)', '(25, 4)', '(35, 4)', '(33, 4)', '(31, 6)']","['(23, 3)', '(27, 4)', '(28, 1)', '(35, 4)', '(33, 4)', '(31, 6)', '(25, 4)']","[(31, 5), (34, 1), (27, 1), (28, 3), (32, 3), (35, 2), (29, 4), (31, 4), (31, 1), (34, 3), (27, 3), (30, 5), (33, 1), (25, 3), (35, 1), (29, 3), (31, 3), (27, 2), (33, 3), (35, 3), (24, 3), (26, 3), (29, 5), (31, 2)]",17,25,25
25,"(23, 3)","(24, 3)",West,"[((23, 2), 'South', 23), ((22, 3), 'West', 23)]","['(28, 1)', '(27, 4)', '(25, 4)', '(35, 4)', '(33, 4)', '(31, 6)']","['(23, 2)', '(22, 3)', '(28, 1)', '(27, 4)', '(33, 4)', '(31, 6)', '(25, 4)', '(35, 4)']","[(31, 5), (34, 1), (27, 1), (28, 3), (32, 3), (35, 2), (29, 4), (31, 4), (31, 1), (23, 3), (34, 3), (27, 3), (30, 5), (33, 1), (25, 3), (35, 1), (29, 3), (31, 3), (27, 2), (33, 3), (35, 3), (24, 3), (26, 3), (29, 5), (31, 2)]",18,24,24
26,"(23, 2)","(23, 3)",South,"[((23, 1), 'South', 22)]","['(22, 3)', '(27, 4)', '(28, 1)', '(35, 4)', '(33, 4)', '(31, 6)', '(25, 4)']","['(23, 1)', '(22, 3)', '(28, 1)', '(27, 4)', '(33, 4)', '(31, 6)', '(25, 4)', '(35, 4)']","[(31, 5), (34, 1), (27, 1), (28, 3), (32, 3), (35, 2), (29, 4), (31, 4), (31, 1), (23, 3), (34, 3), (27, 3), (30, 5), (33, 1), (25, 3), (35, 1), (29, 3), (31, 3), (23, 2), (27, 2), (33, 3), (35, 3), (24, 3), (26, 3), (29, 5), (31, 2)]",19,23,23
27,"(23, 1)","(23, 2)",South,"[((24, 1), 'East', 23), ((22, 1), 'West', 21)]","['(22, 3)', '(27, 4)', '(28, 1)', '(35, 4)', '(33, 4)', '(31, 6)', '(25, 4)']","['(22, 1)', '(22, 3)', '(28, 1)', '(24, 1)', '(33, 4)', '(31, 6)', '(25, 4)', '(35, 4)', '(27, 4)']","[(31, 5), (23, 1), (34, 1), (27, 1), (28, 3), (32, 3), (35, 2), (29, 4), (31, 4), (31, 1), (23, 3), (34, 3), (27, 3), (30, 5), (33, 1), (25, 3), (35, 1), (29, 3), (31, 3), (23, 2), (27, 2), (33, 3), (35, 3), (24, 3), (26, 3), (29, 5), (31, 2)]",20,22,22
28,"(22, 1)","(23, 1)",West,"[((21, 1), 'West', 20)]","['(22, 3)', '(24, 1)', '(28, 1)', '(27, 4)', '(33, 4)', '(31, 6)', '(25, 4)', '(35, 4)']","['(21, 1)', '(22, 3)', '(28, 1)', '(24, 1)', '(33, 4)', '(31, 6)', '(25, 4)', '(35, 4)', '(27, 4)']","[(31, 5), (23, 1), (34, 1), (27, 1), (28, 3), (32, 3), (35, 2), (29, 4), (31, 4), (22, 1), (31, 1), (23, 3), (34, 3), (27, 3), (30, 5), (33, 1), (25, 3), (35, 1), (29, 3), (31, 3), (23, 2), (27, 2), (33, 3), (35, 3), (24, 3), (26, 3), (29, 5), (31, 2)]",21,21,21
29,"(21, 1)","(22, 1)",West,"[((20, 1), 'West', 19)]","['(22, 3)', '(24, 1)', '(28, 1)', '(27, 4)', '(33, 4)', '(31, 6)', '(25, 4)', '(35, 4)']","['(20, 1)', '(22, 3)', '(28, 1)', '(24, 1)', '(33, 4)', '(31, 6)', '(25, 4)', '(35, 4)', '(27, 4)']","[(31, 5), (23, 1), (34, 1), (27, 1), (28, 3), (32, 3), (35, 2), (29, 4), (31, 4), (22, 1), (31, 1), (23, 3), (34, 3), (27, 3), (30, 5), (33, 1), (25, 3), (35, 1), (29, 3), (31, 3), (23, 2), (27, 2), (33, 3), (35, 3), (24, 3), (26, 3), (29, 5), (31, 2), (21, 1)]",22,20,20
30,"(20, 1)","(21, 1)",West,"[((19, 1), 'West', 18)]","['(22, 3)', '(24, 1)', '(28, 1)', '(27, 4)', '(33, 4)', '(31, 6)', '(25, 4)', '(35, 4)']","['(19, 1)', '(22, 3)', '(28, 1)', '(24, 1)', '(33, 4)', '(31, 6)', '(25, 4)', '(35, 4)', '(27, 4)']","[(31, 5), (23, 1), (34, 1), (27, 1), (28, 3), (32, 3), (35, 2), (29, 4), (31, 4), (22, 1), (31, 1), (20, 1), (23, 3), (34, 3), (27, 3), (30, 5), (33, 1), (25, 3), (35, 1), (29, 3), (31, 3), (23, 2), (27, 2), (33, 3), (35, 3), (24, 3), (26, 3), (29, 5), (31, 2), (21, 1)]",23,19,19
31,"(19, 1)","(20, 1)",West,[],"['(22, 3)', '(24, 1)', '(28, 1)', '(27, 4)', '(33, 4)', '(31, 6)', '(25, 4)', '(35, 4)']","['(22, 3)', '(24, 1)', '(28, 1)', '(27, 4)', '(33, 4)', '(31, 6)', '(25, 4)', '(35, 4)']","[(31, 5), (23, 1), (34, 1), (27, 1), (28, 3), (32, 3), (35, 2), (29, 4), (31, 4), (22, 1), (31, 1), (20, 1), (23, 3), (34, 3), (27, 3), (30, 5), (33, 1), (25, 3), (35, 1), (29, 3), (31, 3), (23, 2), (27, 2), (19, 1), (33, 3), (35, 3), (24, 3), (26, 3), (29, 5), (31, 2), (21, 1)]",24,18,18
32,"(22, 3)","(23, 3)",West,"[((21, 3), 'West', 22)]","['(24, 1)', '(27, 4)', '(28, 1)', '(35, 4)', '(33, 4)', '(31, 6)', '(25, 4)']","['(21, 3)', '(24, 1)', '(28, 1)', '(27, 4)', '(33, 4)', '(31, 6)', '(25, 4)', '(35, 4)']","[(31, 5), (23, 1), (34, 1), (27, 1), (28, 3), (32, 3), (35, 2), (29, 4), (31, 4), (22, 1), (31, 1), (20, 1), (23, 3), (34, 3), (27, 3), (30, 5), (33, 1), (25, 3), (35, 1), (29, 3), (31, 3), (23, 2), (22, 3), (27, 2), (19, 1), (33, 3), (35, 3), (24, 3), (26, 3), (29, 5), (31, 2), (21, 1)]",19,23,23
33,"(21, 3)","(22, 3)",West,"[((20, 3), 'West', 21)]","['(24, 1)', '(27, 4)', '(28, 1)', '(35, 4)', '(33, 4)', '(31, 6)', '(25, 4)']","['(20, 3)', '(24, 1)', '(28, 1)', '(27, 4)', '(33, 4)', '(31, 6)', '(25, 4)', '(35, 4)']","[(31, 5), (23, 1), (34, 1), (27, 1), (28, 3), (32, 3), (35, 2), (29, 4), (31, 4), (22, 1), (21, 3), (31, 1), (20, 1), (23, 3), (34, 3), (27, 3), (30, 5), (33, 1), (25, 3), (35, 1), (29, 3), (31, 3), (23, 2), (22, 3), (27, 2), (19, 1), (33, 3), (35, 3), (24, 3), (26, 3), (29, 5), (31, 2), (21, 1)]",20,22,22
34,"(20, 3)","(21, 3)",West,"[((19, 3), 'West', 20)]","['(24, 1)', '(27, 4)', '(28, 1)', '(35, 4)', '(33, 4)', '(31, 6)', '(25, 4)']","['(19, 3)', '(24, 1)', '(28, 1)', '(27, 4)', '(33, 4)', '(31, 6)', '(25, 4)', '(35, 4)']","[(31, 5), (23, 1), (34, 1), (27, 1), (28, 3), (32, 3), (35, 2), (29, 4), (31, 4), (22, 1), (21, 3), (31, 1), (20, 1), (23, 3), (34, 3), (27, 3), (30, 5), (33, 1), (25, 3), (35, 1), (29, 3), (31, 3), (23, 2), (20, 3), (22, 3), (27, 2), (19, 1), (33, 3), (35, 3), (24, 3), (26, 3), (29, 5), (31, 2), (21, 1)]",21,21,21
35,"(19, 3)","(20, 3)",West,"[((18, 3), 'West', 19)]","['(24, 1)', '(27, 4)', '(28, 1)', '(35, 4)', '(33, 4)', '(31, 6)', '(25, 4)']","['(18, 3)', '(24, 1)', '(28, 1)', '(27, 4)', '(33, 4)', '(31, 6)', '(25, 4)', '(35, 4)']","[(31, 5), (23, 1), (34, 1), (27, 1), (28, 3), (19, 3), (32, 3), (35, 2), (29, 4), (31, 4), (22, 1), (21, 3), (31, 1), (20, 1), (23, 3), (34, 3), (27, 3), (30, 5), (33, 1), (25, 3), (35, 1), (29, 3), (31, 3), (23, 2), (20, 3), (22, 3), (27, 2), (19, 1), (33, 3), (35, 3), (24, 3), (26, 3), (29, 5), (31, 2), (21, 1)]",22,20,20
36,"(18, 3)","(19, 3)",West,"[((17, 3), 'West', 18)]","['(24, 1)', '(27, 4)', '(28, 1)', '(35, 4)', '(33, 4)', '(31, 6)', '(25, 4)']","['(17, 3)', '(24, 1)', '(28, 1)', '(27, 4)', '(33, 4)', '(31, 6)', '(25, 4)', '(35, 4)']","[(31, 5), (23, 1), (34, 1), (27, 1), (28, 3), (19, 3), (32, 3), (35, 2), (29, 4), (31, 4), (22, 1), (21, 3), (31, 1), (20, 1), (23, 3), (34, 3), (27, 3), (30, 5), (33, 1), (25, 3), (35, 1), (18, 3), (29, 3), (31, 3), (23, 2), (20, 3), (22, 3), (27, 2), (19, 1), (33, 3), (35, 3), (24, 3), (26, 3), (29, 5), (31, 2), (21, 1)]",23,19,19
37,"(17, 3)","(18, 3)",West,"[((16, 3), 'West', 17)]","['(24, 1)', '(27, 4)', '(28, 1)', '(35, 4)', '(33, 4)', '(31, 6)', '(25, 4)']","['(16, 3)', '(24, 1)', '(28, 1)', '(27, 4)', '(33, 4)', '(31, 6)', '(25, 4)', '(35, 4)']","[(31, 5), (23, 1), (34, 1), (27, 1), (28, 3), (17, 3), (19, 3), (32, 3), (35, 2), (29, 4), (31, 4), (22, 1), (21, 3), (31, 1), (20, 1), (23, 3), (34, 3), (27, 3), (30, 5), (33, 1), (25, 3), (35, 1), (18, 3), (29, 3), (31, 3), (23, 2), (20, 3), (22, 3), (27, 2), (19, 1), (33, 3), (35, 3), (24, 3), (26, 3), (29, 5), (31, 2), (21, 1)]",24,18,18
38,"(16, 3)","(17, 3)",West,"[((15, 3), 'West', 16)]","['(24, 1)', '(27, 4)', '(28, 1)', '(35, 4)', '(33, 4)', '(31, 6)', '(25, 4)']","['(15, 3)', '(24, 1)', '(28, 1)', '(27, 4)', '(33, 4)', '(31, 6)', '(25, 4)', '(35, 4)']","[(31, 5), (23, 1), (34, 1), (27, 1), (28, 3), (17, 3), (19, 3), (32, 3), (35, 2), (29, 4), (31, 4), (22, 1), (21, 3), (31, 1), (20, 1), (23, 3), (34, 3), (27, 3), (30, 5), (33, 1), (25, 3), (35, 1), (16, 3), (18, 3), (29, 3), (31, 3), (23, 2), (20, 3), (22, 3), (27, 2), (19, 1), (33, 3), (35, 3), (24, 3), (26, 3), (29, 5), (31, 2), (21, 1)]",25,17,17
39,"(15, 3)","(16, 3)",West,"[((15, 4), 'North', 17), ((15, 2), 'South', 15), ((14, 3), 'West', 15)]","['(24, 1)', '(27, 4)', '(28, 1)', '(35, 4)', '(33, 4)', '(31, 6)', '(25, 4)']","['(15, 2)', '(14, 3)', '(28, 1)', '(24, 1)', '(15, 4)', '(31, 6)', '(25, 4)', '(35, 4)', '(27, 4)', '(33, 4)']","[(31, 5), (23, 1), (34, 1), (27, 1), (28, 3), (17, 3), (19, 3), (32, 3), (35, 2), (29, 4), (31, 4), (22, 1), (21, 3), (31, 1), (20, 1), (23, 3), (34, 3), (27, 3), (30, 5), (33, 1), (25, 3), (35, 1), (16, 3), (18, 3), (29, 3), (31, 3), (23, 2), (20, 3), (22, 3), (27, 2), (19, 1), (33, 3), (35, 3), (24, 3), (26, 3), (15, 3), (29, 5), (31, 2), (21, 1)]",26,16,16
40,"(15, 2)","(15, 3)",South,"[((15, 1), 'South', 14)]","['(14, 3)', '(15, 4)', '(28, 1)', '(24, 1)', '(33, 4)', '(31, 6)', '(25, 4)', '(35, 4)', '(27, 4)']","['(15, 1)', '(14, 3)', '(28, 1)', '(24, 1)', '(15, 4)', '(31, 6)', '(25, 4)', '(35, 4)', '(27, 4)', '(33, 4)']","[(31, 5), (23, 1), (34, 1), (27, 1), (28, 3), (17, 3), (19, 3), (32, 3), (35, 2), (15, 2), (29, 4), (31, 4), (22, 1), (21, 3), (31, 1), (20, 1), (23, 3), (34, 3), (27, 3), (30, 5), (33, 1), (25, 3), (35, 1), (16, 3), (18, 3), (29, 3), (31, 3), (23, 2), (20, 3), (22, 3), (27, 2), (19, 1), (33, 3), (35, 3), (24, 3), (26, 3), (15, 3), (29, 5), (31, 2), (21, 1)]",27,15,15
41,"(15, 1)","(15, 2)",South,"[((16, 1), 'East', 15)]","['(14, 3)', '(15, 4)', '(28, 1)', '(24, 1)', '(33, 4)', '(31, 6)', '(25, 4)', '(35, 4)', '(27, 4)']","['(14, 3)', '(16, 1)', '(28, 1)', '(24, 1)', '(15, 4)', '(31, 6)', '(25, 4)', '(35, 4)', '(27, 4)', '(33, 4)']","[(31, 5), (23, 1), (34, 1), (27, 1), (28, 3), (17, 3), (19, 3), (32, 3), (35, 2), (15, 2), (29, 4), (31, 4), (22, 1), (21, 3), (31, 1), (20, 1), (23, 3), (34, 3), (27, 3), (30, 5), (33, 1), (25, 3), (35, 1), (16, 3), (15, 1), (18, 3), (29, 3), (31, 3), (23, 2), (20, 3), (22, 3), (27, 2), (19, 1), (33, 3), (35, 3), (24, 3), (26, 3), (15, 3), (29, 5), (31, 2), (21, 1)]",28,14,14
42,"(14, 3)","(15, 3)",West,"[((13, 3), 'West', 14)]","['(16, 1)', '(15, 4)', '(28, 1)', '(24, 1)', '(33, 4)', '(31, 6)', '(25, 4)', '(35, 4)', '(27, 4)']","['(13, 3)', '(16, 1)', '(28, 1)', '(24, 1)', '(15, 4)', '(31, 6)', '(25, 4)', '(35, 4)', '(27, 4)', '(33, 4)']","[(31, 5), (23, 1), (34, 1), (27, 1), (28, 3), (17, 3), (19, 3), (32, 3), (35, 2), (15, 2), (29, 4), (31, 4), (22, 1), (21, 3), (31, 1), (20, 1), (23, 3), (34, 3), (14, 3), (27, 3), (30, 5), (33, 1), (25, 3), (35, 1), (16, 3), (15, 1), (18, 3), (29, 3), (31, 3), (23, 2), (20, 3), (22, 3), (27, 2), (19, 1), (33, 3), (35, 3), (24, 3), (26, 3), (15, 3), (29, 5), (31, 2), (21, 1)]",27,15,15
43,"(13, 3)","(14, 3)",West,"[((13, 4), 'North', 15)]","['(16, 1)', '(15, 4)', '(28, 1)', '(24, 1)', '(33, 4)', '(31, 6)', '(25, 4)', '(35, 4)', '(27, 4)']","['(16, 1)', '(13, 4)', '(28, 1)', '(24, 1)', '(15, 4)', '(31, 6)', '(25, 4)', '(35, 4)', '(27, 4)', '(33, 4)']","[(31, 5), (23, 1), (34, 1), (27, 1), (28, 3), (17, 3), (19, 3), (32, 3), (35, 2), (15, 2), (29, 4), (31, 4), (22, 1), (21, 3), (31, 1), (20, 1), (23, 3), (34, 3), (14, 3), (27, 3), (30, 5), (33, 1), (25, 3), (35, 1), (16, 3), (15, 1), (18, 3), (29, 3), (31, 3), (23, 2), (20, 3), (22, 3), (27, 2), (19, 1), (33, 3), (35, 3), (24, 3), (13, 3), (26, 3), (15, 3), (29, 5), (31, 2), (21, 1)]",28,14,14
44,"(16, 1)","(15, 1)",East,"[((17, 1), 'East', 16)]","['(13, 4)', '(15, 4)', '(28, 1)', '(24, 1)', '(33, 4)', '(31, 6)', '(25, 4)', '(35, 4)', '(27, 4)']","['(13, 4)', '(17, 1)', '(28, 1)', '(24, 1)', '(15, 4)', '(31, 6)', '(25, 4)', '(35, 4)', '(27, 4)', '(33, 4)']","[(31, 5), (23, 1), (34, 1), (27, 1), (28, 3), (17, 3), (19, 3), (32, 3), (35, 2), (15, 2), (16, 1), (29, 4), (31, 4), (22, 1), (21, 3), (31, 1), (20, 1), (23, 3), (34, 3), (14, 3), (27, 3), (30, 5), (33, 1), (25, 3), (35, 1), (16, 3), (15, 1), (18, 3), (29, 3), (31, 3), (23, 2), (20, 3), (22, 3), (27, 2), (19, 1), (33, 3), (35, 3), (24, 3), (13, 3), (26, 3), (15, 3), (29, 5), (31, 2), (21, 1)]",29,15,15
45,"(13, 4)","(13, 3)",North,"[((13, 5), 'North', 16)]","['(17, 1)', '(15, 4)', '(28, 1)', '(24, 1)', '(33, 4)', '(31, 6)', '(25, 4)', '(35, 4)', '(27, 4)']","['(17, 1)', '(13, 5)', '(28, 1)', '(24, 1)', '(15, 4)', '(31, 6)', '(25, 4)', '(35, 4)', '(27, 4)', '(33, 4)']","[(31, 5), (23, 1), (34, 1), (27, 1), (28, 3), (17, 3), (19, 3), (32, 3), (35, 2), (15, 2), (16, 1), (29, 4), (31, 4), (22, 1), (21, 3), (31, 1), (20, 1), (23, 3), (34, 3), (14, 3), (27, 3), (30, 5), (33, 1), (13, 4), (25, 3), (35, 1), (16, 3), (15, 1), (18, 3), (29, 3), (31, 3), (23, 2), (20, 3), (22, 3), (27, 2), (19, 1), (33, 3), (35, 3), (24, 3), (13, 3), (26, 3), (15, 3), (29, 5), (31, 2), (21, 1)]",29,15,15
46,"(17, 1)","(16, 1)",East,[],"['(13, 5)', '(15, 4)', '(28, 1)', '(24, 1)', '(33, 4)', '(31, 6)', '(25, 4)', '(35, 4)', '(27, 4)']","['(13, 5)', '(15, 4)', '(28, 1)', '(24, 1)', '(33, 4)', '(31, 6)', '(25, 4)', '(35, 4)', '(27, 4)']","[(31, 5), (23, 1), (34, 1), (27, 1), (28, 3), (17, 3), (19, 3), (32, 3), (35, 2), (15, 2), (16, 1), (29, 4), (31, 4), (22, 1), (21, 3), (31, 1), (20, 1), (23, 3), (34, 3), (14, 3), (27, 3), (30, 5), (33, 1), (13, 4), (25, 3), (35, 1), (16, 3), (15, 1), (18, 3), (29, 3), (31, 3), (23, 2), (20, 3), (22, 3), (27, 2), (17, 1), (19, 1), (33, 3), (35, 3), (24, 3), (13, 3), (26, 3), (15, 3), (29, 5), (31, 2), (21, 1)]",30,16,16
47,"(13, 5)","(13, 4)",North,[],"['(15, 4)', '(24, 1)', '(28, 1)', '(27, 4)', '(33, 4)', '(31, 6)', '(25, 4)', '(35, 4)']","['(15, 4)', '(24, 1)', '(28, 1)', '(27, 4)', '(33, 4)', '(31, 6)', '(25, 4)', '(35, 4)']","[(31, 5), (23, 1), (34, 1), (27, 1), (28, 3), (17, 3), (19, 3), (32, 3), (35, 2), (13, 5), (15, 2), (16, 1), (29, 4), (31, 4), (22, 1), (21, 3), (31, 1), (20, 1), (23, 3), (34, 3), (14, 3), (27, 3), (30, 5), (33, 1), (13, 4), (25, 3), (35, 1), (16, 3), (15, 1), (18, 3), (29, 3), (31, 3), (23, 2), (20, 3), (22, 3), (27, 2), (17, 1), (19, 1), (33, 3), (35, 3), (24, 3), (13, 3), (26, 3), (15, 3), (29, 5), (31, 2), (21, 1)]",30,16,16
48,"(15, 4)","(15, 3)",North,"[((15, 5), 'North', 18)]","['(24, 1)', '(27, 4)', '(28, 1)', '(35, 4)', '(33, 4)', '(31, 6)', '(25, 4)']","['(15, 5)', '(24, 1)', '(28, 1)', '(27, 4)', '(33, 4)', '(31, 6)', '(25, 4)', '(35, 4)']","[(31, 5), (23, 1), (34, 1), (27, 1), (28, 3), (17, 3), (19, 3), (32, 3), (35, 2), (13, 5), (15, 2), (16, 1), (29, 4), (31, 4), (22, 1), (21, 3), (31, 1), (20, 1), (23, 3), (34, 3), (14, 3), (27, 3), (30, 5), (33, 1), (13, 4), (25, 3), (35, 1), (15, 4), (16, 3), (15, 1), (18, 3), (29, 3), (31, 3), (23, 2), (20, 3), (22, 3), (27, 2), (17, 1), (19, 1), (33, 3), (35, 3), (24, 3), (13, 3), (26, 3), (15, 3), (29, 5), (31, 2), (21, 1)]",27,17,17
