iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
1,"(18, 9)",None,Start,"[((19, 9), 'East')]",[],"['(19, 9)']","[(18, 9)]",0,0,0
2,"(19, 9)","(18, 9)",East,"[((19, 8), 'South')]",[],"['(19, 8)']","[(18, 9), (19, 9)]",1,0,1
3,"(19, 8)","(19, 9)",South,"[((19, 7), 'South')]",[],"['(19, 7)']","[(18, 9), (19, 8), (19, 9)]",2,0,2
4,"(19, 7)","(19, 8)",South,"[((19, 6), 'South'), ((20, 7), 'East')]",[],"['(20, 7)', '(19, 6)']","[(18, 9), (19, 8), (19, 9), (19, 7)]",3,0,3
5,"(19, 6)","(19, 7)",South,[],"['(20, 7)']","['(20, 7)']","[(19, 8), (19, 7), (19, 6), (18, 9), (19, 9)]",4,0,4
