iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
165,"(10, 19)","(11, 19)",West,"[((9, 19), 'West')]","['(35, 4)', '(33, 4)', '(31, 6)', '(27, 4)', '(27, 2)', '(25, 4)', '(23, 2)', '(17, 12)', '(19, 12)', '(21, 14)', '(31, 20)', '(33, 20)', '(35, 30)', '(33, 26)', '(31, 28)', '(29, 28)', '(29, 20)', '(28, 17)', '(25, 20)', '(21, 20)', '(21, 18)', '(17, 20)', '(15, 18)', '(13, 20)', '(13, 18)', '(11, 18)']","['(35, 4)', '(33, 4)', '(31, 6)', '(27, 4)', '(27, 2)', '(25, 4)', '(23, 2)', '(17, 12)', '(19, 12)', '(21, 14)', '(31, 20)', '(33, 20)', '(35, 30)', '(33, 26)', '(31, 28)', '(29, 28)', '(29, 20)', '(28, 17)', '(25, 20)', '(21, 20)', '(21, 18)', '(17, 20)', '(15, 18)', '(13, 20)', '(13, 18)', '(11, 18)', '(9, 19)']",[165 states],123,0,123
166,"(9, 19)","(10, 19)",West,"[((9, 20), 'North')]","['(35, 4)', '(33, 4)', '(31, 6)', '(27, 4)', '(27, 2)', '(25, 4)', '(23, 2)', '(17, 12)', '(19, 12)', '(21, 14)', '(31, 20)', '(33, 20)', '(35, 30)', '(33, 26)', '(31, 28)', '(29, 28)', '(29, 20)', '(28, 17)', '(25, 20)', '(21, 20)', '(21, 18)', '(17, 20)', '(15, 18)', '(13, 20)', '(13, 18)', '(11, 18)']","['(35, 4)', '(33, 4)', '(31, 6)', '(27, 4)', '(27, 2)', '(25, 4)', '(23, 2)', '(17, 12)', '(19, 12)', '(21, 14)', '(31, 20)', '(33, 20)', '(35, 30)', '(33, 26)', '(31, 28)', '(29, 28)', '(29, 20)', '(28, 17)', '(25, 20)', '(21, 20)', '(21, 18)', '(17, 20)', '(15, 18)', '(13, 20)', '(13, 18)', '(11, 18)', '(9, 20)']",[166 states],124,0,124
167,"(9, 20)","(9, 19)",North,"[((9, 21), 'North')]","['(35, 4)', '(33, 4)', '(31, 6)', '(27, 4)', '(27, 2)', '(25, 4)', '(23, 2)', '(17, 12)', '(19, 12)', '(21, 14)', '(31, 20)', '(33, 20)', '(35, 30)', '(33, 26)', '(31, 28)', '(29, 28)', '(29, 20)', '(28, 17)', '(25, 20)', '(21, 20)', '(21, 18)', '(17, 20)', '(15, 18)', '(13, 20)', '(13, 18)', '(11, 18)']","['(35, 4)', '(33, 4)', '(31, 6)', '(27, 4)', '(27, 2)', '(25, 4)', '(23, 2)', '(17, 12)', '(19, 12)', '(21, 14)', '(31, 20)', '(33, 20)', '(35, 30)', '(33, 26)', '(31, 28)', '(29, 28)', '(29, 20)', '(28, 17)', '(25, 20)', '(21, 20)', '(21, 18)', '(17, 20)', '(15, 18)', '(13, 20)', '(13, 18)', '(11, 18)', '(9, 21)']",[167 states],125,0,125
168,"(9, 21)","(9, 20)",North,"[((9, 22), 'North')]","['(35, 4)', '(33, 4)', '(31, 6)', '(27, 4)', '(27, 2)', '(25, 4)', '(23, 2)', '(17, 12)', '(19, 12)', '(21, 14)', '(31, 20)', '(33, 20)', '(35, 30)', '(33, 26)', '(31, 28)', '(29, 28)', '(29, 20)', '(28, 17)', '(25, 20)', '(21, 20)', '(21, 18)', '(17, 20)', '(15, 18)', '(13, 20)', '(13, 18)', '(11, 18)']","['(35, 4)', '(33, 4)', '(31, 6)', '(27, 4)', '(27, 2)', '(25, 4)', '(23, 2)', '(17, 12)', '(19, 12)', '(21, 14)', '(31, 20)', '(33, 20)', '(35, 30)', '(33, 26)', '(31, 28)', '(29, 28)', '(29, 20)', '(28, 17)', '(25, 20)', '(21, 20)', '(21, 18)', '(17, 20)', '(15, 18)', '(13, 20)', '(13, 18)', '(11, 18)', '(9, 22)']",[168 states],126,0,126
169,"(9, 22)","(9, 21)",North,"[((9, 23), 'North')]","['(35, 4)', '(33, 4)', '(31, 6)', '(27, 4)', '(27, 2)', '(25, 4)', '(23, 2)', '(17, 12)', '(19, 12)', '(21, 14)', '(31, 20)', '(33, 20)', '(35, 30)', '(33, 26)', '(31, 28)', '(29, 28)', '(29, 20)', '(28, 17)', '(25, 20)', '(21, 20)', '(21, 18)', '(17, 20)', '(15, 18)', '(13, 20)', '(13, 18)', '(11, 18)']","['(35, 4)', '(33, 4)', '(31, 6)', '(27, 4)', '(27, 2)', '(25, 4)', '(23, 2)', '(17, 12)', '(19, 12)', '(21, 14)', '(31, 20)', '(33, 20)', '(35, 30)', '(33, 26)', '(31, 28)', '(29, 28)', '(29, 20)', '(28, 17)', '(25, 20)', '(21, 20)', '(21, 18)', '(17, 20)', '(15, 18)', '(13, 20)', '(13, 18)', '(11, 18)', '(9, 23)']",[169 states],127,0,127
170,"(9, 23)","(9, 22)",North,"[((10, 23), 'East'), ((8, 23), 'West')]","['(35, 4)', '(33, 4)', '(31, 6)', '(27, 4)', '(27, 2)', '(25, 4)', '(23, 2)', '(17, 12)', '(19, 12)', '(21, 14)', '(31, 20)', '(33, 20)', '(35, 30)', '(33, 26)', '(31, 28)', '(29, 28)', '(29, 20)', '(28, 17)', '(25, 20)', '(21, 20)', '(21, 18)', '(17, 20)', '(15, 18)', '(13, 20)', '(13, 18)', '(11, 18)']","['(35, 4)', '(33, 4)', '(31, 6)', '(27, 4)', '(27, 2)', '(25, 4)', '(23, 2)', '(17, 12)', '(19, 12)', '(21, 14)', '(31, 20)', '(33, 20)', '(35, 30)', '(33, 26)', '(31, 28)', '(29, 28)', '(29, 20)', '(28, 17)', '(25, 20)', '(21, 20)', '(21, 18)', '(17, 20)', '(15, 18)', '(13, 20)', '(13, 18)', '(11, 18)', '(10, 23)', '(8, 23)']",[170 states],128,0,128
171,"(8, 23)","(9, 23)",West,"[((7, 23), 'West')]","['(35, 4)', '(33, 4)', '(31, 6)', '(27, 4)', '(27, 2)', '(25, 4)', '(23, 2)', '(17, 12)', '(19, 12)', '(21, 14)', '(31, 20)', '(33, 20)', '(35, 30)', '(33, 26)', '(31, 28)', '(29, 28)', '(29, 20)', '(28, 17)', '(25, 20)', '(21, 20)', '(21, 18)', '(17, 20)', '(15, 18)', '(13, 20)', '(13, 18)', '(11, 18)', '(10, 23)']","['(35, 4)', '(33, 4)', '(31, 6)', '(27, 4)', '(27, 2)', '(25, 4)', '(23, 2)', '(17, 12)', '(19, 12)', '(21, 14)', '(31, 20)', '(33, 20)', '(35, 30)', '(33, 26)', '(31, 28)', '(29, 28)', '(29, 20)', '(28, 17)', '(25, 20)', '(21, 20)', '(21, 18)', '(17, 20)', '(15, 18)', '(13, 20)', '(13, 18)', '(11, 18)', '(10, 23)', '(7, 23)']",[171 states],129,0,129
172,"(7, 23)","(8, 23)",West,"[((7, 22), 'South')]","['(35, 4)', '(33, 4)', '(31, 6)', '(27, 4)', '(27, 2)', '(25, 4)', '(23, 2)', '(17, 12)', '(19, 12)', '(21, 14)', '(31, 20)', '(33, 20)', '(35, 30)', '(33, 26)', '(31, 28)', '(29, 28)', '(29, 20)', '(28, 17)', '(25, 20)', '(21, 20)', '(21, 18)', '(17, 20)', '(15, 18)', '(13, 20)', '(13, 18)', '(11, 18)', '(10, 23)']","['(35, 4)', '(33, 4)', '(31, 6)', '(27, 4)', '(27, 2)', '(25, 4)', '(23, 2)', '(17, 12)', '(19, 12)', '(21, 14)', '(31, 20)', '(33, 20)', '(35, 30)', '(33, 26)', '(31, 28)', '(29, 28)', '(29, 20)', '(28, 17)', '(25, 20)', '(21, 20)', '(21, 18)', '(17, 20)', '(15, 18)', '(13, 20)', '(13, 18)', '(11, 18)', '(10, 23)', '(7, 22)']",[172 states],130,0,130
173,"(7, 22)","(7, 23)",South,"[((7, 21), 'South')]","['(35, 4)', '(33, 4)', '(31, 6)', '(27, 4)', '(27, 2)', '(25, 4)', '(23, 2)', '(17, 12)', '(19, 12)', '(21, 14)', '(31, 20)', '(33, 20)', '(35, 30)', '(33, 26)', '(31, 28)', '(29, 28)', '(29, 20)', '(28, 17)', '(25, 20)', '(21, 20)', '(21, 18)', '(17, 20)', '(15, 18)', '(13, 20)', '(13, 18)', '(11, 18)', '(10, 23)']","['(35, 4)', '(33, 4)', '(31, 6)', '(27, 4)', '(27, 2)', '(25, 4)', '(23, 2)', '(17, 12)', '(19, 12)', '(21, 14)', '(31, 20)', '(33, 20)', '(35, 30)', '(33, 26)', '(31, 28)', '(29, 28)', '(29, 20)', '(28, 17)', '(25, 20)', '(21, 20)', '(21, 18)', '(17, 20)', '(15, 18)', '(13, 20)', '(13, 18)', '(11, 18)', '(10, 23)', '(7, 21)']",[173 states],131,0,131
174,"(7, 21)","(7, 22)",South,"[((7, 20), 'South')]","['(35, 4)', '(33, 4)', '(31, 6)', '(27, 4)', '(27, 2)', '(25, 4)', '(23, 2)', '(17, 12)', '(19, 12)', '(21, 14)', '(31, 20)', '(33, 20)', '(35, 30)', '(33, 26)', '(31, 28)', '(29, 28)', '(29, 20)', '(28, 17)', '(25, 20)', '(21, 20)', '(21, 18)', '(17, 20)', '(15, 18)', '(13, 20)', '(13, 18)', '(11, 18)', '(10, 23)']","['(35, 4)', '(33, 4)', '(31, 6)', '(27, 4)', '(27, 2)', '(25, 4)', '(23, 2)', '(17, 12)', '(19, 12)', '(21, 14)', '(31, 20)', '(33, 20)', '(35, 30)', '(33, 26)', '(31, 28)', '(29, 28)', '(29, 20)', '(28, 17)', '(25, 20)', '(21, 20)', '(21, 18)', '(17, 20)', '(15, 18)', '(13, 20)', '(13, 18)', '(11, 18)', '(10, 23)', '(7, 20)']",[174 states],132,0,132
175,"(7, 20)","(7, 21)",South,"[((7, 19), 'South')]","['(35, 4)', '(33, 4)', '(31, 6)', '(27, 4)', '(27, 2)', '(25, 4)', '(23, 2)', '(17, 12)', '(19, 12)', '(21, 14)', '(31, 20)', '(33, 20)', '(35, 30)', '(33, 26)', '(31, 28)', '(29, 28)', '(29, 20)', '(28, 17)', '(25, 20)', '(21, 20)', '(21, 18)', '(17, 20)', '(15, 18)', '(13, 20)', '(13, 18)', '(11, 18)', '(10, 23)']","['(35, 4)', '(33, 4)', '(31, 6)', '(27, 4)', '(27, 2)', '(25, 4)', '(23, 2)', '(17, 12)', '(19, 12)', '(21, 14)', '(31, 20)', '(33, 20)', '(35, 30)', '(33, 26)', '(31, 28)', '(29, 28)', '(29, 20)', '(28, 17)', '(25, 20)', '(21, 20)', '(21, 18)', '(17, 20)', '(15, 18)', '(13, 20)', '(13, 18)', '(11, 18)', '(10, 23)', '(7, 19)']",[175 states],133,0,133
176,"(7, 19)","(7, 20)",South,[],"['(35, 4)', '(33, 4)', '(31, 6)', '(27, 4)', '(27, 2)', '(25, 4)', '(23, 2)', '(17, 12)', '(19, 12)', '(21, 14)', '(31, 20)', '(33, 20)', '(35, 30)', '(33, 26)', '(31, 28)', '(29, 28)', '(29, 20)', '(28, 17)', '(25, 20)', '(21, 20)', '(21, 18)', '(17, 20)', '(15, 18)', '(13, 20)', '(13, 18)', '(11, 18)', '(10, 23)']","['(35, 4)', '(33, 4)', '(31, 6)', '(27, 4)', '(27, 2)', '(25, 4)', '(23, 2)', '(17, 12)', '(19, 12)', '(21, 14)', '(31, 20)', '(33, 20)', '(35, 30)', '(33, 26)', '(31, 28)', '(29, 28)', '(29, 20)', '(28, 17)', '(25, 20)', '(21, 20)', '(21, 18)', '(17, 20)', '(15, 18)', '(13, 20)', '(13, 18)', '(11, 18)', '(10, 23)']",[176 states],134,0,134
177,"(10, 23)","(9, 23)",East,"[((11, 23), 'East')]","['(35, 4)', '(33, 4)', '(31, 6)', '(27, 4)', '(27, 2)', '(25, 4)', '(23, 2)', '(17, 12)', '(19, 12)', '(21, 14)', '(31, 20)', '(33, 20)', '(35, 30)', '(33, 26)', '(31, 28)', '(29, 28)', '(29, 20)', '(28, 17)', '(25, 20)', '(21, 20)', '(21, 18)', '(17, 20)', '(15, 18)', '(13, 20)', '(13, 18)', '(11, 18)']","['(35, 4)', '(33, 4)', '(31, 6)', '(27, 4)', '(27, 2)', '(25, 4)', '(23, 2)', '(17, 12)', '(19, 12)', '(21, 14)', '(31, 20)', '(33, 20)', '(35, 30)', '(33, 26)', '(31, 28)', '(29, 28)', '(29, 20)', '(28, 17)', '(25, 20)', '(21, 20)', '(21, 18)', '(17, 20)', '(15, 18)', '(13, 20)', '(13, 18)', '(11, 18)', '(11, 23)']",[177 states],129,0,129
178,"(11, 23)","(10, 23)",East,[],"['(35, 4)', '(33, 4)', '(31, 6)', '(27, 4)', '(27, 2)', '(25, 4)', '(23, 2)', '(17, 12)', '(19, 12)', '(21, 14)', '(31, 20)', '(33, 20)', '(35, 30)', '(33, 26)', '(31, 28)', '(29, 28)', '(29, 20)', '(28, 17)', '(25, 20)', '(21, 20)', '(21, 18)', '(17, 20)', '(15, 18)', '(13, 20)', '(13, 18)', '(11, 18)']","['(35, 4)', '(33, 4)', '(31, 6)', '(27, 4)', '(27, 2)', '(25, 4)', '(23, 2)', '(17, 12)', '(19, 12)', '(21, 14)', '(31, 20)', '(33, 20)', '(35, 30)', '(33, 26)', '(31, 28)', '(29, 28)', '(29, 20)', '(28, 17)', '(25, 20)', '(21, 20)', '(21, 18)', '(17, 20)', '(15, 18)', '(13, 20)', '(13, 18)', '(11, 18)']",[178 states],130,0,130
179,"(11, 18)","(11, 19)",South,"[((11, 17), 'South')]","['(35, 4)', '(33, 4)', '(31, 6)', '(27, 4)', '(27, 2)', '(25, 4)', '(23, 2)', '(17, 12)', '(19, 12)', '(21, 14)', '(31, 20)', '(33, 20)', '(35, 30)', '(33, 26)', '(31, 28)', '(29, 28)', '(29, 20)', '(28, 17)', '(25, 20)', '(21, 20)', '(21, 18)', '(17, 20)', '(15, 18)', '(13, 20)', '(13, 18)']","['(35, 4)', '(33, 4)', '(31, 6)', '(27, 4)', '(27, 2)', '(25, 4)', '(23, 2)', '(17, 12)', '(19, 12)', '(21, 14)', '(31, 20)', '(33, 20)', '(35, 30)', '(33, 26)', '(31, 28)', '(29, 28)', '(29, 20)', '(28, 17)', '(25, 20)', '(21, 20)', '(21, 18)', '(17, 20)', '(15, 18)', '(13, 20)', '(13, 18)', '(11, 17)']",[179 states],123,0,123
180,"(11, 17)","(11, 18)",South,[],"['(35, 4)', '(33, 4)', '(31, 6)', '(27, 4)', '(27, 2)', '(25, 4)', '(23, 2)', '(17, 12)', '(19, 12)', '(21, 14)', '(31, 20)', '(33, 20)', '(35, 30)', '(33, 26)', '(31, 28)', '(29, 28)', '(29, 20)', '(28, 17)', '(25, 20)', '(21, 20)', '(21, 18)', '(17, 20)', '(15, 18)', '(13, 20)', '(13, 18)']","['(35, 4)', '(33, 4)', '(31, 6)', '(27, 4)', '(27, 2)', '(25, 4)', '(23, 2)', '(17, 12)', '(19, 12)', '(21, 14)', '(31, 20)', '(33, 20)', '(35, 30)', '(33, 26)', '(31, 28)', '(29, 28)', '(29, 20)', '(28, 17)', '(25, 20)', '(21, 20)', '(21, 18)', '(17, 20)', '(15, 18)', '(13, 20)', '(13, 18)']",[180 states],124,0,124
181,"(13, 18)","(13, 19)",South,"[((13, 17), 'South')]","['(35, 4)', '(33, 4)', '(31, 6)', '(27, 4)', '(27, 2)', '(25, 4)', '(23, 2)', '(17, 12)', '(19, 12)', '(21, 14)', '(31, 20)', '(33, 20)', '(35, 30)', '(33, 26)', '(31, 28)', '(29, 28)', '(29, 20)', '(28, 17)', '(25, 20)', '(21, 20)', '(21, 18)', '(17, 20)', '(15, 18)', '(13, 20)']","['(35, 4)', '(33, 4)', '(31, 6)', '(27, 4)', '(27, 2)', '(25, 4)', '(23, 2)', '(17, 12)', '(19, 12)', '(21, 14)', '(31, 20)', '(33, 20)', '(35, 30)', '(33, 26)', '(31, 28)', '(29, 28)', '(29, 20)', '(28, 17)', '(25, 20)', '(21, 20)', '(21, 18)', '(17, 20)', '(15, 18)', '(13, 20)', '(13, 17)']",[181 states],121,0,121
182,"(13, 17)","(13, 18)",South,[],"['(35, 4)', '(33, 4)', '(31, 6)', '(27, 4)', '(27, 2)', '(25, 4)', '(23, 2)', '(17, 12)', '(19, 12)', '(21, 14)', '(31, 20)', '(33, 20)', '(35, 30)', '(33, 26)', '(31, 28)', '(29, 28)', '(29, 20)', '(28, 17)', '(25, 20)', '(21, 20)', '(21, 18)', '(17, 20)', '(15, 18)', '(13, 20)']","['(35, 4)', '(33, 4)', '(31, 6)', '(27, 4)', '(27, 2)', '(25, 4)', '(23, 2)', '(17, 12)', '(19, 12)', '(21, 14)', '(31, 20)', '(33, 20)', '(35, 30)', '(33, 26)', '(31, 28)', '(29, 28)', '(29, 20)', '(28, 17)', '(25, 20)', '(21, 20)', '(21, 18)', '(17, 20)', '(15, 18)', '(13, 20)']",[182 states],122,0,122
183,"(13, 20)","(13, 19)",North,"[((13, 21), 'North')]","['(35, 4)', '(33, 4)', '(31, 6)', '(27, 4)', '(27, 2)', '(25, 4)', '(23, 2)', '(17, 12)', '(19, 12)', '(21, 14)', '(31, 20)', '(33, 20)', '(35, 30)', '(33, 26)', '(31, 28)', '(29, 28)', '(29, 20)', '(28, 17)', '(25, 20)', '(21, 20)', '(21, 18)', '(17, 20)', '(15, 18)']","['(35, 4)', '(33, 4)', '(31, 6)', '(27, 4)', '(27, 2)', '(25, 4)', '(23, 2)', '(17, 12)', '(19, 12)', '(21, 14)', '(31, 20)', '(33, 20)', '(35, 30)', '(33, 26)', '(31, 28)', '(29, 28)', '(29, 20)', '(28, 17)', '(25, 20)', '(21, 20)', '(21, 18)', '(17, 20)', '(15, 18)', '(13, 21)']",[183 states],121,0,121
184,"(13, 21)","(13, 20)",North,"[((14, 21), 'East'), ((12, 21), 'West')]","['(35, 4)', '(33, 4)', '(31, 6)', '(27, 4)', '(27, 2)', '(25, 4)', '(23, 2)', '(17, 12)', '(19, 12)', '(21, 14)', '(31, 20)', '(33, 20)', '(35, 30)', '(33, 26)', '(31, 28)', '(29, 28)', '(29, 20)', '(28, 17)', '(25, 20)', '(21, 20)', '(21, 18)', '(17, 20)', '(15, 18)']","['(35, 4)', '(33, 4)', '(31, 6)', '(27, 4)', '(27, 2)', '(25, 4)', '(23, 2)', '(17, 12)', '(19, 12)', '(21, 14)', '(31, 20)', '(33, 20)', '(35, 30)', '(33, 26)', '(31, 28)', '(29, 28)', '(29, 20)', '(28, 17)', '(25, 20)', '(21, 20)', '(21, 18)', '(17, 20)', '(15, 18)', '(14, 21)', '(12, 21)']",[184 states],122,0,122
185,"(12, 21)","(13, 21)",West,"[((11, 21), 'West')]","['(35, 4)', '(33, 4)', '(31, 6)', '(27, 4)', '(27, 2)', '(25, 4)', '(23, 2)', '(17, 12)', '(19, 12)', '(21, 14)', '(31, 20)', '(33, 20)', '(35, 30)', '(33, 26)', '(31, 28)', '(29, 28)', '(29, 20)', '(28, 17)', '(25, 20)', '(21, 20)', '(21, 18)', '(17, 20)', '(15, 18)', '(14, 21)']","['(35, 4)', '(33, 4)', '(31, 6)', '(27, 4)', '(27, 2)', '(25, 4)', '(23, 2)', '(17, 12)', '(19, 12)', '(21, 14)', '(31, 20)', '(33, 20)', '(35, 30)', '(33, 26)', '(31, 28)', '(29, 28)', '(29, 20)', '(28, 17)', '(25, 20)', '(21, 20)', '(21, 18)', '(17, 20)', '(15, 18)', '(14, 21)', '(11, 21)']",[185 states],123,0,123
186,"(11, 21)","(12, 21)",West,[],"['(35, 4)', '(33, 4)', '(31, 6)', '(27, 4)', '(27, 2)', '(25, 4)', '(23, 2)', '(17, 12)', '(19, 12)', '(21, 14)', '(31, 20)', '(33, 20)', '(35, 30)', '(33, 26)', '(31, 28)', '(29, 28)', '(29, 20)', '(28, 17)', '(25, 20)', '(21, 20)', '(21, 18)', '(17, 20)', '(15, 18)', '(14, 21)']","['(35, 4)', '(33, 4)', '(31, 6)', '(27, 4)', '(27, 2)', '(25, 4)', '(23, 2)', '(17, 12)', '(19, 12)', '(21, 14)', '(31, 20)', '(33, 20)', '(35, 30)', '(33, 26)', '(31, 28)', '(29, 28)', '(29, 20)', '(28, 17)', '(25, 20)', '(21, 20)', '(21, 18)', '(17, 20)', '(15, 18)', '(14, 21)']",[186 states],124,0,124
187,"(14, 21)","(13, 21)",East,"[((15, 21), 'East')]","['(35, 4)', '(33, 4)', '(31, 6)', '(27, 4)', '(27, 2)', '(25, 4)', '(23, 2)', '(17, 12)', '(19, 12)', '(21, 14)', '(31, 20)', '(33, 20)', '(35, 30)', '(33, 26)', '(31, 28)', '(29, 28)', '(29, 20)', '(28, 17)', '(25, 20)', '(21, 20)', '(21, 18)', '(17, 20)', '(15, 18)']","['(35, 4)', '(33, 4)', '(31, 6)', '(27, 4)', '(27, 2)', '(25, 4)', '(23, 2)', '(17, 12)', '(19, 12)', '(21, 14)', '(31, 20)', '(33, 20)', '(35, 30)', '(33, 26)', '(31, 28)', '(29, 28)', '(29, 20)', '(28, 17)', '(25, 20)', '(21, 20)', '(21, 18)', '(17, 20)', '(15, 18)', '(15, 21)']",[187 states],123,0,123
188,"(15, 21)","(14, 21)",East,"[((15, 22), 'North')]","['(35, 4)', '(33, 4)', '(31, 6)', '(27, 4)', '(27, 2)', '(25, 4)', '(23, 2)', '(17, 12)', '(19, 12)', '(21, 14)', '(31, 20)', '(33, 20)', '(35, 30)', '(33, 26)', '(31, 28)', '(29, 28)', '(29, 20)', '(28, 17)', '(25, 20)', '(21, 20)', '(21, 18)', '(17, 20)', '(15, 18)']","['(35, 4)', '(33, 4)', '(31, 6)', '(27, 4)', '(27, 2)', '(25, 4)', '(23, 2)', '(17, 12)', '(19, 12)', '(21, 14)', '(31, 20)', '(33, 20)', '(35, 30)', '(33, 26)', '(31, 28)', '(29, 28)', '(29, 20)', '(28, 17)', '(25, 20)', '(21, 20)', '(21, 18)', '(17, 20)', '(15, 18)', '(15, 22)']",[188 states],124,0,124
189,"(15, 22)","(15, 21)",North,"[((15, 23), 'North')]","['(35, 4)', '(33, 4)', '(31, 6)', '(27, 4)', '(27, 2)', '(25, 4)', '(23, 2)', '(17, 12)', '(19, 12)', '(21, 14)', '(31, 20)', '(33, 20)', '(35, 30)', '(33, 26)', '(31, 28)', '(29, 28)', '(29, 20)', '(28, 17)', '(25, 20)', '(21, 20)', '(21, 18)', '(17, 20)', '(15, 18)']","['(35, 4)', '(33, 4)', '(31, 6)', '(27, 4)', '(27, 2)', '(25, 4)', '(23, 2)', '(17, 12)', '(19, 12)', '(21, 14)', '(31, 20)', '(33, 20)', '(35, 30)', '(33, 26)', '(31, 28)', '(29, 28)', '(29, 20)', '(28, 17)', '(25, 20)', '(21, 20)', '(21, 18)', '(17, 20)', '(15, 18)', '(15, 23)']",[189 states],125,0,125
190,"(15, 23)","(15, 22)",North,"[((15, 24), 'North'), ((14, 23), 'West')]","['(35, 4)', '(33, 4)', '(31, 6)', '(27, 4)', '(27, 2)', '(25, 4)', '(23, 2)', '(17, 12)', '(19, 12)', '(21, 14)', '(31, 20)', '(33, 20)', '(35, 30)', '(33, 26)', '(31, 28)', '(29, 28)', '(29, 20)', '(28, 17)', '(25, 20)', '(21, 20)', '(21, 18)', '(17, 20)', '(15, 18)']","['(35, 4)', '(33, 4)', '(31, 6)', '(27, 4)', '(27, 2)', '(25, 4)', '(23, 2)', '(17, 12)', '(19, 12)', '(21, 14)', '(31, 20)', '(33, 20)', '(35, 30)', '(33, 26)', '(31, 28)', '(29, 28)', '(29, 20)', '(28, 17)', '(25, 20)', '(21, 20)', '(21, 18)', '(17, 20)', '(15, 18)', '(15, 24)', '(14, 23)']",[190 states],126,0,126
191,"(14, 23)","(15, 23)",West,"[((13, 23), 'West')]","['(35, 4)', '(33, 4)', '(31, 6)', '(27, 4)', '(27, 2)', '(25, 4)', '(23, 2)', '(17, 12)', '(19, 12)', '(21, 14)', '(31, 20)', '(33, 20)', '(35, 30)', '(33, 26)', '(31, 28)', '(29, 28)', '(29, 20)', '(28, 17)', '(25, 20)', '(21, 20)', '(21, 18)', '(17, 20)', '(15, 18)', '(15, 24)']","['(35, 4)', '(33, 4)', '(31, 6)', '(27, 4)', '(27, 2)', '(25, 4)', '(23, 2)', '(17, 12)', '(19, 12)', '(21, 14)', '(31, 20)', '(33, 20)', '(35, 30)', '(33, 26)', '(31, 28)', '(29, 28)', '(29, 20)', '(28, 17)', '(25, 20)', '(21, 20)', '(21, 18)', '(17, 20)', '(15, 18)', '(15, 24)', '(13, 23)']",[191 states],127,0,127
192,"(13, 23)","(14, 23)",West,"[((13, 24), 'North')]","['(35, 4)', '(33, 4)', '(31, 6)', '(27, 4)', '(27, 2)', '(25, 4)', '(23, 2)', '(17, 12)', '(19, 12)', '(21, 14)', '(31, 20)', '(33, 20)', '(35, 30)', '(33, 26)', '(31, 28)', '(29, 28)', '(29, 20)', '(28, 17)', '(25, 20)', '(21, 20)', '(21, 18)', '(17, 20)', '(15, 18)', '(15, 24)']","['(35, 4)', '(33, 4)', '(31, 6)', '(27, 4)', '(27, 2)', '(25, 4)', '(23, 2)', '(17, 12)', '(19, 12)', '(21, 14)', '(31, 20)', '(33, 20)', '(35, 30)', '(33, 26)', '(31, 28)', '(29, 28)', '(29, 20)', '(28, 17)', '(25, 20)', '(21, 20)', '(21, 18)', '(17, 20)', '(15, 18)', '(15, 24)', '(13, 24)']",[192 states],128,0,128
193,"(13, 24)","(13, 23)",North,"[((13, 25), 'North')]","['(35, 4)', '(33, 4)', '(31, 6)', '(27, 4)', '(27, 2)', '(25, 4)', '(23, 2)', '(17, 12)', '(19, 12)', '(21, 14)', '(31, 20)', '(33, 20)', '(35, 30)', '(33, 26)', '(31, 28)', '(29, 28)', '(29, 20)', '(28, 17)', '(25, 20)', '(21, 20)', '(21, 18)', '(17, 20)', '(15, 18)', '(15, 24)']","['(35, 4)', '(33, 4)', '(31, 6)', '(27, 4)', '(27, 2)', '(25, 4)', '(23, 2)', '(17, 12)', '(19, 12)', '(21, 14)', '(31, 20)', '(33, 20)', '(35, 30)', '(33, 26)', '(31, 28)', '(29, 28)', '(29, 20)', '(28, 17)', '(25, 20)', '(21, 20)', '(21, 18)', '(17, 20)', '(15, 18)', '(15, 24)', '(13, 25)']",[193 states],129,0,129
194,"(13, 25)","(13, 24)",North,[],"['(35, 4)', '(33, 4)', '(31, 6)', '(27, 4)', '(27, 2)', '(25, 4)', '(23, 2)', '(17, 12)', '(19, 12)', '(21, 14)', '(31, 20)', '(33, 20)', '(35, 30)', '(33, 26)', '(31, 28)', '(29, 28)', '(29, 20)', '(28, 17)', '(25, 20)', '(21, 20)', '(21, 18)', '(17, 20)', '(15, 18)', '(15, 24)']","['(35, 4)', '(33, 4)', '(31, 6)', '(27, 4)', '(27, 2)', '(25, 4)', '(23, 2)', '(17, 12)', '(19, 12)', '(21, 14)', '(31, 20)', '(33, 20)', '(35, 30)', '(33, 26)', '(31, 28)', '(29, 28)', '(29, 20)', '(28, 17)', '(25, 20)', '(21, 20)', '(21, 18)', '(17, 20)', '(15, 18)', '(15, 24)']",[194 states],130,0,130
