iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
12,"(16, 1)","(17, 1)",West,"[((15, 1), 'West')]","['(27, 2)']","['(27, 2)', '(15, 1)']","[(17, 1), (23, 1), (26, 1), (18, 1), (24, 1), (27, 1), (22, 1), (19, 1), (20, 1), (25, 1), (21, 1), (16, 1)]",11,0,11
13,"(15, 1)","(16, 1)",West,"[((14, 1), 'West')]","['(27, 2)']","['(27, 2)', '(14, 1)']","[(17, 1), (23, 1), (26, 1), (18, 1), (24, 1), (27, 1), (22, 1), (19, 1), (20, 1), (15, 1), (25, 1), (21, 1), (16, 1)]",12,0,12
14,"(14, 1)","(15, 1)",West,"[((13, 1), 'West')]","['(27, 2)']","['(27, 2)', '(13, 1)']","[(17, 1), (23, 1), (26, 1), (18, 1), (24, 1), (27, 1), (22, 1), (19, 1), (20, 1), (15, 1), (14, 1), (25, 1), (21, 1), (16, 1)]",13,0,13
15,"(13, 1)","(14, 1)",West,"[((12, 1), 'West')]","['(27, 2)']","['(27, 2)', '(12, 1)']","[(17, 1), (23, 1), (26, 1), (18, 1), (24, 1), (27, 1), (22, 1), (19, 1), (20, 1), (15, 1), (14, 1), (13, 1), (25, 1), (21, 1), (16, 1)]",14,0,14
16,"(12, 1)","(13, 1)",West,"[((11, 1), 'West')]","['(27, 2)']","['(27, 2)', '(11, 1)']","[(17, 1), (23, 1), (26, 1), (18, 1), (24, 1), (27, 1), (22, 1), (19, 1), (20, 1), (15, 1), (14, 1), (13, 1), (12, 1), (25, 1), (21, 1), (16, 1)]",15,0,15
17,"(11, 1)","(12, 1)",West,"[((10, 1), 'West')]","['(27, 2)']","['(27, 2)', '(10, 1)']","[(11, 1), (17, 1), (23, 1), (26, 1), (18, 1), (24, 1), (27, 1), (22, 1), (19, 1), (20, 1), (15, 1), (14, 1), (13, 1), (12, 1), (25, 1), (21, 1), (16, 1)]",16,0,16
18,"(10, 1)","(11, 1)",West,"[((9, 1), 'West')]","['(27, 2)']","['(27, 2)', '(9, 1)']","[(11, 1), (17, 1), (23, 1), (26, 1), (18, 1), (24, 1), (27, 1), (22, 1), (19, 1), (20, 1), (15, 1), (14, 1), (13, 1), (12, 1), (10, 1), (25, 1), (21, 1), (16, 1)]",17,0,17
19,"(9, 1)","(10, 1)",West,"[((8, 1), 'West')]","['(27, 2)']","['(27, 2)', '(8, 1)']","[(23, 1), (12, 1), (27, 1), (14, 1), (25, 1), (16, 1), (18, 1), (22, 1), (20, 1), (9, 1), (11, 1), (26, 1), (24, 1), (13, 1), (15, 1), (17, 1), (19, 1), (10, 1), (21, 1)]",18,0,18
20,"(8, 1)","(9, 1)",West,"[((7, 1), 'West')]","['(27, 2)']","['(27, 2)', '(7, 1)']","[(23, 1), (12, 1), (27, 1), (14, 1), (25, 1), (16, 1), (18, 1), (22, 1), (20, 1), (9, 1), (11, 1), (26, 1), (24, 1), (13, 1), (15, 1), (17, 1), (19, 1), (8, 1), (10, 1), (21, 1)]",19,0,19
21,"(7, 1)","(8, 1)",West,"[((6, 1), 'West')]","['(27, 2)']","['(27, 2)', '(6, 1)']","[(23, 1), (12, 1), (27, 1), (14, 1), (25, 1), (16, 1), (18, 1), (7, 1), (22, 1), (20, 1), (9, 1), (11, 1), (26, 1), (24, 1), (13, 1), (15, 1), (17, 1), (19, 1), (8, 1), (10, 1), (21, 1)]",20,0,20
22,"(6, 1)","(7, 1)",West,"[((5, 1), 'West')]","['(27, 2)']","['(27, 2)', '(5, 1)']","[(23, 1), (12, 1), (27, 1), (14, 1), (25, 1), (16, 1), (18, 1), (7, 1), (22, 1), (20, 1), (9, 1), (11, 1), (26, 1), (24, 1), (13, 1), (6, 1), (15, 1), (17, 1), (19, 1), (8, 1), (10, 1), (21, 1)]",21,0,21
23,"(5, 1)","(6, 1)",West,"[((4, 1), 'West')]","['(27, 2)']","['(27, 2)', '(4, 1)']","[(23, 1), (12, 1), (27, 1), (14, 1), (5, 1), (25, 1), (16, 1), (18, 1), (7, 1), (22, 1), (20, 1), (9, 1), (11, 1), (26, 1), (24, 1), (13, 1), (6, 1), (15, 1), (17, 1), (19, 1), (8, 1), (10, 1), (21, 1)]",22,0,22
24,"(4, 1)","(5, 1)",West,"[((3, 1), 'West')]","['(27, 2)']","['(27, 2)', '(3, 1)']","[(23, 1), (12, 1), (27, 1), (14, 1), (5, 1), (25, 1), (16, 1), (18, 1), (7, 1), (22, 1), (20, 1), (9, 1), (11, 1), (26, 1), (24, 1), (13, 1), (6, 1), (15, 1), (4, 1), (17, 1), (19, 1), (8, 1), (10, 1), (21, 1)]",23,0,23
25,"(3, 1)","(4, 1)",West,"[((3, 2), 'North')]","['(27, 2)']","['(27, 2)', '(3, 2)']","[(23, 1), (12, 1), (27, 1), (14, 1), (3, 1), (5, 1), (25, 1), (16, 1), (18, 1), (7, 1), (22, 1), (20, 1), (9, 1), (11, 1), (26, 1), (24, 1), (13, 1), (6, 1), (15, 1), (4, 1), (17, 1), (19, 1), (8, 1), (10, 1), (21, 1)]",24,0,24
26,"(3, 2)","(3, 1)",North,"[((3, 3), 'North')]","['(27, 2)']","['(27, 2)', '(3, 3)']","[(23, 1), (12, 1), (27, 1), (14, 1), (3, 1), (5, 1), (25, 1), (16, 1), (18, 1), (7, 1), (22, 1), (20, 1), (9, 1), (11, 1), (26, 1), (24, 1), (13, 1), (6, 1), (15, 1), (3, 2), (4, 1), (17, 1), (19, 1), (8, 1), (10, 1), (21, 1)]",25,0,25
27,"(3, 3)","(3, 2)",North,"[((4, 3), 'East')]","['(27, 2)']","['(27, 2)', '(4, 3)']","[(23, 1), (12, 1), (27, 1), (14, 1), (3, 1), (5, 1), (25, 1), (16, 1), (18, 1), (7, 1), (22, 1), (20, 1), (3, 3), (9, 1), (11, 1), (26, 1), (24, 1), (13, 1), (6, 1), (15, 1), (3, 2), (4, 1), (17, 1), (19, 1), (8, 1), (10, 1), (21, 1)]",26,0,26
28,"(4, 3)","(3, 3)",East,"[((5, 3), 'East')]","['(27, 2)']","['(27, 2)', '(5, 3)']","[(23, 1), (12, 1), (27, 1), (14, 1), (3, 1), (4, 3), (5, 1), (25, 1), (16, 1), (18, 1), (7, 1), (22, 1), (20, 1), (3, 3), (9, 1), (11, 1), (26, 1), (24, 1), (13, 1), (6, 1), (15, 1), (3, 2), (4, 1), (17, 1), (19, 1), (8, 1), (10, 1), (21, 1)]",27,0,27
29,"(5, 3)","(4, 3)",East,"[((6, 3), 'East')]","['(27, 2)']","['(27, 2)', '(6, 3)']","[(23, 1), (12, 1), (27, 1), (14, 1), (3, 1), (4, 3), (5, 1), (25, 1), (16, 1), (18, 1), (7, 1), (22, 1), (20, 1), (3, 3), (5, 3), (9, 1), (11, 1), (26, 1), (24, 1), (13, 1), (6, 1), (15, 1), (3, 2), (4, 1), (17, 1), (19, 1), (8, 1), (10, 1), (21, 1)]",28,0,28
30,"(6, 3)","(5, 3)",East,"[((7, 3), 'East')]","['(27, 2)']","['(27, 2)', '(7, 3)']","[(23, 1), (12, 1), (27, 1), (14, 1), (3, 1), (4, 3), (5, 1), (25, 1), (16, 1), (18, 1), (7, 1), (22, 1), (20, 1), (3, 3), (5, 3), (9, 1), (11, 1), (26, 1), (24, 1), (13, 1), (6, 1), (15, 1), (3, 2), (4, 1), (17, 1), (19, 1), (8, 1), (10, 1), (6, 3), (21, 1)]",29,0,29
31,"(7, 3)","(6, 3)",East,"[((8, 3), 'East')]","['(27, 2)']","['(27, 2)', '(8, 3)']","[(23, 1), (12, 1), (27, 1), (14, 1), (3, 1), (4, 3), (5, 1), (25, 1), (16, 1), (18, 1), (7, 1), (22, 1), (20, 1), (3, 3), (5, 3), (9, 1), (11, 1), (26, 1), (24, 1), (13, 1), (6, 1), (15, 1), (7, 3), (3, 2), (4, 1), (17, 1), (19, 1), (8, 1), (10, 1), (6, 3), (21, 1)]",30,0,30
32,"(8, 3)","(7, 3)",East,"[((9, 3), 'East')]","['(27, 2)']","['(27, 2)', '(9, 3)']","[(23, 1), (12, 1), (27, 1), (14, 1), (3, 1), (4, 3), (5, 1), (8, 3), (25, 1), (16, 1), (18, 1), (7, 1), (22, 1), (20, 1), (3, 3), (5, 3), (9, 1), (11, 1), (26, 1), (24, 1), (13, 1), (6, 1), (15, 1), (7, 3), (3, 2), (4, 1), (17, 1), (19, 1), (8, 1), (10, 1), (6, 3), (21, 1)]",31,0,31
33,"(9, 3)","(8, 3)",East,"[((10, 3), 'East')]","['(27, 2)']","['(27, 2)', '(10, 3)']","[(23, 1), (12, 1), (27, 1), (14, 1), (3, 1), (4, 3), (5, 1), (8, 3), (25, 1), (16, 1), (18, 1), (7, 1), (22, 1), (20, 1), (3, 3), (5, 3), (9, 1), (11, 1), (26, 1), (24, 1), (13, 1), (6, 1), (15, 1), (7, 3), (3, 2), (4, 1), (17, 1), (9, 3), (19, 1), (8, 1), (10, 1), (6, 3), (21, 1)]",32,0,32
34,"(10, 3)","(9, 3)",East,"[((11, 3), 'East')]","['(27, 2)']","['(27, 2)', '(11, 3)']","[(23, 1), (12, 1), (27, 1), (14, 1), (3, 1), (4, 3), (5, 1), (8, 3), (10, 3), (25, 1), (16, 1), (18, 1), (7, 1), (22, 1), (20, 1), (3, 3), (5, 3), (9, 1), (11, 1), (26, 1), (24, 1), (13, 1), (6, 1), (15, 1), (7, 3), (3, 2), (4, 1), (17, 1), (9, 3), (19, 1), (8, 1), (10, 1), (6, 3), (21, 1)]",33,0,33
35,"(11, 3)","(10, 3)",East,"[((12, 3), 'East')]","['(27, 2)']","['(27, 2)', '(12, 3)']","[(23, 1), (12, 1), (27, 1), (14, 1), (3, 1), (4, 3), (5, 1), (8, 3), (10, 3), (25, 1), (16, 1), (18, 1), (7, 1), (22, 1), (20, 1), (3, 3), (5, 3), (9, 1), (11, 1), (26, 1), (24, 1), (13, 1), (6, 1), (15, 1), (7, 3), (3, 2), (4, 1), (17, 1), (9, 3), (19, 1), (8, 1), (11, 3), (10, 1), (6, 3), (21, 1)]",34,0,34
36,"(12, 3)","(11, 3)",East,"[((13, 3), 'East')]","['(27, 2)']","['(27, 2)', '(13, 3)']","[(23, 1), (12, 1), (27, 1), (14, 1), (3, 1), (4, 3), (5, 1), (8, 3), (10, 3), (25, 1), (16, 1), (18, 1), (7, 1), (22, 1), (20, 1), (12, 3), (3, 3), (5, 3), (9, 1), (11, 1), (26, 1), (24, 1), (13, 1), (6, 1), (15, 1), (7, 3), (3, 2), (4, 1), (17, 1), (9, 3), (19, 1), (8, 1), (11, 3), (10, 1), (6, 3), (21, 1)]",35,0,35
37,"(13, 3)","(12, 3)",East,"[((14, 3), 'East')]","['(27, 2)']","['(27, 2)', '(14, 3)']","[(23, 1), (12, 1), (27, 1), (14, 1), (3, 1), (4, 3), (5, 1), (8, 3), (10, 3), (25, 1), (16, 1), (18, 1), (7, 1), (22, 1), (20, 1), (12, 3), (3, 3), (5, 3), (9, 1), (11, 1), (26, 1), (24, 1), (13, 1), (6, 1), (15, 1), (7, 3), (3, 2), (4, 1), (17, 1), (9, 3), (19, 1), (8, 1), (11, 3), (10, 1), (13, 3), (6, 3), (21, 1)]",36,0,36
38,"(14, 3)","(13, 3)",East,"[((15, 3), 'East')]","['(27, 2)']","['(27, 2)', '(15, 3)']","[(23, 1), (12, 1), (27, 1), (14, 1), (3, 1), (4, 3), (5, 1), (8, 3), (10, 3), (25, 1), (16, 1), (18, 1), (7, 1), (22, 1), (20, 1), (12, 3), (3, 3), (14, 3), (5, 3), (9, 1), (11, 1), (26, 1), (24, 1), (13, 1), (6, 1), (15, 1), (7, 3), (3, 2), (4, 1), (17, 1), (9, 3), (19, 1), (8, 1), (11, 3), (10, 1), (13, 3), (6, 3), (21, 1)]",37,0,37
39,"(15, 3)","(14, 3)",East,"[((16, 3), 'East')]","['(27, 2)']","['(27, 2)', '(16, 3)']","[(23, 1), (12, 1), (27, 1), (14, 1), (3, 1), (4, 3), (5, 1), (8, 3), (10, 3), (25, 1), (16, 1), (18, 1), (7, 1), (22, 1), (20, 1), (12, 3), (3, 3), (14, 3), (5, 3), (9, 1), (11, 1), (26, 1), (24, 1), (13, 1), (6, 1), (15, 1), (7, 3), (3, 2), (4, 1), (17, 1), (9, 3), (19, 1), (8, 1), (11, 3), (10, 1), (13, 3), (15, 3), (6, 3), (21, 1)]",38,0,38
40,"(16, 3)","(15, 3)",East,"[((17, 3), 'East')]","['(27, 2)']","['(27, 2)', '(17, 3)']","[(23, 1), (12, 1), (27, 1), (14, 1), (3, 1), (4, 3), (5, 1), (8, 3), (10, 3), (25, 1), (16, 1), (18, 1), (7, 1), (22, 1), (20, 1), (12, 3), (3, 3), (14, 3), (5, 3), (9, 1), (11, 1), (26, 1), (24, 1), (13, 1), (6, 1), (16, 3), (15, 1), (7, 3), (3, 2), (4, 1), (17, 1), (9, 3), (19, 1), (8, 1), (11, 3), (10, 1), (13, 3), (15, 3), (6, 3), (21, 1)]",39,0,39
41,"(17, 3)","(16, 3)",East,"[((18, 3), 'East')]","['(27, 2)']","['(27, 2)', '(18, 3)']","[(23, 1), (12, 1), (27, 1), (14, 1), (3, 1), (4, 3), (5, 1), (17, 3), (8, 3), (10, 3), (25, 1), (16, 1), (18, 1), (7, 1), (22, 1), (20, 1), (12, 3), (3, 3), (14, 3), (5, 3), (9, 1), (11, 1), (26, 1), (24, 1), (13, 1), (6, 1), (16, 3), (15, 1), (7, 3), (3, 2), (4, 1), (17, 1), (9, 3), (19, 1), (8, 1), (11, 3), (10, 1), (13, 3), (15, 3), (6, 3), (21, 1)]",40,0,40
42,"(18, 3)","(17, 3)",East,"[((19, 3), 'East')]","['(27, 2)']","['(27, 2)', '(19, 3)']","[(23, 1), (12, 1), (27, 1), (14, 1), (3, 1), (4, 3), (5, 1), (17, 3), (8, 3), (10, 3), (25, 1), (16, 1), (18, 1), (7, 1), (22, 1), (20, 1), (12, 3), (3, 3), (14, 3), (5, 3), (9, 1), (11, 1), (26, 1), (24, 1), (13, 1), (6, 1), (16, 3), (15, 1), (7, 3), (18, 3), (3, 2), (4, 1), (17, 1), (9, 3), (19, 1), (8, 1), (11, 3), (10, 1), (13, 3), (15, 3), (6, 3), (21, 1)]",41,0,41
43,"(19, 3)","(18, 3)",East,"[((20, 3), 'East')]","['(27, 2)']","['(27, 2)', '(20, 3)']","[(23, 1), (12, 1), (27, 1), (14, 1), (3, 1), (4, 3), (5, 1), (17, 3), (8, 3), (19, 3), (10, 3), (25, 1), (16, 1), (18, 1), (7, 1), (22, 1), (20, 1), (12, 3), (3, 3), (14, 3), (5, 3), (9, 1), (11, 1), (26, 1), (24, 1), (13, 1), (6, 1), (16, 3), (15, 1), (7, 3), (18, 3), (3, 2), (4, 1), (17, 1), (9, 3), (19, 1), (8, 1), (11, 3), (10, 1), (13, 3), (15, 3), (6, 3), (21, 1)]",42,0,42
44,"(20, 3)","(19, 3)",East,"[((21, 3), 'East')]","['(27, 2)']","['(27, 2)', '(21, 3)']","[(23, 1), (12, 1), (27, 1), (14, 1), (3, 1), (4, 3), (5, 1), (17, 3), (8, 3), (19, 3), (10, 3), (25, 1), (16, 1), (18, 1), (7, 1), (22, 1), (20, 1), (12, 3), (3, 3), (14, 3), (5, 3), (9, 1), (11, 1), (26, 1), (24, 1), (13, 1), (6, 1), (16, 3), (15, 1), (7, 3), (18, 3), (20, 3), (3, 2), (4, 1), (17, 1), (9, 3), (19, 1), (8, 1), (11, 3), (10, 1), (13, 3), (15, 3), (6, 3), (21, 1)]",43,0,43
45,"(21, 3)","(20, 3)",East,"[((22, 3), 'East')]","['(27, 2)']","['(27, 2)', '(22, 3)']","[(23, 1), (12, 1), (27, 1), (14, 1), (3, 1), (4, 3), (5, 1), (17, 3), (8, 3), (19, 3), (10, 3), (25, 1), (16, 1), (18, 1), (7, 1), (22, 1), (21, 3), (20, 1), (12, 3), (3, 3), (14, 3), (5, 3), (9, 1), (11, 1), (26, 1), (24, 1), (13, 1), (6, 1), (16, 3), (15, 1), (7, 3), (18, 3), (20, 3), (3, 2), (4, 1), (17, 1), (9, 3), (19, 1), (8, 1), (11, 3), (10, 1), (13, 3), (15, 3), (6, 3), (21, 1)]",44,0,44
46,"(22, 3)","(21, 3)",East,"[((23, 3), 'East')]","['(27, 2)']","['(27, 2)', '(23, 3)']","[(23, 1), (12, 1), (27, 1), (14, 1), (3, 1), (4, 3), (5, 1), (17, 3), (8, 3), (19, 3), (10, 3), (25, 1), (16, 1), (18, 1), (7, 1), (22, 1), (21, 3), (20, 1), (12, 3), (3, 3), (14, 3), (5, 3), (9, 1), (11, 1), (26, 1), (24, 1), (13, 1), (6, 1), (16, 3), (15, 1), (7, 3), (18, 3), (20, 3), (3, 2), (22, 3), (4, 1), (17, 1), (9, 3), (19, 1), (8, 1), (11, 3), (10, 1), (13, 3), (15, 3), (6, 3), (21, 1)]",45,0,45
47,"(23, 3)","(22, 3)",East,"[((24, 3), 'East')]","['(27, 2)']","['(27, 2)', '(24, 3)']","[(23, 1), (12, 1), (27, 1), (14, 1), (3, 1), (4, 3), (5, 1), (17, 3), (8, 3), (19, 3), (10, 3), (25, 1), (16, 1), (18, 1), (7, 1), (22, 1), (21, 3), (20, 1), (12, 3), (23, 3), (3, 3), (14, 3), (5, 3), (9, 1), (11, 1), (26, 1), (24, 1), (13, 1), (6, 1), (16, 3), (15, 1), (7, 3), (18, 3), (20, 3), (3, 2), (22, 3), (4, 1), (17, 1), (9, 3), (19, 1), (8, 1), (11, 3), (10, 1), (13, 3), (15, 3), (6, 3), (21, 1)]",46,0,46
48,"(24, 3)","(23, 3)",East,"[((25, 3), 'East')]","['(27, 2)']","['(27, 2)', '(25, 3)']","[(23, 1), (12, 1), (27, 1), (14, 1), (3, 1), (4, 3), (5, 1), (17, 3), (8, 3), (19, 3), (10, 3), (25, 1), (16, 1), (18, 1), (7, 1), (22, 1), (21, 3), (20, 1), (12, 3), (23, 3), (3, 3), (14, 3), (5, 3), (9, 1), (11, 1), (26, 1), (24, 1), (13, 1), (6, 1), (16, 3), (15, 1), (7, 3), (18, 3), (20, 3), (3, 2), (22, 3), (4, 1), (17, 1), (9, 3), (19, 1), (8, 1), (11, 3), (10, 1), (13, 3), (24, 3), (15, 3), (6, 3), (21, 1)]",47,0,47
49,"(25, 3)","(24, 3)",East,"[((25, 4), 'North')]","['(27, 2)']","['(27, 2)', '(25, 4)']","[(23, 1), (12, 1), (27, 1), (14, 1), (3, 1), (4, 3), (5, 1), (17, 3), (8, 3), (19, 3), (10, 3), (25, 1), (16, 1), (18, 1), (7, 1), (22, 1), (21, 3), (20, 1), (12, 3), (23, 3), (3, 3), (14, 3), (5, 3), (9, 1), (11, 1), (26, 1), (25, 3), (24, 1), (13, 1), (6, 1), (16, 3), (15, 1), (7, 3), (18, 3), (20, 3), (3, 2), (22, 3), (4, 1), (17, 1), (9, 3), (19, 1), (8, 1), (11, 3), (10, 1), (13, 3), (24, 3), (15, 3), (6, 3), (21, 1)]",48,0,48
50,"(25, 4)","(25, 3)",North,"[((25, 5), 'North')]","['(27, 2)']","['(27, 2)', '(25, 5)']","[(23, 1), (12, 1), (27, 1), (14, 1), (3, 1), (4, 3), (5, 1), (17, 3), (8, 3), (19, 3), (10, 3), (25, 1), (25, 4), (16, 1), (18, 1), (7, 1), (22, 1), (21, 3), (20, 1), (12, 3), (23, 3), (3, 3), (14, 3), (5, 3), (9, 1), (11, 1), (26, 1), (25, 3), (24, 1), (13, 1), (6, 1), (16, 3), (15, 1), (7, 3), (18, 3), (20, 3), (3, 2), (22, 3), (4, 1), (17, 1), (9, 3), (19, 1), (8, 1), (11, 3), (10, 1), (13, 3), (24, 3), (15, 3), (6, 3), (21, 1)]",49,0,49
51,"(25, 5)","(25, 4)",North,"[((24, 5), 'West')]","['(27, 2)']","['(27, 2)', '(24, 5)']",[51 states],50,0,50
52,"(24, 5)","(25, 5)",West,"[((23, 5), 'West')]","['(27, 2)']","['(27, 2)', '(23, 5)']",[52 states],51,0,51
53,"(23, 5)","(24, 5)",West,"[((22, 5), 'West')]","['(27, 2)']","['(27, 2)', '(22, 5)']",[53 states],52,0,52
54,"(22, 5)","(23, 5)",West,"[((21, 5), 'West')]","['(27, 2)']","['(27, 2)', '(21, 5)']",[54 states],53,0,53
55,"(21, 5)","(22, 5)",West,"[((20, 5), 'West')]","['(27, 2)']","['(27, 2)', '(20, 5)']",[55 states],54,0,54
56,"(20, 5)","(21, 5)",West,"[((19, 5), 'West')]","['(27, 2)']","['(27, 2)', '(19, 5)']",[56 states],55,0,55
57,"(19, 5)","(20, 5)",West,"[((18, 5), 'West')]","['(27, 2)']","['(27, 2)', '(18, 5)']",[57 states],56,0,56
58,"(18, 5)","(19, 5)",West,"[((18, 6), 'North'), ((17, 5), 'West')]","['(27, 2)']","['(27, 2)', '(18, 6)', '(17, 5)']",[58 states],57,0,57
59,"(17, 5)","(18, 5)",West,"[((16, 5), 'West')]","['(27, 2)', '(18, 6)']","['(27, 2)', '(18, 6)', '(16, 5)']",[59 states],58,0,58
60,"(16, 5)","(17, 5)",West,"[((15, 5), 'West')]","['(27, 2)', '(18, 6)']","['(27, 2)', '(18, 6)', '(15, 5)']",[60 states],59,0,59
61,"(15, 5)","(16, 5)",West,"[((14, 5), 'West')]","['(27, 2)', '(18, 6)']","['(27, 2)', '(18, 6)', '(14, 5)']",[61 states],60,0,60
62,"(14, 5)","(15, 5)",West,"[((13, 5), 'West')]","['(27, 2)', '(18, 6)']","['(27, 2)', '(18, 6)', '(13, 5)']",[62 states],61,0,61
63,"(13, 5)","(14, 5)",West,"[((12, 5), 'West')]","['(27, 2)', '(18, 6)']","['(27, 2)', '(18, 6)', '(12, 5)']",[63 states],62,0,62
64,"(12, 5)","(13, 5)",West,"[((12, 6), 'North'), ((11, 5), 'West')]","['(27, 2)', '(18, 6)']","['(27, 2)', '(18, 6)', '(12, 6)', '(11, 5)']",[64 states],63,0,63
65,"(11, 5)","(12, 5)",West,"[((10, 5), 'West')]","['(27, 2)', '(18, 6)', '(12, 6)']","['(27, 2)', '(18, 6)', '(12, 6)', '(10, 5)']",[65 states],64,0,64
66,"(10, 5)","(11, 5)",West,"[((9, 5), 'West')]","['(27, 2)', '(18, 6)', '(12, 6)']","['(27, 2)', '(18, 6)', '(12, 6)', '(9, 5)']",[66 states],65,0,65
67,"(9, 5)","(10, 5)",West,"[((8, 5), 'West')]","['(27, 2)', '(18, 6)', '(12, 6)']","['(27, 2)', '(18, 6)', '(12, 6)', '(8, 5)']",[67 states],66,0,66
68,"(8, 5)","(9, 5)",West,"[((7, 5), 'West')]","['(27, 2)', '(18, 6)', '(12, 6)']","['(27, 2)', '(18, 6)', '(12, 6)', '(7, 5)']",[68 states],67,0,67
69,"(7, 5)","(8, 5)",West,"[((6, 5), 'West')]","['(27, 2)', '(18, 6)', '(12, 6)']","['(27, 2)', '(18, 6)', '(12, 6)', '(6, 5)']",[69 states],68,0,68
70,"(6, 5)","(7, 5)",West,"[((5, 5), 'West')]","['(27, 2)', '(18, 6)', '(12, 6)']","['(27, 2)', '(18, 6)', '(12, 6)', '(5, 5)']",[70 states],69,0,69
71,"(5, 5)","(6, 5)",West,"[((4, 5), 'West')]","['(27, 2)', '(18, 6)', '(12, 6)']","['(27, 2)', '(18, 6)', '(12, 6)', '(4, 5)']",[71 states],70,0,70
72,"(4, 5)","(5, 5)",West,"[((3, 5), 'West')]","['(27, 2)', '(18, 6)', '(12, 6)']","['(27, 2)', '(18, 6)', '(12, 6)', '(3, 5)']",[72 states],71,0,71
73,"(3, 5)","(4, 5)",West,"[((2, 5), 'West')]","['(27, 2)', '(18, 6)', '(12, 6)']","['(27, 2)', '(18, 6)', '(12, 6)', '(2, 5)']",[73 states],72,0,72
74,"(2, 5)","(3, 5)",West,"[((1, 5), 'West')]","['(27, 2)', '(18, 6)', '(12, 6)']","['(27, 2)', '(18, 6)', '(12, 6)', '(1, 5)']",[74 states],73,0,73
75,"(1, 5)","(2, 5)",West,"[((1, 6), 'North'), ((1, 4), 'South')]","['(27, 2)', '(18, 6)', '(12, 6)']","['(27, 2)', '(18, 6)', '(12, 6)', '(1, 6)', '(1, 4)']",[75 states],74,0,74
76,"(1, 4)","(1, 5)",South,"[((1, 3), 'South')]","['(27, 2)', '(18, 6)', '(12, 6)', '(1, 6)']","['(27, 2)', '(18, 6)', '(12, 6)', '(1, 6)', '(1, 3)']",[76 states],75,0,75
77,"(1, 3)","(1, 4)",South,"[((1, 2), 'South')]","['(27, 2)', '(18, 6)', '(12, 6)', '(1, 6)']","['(27, 2)', '(18, 6)', '(12, 6)', '(1, 6)', '(1, 2)']",[77 states],76,0,76
78,"(1, 2)","(1, 3)",South,"[((1, 1), 'South')]","['(27, 2)', '(18, 6)', '(12, 6)', '(1, 6)']","['(27, 2)', '(18, 6)', '(12, 6)', '(1, 6)', '(1, 1)']",[78 states],77,0,77
79,"(1, 1)","(1, 2)",South,[],"['(27, 2)', '(18, 6)', '(12, 6)', '(1, 6)']","['(27, 2)', '(18, 6)', '(12, 6)', '(1, 6)']",[79 states],78,0,78
