iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
1,"(3, 13)",None,Start,"[((4, 13), 'East'), ((2, 13), 'West')]",[],"['(2, 13)', '(4, 13)']","[(3, 13)]",0,0,0
2,"(4, 13)","(3, 13)",East,"[((5, 13), 'East')]","['(2, 13)']","['(5, 13)', '(2, 13)']","[(3, 13), (4, 13)]",1,0,1
3,"(2, 13)","(3, 13)",West,[],"['(5, 13)']","['(5, 13)']","[(3, 13), (4, 13), (2, 13)]",1,0,1
