iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
1,"(2, 6)",None,Start,"[((3, 6), 'East'), ((1, 6), 'West')]",[],"['(1, 6)', '(3, 6)']","[(2, 6)]",0,0,0
2,"(3, 6)","(2, 6)",East,"[((3, 5), 'South')]","['(1, 6)']","['(3, 5)', '(1, 6)']","[(2, 6), (3, 6)]",1,0,1
3,"(1, 6)","(2, 6)",West,[],"['(3, 5)']","['(3, 5)']","[(1, 6), (2, 6), (3, 6)]",1,0,1
