iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
1,"(3, 11)",None,Start,"[((3, 10), 'South'), ((4, 11), 'East')]",[],"['(4, 11)', '(3, 10)']","[(3, 11)]",0,0,0
2,"(3, 10)","(3, 11)",South,"[((3, 9), 'South'), ((2, 10), 'West')]","['(4, 11)']","['(2, 10)', '(3, 9)', '(4, 11)']","[(3, 10), (3, 11)]",1,0,1
3,"(4, 11)","(3, 11)",East,[],"['(2, 10)', '(3, 9)']","['(2, 10)', '(3, 9)']","[(4, 11), (3, 10), (3, 11)]",1,0,1
