iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
28,"(21, 9)","(22, 9)",West,"[((21, 8), 'South'), ((20, 9), 'West')]","['(13, 1)']","['(20, 9)', '(21, 8)', '(13, 1)']","[(23, 1), (27, 1), (14, 1), (27, 4), (27, 7), (25, 1), (16, 1), (18, 1), (22, 1), (20, 1), (21, 9), (23, 9), (27, 6), (27, 3), (27, 9), (26, 1), (24, 1), (25, 9), (15, 1), (22, 9), (27, 2), (27, 8), (17, 1), (27, 5), (19, 1), (24, 9), (26, 9), (21, 1)]",14,0,14
29,"(13, 1)","(14, 1)",West,"[((12, 1), 'West')]","['(20, 9)', '(21, 8)']","['(12, 1)', '(20, 9)', '(21, 8)']","[(23, 1), (27, 1), (14, 1), (27, 4), (27, 7), (25, 1), (16, 1), (18, 1), (22, 1), (20, 1), (21, 9), (23, 9), (27, 6), (27, 3), (27, 9), (26, 1), (24, 1), (25, 9), (13, 1), (15, 1), (22, 9), (27, 2), (27, 8), (17, 1), (27, 5), (19, 1), (24, 9), (26, 9), (21, 1)]",14,0,14
30,"(21, 8)","(21, 9)",South,"[((21, 7), 'South')]","['(12, 1)', '(20, 9)']","['(21, 7)', '(12, 1)', '(20, 9)']","[(23, 1), (27, 1), (14, 1), (27, 4), (27, 7), (25, 1), (16, 1), (18, 1), (22, 1), (20, 1), (21, 9), (23, 9), (27, 6), (27, 3), (27, 9), (26, 1), (24, 1), (25, 9), (13, 1), (15, 1), (21, 8), (22, 9), (27, 2), (27, 8), (17, 1), (27, 5), (19, 1), (24, 9), (26, 9), (21, 1)]",15,0,15
31,"(20, 9)","(21, 9)",West,"[((19, 9), 'West')]","['(21, 7)', '(12, 1)']","['(19, 9)', '(21, 7)', '(12, 1)']","[(23, 1), (27, 1), (14, 1), (27, 4), (27, 7), (25, 1), (16, 1), (18, 1), (22, 1), (20, 1), (21, 9), (23, 9), (27, 6), (27, 3), (27, 9), (26, 1), (24, 1), (25, 9), (13, 1), (15, 1), (20, 9), (21, 8), (22, 9), (27, 2), (27, 8), (17, 1), (27, 5), (19, 1), (24, 9), (26, 9), (21, 1)]",15,0,15
32,"(12, 1)","(13, 1)",West,"[((11, 1), 'West')]","['(19, 9)', '(21, 7)']","['(11, 1)', '(19, 9)', '(21, 7)']","[(23, 1), (12, 1), (27, 1), (14, 1), (27, 4), (27, 7), (25, 1), (16, 1), (18, 1), (22, 1), (20, 1), (21, 9), (23, 9), (27, 6), (27, 3), (27, 9), (26, 1), (24, 1), (25, 9), (13, 1), (15, 1), (20, 9), (21, 8), (22, 9), (27, 2), (27, 8), (17, 1), (27, 5), (19, 1), (24, 9), (26, 9), (21, 1)]",15,0,15
33,"(21, 7)","(21, 8)",South,[],"['(11, 1)', '(19, 9)']","['(11, 1)', '(19, 9)']","[(23, 1), (12, 1), (27, 1), (14, 1), (27, 4), (27, 7), (25, 1), (16, 1), (18, 1), (22, 1), (20, 1), (21, 9), (23, 9), (27, 6), (27, 3), (27, 9), (26, 1), (24, 1), (25, 9), (13, 1), (15, 1), (20, 9), (21, 8), (22, 9), (27, 2), (27, 8), (17, 1), (27, 5), (19, 1), (24, 9), (26, 9), (21, 1), (21, 7)]",16,0,16
34,"(19, 9)","(20, 9)",West,"[((18, 9), 'West')]","['(11, 1)']","['(18, 9)', '(11, 1)']","[(23, 1), (12, 1), (27, 1), (14, 1), (27, 4), (27, 7), (19, 9), (25, 1), (16, 1), (18, 1), (22, 1), (20, 1), (21, 9), (23, 9), (27, 6), (27, 3), (27, 9), (26, 1), (24, 1), (25, 9), (13, 1), (15, 1), (20, 9), (21, 8), (22, 9), (27, 2), (27, 8), (17, 1), (27, 5), (19, 1), (24, 9), (26, 9), (21, 1), (21, 7)]",16,0,16
35,"(11, 1)","(12, 1)",West,"[((10, 1), 'West')]","['(18, 9)']","['(10, 1)', '(18, 9)']","[(23, 1), (12, 1), (27, 1), (14, 1), (27, 4), (27, 7), (19, 9), (25, 1), (16, 1), (18, 1), (22, 1), (20, 1), (21, 9), (23, 9), (27, 6), (27, 3), (27, 9), (11, 1), (26, 1), (24, 1), (25, 9), (13, 1), (15, 1), (20, 9), (21, 8), (22, 9), (27, 2), (27, 8), (17, 1), (27, 5), (19, 1), (24, 9), (26, 9), (21, 1), (21, 7)]",16,0,16
36,"(18, 9)","(19, 9)",West,"[((17, 9), 'West')]","['(10, 1)']","['(17, 9)', '(10, 1)']","[(23, 1), (12, 1), (27, 1), (14, 1), (27, 4), (27, 7), (19, 9), (25, 1), (16, 1), (18, 1), (22, 1), (20, 1), (21, 9), (23, 9), (27, 6), (27, 3), (27, 9), (11, 1), (26, 1), (24, 1), (25, 9), (13, 1), (15, 1), (18, 9), (20, 9), (21, 8), (22, 9), (27, 2), (27, 8), (17, 1), (27, 5), (19, 1), (24, 9), (26, 9), (21, 1), (21, 7)]",17,0,17
37,"(10, 1)","(11, 1)",West,"[((9, 1), 'West')]","['(17, 9)']","['(9, 1)', '(17, 9)']","[(23, 1), (12, 1), (27, 1), (14, 1), (27, 4), (27, 7), (19, 9), (25, 1), (16, 1), (18, 1), (22, 1), (20, 1), (21, 9), (23, 9), (27, 6), (27, 3), (27, 9), (11, 1), (26, 1), (24, 1), (25, 9), (13, 1), (15, 1), (18, 9), (20, 9), (21, 8), (22, 9), (27, 2), (27, 8), (17, 1), (27, 5), (19, 1), (10, 1), (24, 9), (26, 9), (21, 1), (21, 7)]",17,0,17
