iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
1,"(5, 5)",None,Start,"[((5, 6), 'North'), ((6, 5), 'East')]",[],"['(6, 5)', '(5, 6)']","[(5, 5)]",0,0,0
2,"(5, 6)","(5, 5)",North,"[((5, 7), 'North')]","['(6, 5)']","['(5, 7)', '(6, 5)']","[(5, 5), (5, 6)]",1,0,1
3,"(6, 5)","(5, 5)",East,[],"['(5, 7)']","['(5, 7)']","[(5, 5), (5, 6), (6, 5)]",1,0,1
