iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
13,"(13, 13)","(12, 13)",East,"[((14, 13), 'East')]","['(10, 11)', '(12, 11)']","['(14, 13)', '(10, 11)', '(12, 11)']","[(9, 13), (7, 10), (11, 13), (12, 13), (7, 13), (10, 13), (13, 13), (7, 9), (8, 13), (11, 12), (7, 12), (7, 11), (11, 11)]",10,0,10
14,"(12, 11)","(11, 11)",East,"[((13, 11), 'East')]","['(14, 13)', '(10, 11)']","['(13, 11)', '(14, 13)', '(10, 11)']","[(9, 13), (7, 10), (11, 13), (12, 13), (7, 13), (10, 13), (13, 13), (7, 9), (8, 13), (11, 12), (7, 12), (12, 11), (7, 11), (11, 11)]",11,0,11
15,"(10, 11)","(11, 11)",West,"[((9, 11), 'West')]","['(13, 11)', '(14, 13)']","['(9, 11)', '(13, 11)', '(14, 13)']","[(10, 11), (9, 13), (7, 10), (11, 13), (12, 13), (7, 13), (10, 13), (13, 13), (7, 9), (8, 13), (11, 12), (7, 12), (12, 11), (7, 11), (11, 11)]",11,0,11
16,"(14, 13)","(13, 13)",East,"[((15, 13), 'East')]","['(9, 11)', '(13, 11)']","['(15, 13)', '(9, 11)', '(13, 11)']","[(10, 11), (9, 13), (7, 10), (11, 13), (12, 13), (7, 13), (10, 13), (13, 13), (7, 9), (8, 13), (11, 12), (14, 13), (7, 12), (12, 11), (7, 11), (11, 11)]",11,0,11
17,"(13, 11)","(12, 11)",East,"[((14, 11), 'East')]","['(15, 13)', '(9, 11)']","['(14, 11)', '(15, 13)', '(9, 11)']","[(10, 11), (9, 13), (7, 10), (11, 13), (12, 13), (7, 13), (10, 13), (13, 13), (7, 9), (8, 13), (11, 12), (14, 13), (7, 12), (12, 11), (7, 11), (13, 11), (11, 11)]",12,0,12
18,"(9, 11)","(10, 11)",West,"[((9, 10), 'South')]","['(14, 11)', '(15, 13)']","['(9, 10)', '(14, 11)', '(15, 13)']","[(10, 11), (9, 13), (7, 10), (11, 13), (12, 13), (7, 13), (10, 13), (13, 13), (7, 9), (8, 13), (11, 12), (14, 13), (7, 12), (9, 11), (12, 11), (7, 11), (13, 11), (11, 11)]",12,0,12
19,"(15, 13)","(14, 13)",East,"[((16, 13), 'East')]","['(9, 10)', '(14, 11)']","['(16, 13)', '(9, 10)', '(14, 11)']","[(12, 13), (14, 13), (9, 11), (13, 11), (11, 11), (7, 10), (7, 13), (10, 11), (9, 13), (11, 13), (15, 13), (13, 13), (7, 9), (7, 12), (12, 11), (10, 13), (8, 13), (11, 12), (7, 11)]",12,0,12
20,"(14, 11)","(13, 11)",East,"[((14, 10), 'South')]","['(16, 13)', '(9, 10)']","['(14, 10)', '(16, 13)', '(9, 10)']","[(12, 13), (14, 13), (9, 11), (13, 11), (11, 11), (7, 10), (7, 13), (10, 11), (9, 13), (11, 13), (15, 13), (13, 13), (7, 9), (7, 12), (12, 11), (14, 11), (10, 13), (8, 13), (11, 12), (7, 11)]",13,0,13
21,"(9, 10)","(9, 11)",South,"[((9, 9), 'South')]","['(14, 10)', '(16, 13)']","['(9, 9)', '(14, 10)', '(16, 13)']","[(12, 13), (14, 13), (9, 11), (13, 11), (11, 11), (7, 10), (7, 13), (9, 10), (10, 11), (9, 13), (11, 13), (15, 13), (13, 13), (7, 9), (7, 12), (12, 11), (14, 11), (10, 13), (8, 13), (11, 12), (7, 11)]",13,0,13
22,"(16, 13)","(15, 13)",East,"[((17, 13), 'East')]","['(9, 9)', '(14, 10)']","['(17, 13)', '(9, 9)', '(14, 10)']","[(12, 13), (14, 13), (9, 11), (13, 11), (11, 11), (16, 13), (7, 10), (7, 13), (9, 10), (10, 11), (9, 13), (11, 13), (15, 13), (13, 13), (7, 9), (7, 12), (12, 11), (14, 11), (10, 13), (8, 13), (11, 12), (7, 11)]",13,0,13
23,"(14, 10)","(14, 11)",South,"[((14, 9), 'South')]","['(17, 13)', '(9, 9)']","['(14, 9)', '(17, 13)', '(9, 9)']","[(12, 13), (14, 10), (14, 13), (9, 11), (13, 11), (11, 11), (16, 13), (7, 10), (7, 13), (9, 10), (10, 11), (9, 13), (11, 13), (15, 13), (13, 13), (7, 9), (7, 12), (12, 11), (14, 11), (10, 13), (8, 13), (11, 12), (7, 11)]",14,0,14
24,"(9, 9)","(9, 10)",South,"[((9, 8), 'South')]","['(14, 9)', '(17, 13)']","['(9, 8)', '(14, 9)', '(17, 13)']","[(12, 13), (14, 10), (14, 13), (9, 11), (13, 11), (11, 11), (16, 13), (7, 10), (7, 13), (9, 10), (10, 11), (9, 13), (11, 13), (15, 13), (13, 13), (7, 9), (7, 12), (12, 11), (14, 11), (9, 9), (10, 13), (8, 13), (11, 12), (7, 11)]",14,0,14
25,"(17, 13)","(16, 13)",East,"[((18, 13), 'East')]","['(9, 8)', '(14, 9)']","['(18, 13)', '(9, 8)', '(14, 9)']","[(12, 13), (14, 10), (14, 13), (9, 11), (13, 11), (11, 11), (16, 13), (7, 10), (7, 13), (9, 10), (10, 11), (9, 13), (11, 13), (15, 13), (13, 13), (7, 9), (7, 12), (12, 11), (14, 11), (9, 9), (17, 13), (10, 13), (8, 13), (11, 12), (7, 11)]",14,0,14
26,"(14, 9)","(14, 10)",South,"[((15, 9), 'East'), ((13, 9), 'West')]","['(18, 13)', '(9, 8)']","['(13, 9)', '(15, 9)', '(18, 13)', '(9, 8)']","[(12, 13), (14, 10), (14, 13), (9, 11), (13, 11), (11, 11), (16, 13), (7, 10), (7, 13), (14, 9), (9, 10), (10, 11), (9, 13), (11, 13), (15, 13), (13, 13), (7, 9), (7, 12), (12, 11), (14, 11), (9, 9), (17, 13), (10, 13), (8, 13), (11, 12), (7, 11)]",15,0,15
27,"(9, 8)","(9, 9)",South,"[((9, 7), 'South')]","['(13, 9)', '(15, 9)', '(18, 13)']","['(9, 7)', '(13, 9)', '(15, 9)', '(18, 13)']","[(12, 13), (14, 10), (14, 13), (9, 8), (9, 11), (13, 11), (11, 11), (16, 13), (7, 10), (7, 13), (14, 9), (9, 10), (10, 11), (9, 13), (11, 13), (15, 13), (13, 13), (7, 9), (7, 12), (12, 11), (14, 11), (9, 9), (17, 13), (10, 13), (8, 13), (11, 12), (7, 11)]",15,0,15
28,"(18, 13)","(17, 13)",East,"[((19, 13), 'East')]","['(9, 7)', '(13, 9)', '(15, 9)']","['(19, 13)', '(9, 7)', '(13, 9)', '(15, 9)']","[(12, 13), (14, 10), (14, 13), (9, 8), (9, 11), (13, 11), (11, 11), (16, 13), (7, 10), (7, 13), (18, 13), (14, 9), (9, 10), (10, 11), (9, 13), (11, 13), (15, 13), (13, 13), (7, 9), (7, 12), (12, 11), (14, 11), (9, 9), (17, 13), (10, 13), (8, 13), (11, 12), (7, 11)]",15,0,15
29,"(15, 9)","(14, 9)",East,"[((15, 8), 'South'), ((16, 9), 'East')]","['(19, 13)', '(9, 7)', '(13, 9)']","['(16, 9)', '(15, 8)', '(19, 13)', '(9, 7)', '(13, 9)']","[(12, 13), (14, 10), (14, 13), (9, 8), (9, 11), (13, 11), (11, 11), (16, 13), (7, 10), (7, 13), (18, 13), (14, 9), (9, 10), (10, 11), (9, 13), (11, 13), (15, 13), (13, 13), (7, 9), (7, 12), (12, 11), (14, 11), (9, 9), (17, 13), (10, 13), (8, 13), (11, 12), (15, 9), (7, 11)]",16,0,16
30,"(13, 9)","(14, 9)",West,"[((12, 9), 'West')]","['(16, 9)', '(15, 8)', '(19, 13)', '(9, 7)']","['(12, 9)', '(16, 9)', '(15, 8)', '(19, 13)', '(9, 7)']","[(12, 13), (14, 10), (14, 13), (9, 8), (9, 11), (13, 11), (11, 11), (16, 13), (7, 10), (7, 13), (18, 13), (14, 9), (9, 10), (10, 11), (9, 13), (11, 13), (15, 13), (13, 13), (7, 9), (7, 12), (12, 11), (14, 11), (9, 9), (17, 13), (10, 13), (8, 13), (11, 12), (13, 9), (15, 9), (7, 11)]",16,0,16
31,"(9, 7)","(9, 8)",South,"[((10, 7), 'East'), ((8, 7), 'West')]","['(12, 9)', '(16, 9)', '(15, 8)', '(19, 13)']","['(8, 7)', '(10, 7)', '(12, 9)', '(16, 9)', '(15, 8)', '(19, 13)']","[(12, 13), (14, 10), (14, 13), (9, 8), (9, 11), (13, 11), (11, 11), (16, 13), (7, 10), (7, 13), (18, 13), (14, 9), (9, 7), (9, 10), (10, 11), (9, 13), (11, 13), (15, 13), (13, 13), (7, 9), (7, 12), (12, 11), (14, 11), (9, 9), (17, 13), (10, 13), (8, 13), (11, 12), (13, 9), (15, 9), (7, 11)]",16,0,16
32,"(19, 13)","(18, 13)",East,"[((19, 12), 'South'), ((20, 13), 'East')]","['(8, 7)', '(10, 7)', '(12, 9)', '(16, 9)', '(15, 8)']","['(20, 13)', '(19, 12)', '(8, 7)', '(10, 7)', '(12, 9)', '(16, 9)', '(15, 8)']","[(12, 13), (14, 10), (14, 13), (9, 8), (9, 11), (13, 11), (11, 11), (16, 13), (7, 10), (7, 13), (18, 13), (14, 9), (9, 7), (9, 10), (10, 11), (9, 13), (11, 13), (15, 13), (13, 13), (7, 9), (7, 12), (12, 11), (14, 11), (9, 9), (17, 13), (10, 13), (8, 13), (11, 12), (13, 9), (19, 13), (15, 9), (7, 11)]",16,0,16
33,"(15, 8)","(15, 9)",South,"[((15, 7), 'South')]","['(20, 13)', '(19, 12)', '(8, 7)', '(10, 7)', '(12, 9)', '(16, 9)']","['(15, 7)', '(20, 13)', '(19, 12)', '(8, 7)', '(10, 7)', '(12, 9)', '(16, 9)']","[(12, 13), (14, 10), (14, 13), (9, 8), (9, 11), (13, 11), (11, 11), (15, 8), (16, 13), (7, 10), (7, 13), (18, 13), (14, 9), (9, 7), (9, 10), (10, 11), (9, 13), (11, 13), (15, 13), (13, 13), (7, 9), (7, 12), (12, 11), (14, 11), (9, 9), (17, 13), (10, 13), (8, 13), (11, 12), (13, 9), (19, 13), (15, 9), (7, 11)]",17,0,17
34,"(16, 9)","(15, 9)",East,"[((16, 10), 'North')]","['(15, 7)', '(20, 13)', '(19, 12)', '(8, 7)', '(10, 7)', '(12, 9)']","['(16, 10)', '(15, 7)', '(20, 13)', '(19, 12)', '(8, 7)', '(10, 7)', '(12, 9)']","[(12, 13), (14, 10), (14, 13), (9, 8), (9, 11), (13, 11), (11, 11), (15, 8), (16, 13), (7, 10), (7, 13), (18, 13), (14, 9), (9, 7), (9, 10), (10, 11), (9, 13), (11, 13), (16, 9), (15, 13), (13, 13), (7, 9), (7, 12), (12, 11), (14, 11), (9, 9), (17, 13), (10, 13), (8, 13), (11, 12), (13, 9), (19, 13), (15, 9), (7, 11)]",17,0,17
35,"(12, 9)","(13, 9)",West,"[((11, 9), 'West')]","['(16, 10)', '(15, 7)', '(20, 13)', '(19, 12)', '(8, 7)', '(10, 7)']","['(11, 9)', '(16, 10)', '(15, 7)', '(20, 13)', '(19, 12)', '(8, 7)', '(10, 7)']","[(12, 13), (14, 10), (14, 13), (9, 8), (9, 11), (13, 11), (11, 11), (15, 8), (16, 13), (7, 10), (7, 13), (18, 13), (12, 9), (14, 9), (9, 7), (9, 10), (10, 11), (9, 13), (11, 13), (16, 9), (15, 13), (13, 13), (7, 9), (7, 12), (12, 11), (14, 11), (9, 9), (17, 13), (10, 13), (8, 13), (11, 12), (13, 9), (19, 13), (15, 9), (7, 11)]",17,0,17
36,"(10, 7)","(9, 7)",East,"[((11, 7), 'East')]","['(11, 9)', '(16, 10)', '(15, 7)', '(20, 13)', '(19, 12)', '(8, 7)']","['(11, 7)', '(11, 9)', '(16, 10)', '(15, 7)', '(20, 13)', '(19, 12)', '(8, 7)']","[(12, 13), (14, 10), (14, 13), (9, 8), (9, 11), (13, 11), (11, 11), (15, 8), (16, 13), (7, 10), (7, 13), (18, 13), (12, 9), (14, 9), (9, 7), (9, 10), (10, 11), (9, 13), (11, 13), (16, 9), (15, 13), (13, 13), (7, 9), (7, 12), (12, 11), (14, 11), (9, 9), (17, 13), (10, 7), (10, 13), (8, 13), (11, 12), (13, 9), (19, 13), (15, 9), (7, 11)]",17,0,17
37,"(8, 7)","(9, 7)",West,"[((7, 7), 'West')]","['(11, 7)', '(11, 9)', '(16, 10)', '(15, 7)', '(20, 13)', '(19, 12)']","['(7, 7)', '(11, 7)', '(11, 9)', '(16, 10)', '(15, 7)', '(20, 13)', '(19, 12)']","[(12, 13), (14, 10), (14, 13), (9, 8), (9, 11), (13, 11), (11, 11), (15, 8), (16, 13), (7, 10), (7, 13), (18, 13), (12, 9), (14, 9), (9, 7), (9, 10), (10, 11), (9, 13), (11, 13), (16, 9), (15, 13), (13, 13), (7, 9), (7, 12), (12, 11), (14, 11), (9, 9), (8, 7), (17, 13), (10, 7), (10, 13), (8, 13), (11, 12), (13, 9), (19, 13), (15, 9), (7, 11)]",17,0,17
38,"(19, 12)","(19, 13)",South,"[((19, 11), 'South')]","['(7, 7)', '(11, 7)', '(11, 9)', '(16, 10)', '(15, 7)', '(20, 13)']","['(19, 11)', '(7, 7)', '(11, 7)', '(11, 9)', '(16, 10)', '(15, 7)', '(20, 13)']","[(12, 13), (14, 10), (14, 13), (9, 8), (19, 12), (9, 11), (13, 11), (11, 11), (15, 8), (16, 13), (7, 10), (7, 13), (18, 13), (12, 9), (14, 9), (9, 7), (9, 10), (10, 11), (9, 13), (11, 13), (16, 9), (15, 13), (13, 13), (7, 9), (7, 12), (12, 11), (14, 11), (9, 9), (8, 7), (17, 13), (10, 7), (10, 13), (8, 13), (11, 12), (13, 9), (19, 13), (15, 9), (7, 11)]",17,0,17
39,"(20, 13)","(19, 13)",East,"[((21, 13), 'East')]","['(19, 11)', '(7, 7)', '(11, 7)', '(11, 9)', '(16, 10)', '(15, 7)']","['(21, 13)', '(19, 11)', '(7, 7)', '(11, 7)', '(11, 9)', '(16, 10)', '(15, 7)']","[(12, 13), (14, 10), (14, 13), (9, 8), (19, 12), (9, 11), (13, 11), (11, 11), (15, 8), (16, 13), (7, 10), (20, 13), (7, 13), (18, 13), (12, 9), (14, 9), (9, 7), (9, 10), (10, 11), (9, 13), (11, 13), (16, 9), (15, 13), (13, 13), (7, 9), (7, 12), (12, 11), (14, 11), (9, 9), (8, 7), (17, 13), (10, 7), (10, 13), (8, 13), (11, 12), (13, 9), (19, 13), (15, 9), (7, 11)]",17,0,17
40,"(15, 7)","(15, 8)",South,"[((16, 7), 'East'), ((14, 7), 'West')]","['(21, 13)', '(19, 11)', '(7, 7)', '(11, 7)', '(11, 9)', '(16, 10)']","['(14, 7)', '(16, 7)', '(21, 13)', '(19, 11)', '(7, 7)', '(11, 7)', '(11, 9)', '(16, 10)']","[(12, 13), (14, 10), (14, 13), (9, 8), (19, 12), (9, 11), (13, 11), (11, 11), (15, 8), (16, 13), (7, 10), (20, 13), (7, 13), (18, 13), (12, 9), (14, 9), (9, 7), (9, 10), (10, 11), (9, 13), (11, 13), (16, 9), (15, 7), (15, 13), (13, 13), (7, 9), (7, 12), (12, 11), (14, 11), (9, 9), (8, 7), (17, 13), (10, 7), (10, 13), (8, 13), (11, 12), (13, 9), (19, 13), (15, 9), (7, 11)]",18,0,18
41,"(16, 10)","(16, 9)",North,"[((16, 11), 'North')]","['(14, 7)', '(16, 7)', '(21, 13)', '(19, 11)', '(7, 7)', '(11, 7)', '(11, 9)']","['(16, 11)', '(14, 7)', '(16, 7)', '(21, 13)', '(19, 11)', '(7, 7)', '(11, 7)', '(11, 9)']","[(12, 13), (14, 10), (14, 13), (9, 8), (19, 12), (9, 11), (13, 11), (11, 11), (16, 10), (15, 8), (16, 13), (7, 10), (20, 13), (7, 13), (18, 13), (12, 9), (14, 9), (9, 7), (9, 10), (10, 11), (9, 13), (11, 13), (16, 9), (15, 7), (15, 13), (13, 13), (7, 9), (7, 12), (12, 11), (14, 11), (9, 9), (8, 7), (17, 13), (10, 7), (10, 13), (8, 13), (11, 12), (13, 9), (19, 13), (15, 9), (7, 11)]",18,0,18
42,"(11, 9)","(12, 9)",West,"[((11, 8), 'South')]","['(16, 11)', '(14, 7)', '(16, 7)', '(21, 13)', '(19, 11)', '(7, 7)', '(11, 7)']","['(11, 8)', '(16, 11)', '(14, 7)', '(16, 7)', '(21, 13)', '(19, 11)', '(7, 7)', '(11, 7)']","[(12, 13), (14, 10), (14, 13), (9, 8), (19, 12), (9, 11), (13, 11), (11, 11), (16, 10), (15, 8), (16, 13), (7, 10), (20, 13), (7, 13), (18, 13), (12, 9), (14, 9), (9, 7), (9, 10), (10, 11), (9, 13), (11, 13), (16, 9), (15, 7), (15, 13), (13, 13), (7, 9), (7, 12), (12, 11), (14, 11), (9, 9), (8, 7), (17, 13), (11, 9), (10, 7), (10, 13), (8, 13), (11, 12), (13, 9), (19, 13), (15, 9), (7, 11)]",18,0,18
43,"(11, 7)","(10, 7)",East,"[((11, 6), 'South')]","['(11, 8)', '(16, 11)', '(14, 7)', '(16, 7)', '(21, 13)', '(19, 11)', '(7, 7)']","['(11, 6)', '(11, 8)', '(16, 11)', '(14, 7)', '(16, 7)', '(21, 13)', '(19, 11)', '(7, 7)']","[(12, 13), (14, 10), (14, 13), (9, 8), (19, 12), (9, 11), (13, 11), (11, 11), (16, 10), (15, 8), (16, 13), (7, 10), (20, 13), (7, 13), (18, 13), (12, 9), (14, 9), (9, 7), (9, 10), (11, 7), (10, 11), (9, 13), (11, 13), (16, 9), (15, 7), (15, 13), (13, 13), (7, 9), (7, 12), (12, 11), (14, 11), (9, 9), (8, 7), (17, 13), (11, 9), (10, 7), (10, 13), (8, 13), (11, 12), (13, 9), (19, 13), (15, 9), (7, 11)]",18,0,18
44,"(7, 7)","(8, 7)",West,"[((6, 7), 'West')]","['(11, 6)', '(11, 8)', '(16, 11)', '(14, 7)', '(16, 7)', '(21, 13)', '(19, 11)']","['(6, 7)', '(11, 6)', '(11, 8)', '(16, 11)', '(14, 7)', '(16, 7)', '(21, 13)', '(19, 11)']","[(12, 13), (14, 10), (14, 13), (9, 8), (19, 12), (9, 11), (13, 11), (11, 11), (16, 10), (15, 8), (7, 7), (16, 13), (7, 10), (20, 13), (7, 13), (18, 13), (12, 9), (14, 9), (9, 7), (9, 10), (11, 7), (10, 11), (9, 13), (11, 13), (16, 9), (15, 7), (15, 13), (13, 13), (7, 9), (7, 12), (12, 11), (14, 11), (9, 9), (8, 7), (17, 13), (11, 9), (10, 7), (10, 13), (8, 13), (11, 12), (13, 9), (19, 13), (15, 9), (7, 11)]",18,0,18
45,"(19, 11)","(19, 12)",South,"[((20, 11), 'East'), ((18, 11), 'West')]","['(6, 7)', '(11, 6)', '(11, 8)', '(16, 11)', '(14, 7)', '(16, 7)', '(21, 13)']","['(18, 11)', '(20, 11)', '(6, 7)', '(11, 6)', '(11, 8)', '(16, 11)', '(14, 7)', '(16, 7)', '(21, 13)']","[(12, 13), (14, 10), (14, 13), (9, 8), (19, 12), (9, 11), (13, 11), (11, 11), (16, 10), (15, 8), (7, 7), (16, 13), (7, 10), (20, 13), (7, 13), (18, 13), (12, 9), (14, 9), (9, 7), (19, 11), (9, 10), (11, 7), (10, 11), (9, 13), (11, 13), (16, 9), (15, 7), (15, 13), (13, 13), (7, 9), (7, 12), (12, 11), (14, 11), (9, 9), (8, 7), (17, 13), (11, 9), (10, 7), (10, 13), (8, 13), (11, 12), (13, 9), (19, 13), (15, 9), (7, 11)]",18,0,18
46,"(21, 13)","(20, 13)",East,"[((22, 13), 'East')]","['(18, 11)', '(20, 11)', '(6, 7)', '(11, 6)', '(11, 8)', '(16, 11)', '(14, 7)', '(16, 7)']","['(22, 13)', '(18, 11)', '(20, 11)', '(6, 7)', '(11, 6)', '(11, 8)', '(16, 11)', '(14, 7)', '(16, 7)']","[(21, 13), (12, 13), (14, 10), (14, 13), (9, 8), (19, 12), (9, 11), (13, 11), (11, 11), (16, 10), (15, 8), (7, 7), (16, 13), (7, 10), (20, 13), (7, 13), (18, 13), (12, 9), (14, 9), (9, 7), (19, 11), (9, 10), (11, 7), (10, 11), (9, 13), (11, 13), (16, 9), (15, 7), (15, 13), (13, 13), (7, 9), (7, 12), (12, 11), (14, 11), (9, 9), (8, 7), (17, 13), (11, 9), (10, 7), (10, 13), (8, 13), (11, 12), (13, 9), (19, 13), (15, 9), (7, 11)]",18,0,18
47,"(16, 7)","(15, 7)",East,"[((17, 7), 'East')]","['(22, 13)', '(18, 11)', '(20, 11)', '(6, 7)', '(11, 6)', '(11, 8)', '(16, 11)', '(14, 7)']","['(17, 7)', '(22, 13)', '(18, 11)', '(20, 11)', '(6, 7)', '(11, 6)', '(11, 8)', '(16, 11)', '(14, 7)']","[(21, 13), (12, 13), (14, 10), (14, 13), (9, 8), (19, 12), (9, 11), (13, 11), (11, 11), (16, 7), (16, 10), (15, 8), (7, 7), (16, 13), (7, 10), (20, 13), (7, 13), (18, 13), (12, 9), (14, 9), (9, 7), (19, 11), (9, 10), (11, 7), (10, 11), (9, 13), (11, 13), (16, 9), (15, 7), (15, 13), (13, 13), (7, 9), (7, 12), (12, 11), (14, 11), (9, 9), (8, 7), (17, 13), (11, 9), (10, 7), (10, 13), (8, 13), (11, 12), (13, 9), (19, 13), (15, 9), (7, 11)]",19,0,19
48,"(14, 7)","(15, 7)",West,"[((13, 7), 'West')]","['(17, 7)', '(22, 13)', '(18, 11)', '(20, 11)', '(6, 7)', '(11, 6)', '(11, 8)', '(16, 11)']","['(13, 7)', '(17, 7)', '(22, 13)', '(18, 11)', '(20, 11)', '(6, 7)', '(11, 6)', '(11, 8)', '(16, 11)']","[(21, 13), (14, 7), (12, 13), (14, 10), (14, 13), (9, 8), (19, 12), (9, 11), (13, 11), (11, 11), (16, 7), (16, 10), (15, 8), (7, 7), (16, 13), (7, 10), (20, 13), (7, 13), (18, 13), (12, 9), (14, 9), (9, 7), (19, 11), (9, 10), (11, 7), (10, 11), (9, 13), (11, 13), (16, 9), (15, 7), (15, 13), (13, 13), (7, 9), (7, 12), (12, 11), (14, 11), (9, 9), (8, 7), (17, 13), (11, 9), (10, 7), (10, 13), (8, 13), (11, 12), (13, 9), (19, 13), (15, 9), (7, 11)]",19,0,19
49,"(16, 11)","(16, 10)",North,"[((17, 11), 'East')]","['(13, 7)', '(17, 7)', '(22, 13)', '(18, 11)', '(20, 11)', '(6, 7)', '(11, 6)', '(11, 8)']","['(17, 11)', '(13, 7)', '(17, 7)', '(22, 13)', '(18, 11)', '(20, 11)', '(6, 7)', '(11, 6)', '(11, 8)']","[(21, 13), (14, 7), (12, 13), (14, 10), (14, 13), (9, 8), (19, 12), (9, 11), (13, 11), (11, 11), (16, 7), (16, 10), (15, 8), (7, 7), (16, 13), (7, 10), (20, 13), (7, 13), (18, 13), (12, 9), (14, 9), (9, 7), (19, 11), (9, 10), (11, 7), (10, 11), (9, 13), (11, 13), (16, 9), (15, 7), (15, 13), (13, 13), (7, 9), (7, 12), (12, 11), (14, 11), (9, 9), (8, 7), (17, 13), (11, 9), (10, 7), (10, 13), (8, 13), (11, 12), (13, 9), (19, 13), (15, 9), (7, 11), (16, 11)]",19,0,19
50,"(11, 8)","(11, 9)",South,[],"['(17, 11)', '(13, 7)', '(17, 7)', '(22, 13)', '(18, 11)', '(20, 11)', '(6, 7)', '(11, 6)']","['(17, 11)', '(13, 7)', '(17, 7)', '(22, 13)', '(18, 11)', '(20, 11)', '(6, 7)', '(11, 6)']","[(21, 13), (14, 7), (12, 13), (14, 10), (14, 13), (9, 8), (19, 12), (9, 11), (11, 8), (13, 11), (11, 11), (16, 7), (16, 10), (15, 8), (7, 7), (16, 13), (7, 10), (20, 13), (7, 13), (18, 13), (12, 9), (14, 9), (9, 7), (19, 11), (9, 10), (11, 7), (10, 11), (9, 13), (11, 13), (16, 9), (15, 7), (15, 13), (13, 13), (7, 9), (7, 12), (12, 11), (14, 11), (9, 9), (8, 7), (17, 13), (11, 9), (10, 7), (10, 13), (8, 13), (11, 12), (13, 9), (19, 13), (15, 9), (7, 11), (16, 11)]",19,0,19
51,"(11, 6)","(11, 7)",South,"[((11, 5), 'South')]","['(17, 11)', '(13, 7)', '(17, 7)', '(22, 13)', '(18, 11)', '(20, 11)', '(6, 7)']","['(11, 5)', '(17, 11)', '(13, 7)', '(17, 7)', '(22, 13)', '(18, 11)', '(20, 11)', '(6, 7)']",[51 states],19,0,19
52,"(6, 7)","(7, 7)",West,"[((5, 7), 'West')]","['(11, 5)', '(17, 11)', '(13, 7)', '(17, 7)', '(22, 13)', '(18, 11)', '(20, 11)']","['(5, 7)', '(11, 5)', '(17, 11)', '(13, 7)', '(17, 7)', '(22, 13)', '(18, 11)', '(20, 11)']",[52 states],19,0,19
53,"(20, 11)","(19, 11)",East,"[((21, 11), 'East')]","['(5, 7)', '(11, 5)', '(17, 11)', '(13, 7)', '(17, 7)', '(22, 13)', '(18, 11)']","['(21, 11)', '(5, 7)', '(11, 5)', '(17, 11)', '(13, 7)', '(17, 7)', '(22, 13)', '(18, 11)']",[53 states],19,0,19
54,"(18, 11)","(19, 11)",West,[],"['(21, 11)', '(5, 7)', '(11, 5)', '(17, 11)', '(13, 7)', '(17, 7)', '(22, 13)']","['(21, 11)', '(5, 7)', '(11, 5)', '(17, 11)', '(13, 7)', '(17, 7)', '(22, 13)']",[54 states],19,0,19
