iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
80,"(16, 11)","(15, 11)",East,"[((17, 11), 'East')]","['(1, 18)', '(17, 16)']","['(1, 18)', '(17, 16)', '(17, 11)']",[80 states],79,0,79
81,"(17, 11)","(16, 11)",East,"[((18, 11), 'East')]","['(1, 18)', '(17, 16)']","['(1, 18)', '(17, 16)', '(18, 11)']",[81 states],80,0,80
82,"(18, 11)","(17, 11)",East,"[((19, 11), 'East')]","['(1, 18)', '(17, 16)']","['(1, 18)', '(17, 16)', '(19, 11)']",[82 states],81,0,81
83,"(19, 11)","(18, 11)",East,"[((19, 12), 'North')]","['(1, 18)', '(17, 16)']","['(1, 18)', '(17, 16)', '(19, 12)']",[83 states],82,0,82
84,"(19, 12)","(19, 11)",North,"[((19, 13), 'North')]","['(1, 18)', '(17, 16)']","['(1, 18)', '(17, 16)', '(19, 13)']",[84 states],83,0,83
85,"(19, 13)","(19, 12)",North,"[((18, 13), 'West')]","['(1, 18)', '(17, 16)']","['(1, 18)', '(17, 16)', '(18, 13)']",[85 states],84,0,84
86,"(18, 13)","(19, 13)",West,"[((17, 13), 'West')]","['(1, 18)', '(17, 16)']","['(1, 18)', '(17, 16)', '(17, 13)']",[86 states],85,0,85
87,"(17, 13)","(18, 13)",West,"[((16, 13), 'West')]","['(1, 18)', '(17, 16)']","['(1, 18)', '(17, 16)', '(16, 13)']",[87 states],86,0,86
88,"(16, 13)","(17, 13)",West,"[((15, 13), 'West')]","['(1, 18)', '(17, 16)']","['(1, 18)', '(17, 16)', '(15, 13)']",[88 states],87,0,87
89,"(15, 13)","(16, 13)",West,"[((15, 14), 'North')]","['(1, 18)', '(17, 16)']","['(1, 18)', '(17, 16)', '(15, 14)']",[89 states],88,0,88
90,"(15, 14)","(15, 13)",North,"[((15, 15), 'North')]","['(1, 18)', '(17, 16)']","['(1, 18)', '(17, 16)', '(15, 15)']",[90 states],89,0,89
91,"(15, 15)","(15, 14)",North,[],"['(1, 18)', '(17, 16)']","['(1, 18)', '(17, 16)']",[91 states],90,0,90
92,"(17, 16)","(17, 17)",South,"[((17, 15), 'South')]","['(1, 18)']","['(1, 18)', '(17, 15)']",[92 states],39,0,39
93,"(17, 15)","(17, 16)",South,"[((18, 15), 'East')]","['(1, 18)']","['(1, 18)', '(18, 15)']",[93 states],40,0,40
94,"(18, 15)","(17, 15)",East,"[((19, 15), 'East')]","['(1, 18)']","['(1, 18)', '(19, 15)']",[94 states],41,0,41
95,"(19, 15)","(18, 15)",East,"[((20, 15), 'East')]","['(1, 18)']","['(1, 18)', '(20, 15)']",[95 states],42,0,42
96,"(20, 15)","(19, 15)",East,"[((21, 15), 'East')]","['(1, 18)']","['(1, 18)', '(21, 15)']",[96 states],43,0,43
97,"(21, 15)","(20, 15)",East,"[((21, 14), 'South')]","['(1, 18)']","['(1, 18)', '(21, 14)']",[97 states],44,0,44
98,"(21, 14)","(21, 15)",South,"[((21, 13), 'South')]","['(1, 18)']","['(1, 18)', '(21, 13)']",[98 states],45,0,45
99,"(21, 13)","(21, 14)",South,"[((21, 12), 'South')]","['(1, 18)']","['(1, 18)', '(21, 12)']",[99 states],46,0,46
100,"(21, 12)","(21, 13)",South,"[((21, 11), 'South')]","['(1, 18)']","['(1, 18)', '(21, 11)']",[100 states],47,0,47
101,"(21, 11)","(21, 12)",South,"[((22, 11), 'East')]","['(1, 18)']","['(1, 18)', '(22, 11)']",[101 states],48,0,48
102,"(22, 11)","(21, 11)",East,"[((23, 11), 'East')]","['(1, 18)']","['(1, 18)', '(23, 11)']",[102 states],49,0,49
103,"(23, 11)","(22, 11)",East,"[((24, 11), 'East')]","['(1, 18)']","['(1, 18)', '(24, 11)']",[103 states],50,0,50
104,"(24, 11)","(23, 11)",East,"[((25, 11), 'East')]","['(1, 18)']","['(1, 18)', '(25, 11)']",[104 states],51,0,51
105,"(25, 11)","(24, 11)",East,"[((25, 10), 'South')]","['(1, 18)']","['(1, 18)', '(25, 10)']",[105 states],52,0,52
106,"(25, 10)","(25, 11)",South,"[((25, 9), 'South')]","['(1, 18)']","['(1, 18)', '(25, 9)']",[106 states],53,0,53
107,"(25, 9)","(25, 10)",South,"[((24, 9), 'West')]","['(1, 18)']","['(1, 18)', '(24, 9)']",[107 states],54,0,54
108,"(24, 9)","(25, 9)",West,"[((23, 9), 'West')]","['(1, 18)']","['(1, 18)', '(23, 9)']",[108 states],55,0,55
109,"(23, 9)","(24, 9)",West,"[((23, 8), 'South')]","['(1, 18)']","['(1, 18)', '(23, 8)']",[109 states],56,0,56
110,"(23, 8)","(23, 9)",South,"[((23, 7), 'South')]","['(1, 18)']","['(1, 18)', '(23, 7)']",[110 states],57,0,57
111,"(23, 7)","(23, 8)",South,"[((24, 7), 'East')]","['(1, 18)']","['(1, 18)', '(24, 7)']",[111 states],58,0,58
112,"(24, 7)","(23, 7)",East,"[((25, 7), 'East')]","['(1, 18)']","['(1, 18)', '(25, 7)']",[112 states],59,0,59
113,"(25, 7)","(24, 7)",East,"[((25, 6), 'South')]","['(1, 18)']","['(1, 18)', '(25, 6)']",[113 states],60,0,60
114,"(25, 6)","(25, 7)",South,"[((25, 5), 'South')]","['(1, 18)']","['(1, 18)', '(25, 5)']",[114 states],61,0,61
115,"(25, 5)","(25, 6)",South,"[((25, 4), 'South')]","['(1, 18)']","['(1, 18)', '(25, 4)']",[115 states],62,0,62
116,"(25, 4)","(25, 5)",South,"[((25, 3), 'South')]","['(1, 18)']","['(1, 18)', '(25, 3)']",[116 states],63,0,63
117,"(25, 3)","(25, 4)",South,"[((26, 3), 'East')]","['(1, 18)']","['(1, 18)', '(26, 3)']",[117 states],64,0,64
118,"(26, 3)","(25, 3)",East,"[((27, 3), 'East')]","['(1, 18)']","['(1, 18)', '(27, 3)']",[118 states],65,0,65
119,"(27, 3)","(26, 3)",East,"[((27, 4), 'North'), ((27, 2), 'South')]","['(1, 18)']","['(1, 18)', '(27, 4)', '(27, 2)']",[119 states],66,0,66
120,"(27, 2)","(27, 3)",South,"[((27, 1), 'South')]","['(1, 18)', '(27, 4)']","['(1, 18)', '(27, 4)', '(27, 1)']",[120 states],67,0,67
121,"(27, 1)","(27, 2)",South,"[((26, 1), 'West')]","['(1, 18)', '(27, 4)']","['(1, 18)', '(27, 4)', '(26, 1)']",[121 states],68,0,68
122,"(26, 1)","(27, 1)",West,"[((25, 1), 'West')]","['(1, 18)', '(27, 4)']","['(1, 18)', '(27, 4)', '(25, 1)']",[122 states],69,0,69
123,"(25, 1)","(26, 1)",West,"[((24, 1), 'West')]","['(1, 18)', '(27, 4)']","['(1, 18)', '(27, 4)', '(24, 1)']",[123 states],70,0,70
124,"(24, 1)","(25, 1)",West,"[((23, 1), 'West')]","['(1, 18)', '(27, 4)']","['(1, 18)', '(27, 4)', '(23, 1)']",[124 states],71,0,71
125,"(23, 1)","(24, 1)",West,"[((22, 1), 'West')]","['(1, 18)', '(27, 4)']","['(1, 18)', '(27, 4)', '(22, 1)']",[125 states],72,0,72
126,"(22, 1)","(23, 1)",West,"[((21, 1), 'West')]","['(1, 18)', '(27, 4)']","['(1, 18)', '(27, 4)', '(21, 1)']",[126 states],73,0,73
127,"(21, 1)","(22, 1)",West,"[((20, 1), 'West')]","['(1, 18)', '(27, 4)']","['(1, 18)', '(27, 4)', '(20, 1)']",[127 states],74,0,74
128,"(20, 1)","(21, 1)",West,"[((19, 1), 'West')]","['(1, 18)', '(27, 4)']","['(1, 18)', '(27, 4)', '(19, 1)']",[128 states],75,0,75
129,"(19, 1)","(20, 1)",West,"[((18, 1), 'West')]","['(1, 18)', '(27, 4)']","['(1, 18)', '(27, 4)', '(18, 1)']",[129 states],76,0,76
130,"(18, 1)","(19, 1)",West,"[((17, 1), 'West')]","['(1, 18)', '(27, 4)']","['(1, 18)', '(27, 4)', '(17, 1)']",[130 states],77,0,77
131,"(17, 1)","(18, 1)",West,"[((16, 1), 'West')]","['(1, 18)', '(27, 4)']","['(1, 18)', '(27, 4)', '(16, 1)']",[131 states],78,0,78
132,"(16, 1)","(17, 1)",West,"[((15, 1), 'West')]","['(1, 18)', '(27, 4)']","['(1, 18)', '(27, 4)', '(15, 1)']",[132 states],79,0,79
133,"(15, 1)","(16, 1)",West,"[((14, 1), 'West')]","['(1, 18)', '(27, 4)']","['(1, 18)', '(27, 4)', '(14, 1)']",[133 states],80,0,80
134,"(14, 1)","(15, 1)",West,"[((13, 1), 'West')]","['(1, 18)', '(27, 4)']","['(1, 18)', '(27, 4)', '(13, 1)']",[134 states],81,0,81
135,"(13, 1)","(14, 1)",West,"[((12, 1), 'West')]","['(1, 18)', '(27, 4)']","['(1, 18)', '(27, 4)', '(12, 1)']",[135 states],82,0,82
136,"(12, 1)","(13, 1)",West,"[((11, 1), 'West')]","['(1, 18)', '(27, 4)']","['(1, 18)', '(27, 4)', '(11, 1)']",[136 states],83,0,83
137,"(11, 1)","(12, 1)",West,"[((10, 1), 'West')]","['(1, 18)', '(27, 4)']","['(1, 18)', '(27, 4)', '(10, 1)']",[137 states],84,0,84
138,"(10, 1)","(11, 1)",West,"[((9, 1), 'West')]","['(1, 18)', '(27, 4)']","['(1, 18)', '(27, 4)', '(9, 1)']",[138 states],85,0,85
139,"(9, 1)","(10, 1)",West,"[((8, 1), 'West')]","['(1, 18)', '(27, 4)']","['(1, 18)', '(27, 4)', '(8, 1)']",[139 states],86,0,86
140,"(8, 1)","(9, 1)",West,"[((7, 1), 'West')]","['(1, 18)', '(27, 4)']","['(1, 18)', '(27, 4)', '(7, 1)']",[140 states],87,0,87
141,"(7, 1)","(8, 1)",West,"[((6, 1), 'West')]","['(1, 18)', '(27, 4)']","['(1, 18)', '(27, 4)', '(6, 1)']",[141 states],88,0,88
142,"(6, 1)","(7, 1)",West,"[((5, 1), 'West')]","['(1, 18)', '(27, 4)']","['(1, 18)', '(27, 4)', '(5, 1)']",[142 states],89,0,89
143,"(5, 1)","(6, 1)",West,"[((4, 1), 'West')]","['(1, 18)', '(27, 4)']","['(1, 18)', '(27, 4)', '(4, 1)']",[143 states],90,0,90
144,"(4, 1)","(5, 1)",West,"[((3, 1), 'West')]","['(1, 18)', '(27, 4)']","['(1, 18)', '(27, 4)', '(3, 1)']",[144 states],91,0,91
145,"(3, 1)","(4, 1)",West,"[((2, 1), 'West')]","['(1, 18)', '(27, 4)']","['(1, 18)', '(27, 4)', '(2, 1)']",[145 states],92,0,92
146,"(2, 1)","(3, 1)",West,"[((1, 1), 'West')]","['(1, 18)', '(27, 4)']","['(1, 18)', '(27, 4)', '(1, 1)']",[146 states],93,0,93
147,"(1, 1)","(2, 1)",West,[],"['(1, 18)', '(27, 4)']","['(1, 18)', '(27, 4)']",[147 states],94,0,94
