iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
1,"(6, 7)",None,Start,"[((7, 7), 'East'), ((5, 7), 'West')]",[],"['(5, 7)', '(7, 7)']","[(6, 7)]",0,0,0
2,"(7, 7)","(6, 7)",East,"[((8, 7), 'East')]","['(5, 7)']","['(8, 7)', '(5, 7)']","[(6, 7), (7, 7)]",1,0,1
3,"(5, 7)","(6, 7)",West,[],"['(8, 7)']","['(8, 7)']","[(6, 7), (7, 7), (5, 7)]",1,0,1
