iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
1,"(1, 11)",None,Start,"[((1, 12), 'North'), ((1, 10), 'South')]",[],"['(1, 10)', '(1, 12)']","[(1, 11)]",0,0,0
2,"(1, 12)","(1, 11)",North,"[((1, 13), 'North')]","['(1, 10)']","['(1, 13)', '(1, 10)']","[(1, 11), (1, 12)]",1,0,1
3,"(1, 10)","(1, 11)",South,[],"['(1, 13)']","['(1, 13)']","[(1, 11), (1, 12), (1, 10)]",1,0,1
