iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
1,"(10, 13)",None,Start,"[((11, 13), 'East'), ((9, 13), 'West')]",[],"['(9, 13)', '(11, 13)']","[(10, 13)]",0,0,0
2,"(11, 13)","(10, 13)",East,"[((11, 12), 'South'), ((12, 13), 'East')]","['(9, 13)']","['(12, 13)', '(11, 12)', '(9, 13)']","[(11, 13), (10, 13)]",1,0,1
3,"(9, 13)","(10, 13)",West,[],"['(12, 13)', '(11, 12)']","['(12, 13)', '(11, 12)']","[(11, 13), (9, 13), (10, 13)]",1,0,1
