iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
70,"(22, 12)","(23, 12)",West,"[((21, 12), 'West', 23, 31, 54)]","['(34, 12)', '(4, 8)']","['(21, 12)', '(4, 8)', '(34, 12)']",[70 states],22,32,54
71,"(21, 12)","(22, 12)",West,"[((20, 12), 'West', 24, 30, 54)]","['(34, 12)', '(4, 8)']","['(20, 12)', '(4, 8)', '(34, 12)']",[71 states],23,31,54
72,"(20, 12)","(21, 12)",West,"[((20, 11), 'South', 25, 29, 54), ((19, 12), 'West', 25, 29, 54)]","['(34, 12)', '(4, 8)']","['(20, 11)', '(19, 12)', '(34, 12)', '(4, 8)']",[72 states],24,30,54
73,"(20, 11)","(20, 12)",South,"[((20, 10), 'South', 26, 28, 54), ((19, 11), 'West', 26, 28, 54)]","['(19, 12)', '(4, 8)', '(34, 12)']","['(19, 12)', '(20, 10)', '(34, 12)', '(4, 8)', '(19, 11)']",[73 states],25,29,54
74,"(19, 12)","(20, 12)",West,"[((18, 12), 'West', 26, 28, 54)]","['(20, 10)', '(19, 11)', '(34, 12)', '(4, 8)']","['(20, 10)', '(19, 11)', '(34, 12)', '(4, 8)', '(18, 12)']",[74 states],25,29,54
75,"(20, 10)","(20, 11)",South,"[((20, 9), 'South', 27, 27, 54)]","['(19, 11)', '(18, 12)', '(34, 12)', '(4, 8)']","['(19, 11)', '(18, 12)', '(34, 12)', '(4, 8)', '(20, 9)']",[75 states],26,28,54
76,"(19, 11)","(20, 11)",West,[],"['(18, 12)', '(20, 9)', '(34, 12)', '(4, 8)']","['(18, 12)', '(20, 9)', '(34, 12)', '(4, 8)']",[76 states],26,28,54
77,"(18, 12)","(19, 12)",West,"[((17, 12), 'West', 27, 27, 54)]","['(20, 9)', '(4, 8)', '(34, 12)']","['(20, 9)', '(17, 12)', '(34, 12)', '(4, 8)']",[77 states],26,28,54
78,"(20, 9)","(20, 10)",South,"[((21, 9), 'East', 28, 28, 56)]","['(17, 12)', '(4, 8)', '(34, 12)']","['(17, 12)', '(4, 8)', '(34, 12)', '(21, 9)']",[78 states],27,27,54
79,"(17, 12)","(18, 12)",West,"[((17, 13), 'North', 28, 28, 56), ((16, 12), 'West', 28, 26, 54)]","['(34, 12)', '(4, 8)', '(21, 9)']","['(16, 12)', '(34, 12)', '(21, 9)', '(17, 13)', '(4, 8)']",[79 states],27,27,54
80,"(16, 12)","(17, 12)",West,"[((15, 12), 'West', 29, 25, 54)]","['(34, 12)', '(4, 8)', '(21, 9)', '(17, 13)']","['(15, 12)', '(34, 12)', '(21, 9)', '(17, 13)', '(4, 8)']",[80 states],28,26,54
81,"(15, 12)","(16, 12)",West,"[((14, 12), 'West', 30, 24, 54)]","['(34, 12)', '(4, 8)', '(21, 9)', '(17, 13)']","['(14, 12)', '(34, 12)', '(21, 9)', '(17, 13)', '(4, 8)']",[81 states],29,25,54
82,"(14, 12)","(15, 12)",West,"[((14, 11), 'South', 31, 23, 54), ((13, 12), 'West', 31, 23, 54)]","['(34, 12)', '(4, 8)', '(21, 9)', '(17, 13)']","['(14, 11)', '(34, 12)', '(13, 12)', '(17, 13)', '(4, 8)', '(21, 9)']",[82 states],30,24,54
83,"(14, 11)","(14, 12)",South,"[((14, 10), 'South', 32, 22, 54)]","['(13, 12)', '(34, 12)', '(21, 9)', '(17, 13)', '(4, 8)']","['(13, 12)', '(34, 12)', '(14, 10)', '(17, 13)', '(4, 8)', '(21, 9)']",[83 states],31,23,54
84,"(13, 12)","(14, 12)",West,"[((12, 12), 'West', 32, 22, 54)]","['(14, 10)', '(34, 12)', '(21, 9)', '(17, 13)', '(4, 8)']","['(14, 10)', '(34, 12)', '(12, 12)', '(17, 13)', '(4, 8)', '(21, 9)']",[84 states],31,23,54
85,"(14, 10)","(14, 11)",South,"[((15, 10), 'East', 33, 23, 56)]","['(12, 12)', '(34, 12)', '(21, 9)', '(17, 13)', '(4, 8)']","['(12, 12)', '(34, 12)', '(21, 9)', '(17, 13)', '(4, 8)', '(15, 10)']",[85 states],32,22,54
86,"(12, 12)","(13, 12)",West,"[((12, 13), 'North', 33, 23, 56), ((12, 11), 'South', 33, 21, 54)]","['(34, 12)', '(4, 8)', '(21, 9)', '(17, 13)', '(15, 10)']","['(12, 11)', '(4, 8)', '(34, 12)', '(17, 13)', '(15, 10)', '(12, 13)', '(21, 9)']",[86 states],32,22,54
87,"(12, 11)","(12, 12)",South,"[((12, 10), 'South', 34, 20, 54)]","['(34, 12)', '(4, 8)', '(21, 9)', '(17, 13)', '(15, 10)', '(12, 13)']","['(12, 10)', '(4, 8)', '(34, 12)', '(17, 13)', '(15, 10)', '(12, 13)', '(21, 9)']",[87 states],33,21,54
88,"(12, 10)","(12, 11)",South,"[((11, 10), 'West', 35, 19, 54)]","['(34, 12)', '(4, 8)', '(21, 9)', '(17, 13)', '(15, 10)', '(12, 13)']","['(11, 10)', '(4, 8)', '(34, 12)', '(17, 13)', '(15, 10)', '(12, 13)', '(21, 9)']",[88 states],34,20,54
89,"(11, 10)","(12, 10)",West,"[((10, 10), 'West', 36, 18, 54)]","['(34, 12)', '(4, 8)', '(21, 9)', '(17, 13)', '(15, 10)', '(12, 13)']","['(10, 10)', '(4, 8)', '(34, 12)', '(17, 13)', '(15, 10)', '(12, 13)', '(21, 9)']",[89 states],35,19,54
90,"(10, 10)","(11, 10)",West,"[((10, 11), 'North', 37, 19, 56)]","['(34, 12)', '(4, 8)', '(21, 9)', '(17, 13)', '(15, 10)', '(12, 13)']","['(34, 12)', '(4, 8)', '(21, 9)', '(17, 13)', '(15, 10)', '(12, 13)', '(10, 11)']",[90 states],36,18,54
91,"(34, 12)","(33, 12)",East,"[((34, 11), 'South', 13, 43, 56)]","['(4, 8)', '(17, 13)', '(21, 9)', '(10, 11)', '(15, 10)', '(12, 13)']","['(4, 8)', '(17, 13)', '(21, 9)', '(10, 11)', '(15, 10)', '(12, 13)', '(34, 11)']",[91 states],12,44,56
92,"(4, 8)","(4, 7)",North,"[((4, 9), 'North', 47, 11, 58)]","['(21, 9)', '(17, 13)', '(12, 13)', '(10, 11)', '(15, 10)', '(34, 11)']","['(21, 9)', '(17, 13)', '(12, 13)', '(10, 11)', '(15, 10)', '(34, 11)', '(4, 9)']",[92 states],46,10,56
93,"(21, 9)","(20, 9)",East,"[((22, 9), 'East', 29, 29, 58)]","['(17, 13)', '(15, 10)', '(12, 13)', '(10, 11)', '(4, 9)', '(34, 11)']","['(17, 13)', '(15, 10)', '(12, 13)', '(10, 11)', '(4, 9)', '(34, 11)', '(22, 9)']",[93 states],28,28,56
94,"(17, 13)","(17, 12)",North,"[((17, 14), 'North', 29, 29, 58)]","['(15, 10)', '(10, 11)', '(12, 13)', '(22, 9)', '(4, 9)', '(34, 11)']","['(15, 10)', '(10, 11)', '(12, 13)', '(22, 9)', '(4, 9)', '(34, 11)', '(17, 14)']",[94 states],28,28,56
95,"(15, 10)","(14, 10)",East,"[((16, 10), 'East', 34, 24, 58)]","['(12, 13)', '(10, 11)', '(34, 11)', '(22, 9)', '(4, 9)', '(17, 14)']","['(12, 13)', '(10, 11)', '(34, 11)', '(22, 9)', '(4, 9)', '(17, 14)', '(16, 10)']",[95 states],33,23,56
96,"(12, 13)","(12, 12)",North,"[((12, 14), 'North', 34, 24, 58)]","['(10, 11)', '(4, 9)', '(34, 11)', '(22, 9)', '(16, 10)', '(17, 14)']","['(10, 11)', '(4, 9)', '(34, 11)', '(22, 9)', '(16, 10)', '(17, 14)', '(12, 14)']",[96 states],33,23,56
97,"(10, 11)","(10, 10)",North,"[((10, 12), 'North', 38, 20, 58)]","['(34, 11)', '(4, 9)', '(17, 14)', '(22, 9)', '(16, 10)', '(12, 14)']","['(34, 11)', '(4, 9)', '(17, 14)', '(22, 9)', '(16, 10)', '(12, 14)', '(10, 12)']",[97 states],37,19,56
98,"(34, 11)","(34, 12)",South,"[((34, 10), 'South', 14, 42, 56)]","['(4, 9)', '(22, 9)', '(17, 14)', '(10, 12)', '(16, 10)', '(12, 14)']","['(34, 10)', '(22, 9)', '(4, 9)', '(10, 12)', '(16, 10)', '(12, 14)', '(17, 14)']",[98 states],13,43,56
99,"(34, 10)","(34, 11)",South,"[((33, 10), 'West', 15, 41, 56)]","['(4, 9)', '(22, 9)', '(17, 14)', '(10, 12)', '(16, 10)', '(12, 14)']","['(33, 10)', '(22, 9)', '(4, 9)', '(10, 12)', '(16, 10)', '(12, 14)', '(17, 14)']",[99 states],14,42,56
100,"(33, 10)","(34, 10)",West,"[((32, 10), 'West', 16, 40, 56)]","['(4, 9)', '(22, 9)', '(17, 14)', '(10, 12)', '(16, 10)', '(12, 14)']","['(32, 10)', '(22, 9)', '(4, 9)', '(10, 12)', '(16, 10)', '(12, 14)', '(17, 14)']",[100 states],15,41,56
101,"(32, 10)","(33, 10)",West,"[((31, 10), 'West', 17, 39, 56)]","['(4, 9)', '(22, 9)', '(17, 14)', '(10, 12)', '(16, 10)', '(12, 14)']","['(31, 10)', '(22, 9)', '(4, 9)', '(10, 12)', '(16, 10)', '(12, 14)', '(17, 14)']",[101 states],16,40,56
102,"(31, 10)","(32, 10)",West,"[((30, 10), 'West', 18, 38, 56)]","['(4, 9)', '(22, 9)', '(17, 14)', '(10, 12)', '(16, 10)', '(12, 14)']","['(30, 10)', '(22, 9)', '(4, 9)', '(10, 12)', '(16, 10)', '(12, 14)', '(17, 14)']",[102 states],17,39,56
103,"(30, 10)","(31, 10)",West,"[((30, 9), 'South', 19, 37, 56), ((29, 10), 'West', 19, 37, 56)]","['(4, 9)', '(22, 9)', '(17, 14)', '(10, 12)', '(16, 10)', '(12, 14)']","['(30, 9)', '(29, 10)', '(4, 9)', '(22, 9)', '(16, 10)', '(12, 14)', '(17, 14)', '(10, 12)']",[103 states],18,38,56
104,"(30, 9)","(30, 10)",South,"[((30, 8), 'South', 20, 36, 56)]","['(29, 10)', '(22, 9)', '(4, 9)', '(10, 12)', '(16, 10)', '(12, 14)', '(17, 14)']","['(29, 10)', '(30, 8)', '(4, 9)', '(22, 9)', '(16, 10)', '(12, 14)', '(17, 14)', '(10, 12)']",[104 states],19,37,56
105,"(29, 10)","(30, 10)",West,[],"['(30, 8)', '(22, 9)', '(4, 9)', '(10, 12)', '(16, 10)', '(12, 14)', '(17, 14)']","['(30, 8)', '(22, 9)', '(4, 9)', '(10, 12)', '(16, 10)', '(12, 14)', '(17, 14)']",[105 states],19,37,56
106,"(30, 8)","(30, 9)",South,"[((31, 8), 'East', 21, 37, 58)]","['(4, 9)', '(22, 9)', '(17, 14)', '(10, 12)', '(16, 10)', '(12, 14)']","['(4, 9)', '(22, 9)', '(17, 14)', '(10, 12)', '(16, 10)', '(12, 14)', '(31, 8)']",[106 states],20,36,56
107,"(4, 9)","(4, 8)",North,"[((4, 10), 'North', 48, 12, 60)]","['(22, 9)', '(16, 10)', '(17, 14)', '(10, 12)', '(31, 8)', '(12, 14)']","['(22, 9)', '(16, 10)', '(17, 14)', '(10, 12)', '(31, 8)', '(12, 14)', '(4, 10)']",[107 states],47,11,58
108,"(22, 9)","(21, 9)",East,"[((23, 9), 'East', 30, 30, 60)]","['(17, 14)', '(16, 10)', '(12, 14)', '(10, 12)', '(31, 8)', '(4, 10)']","['(17, 14)', '(16, 10)', '(12, 14)', '(10, 12)', '(31, 8)', '(4, 10)', '(23, 9)']",[108 states],29,29,58
109,"(17, 14)","(17, 13)",North,"[((16, 14), 'West', 30, 28, 58)]","['(16, 10)', '(10, 12)', '(12, 14)', '(23, 9)', '(31, 8)', '(4, 10)']","['(16, 10)', '(10, 12)', '(12, 14)', '(23, 9)', '(31, 8)', '(4, 10)', '(16, 14)']",[109 states],29,29,58
110,"(16, 10)","(15, 10)",East,"[((17, 10), 'East', 35, 25, 60)]","['(12, 14)', '(10, 12)', '(16, 14)', '(23, 9)', '(31, 8)', '(4, 10)']","['(12, 14)', '(10, 12)', '(16, 14)', '(23, 9)', '(31, 8)', '(4, 10)', '(17, 10)']",[110 states],34,24,58
111,"(12, 14)","(12, 13)",North,"[((13, 14), 'East', 35, 25, 60)]","['(10, 12)', '(31, 8)', '(16, 14)', '(23, 9)', '(17, 10)', '(4, 10)']","['(10, 12)', '(31, 8)', '(16, 14)', '(23, 9)', '(17, 10)', '(4, 10)', '(13, 14)']",[111 states],34,24,58
112,"(10, 12)","(10, 11)",North,"[((10, 13), 'North', 39, 21, 60)]","['(31, 8)', '(23, 9)', '(16, 14)', '(13, 14)', '(17, 10)', '(4, 10)']","['(31, 8)', '(23, 9)', '(16, 14)', '(13, 14)', '(17, 10)', '(4, 10)', '(10, 13)']",[112 states],38,20,58
113,"(31, 8)","(30, 8)",East,"[((32, 8), 'East', 22, 38, 60)]","['(16, 14)', '(23, 9)', '(4, 10)', '(13, 14)', '(17, 10)', '(10, 13)']","['(16, 14)', '(23, 9)', '(4, 10)', '(13, 14)', '(17, 10)', '(10, 13)', '(32, 8)']",[113 states],21,37,58
114,"(16, 14)","(17, 14)",West,"[((15, 14), 'West', 31, 27, 58)]","['(4, 10)', '(23, 9)', '(10, 13)', '(13, 14)', '(17, 10)', '(32, 8)']","['(15, 14)', '(23, 9)', '(4, 10)', '(13, 14)', '(17, 10)', '(32, 8)', '(10, 13)']",[114 states],30,28,58
115,"(15, 14)","(16, 14)",West,"[((14, 14), 'West', 32, 26, 58)]","['(4, 10)', '(23, 9)', '(10, 13)', '(13, 14)', '(17, 10)', '(32, 8)']","['(14, 14)', '(23, 9)', '(4, 10)', '(13, 14)', '(17, 10)', '(32, 8)', '(10, 13)']",[115 states],31,27,58
116,"(14, 14)","(15, 14)",West,"[((13, 14), 'West', 33, 25, 58)]","['(4, 10)', '(23, 9)', '(10, 13)', '(13, 14)', '(17, 10)', '(32, 8)']","['(13, 14)', '(23, 9)', '(4, 10)', '(13, 14)', '(17, 10)', '(32, 8)', '(10, 13)']",[116 states],32,26,58
117,"(13, 14)","(14, 14)",West,[],"['(4, 10)', '(23, 9)', '(10, 13)', '(13, 14)', '(17, 10)', '(32, 8)']","['(4, 10)', '(23, 9)', '(10, 13)', '(13, 14)', '(17, 10)', '(32, 8)']",[117 states],33,25,58
118,"(4, 10)","(4, 9)",North,"[((4, 11), 'North', 49, 13, 62), ((3, 10), 'West', 49, 11, 60)]","['(23, 9)', '(17, 10)', '(10, 13)', '(13, 14)', '(32, 8)']","['(23, 9)', '(17, 10)', '(10, 13)', '(13, 14)', '(32, 8)', '(4, 11)', '(3, 10)']",[118 states],48,12,60
119,"(23, 9)","(22, 9)",East,"[((24, 9), 'East', 31, 31, 62)]","['(17, 10)', '(13, 14)', '(10, 13)', '(3, 10)', '(32, 8)', '(4, 11)']","['(17, 10)', '(13, 14)', '(10, 13)', '(3, 10)', '(32, 8)', '(4, 11)', '(24, 9)']",[119 states],30,30,60
120,"(17, 10)","(16, 10)",East,"[((17, 9), 'South', 36, 24, 60)]","['(13, 14)', '(32, 8)', '(10, 13)', '(3, 10)', '(24, 9)', '(4, 11)']","['(13, 14)', '(32, 8)', '(10, 13)', '(3, 10)', '(24, 9)', '(4, 11)', '(17, 9)']",[120 states],35,25,60
121,"(10, 13)","(10, 12)",North,"[((10, 14), 'North', 40, 22, 62)]","['(32, 8)', '(3, 10)', '(17, 9)', '(4, 11)', '(24, 9)']","['(32, 8)', '(3, 10)', '(17, 9)', '(4, 11)', '(24, 9)', '(10, 14)']",[121 states],39,21,60
122,"(32, 8)","(31, 8)",East,"[((33, 8), 'East', 23, 39, 62)]","['(3, 10)', '(4, 11)', '(17, 9)', '(10, 14)', '(24, 9)']","['(3, 10)', '(4, 11)', '(17, 9)', '(10, 14)', '(24, 9)', '(33, 8)']",[122 states],22,38,60
123,"(3, 10)","(4, 10)",West,[],"['(17, 9)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']","['(17, 9)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']",[123 states],49,11,60
124,"(17, 9)","(17, 10)",South,"[((17, 8), 'South', 37, 23, 60)]","['(4, 11)', '(24, 9)', '(33, 8)', '(10, 14)']","['(17, 8)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']",[124 states],36,24,60
125,"(17, 8)","(17, 9)",South,"[((16, 8), 'West', 38, 22, 60)]","['(4, 11)', '(24, 9)', '(33, 8)', '(10, 14)']","['(16, 8)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']",[125 states],37,23,60
126,"(16, 8)","(17, 8)",West,"[((15, 8), 'West', 39, 21, 60)]","['(4, 11)', '(24, 9)', '(33, 8)', '(10, 14)']","['(15, 8)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']",[126 states],38,22,60
127,"(15, 8)","(16, 8)",West,"[((14, 8), 'West', 40, 20, 60)]","['(4, 11)', '(24, 9)', '(33, 8)', '(10, 14)']","['(14, 8)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']",[127 states],39,21,60
128,"(14, 8)","(15, 8)",West,"[((13, 8), 'West', 41, 19, 60)]","['(4, 11)', '(24, 9)', '(33, 8)', '(10, 14)']","['(13, 8)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']",[128 states],40,20,60
129,"(13, 8)","(14, 8)",West,"[((12, 8), 'West', 42, 18, 60)]","['(4, 11)', '(24, 9)', '(33, 8)', '(10, 14)']","['(12, 8)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']",[129 states],41,19,60
130,"(12, 8)","(13, 8)",West,"[((11, 8), 'West', 43, 17, 60)]","['(4, 11)', '(24, 9)', '(33, 8)', '(10, 14)']","['(11, 8)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']",[130 states],42,18,60
131,"(11, 8)","(12, 8)",West,"[((11, 7), 'South', 44, 16, 60)]","['(4, 11)', '(24, 9)', '(33, 8)', '(10, 14)']","['(11, 7)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']",[131 states],43,17,60
132,"(11, 7)","(11, 8)",South,"[((11, 6), 'South', 45, 15, 60)]","['(4, 11)', '(24, 9)', '(33, 8)', '(10, 14)']","['(11, 6)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']",[132 states],44,16,60
133,"(11, 6)","(11, 7)",South,"[((10, 6), 'West', 46, 14, 60)]","['(4, 11)', '(24, 9)', '(33, 8)', '(10, 14)']","['(10, 6)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']",[133 states],45,15,60
134,"(10, 6)","(11, 6)",West,"[((9, 6), 'West', 47, 13, 60)]","['(4, 11)', '(24, 9)', '(33, 8)', '(10, 14)']","['(9, 6)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']",[134 states],46,14,60
135,"(9, 6)","(10, 6)",West,"[((8, 6), 'West', 48, 12, 60)]","['(4, 11)', '(24, 9)', '(33, 8)', '(10, 14)']","['(8, 6)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']",[135 states],47,13,60
136,"(8, 6)","(9, 6)",West,"[((7, 6), 'West', 49, 11, 60)]","['(4, 11)', '(24, 9)', '(33, 8)', '(10, 14)']","['(7, 6)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']",[136 states],48,12,60
137,"(7, 6)","(8, 6)",West,"[((6, 6), 'West', 50, 10, 60)]","['(4, 11)', '(24, 9)', '(33, 8)', '(10, 14)']","['(6, 6)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']",[137 states],49,11,60
138,"(6, 6)","(7, 6)",West,"[((6, 5), 'South', 51, 9, 60)]","['(4, 11)', '(24, 9)', '(33, 8)', '(10, 14)']","['(6, 5)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']",[138 states],50,10,60
139,"(6, 5)","(6, 6)",South,"[((5, 5), 'West', 52, 8, 60)]","['(4, 11)', '(24, 9)', '(33, 8)', '(10, 14)']","['(5, 5)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']",[139 states],51,9,60
140,"(5, 5)","(6, 5)",West,"[((4, 5), 'West', 53, 7, 60)]","['(4, 11)', '(24, 9)', '(33, 8)', '(10, 14)']","['(4, 5)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']",[140 states],52,8,60
141,"(4, 5)","(5, 5)",West,"[((3, 5), 'West', 54, 6, 60)]","['(4, 11)', '(24, 9)', '(33, 8)', '(10, 14)']","['(3, 5)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']",[141 states],53,7,60
142,"(3, 5)","(4, 5)",West,"[((2, 5), 'West', 55, 5, 60)]","['(4, 11)', '(24, 9)', '(33, 8)', '(10, 14)']","['(2, 5)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']",[142 states],54,6,60
143,"(2, 5)","(3, 5)",West,"[((1, 5), 'West', 56, 4, 60)]","['(4, 11)', '(24, 9)', '(33, 8)', '(10, 14)']","['(1, 5)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']",[143 states],55,5,60
144,"(1, 5)","(2, 5)",West,"[((1, 4), 'South', 57, 3, 60)]","['(4, 11)', '(24, 9)', '(33, 8)', '(10, 14)']","['(1, 4)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']",[144 states],56,4,60
145,"(1, 4)","(1, 5)",South,"[((1, 3), 'South', 58, 2, 60)]","['(4, 11)', '(24, 9)', '(33, 8)', '(10, 14)']","['(1, 3)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']",[145 states],57,3,60
146,"(1, 3)","(1, 4)",South,"[((2, 3), 'East', 59, 3, 62)]","['(4, 11)', '(24, 9)', '(33, 8)', '(10, 14)']","['(4, 11)', '(24, 9)', '(33, 8)', '(10, 14)', '(2, 3)']",[146 states],58,2,60
147,"(4, 11)","(4, 10)",North,"[((4, 12), 'North', 50, 14, 64)]","['(24, 9)', '(10, 14)', '(33, 8)', '(2, 3)']","['(24, 9)', '(10, 14)', '(33, 8)', '(2, 3)', '(4, 12)']",[147 states],49,13,62
148,"(24, 9)","(23, 9)",East,"[((25, 9), 'East', 32, 32, 64)]","['(10, 14)', '(2, 3)', '(33, 8)', '(4, 12)']","['(10, 14)', '(2, 3)', '(33, 8)', '(4, 12)', '(25, 9)']",[148 states],31,31,62
149,"(10, 14)","(10, 13)",North,"[((9, 14), 'West', 41, 21, 62)]","['(33, 8)', '(2, 3)', '(25, 9)', '(4, 12)']","['(33, 8)', '(2, 3)', '(25, 9)', '(4, 12)', '(9, 14)']",[149 states],40,22,62
150,"(33, 8)","(32, 8)",East,"[((34, 8), 'East', 24, 40, 64)]","['(2, 3)', '(9, 14)', '(25, 9)', '(4, 12)']","['(2, 3)', '(9, 14)', '(25, 9)', '(4, 12)', '(34, 8)']",[150 states],23,39,62
151,"(2, 3)","(1, 3)",East,"[((3, 3), 'East', 60, 4, 64)]","['(9, 14)', '(4, 12)', '(25, 9)', '(34, 8)']","['(9, 14)', '(4, 12)', '(25, 9)', '(34, 8)', '(3, 3)']",[151 states],59,3,62
152,"(9, 14)","(10, 14)",West,"[((8, 14), 'West', 42, 20, 62)]","['(4, 12)', '(34, 8)', '(25, 9)', '(3, 3)']","['(8, 14)', '(4, 12)', '(25, 9)', '(3, 3)', '(34, 8)']",[152 states],41,21,62
153,"(8, 14)","(9, 14)",West,"[((8, 13), 'South', 43, 19, 62)]","['(4, 12)', '(34, 8)', '(25, 9)', '(3, 3)']","['(8, 13)', '(4, 12)', '(25, 9)', '(3, 3)', '(34, 8)']",[153 states],42,20,62
154,"(8, 13)","(8, 14)",South,"[((8, 12), 'South', 44, 18, 62)]","['(4, 12)', '(34, 8)', '(25, 9)', '(3, 3)']","['(8, 12)', '(4, 12)', '(25, 9)', '(3, 3)', '(34, 8)']",[154 states],43,19,62
155,"(8, 12)","(8, 13)",South,"[((8, 11), 'South', 45, 17, 62)]","['(4, 12)', '(34, 8)', '(25, 9)', '(3, 3)']","['(8, 11)', '(4, 12)', '(25, 9)', '(3, 3)', '(34, 8)']",[155 states],44,18,62
156,"(8, 11)","(8, 12)",South,"[((8, 10), 'South', 46, 16, 62)]","['(4, 12)', '(34, 8)', '(25, 9)', '(3, 3)']","['(8, 10)', '(4, 12)', '(25, 9)', '(3, 3)', '(34, 8)']",[156 states],45,17,62
157,"(8, 10)","(8, 11)",South,"[((8, 9), 'South', 47, 15, 62)]","['(4, 12)', '(34, 8)', '(25, 9)', '(3, 3)']","['(8, 9)', '(4, 12)', '(25, 9)', '(3, 3)', '(34, 8)']",[157 states],46,16,62
158,"(8, 9)","(8, 10)",South,"[((8, 8), 'South', 48, 14, 62)]","['(4, 12)', '(34, 8)', '(25, 9)', '(3, 3)']","['(8, 8)', '(4, 12)', '(25, 9)', '(3, 3)', '(34, 8)']",[158 states],47,15,62
159,"(8, 8)","(8, 9)",South,"[((7, 8), 'West', 49, 13, 62)]","['(4, 12)', '(34, 8)', '(25, 9)', '(3, 3)']","['(7, 8)', '(4, 12)', '(25, 9)', '(3, 3)', '(34, 8)']",[159 states],48,14,62
160,"(7, 8)","(8, 8)",West,"[((6, 8), 'West', 50, 12, 62)]","['(4, 12)', '(34, 8)', '(25, 9)', '(3, 3)']","['(6, 8)', '(4, 12)', '(25, 9)', '(3, 3)', '(34, 8)']",[160 states],49,13,62
161,"(6, 8)","(7, 8)",West,"[((6, 9), 'North', 51, 13, 64)]","['(4, 12)', '(34, 8)', '(25, 9)', '(3, 3)']","['(4, 12)', '(34, 8)', '(25, 9)', '(3, 3)', '(6, 9)']",[161 states],50,12,62
162,"(4, 12)","(4, 11)",North,"[((4, 13), 'North', 51, 15, 66)]","['(25, 9)', '(34, 8)', '(6, 9)', '(3, 3)']","['(25, 9)', '(34, 8)', '(6, 9)', '(3, 3)', '(4, 13)']",[162 states],50,14,64
163,"(25, 9)","(24, 9)",East,"[((26, 9), 'East', 33, 33, 66)]","['(34, 8)', '(3, 3)', '(6, 9)', '(4, 13)']","['(34, 8)', '(3, 3)', '(6, 9)', '(4, 13)', '(26, 9)']",[163 states],32,32,64
164,"(34, 8)","(33, 8)",East,"[((34, 7), 'South', 25, 39, 64)]","['(3, 3)', '(4, 13)', '(6, 9)', '(26, 9)']","['(3, 3)', '(34, 7)', '(6, 9)', '(26, 9)', '(4, 13)']",[164 states],24,40,64
165,"(3, 3)","(2, 3)",East,"[((4, 3), 'East', 61, 5, 66)]","['(6, 9)', '(34, 7)', '(4, 13)', '(26, 9)']","['(6, 9)', '(34, 7)', '(4, 13)', '(26, 9)', '(4, 3)']",[165 states],60,4,64
166,"(6, 9)","(6, 8)",North,"[((6, 10), 'North', 52, 14, 66)]","['(34, 7)', '(26, 9)', '(4, 13)', '(4, 3)']","['(34, 7)', '(26, 9)', '(4, 13)', '(4, 3)', '(6, 10)']",[166 states],51,13,64
167,"(34, 7)","(34, 8)",South,"[((34, 6), 'South', 26, 38, 64)]","['(4, 13)', '(26, 9)', '(6, 10)', '(4, 3)']","['(34, 6)', '(4, 13)', '(6, 10)', '(4, 3)', '(26, 9)']",[167 states],25,39,64
168,"(34, 6)","(34, 7)",South,"[((33, 6), 'West', 27, 37, 64)]","['(4, 13)', '(26, 9)', '(6, 10)', '(4, 3)']","['(33, 6)', '(4, 13)', '(6, 10)', '(4, 3)', '(26, 9)']",[168 states],26,38,64
169,"(33, 6)","(34, 6)",West,"[((32, 6), 'West', 28, 36, 64)]","['(4, 13)', '(26, 9)', '(6, 10)', '(4, 3)']","['(32, 6)', '(4, 13)', '(6, 10)', '(4, 3)', '(26, 9)']",[169 states],27,37,64
