iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
1,"(7, 1)",None,Start,"[((7, 2), 'North'), ((8, 1), 'East')]",[],"['(8, 1)', '(7, 2)']","[(7, 1)]",0,0,0
2,"(7, 2)","(7, 1)",North,"[((7, 3), 'North')]","['(8, 1)']","['(7, 3)', '(8, 1)']","[(7, 1), (7, 2)]",1,0,1
3,"(8, 1)","(7, 1)",East,[],"['(7, 3)']","['(7, 3)']","[(7, 1), (7, 2), (8, 1)]",1,0,1
