iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
1,"(14, 5)",None,Start,"[((14, 4), 'South'), ((13, 5), 'West')]",[],"['(13, 5)', '(14, 4)']","[(14, 5)]",0,0,0
2,"(14, 4)","(14, 5)",South,"[((14, 3), 'South')]","['(13, 5)']","['(14, 3)', '(13, 5)']","[(14, 4), (14, 5)]",1,0,1
3,"(13, 5)","(14, 5)",West,[],"['(14, 3)']","['(14, 3)']","[(13, 5), (14, 4), (14, 5)]",1,0,1
