iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
1,"(19, 5)",None,Start,"[((19, 6), 'North'), ((18, 5), 'West')]",[],"['(18, 5)', '(19, 6)']","[(19, 5)]",0,0,0
2,"(19, 6)","(19, 5)",North,"[((19, 7), 'North')]","['(18, 5)']","['(19, 7)', '(18, 5)']","[(19, 5), (19, 6)]",1,0,1
3,"(18, 5)","(19, 5)",West,[],"['(19, 7)']","['(19, 7)']","[(18, 5), (19, 5), (19, 6)]",1,0,1
