iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
1,"(2, 13)",None,Start,"[((3, 13), 'East'), ((1, 13), 'West')]",[],"['(1, 13)', '(3, 13)']","[(2, 13)]",0,0,0
2,"(3, 13)","(2, 13)",East,"[((4, 13), 'East')]","['(1, 13)']","['(4, 13)', '(1, 13)']","[(3, 13), (2, 13)]",1,0,1
3,"(1, 13)","(2, 13)",West,[],"['(4, 13)']","['(4, 13)']","[(3, 13), (1, 13), (2, 13)]",1,0,1
