iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
1,"(1, 12)",None,Start,"[((1, 13), 'North'), ((1, 11), 'South')]",[],"['(1, 11)', '(1, 13)']","[(1, 12)]",0,0,0
2,"(1, 13)","(1, 12)",North,"[((2, 13), 'East')]","['(1, 11)']","['(2, 13)', '(1, 11)']","[(1, 12), (1, 13)]",1,0,1
3,"(1, 11)","(1, 12)",South,[],"['(2, 13)']","['(2, 13)']","[(1, 11), (1, 12), (1, 13)]",1,0,1
