iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
1,"(16, 4)",None,Start,"[((16, 5), 'North'), ((16, 3), 'South')]",[],"['(16, 3)', '(16, 5)']","[(16, 4)]",0,0,0
2,"(16, 5)","(16, 4)",North,"[((17, 5), 'East')]","['(16, 3)']","['(17, 5)', '(16, 3)']","[(16, 4), (16, 5)]",1,0,1
3,"(16, 3)","(16, 4)",South,[],"['(17, 5)']","['(17, 5)']","[(16, 3), (16, 4), (16, 5)]",1,0,1
