iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
20,"(15, 16)","(16, 16)",West,"[((14, 16), 'West')]","['(34, 15)', '(25, 15)']","['(34, 15)', '(25, 15)', '(14, 16)']","[(21, 16), (23, 16), (34, 16), (27, 16), (25, 16), (16, 16), (18, 16), (29, 16), (31, 16), (20, 16), (22, 16), (33, 16), (24, 16), (26, 16), (15, 16), (28, 16), (17, 16), (30, 16), (19, 16), (32, 16)]",19,0,19
21,"(14, 16)","(15, 16)",West,"[((13, 16), 'West')]","['(34, 15)', '(25, 15)']","['(34, 15)', '(25, 15)', '(13, 16)']","[(21, 16), (23, 16), (34, 16), (14, 16), (27, 16), (25, 16), (16, 16), (18, 16), (29, 16), (31, 16), (20, 16), (22, 16), (33, 16), (24, 16), (26, 16), (15, 16), (28, 16), (17, 16), (30, 16), (19, 16), (32, 16)]",20,0,20
22,"(13, 16)","(14, 16)",West,"[((12, 16), 'West')]","['(34, 15)', '(25, 15)']","['(34, 15)', '(25, 15)', '(12, 16)']","[(21, 16), (23, 16), (34, 16), (14, 16), (27, 16), (25, 16), (16, 16), (18, 16), (29, 16), (31, 16), (20, 16), (22, 16), (33, 16), (24, 16), (13, 16), (26, 16), (15, 16), (28, 16), (17, 16), (30, 16), (19, 16), (32, 16)]",21,0,21
23,"(12, 16)","(13, 16)",West,"[((11, 16), 'West')]","['(34, 15)', '(25, 15)']","['(34, 15)', '(25, 15)', '(11, 16)']","[(21, 16), (23, 16), (34, 16), (12, 16), (14, 16), (27, 16), (25, 16), (16, 16), (18, 16), (29, 16), (31, 16), (20, 16), (22, 16), (33, 16), (24, 16), (13, 16), (26, 16), (15, 16), (28, 16), (17, 16), (30, 16), (19, 16), (32, 16)]",22,0,22
24,"(11, 16)","(12, 16)",West,"[((10, 16), 'West')]","['(34, 15)', '(25, 15)']","['(34, 15)', '(25, 15)', '(10, 16)']","[(21, 16), (23, 16), (34, 16), (12, 16), (14, 16), (27, 16), (25, 16), (16, 16), (18, 16), (29, 16), (31, 16), (20, 16), (22, 16), (11, 16), (33, 16), (24, 16), (13, 16), (26, 16), (15, 16), (28, 16), (17, 16), (30, 16), (19, 16), (32, 16)]",23,0,23
25,"(10, 16)","(11, 16)",West,"[((9, 16), 'West')]","['(34, 15)', '(25, 15)']","['(34, 15)', '(25, 15)', '(9, 16)']","[(21, 16), (23, 16), (34, 16), (12, 16), (14, 16), (27, 16), (25, 16), (16, 16), (18, 16), (29, 16), (31, 16), (20, 16), (22, 16), (11, 16), (33, 16), (24, 16), (13, 16), (26, 16), (15, 16), (28, 16), (17, 16), (30, 16), (19, 16), (10, 16), (32, 16)]",24,0,24
26,"(9, 16)","(10, 16)",West,"[((8, 16), 'West')]","['(34, 15)', '(25, 15)']","['(34, 15)', '(25, 15)', '(8, 16)']","[(21, 16), (23, 16), (34, 16), (12, 16), (14, 16), (27, 16), (25, 16), (16, 16), (18, 16), (29, 16), (31, 16), (20, 16), (22, 16), (9, 16), (11, 16), (33, 16), (24, 16), (13, 16), (26, 16), (15, 16), (28, 16), (17, 16), (30, 16), (19, 16), (10, 16), (32, 16)]",25,0,25
27,"(8, 16)","(9, 16)",West,"[((7, 16), 'West')]","['(34, 15)', '(25, 15)']","['(34, 15)', '(25, 15)', '(7, 16)']","[(21, 16), (23, 16), (34, 16), (12, 16), (14, 16), (27, 16), (25, 16), (16, 16), (18, 16), (29, 16), (31, 16), (20, 16), (22, 16), (9, 16), (11, 16), (33, 16), (24, 16), (13, 16), (26, 16), (15, 16), (28, 16), (17, 16), (30, 16), (19, 16), (8, 16), (10, 16), (32, 16)]",26,0,26
28,"(7, 16)","(8, 16)",West,"[((6, 16), 'West')]","['(34, 15)', '(25, 15)']","['(34, 15)', '(25, 15)', '(6, 16)']","[(21, 16), (23, 16), (34, 16), (12, 16), (14, 16), (27, 16), (25, 16), (16, 16), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (9, 16), (11, 16), (33, 16), (24, 16), (13, 16), (26, 16), (15, 16), (28, 16), (17, 16), (30, 16), (19, 16), (8, 16), (10, 16), (32, 16)]",27,0,27
29,"(6, 16)","(7, 16)",West,"[((5, 16), 'West')]","['(34, 15)', '(25, 15)']","['(34, 15)', '(25, 15)', '(5, 16)']","[(21, 16), (23, 16), (34, 16), (12, 16), (14, 16), (27, 16), (25, 16), (16, 16), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (9, 16), (11, 16), (33, 16), (24, 16), (13, 16), (26, 16), (15, 16), (6, 16), (28, 16), (17, 16), (30, 16), (19, 16), (8, 16), (10, 16), (32, 16)]",28,0,28
30,"(5, 16)","(6, 16)",West,"[((4, 16), 'West')]","['(34, 15)', '(25, 15)']","['(34, 15)', '(25, 15)', '(4, 16)']","[(21, 16), (23, 16), (34, 16), (12, 16), (14, 16), (5, 16), (27, 16), (25, 16), (16, 16), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (9, 16), (11, 16), (33, 16), (24, 16), (13, 16), (26, 16), (15, 16), (6, 16), (28, 16), (17, 16), (30, 16), (19, 16), (8, 16), (10, 16), (32, 16)]",29,0,29
31,"(4, 16)","(5, 16)",West,"[((3, 16), 'West')]","['(34, 15)', '(25, 15)']","['(34, 15)', '(25, 15)', '(3, 16)']","[(21, 16), (23, 16), (34, 16), (12, 16), (14, 16), (5, 16), (27, 16), (25, 16), (16, 16), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (9, 16), (11, 16), (33, 16), (24, 16), (13, 16), (26, 16), (15, 16), (6, 16), (4, 16), (28, 16), (17, 16), (30, 16), (19, 16), (8, 16), (10, 16), (32, 16)]",30,0,30
32,"(3, 16)","(4, 16)",West,"[((2, 16), 'West')]","['(34, 15)', '(25, 15)']","['(34, 15)', '(25, 15)', '(2, 16)']","[(21, 16), (23, 16), (34, 16), (12, 16), (14, 16), (3, 16), (5, 16), (27, 16), (25, 16), (16, 16), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (9, 16), (11, 16), (33, 16), (24, 16), (13, 16), (26, 16), (15, 16), (6, 16), (4, 16), (28, 16), (17, 16), (30, 16), (19, 16), (8, 16), (10, 16), (32, 16)]",31,0,31
33,"(2, 16)","(3, 16)",West,"[((1, 16), 'West')]","['(34, 15)', '(25, 15)']","['(34, 15)', '(25, 15)', '(1, 16)']","[(21, 16), (23, 16), (34, 16), (12, 16), (14, 16), (3, 16), (5, 16), (27, 16), (25, 16), (16, 16), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (9, 16), (11, 16), (33, 16), (2, 16), (24, 16), (13, 16), (26, 16), (15, 16), (6, 16), (4, 16), (28, 16), (17, 16), (30, 16), (19, 16), (8, 16), (10, 16), (32, 16)]",32,0,32
34,"(1, 16)","(2, 16)",West,"[((1, 15), 'South')]","['(34, 15)', '(25, 15)']","['(34, 15)', '(25, 15)', '(1, 15)']","[(21, 16), (23, 16), (34, 16), (12, 16), (14, 16), (3, 16), (5, 16), (27, 16), (25, 16), (16, 16), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (9, 16), (11, 16), (33, 16), (2, 16), (24, 16), (13, 16), (26, 16), (15, 16), (6, 16), (4, 16), (28, 16), (17, 16), (30, 16), (19, 16), (8, 16), (10, 16), (32, 16), (1, 16)]",33,0,33
35,"(1, 15)","(1, 16)",South,"[((1, 14), 'South')]","['(34, 15)', '(25, 15)']","['(34, 15)', '(25, 15)', '(1, 14)']","[(21, 16), (23, 16), (34, 16), (12, 16), (14, 16), (3, 16), (5, 16), (27, 16), (25, 16), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (9, 16), (11, 16), (33, 16), (2, 16), (24, 16), (13, 16), (26, 16), (15, 16), (6, 16), (4, 16), (28, 16), (17, 16), (30, 16), (19, 16), (8, 16), (10, 16), (32, 16), (1, 16)]",34,0,34
36,"(1, 14)","(1, 15)",South,"[((1, 13), 'South')]","['(34, 15)', '(25, 15)']","['(34, 15)', '(25, 15)', '(1, 13)']","[(21, 16), (23, 16), (34, 16), (12, 16), (14, 16), (3, 16), (5, 16), (27, 16), (25, 16), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (9, 16), (11, 16), (33, 16), (2, 16), (24, 16), (13, 16), (1, 14), (26, 16), (15, 16), (6, 16), (4, 16), (28, 16), (17, 16), (30, 16), (19, 16), (8, 16), (10, 16), (32, 16), (1, 16)]",35,0,35
37,"(1, 13)","(1, 14)",South,"[((1, 12), 'South')]","['(34, 15)', '(25, 15)']","['(34, 15)', '(25, 15)', '(1, 12)']","[(21, 16), (23, 16), (34, 16), (12, 16), (14, 16), (3, 16), (5, 16), (27, 16), (25, 16), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (9, 16), (11, 16), (33, 16), (2, 16), (24, 16), (13, 16), (1, 14), (26, 16), (15, 16), (6, 16), (4, 16), (28, 16), (17, 16), (30, 16), (19, 16), (8, 16), (10, 16), (32, 16), (1, 13), (1, 16)]",36,0,36
38,"(1, 12)","(1, 13)",South,"[((1, 11), 'South')]","['(34, 15)', '(25, 15)']","['(34, 15)', '(25, 15)', '(1, 11)']","[(21, 16), (23, 16), (34, 16), (12, 16), (14, 16), (3, 16), (5, 16), (27, 16), (25, 16), (1, 12), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (9, 16), (11, 16), (33, 16), (2, 16), (24, 16), (13, 16), (1, 14), (26, 16), (15, 16), (6, 16), (4, 16), (28, 16), (17, 16), (30, 16), (19, 16), (8, 16), (10, 16), (32, 16), (1, 13), (1, 16)]",37,0,37
39,"(1, 11)","(1, 12)",South,"[((1, 10), 'South')]","['(34, 15)', '(25, 15)']","['(34, 15)', '(25, 15)', '(1, 10)']","[(21, 16), (23, 16), (34, 16), (12, 16), (14, 16), (3, 16), (5, 16), (27, 16), (25, 16), (1, 12), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (9, 16), (11, 16), (33, 16), (1, 11), (2, 16), (24, 16), (13, 16), (1, 14), (26, 16), (15, 16), (6, 16), (4, 16), (28, 16), (17, 16), (30, 16), (19, 16), (8, 16), (10, 16), (32, 16), (1, 13), (1, 16)]",38,0,38
40,"(1, 10)","(1, 11)",South,"[((1, 9), 'South')]","['(34, 15)', '(25, 15)']","['(34, 15)', '(25, 15)', '(1, 9)']","[(21, 16), (23, 16), (34, 16), (12, 16), (14, 16), (3, 16), (5, 16), (27, 16), (25, 16), (1, 12), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (9, 16), (11, 16), (33, 16), (1, 11), (2, 16), (24, 16), (13, 16), (1, 14), (26, 16), (15, 16), (6, 16), (4, 16), (28, 16), (17, 16), (30, 16), (19, 16), (8, 16), (10, 16), (32, 16), (1, 13), (1, 10), (1, 16)]",39,0,39
41,"(1, 9)","(1, 10)",South,"[((1, 8), 'South')]","['(34, 15)', '(25, 15)']","['(34, 15)', '(25, 15)', '(1, 8)']","[(21, 16), (23, 16), (34, 16), (12, 16), (14, 16), (3, 16), (5, 16), (27, 16), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (9, 16), (11, 16), (33, 16), (1, 11), (2, 16), (24, 16), (13, 16), (1, 14), (26, 16), (15, 16), (6, 16), (4, 16), (28, 16), (17, 16), (30, 16), (19, 16), (8, 16), (10, 16), (32, 16), (1, 13), (1, 10), (1, 16)]",40,0,40
42,"(1, 8)","(1, 9)",South,"[((1, 7), 'South')]","['(34, 15)', '(25, 15)']","['(34, 15)', '(25, 15)', '(1, 7)']","[(21, 16), (23, 16), (34, 16), (12, 16), (14, 16), (3, 16), (5, 16), (27, 16), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (9, 16), (11, 16), (33, 16), (1, 11), (2, 16), (24, 16), (13, 16), (1, 14), (1, 8), (26, 16), (15, 16), (6, 16), (4, 16), (28, 16), (17, 16), (30, 16), (19, 16), (8, 16), (10, 16), (32, 16), (1, 13), (1, 10), (1, 16)]",41,0,41
43,"(1, 7)","(1, 8)",South,"[((2, 7), 'East')]","['(34, 15)', '(25, 15)']","['(34, 15)', '(25, 15)', '(2, 7)']","[(21, 16), (23, 16), (34, 16), (12, 16), (14, 16), (3, 16), (5, 16), (27, 16), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (9, 16), (11, 16), (33, 16), (1, 11), (2, 16), (24, 16), (13, 16), (1, 14), (1, 8), (26, 16), (15, 16), (6, 16), (4, 16), (28, 16), (17, 16), (30, 16), (19, 16), (8, 16), (10, 16), (32, 16), (1, 13), (1, 7), (1, 10), (1, 16)]",42,0,42
44,"(2, 7)","(1, 7)",East,"[((3, 7), 'East')]","['(34, 15)', '(25, 15)']","['(34, 15)', '(25, 15)', '(3, 7)']","[(21, 16), (23, 16), (34, 16), (12, 16), (14, 16), (3, 16), (5, 16), (27, 16), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (9, 16), (11, 16), (33, 16), (1, 11), (2, 7), (2, 16), (24, 16), (13, 16), (1, 14), (1, 8), (26, 16), (15, 16), (6, 16), (4, 16), (28, 16), (17, 16), (30, 16), (19, 16), (8, 16), (10, 16), (32, 16), (1, 13), (1, 7), (1, 10), (1, 16)]",43,0,43
45,"(3, 7)","(2, 7)",East,"[((4, 7), 'East')]","['(34, 15)', '(25, 15)']","['(34, 15)', '(25, 15)', '(4, 7)']","[(21, 16), (23, 16), (34, 16), (12, 16), (3, 7), (14, 16), (3, 16), (5, 16), (27, 16), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (9, 16), (11, 16), (33, 16), (1, 11), (2, 7), (2, 16), (24, 16), (13, 16), (1, 14), (1, 8), (26, 16), (15, 16), (6, 16), (4, 16), (28, 16), (17, 16), (30, 16), (19, 16), (8, 16), (10, 16), (32, 16), (1, 13), (1, 7), (1, 10), (1, 16)]",44,0,44
46,"(4, 7)","(3, 7)",East,"[((4, 8), 'North')]","['(34, 15)', '(25, 15)']","['(34, 15)', '(25, 15)', '(4, 8)']","[(21, 16), (23, 16), (34, 16), (12, 16), (3, 7), (14, 16), (3, 16), (5, 16), (27, 16), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (9, 16), (11, 16), (33, 16), (1, 11), (2, 7), (2, 16), (24, 16), (13, 16), (1, 14), (1, 8), (26, 16), (15, 16), (6, 16), (4, 7), (4, 16), (28, 16), (17, 16), (30, 16), (19, 16), (8, 16), (10, 16), (32, 16), (1, 13), (1, 7), (1, 10), (1, 16)]",45,0,45
47,"(4, 8)","(4, 7)",North,"[((4, 9), 'North')]","['(34, 15)', '(25, 15)']","['(34, 15)', '(25, 15)', '(4, 9)']","[(21, 16), (23, 16), (34, 16), (12, 16), (3, 7), (14, 16), (3, 16), (5, 16), (27, 16), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (4, 8), (9, 16), (11, 16), (33, 16), (1, 11), (2, 7), (2, 16), (24, 16), (13, 16), (1, 14), (1, 8), (26, 16), (15, 16), (6, 16), (4, 7), (4, 16), (28, 16), (17, 16), (30, 16), (19, 16), (8, 16), (10, 16), (32, 16), (1, 13), (1, 7), (1, 10), (1, 16)]",46,0,46
48,"(4, 9)","(4, 8)",North,"[((4, 10), 'North')]","['(34, 15)', '(25, 15)']","['(34, 15)', '(25, 15)', '(4, 10)']","[(21, 16), (4, 9), (23, 16), (34, 16), (12, 16), (3, 7), (14, 16), (3, 16), (5, 16), (27, 16), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (4, 8), (9, 16), (11, 16), (33, 16), (1, 11), (2, 7), (2, 16), (24, 16), (13, 16), (1, 14), (1, 8), (26, 16), (15, 16), (6, 16), (4, 7), (4, 16), (28, 16), (17, 16), (30, 16), (19, 16), (8, 16), (10, 16), (32, 16), (1, 13), (1, 7), (1, 10), (1, 16)]",47,0,47
49,"(4, 10)","(4, 9)",North,"[((4, 11), 'North'), ((3, 10), 'West')]","['(34, 15)', '(25, 15)']","['(34, 15)', '(25, 15)', '(4, 11)', '(3, 10)']","[(21, 16), (4, 9), (23, 16), (34, 16), (12, 16), (3, 7), (14, 16), (3, 16), (5, 16), (27, 16), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (4, 8), (9, 16), (11, 16), (33, 16), (1, 11), (2, 7), (2, 16), (24, 16), (13, 16), (1, 14), (1, 8), (26, 16), (15, 16), (6, 16), (4, 7), (4, 10), (4, 16), (28, 16), (17, 16), (30, 16), (19, 16), (8, 16), (10, 16), (32, 16), (1, 13), (1, 7), (1, 10), (1, 16)]",48,0,48
50,"(3, 10)","(4, 10)",West,[],"['(34, 15)', '(25, 15)', '(4, 11)']","['(34, 15)', '(25, 15)', '(4, 11)']","[(21, 16), (4, 9), (23, 16), (34, 16), (12, 16), (3, 7), (3, 10), (14, 16), (3, 16), (5, 16), (27, 16), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (4, 8), (9, 16), (11, 16), (33, 16), (1, 11), (2, 7), (2, 16), (24, 16), (13, 16), (1, 14), (1, 8), (26, 16), (15, 16), (6, 16), (4, 7), (4, 10), (4, 16), (28, 16), (17, 16), (30, 16), (19, 16), (8, 16), (10, 16), (32, 16), (1, 13), (1, 7), (1, 10), (1, 16)]",49,0,49
51,"(4, 11)","(4, 10)",North,"[((4, 12), 'North')]","['(34, 15)', '(25, 15)']","['(34, 15)', '(25, 15)', '(4, 12)']",[51 states],49,0,49
52,"(4, 12)","(4, 11)",North,"[((4, 13), 'North')]","['(34, 15)', '(25, 15)']","['(34, 15)', '(25, 15)', '(4, 13)']",[52 states],50,0,50
53,"(4, 13)","(4, 12)",North,"[((4, 14), 'North')]","['(34, 15)', '(25, 15)']","['(34, 15)', '(25, 15)', '(4, 14)']",[53 states],51,0,51
54,"(4, 14)","(4, 13)",North,"[((5, 14), 'East')]","['(34, 15)', '(25, 15)']","['(34, 15)', '(25, 15)', '(5, 14)']",[54 states],52,0,52
55,"(5, 14)","(4, 14)",East,"[((6, 14), 'East')]","['(34, 15)', '(25, 15)']","['(34, 15)', '(25, 15)', '(6, 14)']",[55 states],53,0,53
56,"(6, 14)","(5, 14)",East,"[((6, 13), 'South')]","['(34, 15)', '(25, 15)']","['(34, 15)', '(25, 15)', '(6, 13)']",[56 states],54,0,54
57,"(6, 13)","(6, 14)",South,"[((6, 12), 'South')]","['(34, 15)', '(25, 15)']","['(34, 15)', '(25, 15)', '(6, 12)']",[57 states],55,0,55
58,"(6, 12)","(6, 13)",South,"[((6, 11), 'South')]","['(34, 15)', '(25, 15)']","['(34, 15)', '(25, 15)', '(6, 11)']",[58 states],56,0,56
59,"(6, 11)","(6, 12)",South,"[((6, 10), 'South')]","['(34, 15)', '(25, 15)']","['(34, 15)', '(25, 15)', '(6, 10)']",[59 states],57,0,57
60,"(6, 10)","(6, 11)",South,"[((6, 9), 'South')]","['(34, 15)', '(25, 15)']","['(34, 15)', '(25, 15)', '(6, 9)']",[60 states],58,0,58
61,"(6, 9)","(6, 10)",South,"[((6, 8), 'South')]","['(34, 15)', '(25, 15)']","['(34, 15)', '(25, 15)', '(6, 8)']",[61 states],59,0,59
62,"(6, 8)","(6, 9)",South,"[((7, 8), 'East')]","['(34, 15)', '(25, 15)']","['(34, 15)', '(25, 15)', '(7, 8)']",[62 states],60,0,60
63,"(7, 8)","(6, 8)",East,"[((8, 8), 'East')]","['(34, 15)', '(25, 15)']","['(34, 15)', '(25, 15)', '(8, 8)']",[63 states],61,0,61
64,"(8, 8)","(7, 8)",East,"[((8, 9), 'North')]","['(34, 15)', '(25, 15)']","['(34, 15)', '(25, 15)', '(8, 9)']",[64 states],62,0,62
65,"(8, 9)","(8, 8)",North,"[((8, 10), 'North')]","['(34, 15)', '(25, 15)']","['(34, 15)', '(25, 15)', '(8, 10)']",[65 states],63,0,63
66,"(8, 10)","(8, 9)",North,"[((8, 11), 'North')]","['(34, 15)', '(25, 15)']","['(34, 15)', '(25, 15)', '(8, 11)']",[66 states],64,0,64
67,"(8, 11)","(8, 10)",North,"[((8, 12), 'North')]","['(34, 15)', '(25, 15)']","['(34, 15)', '(25, 15)', '(8, 12)']",[67 states],65,0,65
68,"(8, 12)","(8, 11)",North,"[((8, 13), 'North')]","['(34, 15)', '(25, 15)']","['(34, 15)', '(25, 15)', '(8, 13)']",[68 states],66,0,66
69,"(8, 13)","(8, 12)",North,"[((8, 14), 'North')]","['(34, 15)', '(25, 15)']","['(34, 15)', '(25, 15)', '(8, 14)']",[69 states],67,0,67
70,"(8, 14)","(8, 13)",North,"[((9, 14), 'East')]","['(34, 15)', '(25, 15)']","['(34, 15)', '(25, 15)', '(9, 14)']",[70 states],68,0,68
71,"(9, 14)","(8, 14)",East,"[((10, 14), 'East')]","['(34, 15)', '(25, 15)']","['(34, 15)', '(25, 15)', '(10, 14)']",[71 states],69,0,69
72,"(10, 14)","(9, 14)",East,"[((10, 13), 'South')]","['(34, 15)', '(25, 15)']","['(34, 15)', '(25, 15)', '(10, 13)']",[72 states],70,0,70
73,"(10, 13)","(10, 14)",South,"[((10, 12), 'South')]","['(34, 15)', '(25, 15)']","['(34, 15)', '(25, 15)', '(10, 12)']",[73 states],71,0,71
74,"(10, 12)","(10, 13)",South,"[((10, 11), 'South')]","['(34, 15)', '(25, 15)']","['(34, 15)', '(25, 15)', '(10, 11)']",[74 states],72,0,72
75,"(10, 11)","(10, 12)",South,"[((10, 10), 'South')]","['(34, 15)', '(25, 15)']","['(34, 15)', '(25, 15)', '(10, 10)']",[75 states],73,0,73
