iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
1,"(17, 5)",None,Start,"[((18, 5), 'East'), ((16, 5), 'West')]",[],"['(16, 5)', '(18, 5)']","[(17, 5)]",0,0,0
2,"(18, 5)","(17, 5)",East,"[((19, 5), 'East')]","['(16, 5)']","['(19, 5)', '(16, 5)']","[(17, 5), (18, 5)]",1,0,1
3,"(16, 5)","(17, 5)",West,[],"['(19, 5)']","['(19, 5)']","[(17, 5), (18, 5), (16, 5)]",1,0,1
