iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
12,"(14, 3)","(13, 3)",East,"[((14, 4), 'North')]","['(9, 1)', '(13, 1)']","['(14, 4)', '(9, 1)', '(13, 1)']","[(11, 1), (12, 1), (9, 3), (11, 3), (10, 1), (12, 3), (9, 5), (11, 2), (13, 3), (14, 3), (10, 3), (9, 4)]",7,0,7
13,"(13, 1)","(12, 1)",East,"[((14, 1), 'East')]","['(14, 4)', '(9, 1)']","['(14, 1)', '(14, 4)', '(9, 1)']","[(11, 1), (12, 1), (9, 3), (13, 1), (11, 3), (10, 1), (12, 3), (9, 5), (11, 2), (13, 3), (14, 3), (10, 3), (9, 4)]",8,0,8
14,"(9, 1)","(10, 1)",West,"[((8, 1), 'West')]","['(14, 1)', '(14, 4)']","['(8, 1)', '(14, 1)', '(14, 4)']","[(11, 1), (12, 1), (9, 3), (13, 1), (11, 3), (10, 1), (12, 3), (9, 5), (11, 2), (13, 3), (14, 3), (10, 3), (9, 1), (9, 4)]",8,0,8
15,"(14, 4)","(14, 3)",North,"[((14, 5), 'North')]","['(8, 1)', '(14, 1)']","['(14, 5)', '(8, 1)', '(14, 1)']","[(11, 1), (12, 1), (14, 4), (9, 3), (13, 1), (11, 3), (10, 1), (12, 3), (9, 5), (11, 2), (13, 3), (14, 3), (10, 3), (9, 1), (9, 4)]",8,0,8
16,"(14, 1)","(13, 1)",East,"[((15, 1), 'East')]","['(14, 5)', '(8, 1)']","['(15, 1)', '(14, 5)', '(8, 1)']","[(11, 1), (12, 1), (14, 4), (9, 3), (13, 1), (14, 1), (11, 3), (10, 1), (12, 3), (9, 5), (11, 2), (13, 3), (14, 3), (10, 3), (9, 1), (9, 4)]",9,0,9
17,"(8, 1)","(9, 1)",West,"[((7, 1), 'West')]","['(15, 1)', '(14, 5)']","['(7, 1)', '(15, 1)', '(14, 5)']","[(11, 1), (12, 1), (14, 4), (9, 3), (13, 1), (14, 1), (8, 1), (11, 3), (10, 1), (12, 3), (9, 5), (11, 2), (13, 3), (14, 3), (10, 3), (9, 1), (9, 4)]",9,0,9
18,"(14, 5)","(14, 4)",North,"[((13, 5), 'West')]","['(7, 1)', '(15, 1)']","['(13, 5)', '(7, 1)', '(15, 1)']","[(11, 1), (12, 1), (14, 4), (9, 3), (13, 1), (14, 1), (8, 1), (11, 3), (10, 1), (12, 3), (9, 5), (11, 2), (13, 3), (14, 3), (10, 3), (9, 1), (14, 5), (9, 4)]",9,0,9
19,"(15, 1)","(14, 1)",East,"[((16, 1), 'East')]","['(13, 5)', '(7, 1)']","['(16, 1)', '(13, 5)', '(7, 1)']","[(12, 1), (14, 4), (14, 1), (9, 5), (11, 2), (10, 3), (12, 3), (14, 3), (9, 1), (9, 4), (11, 1), (13, 1), (15, 1), (14, 5), (9, 3), (8, 1), (11, 3), (10, 1), (13, 3)]",10,0,10
20,"(7, 1)","(8, 1)",West,"[((7, 2), 'North')]","['(16, 1)', '(13, 5)']","['(7, 2)', '(16, 1)', '(13, 5)']","[(12, 1), (14, 4), (14, 1), (9, 5), (11, 2), (10, 3), (7, 1), (12, 3), (14, 3), (9, 1), (9, 4), (11, 1), (13, 1), (15, 1), (14, 5), (9, 3), (8, 1), (11, 3), (10, 1), (13, 3)]",10,0,10
21,"(13, 5)","(14, 5)",West,"[((12, 5), 'West')]","['(7, 2)', '(16, 1)']","['(12, 5)', '(7, 2)', '(16, 1)']","[(12, 1), (14, 4), (14, 1), (9, 5), (11, 2), (10, 3), (13, 5), (7, 1), (12, 3), (14, 3), (9, 1), (9, 4), (11, 1), (13, 1), (15, 1), (14, 5), (9, 3), (8, 1), (11, 3), (10, 1), (13, 3)]",10,0,10
22,"(16, 1)","(15, 1)",East,"[((17, 1), 'East')]","['(12, 5)', '(7, 2)']","['(17, 1)', '(12, 5)', '(7, 2)']","[(12, 1), (14, 4), (14, 1), (9, 5), (11, 2), (10, 3), (13, 5), (16, 1), (7, 1), (12, 3), (14, 3), (9, 1), (9, 4), (11, 1), (13, 1), (15, 1), (14, 5), (9, 3), (8, 1), (11, 3), (10, 1), (13, 3)]",11,0,11
23,"(7, 2)","(7, 1)",North,"[((7, 3), 'North')]","['(17, 1)', '(12, 5)']","['(7, 3)', '(17, 1)', '(12, 5)']","[(12, 1), (14, 4), (14, 1), (9, 5), (11, 2), (10, 3), (13, 5), (16, 1), (7, 1), (12, 3), (14, 3), (9, 1), (9, 4), (11, 1), (13, 1), (15, 1), (14, 5), (9, 3), (8, 1), (11, 3), (10, 1), (13, 3), (7, 2)]",11,0,11
24,"(12, 5)","(13, 5)",West,"[((11, 5), 'West')]","['(7, 3)', '(17, 1)']","['(11, 5)', '(7, 3)', '(17, 1)']","[(12, 1), (14, 4), (14, 1), (9, 5), (11, 2), (10, 3), (13, 5), (16, 1), (7, 1), (12, 3), (14, 3), (9, 1), (9, 4), (11, 1), (13, 1), (15, 1), (12, 5), (14, 5), (9, 3), (8, 1), (11, 3), (10, 1), (13, 3), (7, 2)]",11,0,11
25,"(17, 1)","(16, 1)",East,"[((18, 1), 'East')]","['(11, 5)', '(7, 3)']","['(18, 1)', '(11, 5)', '(7, 3)']","[(12, 1), (14, 4), (14, 1), (9, 5), (11, 2), (10, 3), (13, 5), (16, 1), (7, 1), (12, 3), (14, 3), (9, 1), (9, 4), (11, 1), (13, 1), (15, 1), (12, 5), (14, 5), (17, 1), (9, 3), (8, 1), (11, 3), (10, 1), (13, 3), (7, 2)]",12,0,12
26,"(7, 3)","(7, 2)",North,"[((7, 4), 'North'), ((6, 3), 'West')]","['(18, 1)', '(11, 5)']","['(6, 3)', '(7, 4)', '(18, 1)', '(11, 5)']","[(12, 1), (14, 4), (14, 1), (9, 5), (11, 2), (10, 3), (13, 5), (16, 1), (7, 1), (12, 3), (14, 3), (9, 1), (9, 4), (11, 1), (13, 1), (15, 1), (7, 3), (12, 5), (14, 5), (17, 1), (9, 3), (8, 1), (11, 3), (10, 1), (13, 3), (7, 2)]",12,0,12
27,"(11, 5)","(12, 5)",West,"[((11, 6), 'North')]","['(6, 3)', '(7, 4)', '(18, 1)']","['(11, 6)', '(6, 3)', '(7, 4)', '(18, 1)']","[(12, 1), (14, 4), (14, 1), (9, 5), (11, 2), (11, 5), (10, 3), (13, 5), (16, 1), (7, 1), (12, 3), (14, 3), (9, 1), (9, 4), (11, 1), (13, 1), (15, 1), (7, 3), (12, 5), (14, 5), (17, 1), (9, 3), (8, 1), (11, 3), (10, 1), (13, 3), (7, 2)]",12,0,12
28,"(18, 1)","(17, 1)",East,"[((19, 1), 'East')]","['(11, 6)', '(6, 3)', '(7, 4)']","['(19, 1)', '(11, 6)', '(6, 3)', '(7, 4)']","[(12, 1), (14, 4), (14, 1), (9, 5), (11, 2), (11, 5), (10, 3), (13, 5), (16, 1), (7, 1), (18, 1), (12, 3), (14, 3), (9, 1), (9, 4), (11, 1), (13, 1), (15, 1), (7, 3), (12, 5), (14, 5), (17, 1), (9, 3), (8, 1), (11, 3), (10, 1), (13, 3), (7, 2)]",13,0,13
29,"(7, 4)","(7, 3)",North,"[((7, 5), 'North')]","['(19, 1)', '(11, 6)', '(6, 3)']","['(7, 5)', '(19, 1)', '(11, 6)', '(6, 3)']","[(12, 1), (14, 4), (14, 1), (9, 5), (11, 2), (11, 5), (10, 3), (13, 5), (16, 1), (7, 4), (7, 1), (18, 1), (12, 3), (14, 3), (9, 1), (9, 4), (11, 1), (13, 1), (15, 1), (7, 3), (12, 5), (14, 5), (17, 1), (9, 3), (8, 1), (11, 3), (10, 1), (13, 3), (7, 2)]",13,0,13
30,"(6, 3)","(7, 3)",West,[],"['(7, 5)', '(19, 1)', '(11, 6)']","['(7, 5)', '(19, 1)', '(11, 6)']","[(12, 1), (14, 4), (14, 1), (9, 5), (11, 2), (11, 5), (10, 3), (13, 5), (16, 1), (7, 4), (7, 1), (18, 1), (12, 3), (14, 3), (9, 1), (9, 4), (11, 1), (13, 1), (15, 1), (7, 3), (12, 5), (14, 5), (17, 1), (9, 3), (8, 1), (11, 3), (10, 1), (13, 3), (7, 2), (6, 3)]",13,0,13
