iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
1,"(13, 11)",None,Start,"[((14, 11), 'East'), ((12, 11), 'West')]",[],"['(12, 11)', '(14, 11)']","[(13, 11)]",0,0,0
2,"(14, 11)","(13, 11)",East,"[((14, 10), 'South')]","['(12, 11)']","['(14, 10)', '(12, 11)']","[(13, 11), (14, 11)]",1,0,1
3,"(12, 11)","(13, 11)",West,[],"['(14, 10)']","['(14, 10)']","[(12, 11), (13, 11), (14, 11)]",1,0,1
