iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
1,"(23, 1)",None,Start,"[((23, 2), 'North'), ((22, 1), 'West')]",[],"['(22, 1)', '(23, 2)']","[(23, 1)]",0,0,0
2,"(23, 2)","(23, 1)",North,"[((23, 3), 'North')]","['(22, 1)']","['(23, 3)', '(22, 1)']","[(23, 1), (23, 2)]",1,0,1
3,"(22, 1)","(23, 1)",West,[],"['(23, 3)']","['(23, 3)']","[(22, 1), (23, 1), (23, 2)]",1,0,1
