iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
1,"(29, 4)",None,Start,"[((29, 3), 'South'), ((28, 4), 'West')]",[],"['(28, 4)', '(29, 3)']","[(29, 4)]",0,0,0
2,"(29, 3)","(29, 4)",South,"[((29, 2), 'South')]","['(28, 4)']","['(29, 2)', '(28, 4)']","[(29, 3), (29, 4)]",1,0,1
3,"(28, 4)","(29, 4)",West,[],"['(29, 2)']","['(29, 2)']","[(29, 3), (29, 4), (28, 4)]",1,0,1
