iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
48,"(21, 8)","(21, 9)",South,"[((21, 7), 'South', 16, 26, 42)]","['(20, 9)', '(10, 3)']","['(20, 9)', '(10, 3)', '(21, 7)']","[(23, 1), (12, 1), (27, 1), (14, 1), (3, 1), (4, 3), (27, 4), (5, 1), (27, 7), (8, 3), (25, 1), (16, 1), (18, 1), (7, 1), (22, 1), (20, 1), (21, 9), (23, 9), (3, 3), (27, 6), (5, 3), (27, 3), (27, 9), (9, 1), (11, 1), (26, 1), (24, 1), (13, 1), (25, 9), (6, 1), (15, 1), (7, 3), (21, 8), (3, 2), (22, 9), (4, 1), (27, 2), (27, 8), (17, 1), (27, 5), (9, 3), (19, 1), (8, 1), (10, 1), (24, 9), (26, 9), (6, 3), (21, 1)]",15,27,42
49,"(20, 9)","(21, 9)",West,"[((19, 9), 'West', 16, 26, 42)]","['(21, 7)', '(10, 3)']","['(21, 7)', '(10, 3)', '(19, 9)']","[(23, 1), (12, 1), (27, 1), (14, 1), (3, 1), (4, 3), (27, 4), (5, 1), (27, 7), (8, 3), (25, 1), (16, 1), (18, 1), (7, 1), (22, 1), (20, 1), (21, 9), (23, 9), (3, 3), (27, 6), (5, 3), (27, 3), (27, 9), (9, 1), (11, 1), (26, 1), (24, 1), (13, 1), (25, 9), (6, 1), (15, 1), (7, 3), (20, 9), (21, 8), (3, 2), (22, 9), (4, 1), (27, 2), (27, 8), (17, 1), (27, 5), (9, 3), (19, 1), (8, 1), (10, 1), (24, 9), (26, 9), (6, 3), (21, 1)]",15,27,42
50,"(21, 7)","(21, 8)",South,[],"['(19, 9)', '(10, 3)']","['(19, 9)', '(10, 3)']","[(23, 1), (12, 1), (27, 1), (14, 1), (3, 1), (4, 3), (27, 4), (5, 1), (27, 7), (8, 3), (25, 1), (16, 1), (18, 1), (7, 1), (22, 1), (20, 1), (21, 9), (23, 9), (3, 3), (27, 6), (5, 3), (27, 3), (27, 9), (9, 1), (11, 1), (26, 1), (24, 1), (13, 1), (25, 9), (6, 1), (15, 1), (7, 3), (20, 9), (21, 8), (3, 2), (22, 9), (4, 1), (27, 2), (27, 8), (17, 1), (27, 5), (9, 3), (19, 1), (8, 1), (10, 1), (24, 9), (26, 9), (6, 3), (21, 1), (21, 7)]",16,26,42
51,"(19, 9)","(20, 9)",West,"[((18, 9), 'West', 17, 25, 42)]","['(10, 3)']","['(18, 9)', '(10, 3)']",[51 states],16,26,42
52,"(18, 9)","(19, 9)",West,"[((17, 9), 'West', 18, 24, 42)]","['(10, 3)']","['(17, 9)', '(10, 3)']",[52 states],17,25,42
53,"(17, 9)","(18, 9)",West,"[((16, 9), 'West', 19, 23, 42)]","['(10, 3)']","['(16, 9)', '(10, 3)']",[53 states],18,24,42
54,"(16, 9)","(17, 9)",West,"[((15, 9), 'West', 20, 22, 42)]","['(10, 3)']","['(15, 9)', '(10, 3)']",[54 states],19,23,42
55,"(15, 9)","(16, 9)",West,"[((15, 8), 'South', 21, 21, 42), ((14, 9), 'West', 21, 21, 42)]","['(10, 3)']","['(15, 8)', '(10, 3)', '(14, 9)']",[55 states],20,22,42
56,"(15, 8)","(15, 9)",South,"[((15, 7), 'South', 22, 20, 42)]","['(14, 9)', '(10, 3)']","['(14, 9)', '(10, 3)', '(15, 7)']",[56 states],21,21,42
57,"(14, 9)","(15, 9)",West,"[((13, 9), 'West', 22, 20, 42)]","['(15, 7)', '(10, 3)']","['(15, 7)', '(10, 3)', '(13, 9)']",[57 states],21,21,42
