iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
13,"(24, 16)","(25, 16)",West,"[((23, 16), 'West', 68711088128)]","['(36, 15)', '(35, 15)', '(26, 15)', '(25, 15)']","['(23, 16)', '(36, 15)', '(26, 15)', '(25, 15)', '(35, 15)']","[(25, 16), (33, 16), (28, 16), (34, 16), (29, 16), (35, 16), (30, 16), (24, 16), (36, 16), (31, 16), (26, 16), (32, 16), (27, 16)]",68702699520,0,68702699520
14,"(23, 16)","(24, 16)",West,"[((22, 16), 'West', 68715282432)]","['(36, 15)', '(35, 15)', '(26, 15)', '(25, 15)']","['(22, 16)', '(36, 15)', '(26, 15)', '(25, 15)', '(35, 15)']","[(25, 16), (33, 16), (28, 16), (23, 16), (34, 16), (29, 16), (35, 16), (30, 16), (24, 16), (36, 16), (31, 16), (26, 16), (32, 16), (27, 16)]",68711088128,0,68711088128
15,"(22, 16)","(23, 16)",West,"[((21, 16), 'West', 68717379584)]","['(36, 15)', '(35, 15)', '(26, 15)', '(25, 15)']","['(21, 16)', '(36, 15)', '(26, 15)', '(25, 15)', '(35, 15)']","[(25, 16), (33, 16), (28, 16), (23, 16), (34, 16), (29, 16), (35, 16), (30, 16), (24, 16), (36, 16), (31, 16), (26, 16), (32, 16), (27, 16), (22, 16)]",68715282432,0,68715282432
16,"(21, 16)","(22, 16)",West,"[((21, 15), 'South', 68719476736), ((20, 16), 'West', 68718428160)]","['(36, 15)', '(35, 15)', '(26, 15)', '(25, 15)']","['(20, 16)', '(35, 15)', '(36, 15)', '(25, 15)', '(21, 15)', '(26, 15)']","[(25, 16), (21, 16), (33, 16), (28, 16), (23, 16), (34, 16), (29, 16), (35, 16), (30, 16), (24, 16), (36, 16), (31, 16), (26, 16), (32, 16), (27, 16), (22, 16)]",68717379584,0,68717379584
17,"(20, 16)","(21, 16)",West,"[((19, 16), 'West', 68718952448)]","['(36, 15)', '(35, 15)', '(26, 15)', '(25, 15)', '(21, 15)']","['(19, 16)', '(35, 15)', '(36, 15)', '(25, 15)', '(21, 15)', '(26, 15)']","[(25, 16), (21, 16), (33, 16), (28, 16), (23, 16), (34, 16), (29, 16), (35, 16), (30, 16), (24, 16), (36, 16), (31, 16), (26, 16), (20, 16), (32, 16), (27, 16), (22, 16)]",68718428160,0,68718428160
18,"(19, 16)","(20, 16)",West,"[((18, 16), 'West', 68719214592)]","['(36, 15)', '(35, 15)', '(26, 15)', '(25, 15)', '(21, 15)']","['(18, 16)', '(35, 15)', '(36, 15)', '(25, 15)', '(21, 15)', '(26, 15)']","[(25, 16), (21, 16), (33, 16), (28, 16), (23, 16), (34, 16), (29, 16), (35, 16), (30, 16), (24, 16), (36, 16), (31, 16), (26, 16), (20, 16), (32, 16), (27, 16), (22, 16), (19, 16)]",68718952448,0,68718952448
19,"(18, 16)","(19, 16)",West,"[((17, 16), 'West', 68719345664)]","['(36, 15)', '(35, 15)', '(26, 15)', '(25, 15)', '(21, 15)']","['(17, 16)', '(35, 15)', '(36, 15)', '(25, 15)', '(21, 15)', '(26, 15)']","[(21, 16), (23, 16), (34, 16), (36, 16), (27, 16), (25, 16), (18, 16), (29, 16), (31, 16), (20, 16), (22, 16), (33, 16), (35, 16), (24, 16), (26, 16), (28, 16), (30, 16), (19, 16), (32, 16)]",68719214592,0,68719214592
20,"(17, 16)","(18, 16)",West,"[((16, 16), 'West', 68719411200)]","['(36, 15)', '(35, 15)', '(26, 15)', '(25, 15)', '(21, 15)']","['(16, 16)', '(35, 15)', '(36, 15)', '(25, 15)', '(21, 15)', '(26, 15)']","[(21, 16), (23, 16), (34, 16), (36, 16), (27, 16), (25, 16), (18, 16), (29, 16), (31, 16), (20, 16), (22, 16), (33, 16), (35, 16), (24, 16), (26, 16), (28, 16), (17, 16), (30, 16), (19, 16), (32, 16)]",68719345664,0,68719345664
21,"(16, 16)","(17, 16)",West,"[((15, 16), 'West', 68719443968)]","['(36, 15)', '(35, 15)', '(26, 15)', '(25, 15)', '(21, 15)']","['(15, 16)', '(35, 15)', '(36, 15)', '(25, 15)', '(21, 15)', '(26, 15)']","[(21, 16), (23, 16), (34, 16), (36, 16), (27, 16), (25, 16), (16, 16), (18, 16), (29, 16), (31, 16), (20, 16), (22, 16), (33, 16), (35, 16), (24, 16), (26, 16), (28, 16), (17, 16), (30, 16), (19, 16), (32, 16)]",68719411200,0,68719411200
22,"(15, 16)","(16, 16)",West,"[((14, 16), 'West', 68719460352)]","['(36, 15)', '(35, 15)', '(26, 15)', '(25, 15)', '(21, 15)']","['(14, 16)', '(35, 15)', '(36, 15)', '(25, 15)', '(21, 15)', '(26, 15)']","[(21, 16), (23, 16), (34, 16), (36, 16), (27, 16), (25, 16), (16, 16), (18, 16), (29, 16), (31, 16), (20, 16), (22, 16), (33, 16), (35, 16), (24, 16), (26, 16), (15, 16), (28, 16), (17, 16), (30, 16), (19, 16), (32, 16)]",68719443968,0,68719443968
23,"(14, 16)","(15, 16)",West,"[((13, 16), 'West', 68719468544)]","['(36, 15)', '(35, 15)', '(26, 15)', '(25, 15)', '(21, 15)']","['(13, 16)', '(35, 15)', '(36, 15)', '(25, 15)', '(21, 15)', '(26, 15)']","[(21, 16), (23, 16), (34, 16), (14, 16), (36, 16), (27, 16), (25, 16), (16, 16), (18, 16), (29, 16), (31, 16), (20, 16), (22, 16), (33, 16), (35, 16), (24, 16), (26, 16), (15, 16), (28, 16), (17, 16), (30, 16), (19, 16), (32, 16)]",68719460352,0,68719460352
24,"(13, 16)","(14, 16)",West,"[((12, 16), 'West', 68719472640)]","['(36, 15)', '(35, 15)', '(26, 15)', '(25, 15)', '(21, 15)']","['(12, 16)', '(35, 15)', '(36, 15)', '(25, 15)', '(21, 15)', '(26, 15)']","[(21, 16), (23, 16), (34, 16), (14, 16), (36, 16), (27, 16), (25, 16), (16, 16), (18, 16), (29, 16), (31, 16), (20, 16), (22, 16), (33, 16), (35, 16), (24, 16), (13, 16), (26, 16), (15, 16), (28, 16), (17, 16), (30, 16), (19, 16), (32, 16)]",68719468544,0,68719468544
25,"(12, 16)","(13, 16)",West,"[((11, 16), 'West', 68719474688)]","['(36, 15)', '(35, 15)', '(26, 15)', '(25, 15)', '(21, 15)']","['(11, 16)', '(35, 15)', '(36, 15)', '(25, 15)', '(21, 15)', '(26, 15)']","[(21, 16), (23, 16), (34, 16), (12, 16), (14, 16), (36, 16), (27, 16), (25, 16), (16, 16), (18, 16), (29, 16), (31, 16), (20, 16), (22, 16), (33, 16), (35, 16), (24, 16), (13, 16), (26, 16), (15, 16), (28, 16), (17, 16), (30, 16), (19, 16), (32, 16)]",68719472640,0,68719472640
26,"(11, 16)","(12, 16)",West,"[((10, 16), 'West', 68719475712)]","['(36, 15)', '(35, 15)', '(26, 15)', '(25, 15)', '(21, 15)']","['(10, 16)', '(35, 15)', '(36, 15)', '(25, 15)', '(21, 15)', '(26, 15)']","[(21, 16), (23, 16), (34, 16), (12, 16), (14, 16), (36, 16), (27, 16), (25, 16), (16, 16), (18, 16), (29, 16), (31, 16), (20, 16), (22, 16), (11, 16), (33, 16), (35, 16), (24, 16), (13, 16), (26, 16), (15, 16), (28, 16), (17, 16), (30, 16), (19, 16), (32, 16)]",68719474688,0,68719474688
27,"(10, 16)","(11, 16)",West,"[((9, 16), 'West', 68719476224)]","['(36, 15)', '(35, 15)', '(26, 15)', '(25, 15)', '(21, 15)']","['(9, 16)', '(35, 15)', '(36, 15)', '(25, 15)', '(21, 15)', '(26, 15)']","[(21, 16), (23, 16), (34, 16), (12, 16), (14, 16), (36, 16), (27, 16), (25, 16), (16, 16), (18, 16), (29, 16), (31, 16), (20, 16), (22, 16), (11, 16), (33, 16), (35, 16), (24, 16), (13, 16), (26, 16), (15, 16), (28, 16), (17, 16), (30, 16), (19, 16), (10, 16), (32, 16)]",68719475712,0,68719475712
28,"(9, 16)","(10, 16)",West,"[((8, 16), 'West', 68719476480)]","['(36, 15)', '(35, 15)', '(26, 15)', '(25, 15)', '(21, 15)']","['(8, 16)', '(35, 15)', '(36, 15)', '(25, 15)', '(21, 15)', '(26, 15)']","[(21, 16), (23, 16), (34, 16), (12, 16), (14, 16), (36, 16), (27, 16), (25, 16), (16, 16), (18, 16), (29, 16), (31, 16), (20, 16), (22, 16), (9, 16), (11, 16), (33, 16), (35, 16), (24, 16), (13, 16), (26, 16), (15, 16), (28, 16), (17, 16), (30, 16), (19, 16), (10, 16), (32, 16)]",68719476224,0,68719476224
29,"(8, 16)","(9, 16)",West,"[((7, 16), 'West', 68719476608)]","['(36, 15)', '(35, 15)', '(26, 15)', '(25, 15)', '(21, 15)']","['(7, 16)', '(35, 15)', '(36, 15)', '(25, 15)', '(21, 15)', '(26, 15)']","[(21, 16), (23, 16), (34, 16), (12, 16), (14, 16), (36, 16), (27, 16), (25, 16), (16, 16), (18, 16), (29, 16), (31, 16), (20, 16), (22, 16), (9, 16), (11, 16), (33, 16), (35, 16), (24, 16), (13, 16), (26, 16), (15, 16), (28, 16), (17, 16), (30, 16), (19, 16), (8, 16), (10, 16), (32, 16)]",68719476480,0,68719476480
30,"(7, 16)","(8, 16)",West,"[((6, 16), 'West', 68719476672)]","['(36, 15)', '(35, 15)', '(26, 15)', '(25, 15)', '(21, 15)']","['(6, 16)', '(35, 15)', '(36, 15)', '(25, 15)', '(21, 15)', '(26, 15)']","[(21, 16), (23, 16), (34, 16), (12, 16), (14, 16), (36, 16), (27, 16), (25, 16), (16, 16), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (9, 16), (11, 16), (33, 16), (35, 16), (24, 16), (13, 16), (26, 16), (15, 16), (28, 16), (17, 16), (30, 16), (19, 16), (8, 16), (10, 16), (32, 16)]",68719476608,0,68719476608
31,"(6, 16)","(7, 16)",West,"[((5, 16), 'West', 68719476704)]","['(36, 15)', '(35, 15)', '(26, 15)', '(25, 15)', '(21, 15)']","['(5, 16)', '(35, 15)', '(36, 15)', '(25, 15)', '(21, 15)', '(26, 15)']","[(21, 16), (23, 16), (34, 16), (12, 16), (14, 16), (36, 16), (27, 16), (25, 16), (16, 16), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (9, 16), (11, 16), (33, 16), (35, 16), (24, 16), (13, 16), (26, 16), (15, 16), (6, 16), (28, 16), (17, 16), (30, 16), (19, 16), (8, 16), (10, 16), (32, 16)]",68719476672,0,68719476672
32,"(5, 16)","(6, 16)",West,"[((4, 16), 'West', 68719476720)]","['(36, 15)', '(35, 15)', '(26, 15)', '(25, 15)', '(21, 15)']","['(4, 16)', '(35, 15)', '(36, 15)', '(25, 15)', '(21, 15)', '(26, 15)']","[(21, 16), (23, 16), (34, 16), (12, 16), (14, 16), (36, 16), (5, 16), (27, 16), (25, 16), (16, 16), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (9, 16), (11, 16), (33, 16), (35, 16), (24, 16), (13, 16), (26, 16), (15, 16), (6, 16), (28, 16), (17, 16), (30, 16), (19, 16), (8, 16), (10, 16), (32, 16)]",68719476704,0,68719476704
33,"(4, 16)","(5, 16)",West,"[((3, 16), 'West', 68719476728)]","['(36, 15)', '(35, 15)', '(26, 15)', '(25, 15)', '(21, 15)']","['(3, 16)', '(35, 15)', '(36, 15)', '(25, 15)', '(21, 15)', '(26, 15)']","[(21, 16), (23, 16), (34, 16), (12, 16), (14, 16), (36, 16), (5, 16), (27, 16), (25, 16), (16, 16), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (9, 16), (11, 16), (33, 16), (35, 16), (24, 16), (13, 16), (26, 16), (15, 16), (6, 16), (4, 16), (28, 16), (17, 16), (30, 16), (19, 16), (8, 16), (10, 16), (32, 16)]",68719476720,0,68719476720
34,"(3, 16)","(4, 16)",West,"[((2, 16), 'West', 68719476732)]","['(36, 15)', '(35, 15)', '(26, 15)', '(25, 15)', '(21, 15)']","['(2, 16)', '(35, 15)', '(36, 15)', '(25, 15)', '(21, 15)', '(26, 15)']","[(21, 16), (23, 16), (34, 16), (12, 16), (14, 16), (36, 16), (3, 16), (5, 16), (27, 16), (25, 16), (16, 16), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (9, 16), (11, 16), (33, 16), (35, 16), (24, 16), (13, 16), (26, 16), (15, 16), (6, 16), (4, 16), (28, 16), (17, 16), (30, 16), (19, 16), (8, 16), (10, 16), (32, 16)]",68719476728,0,68719476728
35,"(2, 16)","(3, 16)",West,"[((1, 16), 'West', 68719476734)]","['(36, 15)', '(35, 15)', '(26, 15)', '(25, 15)', '(21, 15)']","['(1, 16)', '(35, 15)', '(36, 15)', '(25, 15)', '(21, 15)', '(26, 15)']","[(21, 16), (23, 16), (34, 16), (12, 16), (14, 16), (36, 16), (3, 16), (5, 16), (27, 16), (25, 16), (16, 16), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (9, 16), (11, 16), (33, 16), (2, 16), (35, 16), (24, 16), (13, 16), (26, 16), (15, 16), (6, 16), (4, 16), (28, 16), (17, 16), (30, 16), (19, 16), (8, 16), (10, 16), (32, 16)]",68719476732,0,68719476732
36,"(1, 16)","(2, 16)",West,"[((1, 15), 'South', 68719476736)]","['(36, 15)', '(35, 15)', '(26, 15)', '(25, 15)', '(21, 15)']","['(36, 15)', '(35, 15)', '(26, 15)', '(25, 15)', '(21, 15)', '(1, 15)']","[(21, 16), (23, 16), (34, 16), (12, 16), (14, 16), (36, 16), (3, 16), (5, 16), (27, 16), (25, 16), (16, 16), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (9, 16), (11, 16), (33, 16), (2, 16), (35, 16), (24, 16), (13, 16), (26, 16), (15, 16), (6, 16), (4, 16), (28, 16), (17, 16), (30, 16), (19, 16), (8, 16), (10, 16), (32, 16), (1, 16)]",68719476734,0,68719476734
37,"(36, 15)","(36, 16)",South,"[((36, 14), 'South', 137438953472)]","['(35, 15)', '(25, 15)', '(26, 15)', '(1, 15)', '(21, 15)']","['(35, 15)', '(25, 15)', '(26, 15)', '(1, 15)', '(21, 15)', '(36, 14)']","[(21, 16), (23, 16), (34, 16), (12, 16), (14, 16), (36, 16), (3, 16), (5, 16), (27, 16), (25, 16), (16, 16), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (36, 15), (9, 16), (11, 16), (33, 16), (2, 16), (35, 16), (24, 16), (13, 16), (26, 16), (15, 16), (6, 16), (4, 16), (28, 16), (17, 16), (30, 16), (19, 16), (8, 16), (10, 16), (32, 16), (1, 16)]",68719476736,0,68719476736
38,"(35, 15)","(35, 16)",South,"[((35, 14), 'South', 103079215104)]","['(26, 15)', '(25, 15)', '(36, 14)', '(1, 15)', '(21, 15)']","['(26, 15)', '(25, 15)', '(35, 14)', '(1, 15)', '(21, 15)', '(36, 14)']","[(21, 16), (23, 16), (34, 16), (12, 16), (14, 16), (36, 16), (3, 16), (5, 16), (27, 16), (25, 16), (16, 16), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (36, 15), (9, 16), (11, 16), (33, 16), (2, 16), (35, 16), (24, 16), (13, 16), (26, 16), (15, 16), (6, 16), (4, 16), (28, 16), (17, 16), (30, 16), (19, 16), (8, 16), (10, 16), (32, 16), (1, 16), (35, 15)]",68719476736,0,68719476736
39,"(26, 15)","(26, 16)",South,"[((26, 14), 'South', 68786585600)]","['(25, 15)', '(21, 15)', '(35, 14)', '(1, 15)', '(36, 14)']","['(25, 15)', '(21, 15)', '(26, 14)', '(1, 15)', '(36, 14)', '(35, 14)']","[(21, 16), (23, 16), (34, 16), (12, 16), (14, 16), (36, 16), (3, 16), (5, 16), (27, 16), (25, 16), (16, 16), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (36, 15), (9, 16), (11, 16), (33, 16), (2, 16), (35, 16), (24, 16), (13, 16), (26, 16), (15, 16), (6, 16), (4, 16), (28, 16), (17, 16), (30, 16), (19, 16), (8, 16), (10, 16), (32, 16), (1, 16), (35, 15), (26, 15)]",68719476736,0,68719476736
40,"(25, 15)","(25, 16)",South,"[((25, 14), 'South', 68753031168)]","['(21, 15)', '(1, 15)', '(26, 14)', '(35, 14)', '(36, 14)']","['(21, 15)', '(1, 15)', '(25, 14)', '(35, 14)', '(36, 14)', '(26, 14)']","[(21, 16), (23, 16), (34, 16), (12, 16), (14, 16), (36, 16), (3, 16), (5, 16), (27, 16), (25, 16), (16, 16), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (22, 16), (36, 15), (9, 16), (11, 16), (33, 16), (2, 16), (35, 16), (24, 16), (13, 16), (25, 15), (26, 16), (15, 16), (6, 16), (4, 16), (28, 16), (17, 16), (30, 16), (19, 16), (8, 16), (10, 16), (32, 16), (1, 16), (35, 15), (26, 15)]",68719476736,0,68719476736
41,"(21, 15)","(21, 16)",South,"[((21, 14), 'South', 68721573888)]","['(1, 15)', '(26, 14)', '(25, 14)', '(35, 14)', '(36, 14)']","['(1, 15)', '(26, 14)', '(21, 14)', '(35, 14)', '(36, 14)', '(25, 14)']","[(21, 16), (23, 16), (34, 16), (12, 16), (14, 16), (36, 16), (3, 16), (5, 16), (27, 16), (25, 16), (16, 16), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (21, 15), (22, 16), (36, 15), (9, 16), (11, 16), (33, 16), (2, 16), (35, 16), (24, 16), (13, 16), (25, 15), (26, 16), (15, 16), (6, 16), (4, 16), (28, 16), (17, 16), (30, 16), (19, 16), (8, 16), (10, 16), (32, 16), (1, 16), (35, 15), (26, 15)]",68719476736,0,68719476736
42,"(1, 15)","(1, 16)",South,"[((1, 14), 'South', 68719476738)]","['(21, 14)', '(26, 14)', '(25, 14)', '(35, 14)', '(36, 14)']","['(1, 14)', '(26, 14)', '(21, 14)', '(35, 14)', '(36, 14)', '(25, 14)']","[(21, 16), (23, 16), (34, 16), (12, 16), (14, 16), (36, 16), (3, 16), (5, 16), (27, 16), (25, 16), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (21, 15), (22, 16), (36, 15), (9, 16), (11, 16), (33, 16), (2, 16), (35, 16), (24, 16), (13, 16), (25, 15), (26, 16), (15, 16), (6, 16), (4, 16), (28, 16), (17, 16), (30, 16), (19, 16), (8, 16), (10, 16), (32, 16), (1, 16), (35, 15), (26, 15)]",68719476736,0,68719476736
43,"(1, 14)","(1, 15)",South,"[((1, 13), 'South', 68719476740)]","['(21, 14)', '(26, 14)', '(25, 14)', '(35, 14)', '(36, 14)']","['(1, 13)', '(26, 14)', '(21, 14)', '(35, 14)', '(36, 14)', '(25, 14)']","[(21, 16), (23, 16), (34, 16), (12, 16), (14, 16), (36, 16), (3, 16), (5, 16), (27, 16), (25, 16), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (21, 15), (22, 16), (36, 15), (9, 16), (11, 16), (33, 16), (2, 16), (35, 16), (24, 16), (13, 16), (25, 15), (1, 14), (26, 16), (15, 16), (6, 16), (4, 16), (28, 16), (17, 16), (30, 16), (19, 16), (8, 16), (10, 16), (32, 16), (1, 16), (35, 15), (26, 15)]",68719476738,0,68719476738
44,"(1, 13)","(1, 14)",South,"[((1, 12), 'South', 68719476742)]","['(21, 14)', '(26, 14)', '(25, 14)', '(35, 14)', '(36, 14)']","['(1, 12)', '(26, 14)', '(21, 14)', '(35, 14)', '(36, 14)', '(25, 14)']","[(21, 16), (23, 16), (34, 16), (12, 16), (14, 16), (36, 16), (3, 16), (5, 16), (27, 16), (25, 16), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (21, 15), (22, 16), (36, 15), (9, 16), (11, 16), (33, 16), (2, 16), (35, 16), (24, 16), (13, 16), (25, 15), (1, 14), (26, 16), (15, 16), (6, 16), (4, 16), (28, 16), (17, 16), (30, 16), (19, 16), (8, 16), (10, 16), (32, 16), (1, 13), (1, 16), (35, 15), (26, 15)]",68719476740,0,68719476740
45,"(1, 12)","(1, 13)",South,"[((1, 11), 'South', 68719476744)]","['(21, 14)', '(26, 14)', '(25, 14)', '(35, 14)', '(36, 14)']","['(1, 11)', '(26, 14)', '(21, 14)', '(35, 14)', '(36, 14)', '(25, 14)']","[(21, 16), (23, 16), (34, 16), (12, 16), (14, 16), (36, 16), (3, 16), (5, 16), (27, 16), (25, 16), (1, 12), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (21, 15), (22, 16), (36, 15), (9, 16), (11, 16), (33, 16), (2, 16), (35, 16), (24, 16), (13, 16), (25, 15), (1, 14), (26, 16), (15, 16), (6, 16), (4, 16), (28, 16), (17, 16), (30, 16), (19, 16), (8, 16), (10, 16), (32, 16), (1, 13), (1, 16), (35, 15), (26, 15)]",68719476742,0,68719476742
46,"(1, 11)","(1, 12)",South,"[((1, 10), 'South', 68719476746)]","['(21, 14)', '(26, 14)', '(25, 14)', '(35, 14)', '(36, 14)']","['(1, 10)', '(26, 14)', '(21, 14)', '(35, 14)', '(36, 14)', '(25, 14)']","[(21, 16), (23, 16), (34, 16), (12, 16), (14, 16), (36, 16), (3, 16), (5, 16), (27, 16), (25, 16), (1, 12), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (21, 15), (22, 16), (36, 15), (9, 16), (11, 16), (33, 16), (1, 11), (2, 16), (35, 16), (24, 16), (13, 16), (25, 15), (1, 14), (26, 16), (15, 16), (6, 16), (4, 16), (28, 16), (17, 16), (30, 16), (19, 16), (8, 16), (10, 16), (32, 16), (1, 13), (1, 16), (35, 15), (26, 15)]",68719476744,0,68719476744
47,"(1, 10)","(1, 11)",South,"[((1, 9), 'South', 68719476748)]","['(21, 14)', '(26, 14)', '(25, 14)', '(35, 14)', '(36, 14)']","['(1, 9)', '(26, 14)', '(21, 14)', '(35, 14)', '(36, 14)', '(25, 14)']","[(21, 16), (23, 16), (34, 16), (12, 16), (14, 16), (36, 16), (3, 16), (5, 16), (27, 16), (25, 16), (1, 12), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (21, 15), (22, 16), (36, 15), (9, 16), (11, 16), (33, 16), (1, 11), (2, 16), (35, 16), (24, 16), (13, 16), (25, 15), (1, 14), (26, 16), (15, 16), (6, 16), (4, 16), (28, 16), (17, 16), (30, 16), (19, 16), (8, 16), (10, 16), (32, 16), (1, 13), (1, 10), (1, 16), (35, 15), (26, 15)]",68719476746,0,68719476746
48,"(1, 9)","(1, 10)",South,"[((1, 8), 'South', 68719476750)]","['(21, 14)', '(26, 14)', '(25, 14)', '(35, 14)', '(36, 14)']","['(1, 8)', '(26, 14)', '(21, 14)', '(35, 14)', '(36, 14)', '(25, 14)']","[(21, 16), (23, 16), (34, 16), (12, 16), (14, 16), (36, 16), (3, 16), (5, 16), (27, 16), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (21, 15), (22, 16), (36, 15), (9, 16), (11, 16), (33, 16), (1, 11), (2, 16), (35, 16), (24, 16), (13, 16), (25, 15), (1, 14), (26, 16), (15, 16), (6, 16), (4, 16), (28, 16), (17, 16), (30, 16), (19, 16), (8, 16), (10, 16), (32, 16), (1, 13), (1, 10), (1, 16), (35, 15), (26, 15)]",68719476748,0,68719476748
49,"(1, 8)","(1, 9)",South,"[((1, 7), 'South', 68719476752)]","['(21, 14)', '(26, 14)', '(25, 14)', '(35, 14)', '(36, 14)']","['(1, 7)', '(26, 14)', '(21, 14)', '(35, 14)', '(36, 14)', '(25, 14)']","[(21, 16), (23, 16), (34, 16), (12, 16), (14, 16), (36, 16), (3, 16), (5, 16), (27, 16), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (31, 16), (20, 16), (21, 15), (22, 16), (36, 15), (9, 16), (11, 16), (33, 16), (1, 11), (2, 16), (35, 16), (24, 16), (13, 16), (25, 15), (1, 14), (26, 16), (15, 16), (1, 8), (6, 16), (4, 16), (28, 16), (17, 16), (30, 16), (19, 16), (8, 16), (10, 16), (32, 16), (1, 13), (1, 10), (1, 16), (35, 15), (26, 15)]",68719476750,0,68719476750
