iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
1,"(23, 9)",None,Start,"[((23, 10), 'North'), ((24, 9), 'East')]",[],"['(24, 9)', '(23, 10)']","[(23, 9)]",0,0,0
2,"(23, 10)","(23, 9)",North,"[((23, 11), 'North'), ((22, 10), 'West')]","['(24, 9)']","['(22, 10)', '(23, 11)', '(24, 9)']","[(23, 10), (23, 9)]",1,0,1
3,"(24, 9)","(23, 9)",East,[],"['(22, 10)', '(23, 11)']","['(22, 10)', '(23, 11)']","[(23, 10), (24, 9), (23, 9)]",1,0,1
