iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
1,"(19, 6)",None,Start,"[((19, 7), 'North'), ((19, 5), 'South')]",[],"['(19, 5)', '(19, 7)']","[(19, 6)]",0,0,0
2,"(19, 7)","(19, 6)",North,"[((19, 8), 'North'), ((20, 7), 'East')]","['(19, 5)']","['(20, 7)', '(19, 8)', '(19, 5)']","[(19, 7), (19, 6)]",1,0,1
3,"(19, 5)","(19, 6)",South,[],"['(20, 7)', '(19, 8)']","['(20, 7)', '(19, 8)']","[(19, 7), (19, 5), (19, 6)]",1,0,1
