iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
29,"(29, 3)","(29, 4)",South,"[((28, 3), 'West')]","['(32, 9)', '(31, 10)']","['(28, 3)', '(32, 9)', '(31, 10)']","[(31, 5), (34, 1), (34, 7), (31, 8), (33, 5), (32, 3), (35, 2), (35, 5), (29, 4), (31, 4), (31, 1), (31, 7), (34, 3), (30, 5), (33, 4), (33, 1), (33, 7), (35, 4), (35, 1), (35, 7), (29, 3), (31, 6), (31, 3), (31, 9), (33, 3), (33, 6), (35, 3), (29, 5), (31, 2)]",12,0,12
30,"(31, 10)","(31, 9)",North,"[((31, 11), 'North')]","['(28, 3)', '(32, 9)']","['(31, 11)', '(28, 3)', '(32, 9)']","[(31, 5), (34, 1), (34, 7), (31, 8), (33, 5), (32, 3), (35, 2), (35, 5), (29, 4), (31, 4), (31, 1), (31, 7), (34, 3), (31, 10), (30, 5), (33, 4), (33, 1), (33, 7), (35, 4), (35, 1), (35, 7), (29, 3), (31, 6), (31, 3), (31, 9), (33, 3), (33, 6), (35, 3), (29, 5), (31, 2)]",13,0,13
31,"(32, 9)","(31, 9)",East,"[((33, 9), 'East')]","['(31, 11)', '(28, 3)']","['(33, 9)', '(31, 11)', '(28, 3)']","[(31, 5), (34, 1), (34, 7), (31, 8), (33, 5), (32, 3), (35, 2), (32, 9), (35, 5), (29, 4), (31, 4), (31, 1), (31, 7), (34, 3), (31, 10), (30, 5), (33, 4), (33, 1), (33, 7), (35, 4), (35, 1), (35, 7), (29, 3), (31, 6), (31, 3), (31, 9), (33, 3), (33, 6), (35, 3), (29, 5), (31, 2)]",13,0,13
32,"(28, 3)","(29, 3)",West,"[((27, 3), 'West')]","['(33, 9)', '(31, 11)']","['(27, 3)', '(33, 9)', '(31, 11)']","[(31, 5), (34, 1), (34, 7), (31, 8), (28, 3), (33, 5), (32, 3), (35, 2), (32, 9), (35, 5), (29, 4), (31, 4), (31, 1), (31, 7), (34, 3), (31, 10), (30, 5), (33, 4), (33, 1), (33, 7), (35, 4), (35, 1), (35, 7), (29, 3), (31, 6), (31, 3), (31, 9), (33, 3), (33, 6), (35, 3), (29, 5), (31, 2)]",13,0,13
33,"(31, 11)","(31, 10)",North,"[((30, 11), 'West')]","['(27, 3)', '(33, 9)']","['(30, 11)', '(27, 3)', '(33, 9)']","[(31, 5), (31, 11), (34, 1), (34, 7), (31, 8), (28, 3), (33, 5), (32, 3), (35, 2), (32, 9), (35, 5), (29, 4), (31, 4), (31, 1), (31, 7), (34, 3), (31, 10), (30, 5), (33, 4), (33, 1), (33, 7), (35, 4), (35, 1), (35, 7), (29, 3), (31, 6), (31, 3), (31, 9), (33, 3), (33, 6), (35, 3), (29, 5), (31, 2)]",14,0,14
34,"(33, 9)","(32, 9)",East,"[((33, 10), 'North'), ((34, 9), 'East')]","['(30, 11)', '(27, 3)']","['(34, 9)', '(33, 10)', '(30, 11)', '(27, 3)']","[(31, 5), (31, 11), (34, 1), (34, 7), (31, 8), (28, 3), (33, 5), (32, 3), (35, 2), (32, 9), (35, 5), (29, 4), (31, 4), (31, 1), (31, 7), (34, 3), (31, 10), (30, 5), (33, 4), (33, 1), (33, 7), (35, 4), (35, 1), (35, 7), (29, 3), (31, 6), (31, 3), (31, 9), (33, 3), (33, 9), (33, 6), (35, 3), (29, 5), (31, 2)]",14,0,14
35,"(27, 3)","(28, 3)",West,"[((27, 4), 'North'), ((27, 2), 'South'), ((26, 3), 'West')]","['(34, 9)', '(33, 10)', '(30, 11)']","['(26, 3)', '(27, 2)', '(27, 4)', '(34, 9)', '(33, 10)', '(30, 11)']","[(31, 5), (31, 11), (34, 1), (34, 7), (31, 8), (28, 3), (33, 5), (32, 3), (35, 2), (32, 9), (35, 5), (29, 4), (31, 4), (31, 1), (31, 7), (34, 3), (31, 10), (27, 3), (30, 5), (33, 4), (33, 1), (33, 7), (35, 4), (35, 1), (35, 7), (29, 3), (31, 6), (31, 3), (31, 9), (33, 3), (33, 9), (33, 6), (35, 3), (29, 5), (31, 2)]",14,0,14
36,"(30, 11)","(31, 11)",West,"[((29, 11), 'West')]","['(26, 3)', '(27, 2)', '(27, 4)', '(34, 9)', '(33, 10)']","['(29, 11)', '(26, 3)', '(27, 2)', '(27, 4)', '(34, 9)', '(33, 10)']","[(31, 5), (31, 11), (34, 1), (34, 7), (31, 8), (28, 3), (33, 5), (32, 3), (35, 2), (32, 9), (35, 5), (29, 4), (31, 4), (31, 1), (31, 7), (34, 3), (31, 10), (27, 3), (30, 5), (33, 4), (30, 11), (33, 1), (33, 7), (35, 4), (35, 1), (35, 7), (29, 3), (31, 6), (31, 3), (31, 9), (33, 3), (33, 9), (33, 6), (35, 3), (29, 5), (31, 2)]",15,0,15
37,"(33, 10)","(33, 9)",North,"[((33, 11), 'North')]","['(29, 11)', '(26, 3)', '(27, 2)', '(27, 4)', '(34, 9)']","['(33, 11)', '(29, 11)', '(26, 3)', '(27, 2)', '(27, 4)', '(34, 9)']","[(31, 5), (31, 11), (34, 1), (34, 7), (31, 8), (28, 3), (33, 5), (32, 3), (35, 2), (32, 9), (35, 5), (29, 4), (31, 4), (31, 1), (31, 7), (34, 3), (31, 10), (27, 3), (30, 5), (33, 4), (30, 11), (33, 1), (33, 7), (35, 4), (35, 1), (35, 7), (33, 10), (29, 3), (31, 6), (31, 3), (31, 9), (33, 3), (33, 9), (33, 6), (35, 3), (29, 5), (31, 2)]",15,0,15
38,"(34, 9)","(33, 9)",East,"[((35, 9), 'East')]","['(33, 11)', '(29, 11)', '(26, 3)', '(27, 2)', '(27, 4)']","['(35, 9)', '(33, 11)', '(29, 11)', '(26, 3)', '(27, 2)', '(27, 4)']","[(31, 5), (31, 11), (34, 1), (34, 7), (31, 8), (28, 3), (33, 5), (32, 3), (35, 2), (32, 9), (35, 5), (29, 4), (31, 4), (31, 1), (31, 7), (34, 3), (31, 10), (34, 9), (27, 3), (30, 5), (33, 4), (30, 11), (33, 1), (33, 7), (35, 4), (35, 1), (35, 7), (33, 10), (29, 3), (31, 6), (31, 3), (31, 9), (33, 3), (33, 9), (33, 6), (35, 3), (29, 5), (31, 2)]",15,0,15
39,"(27, 4)","(27, 3)",North,"[((27, 5), 'North')]","['(35, 9)', '(33, 11)', '(29, 11)', '(26, 3)', '(27, 2)']","['(27, 5)', '(35, 9)', '(33, 11)', '(29, 11)', '(26, 3)', '(27, 2)']","[(31, 5), (31, 11), (34, 1), (34, 7), (31, 8), (27, 4), (28, 3), (33, 5), (32, 3), (35, 2), (32, 9), (35, 5), (29, 4), (31, 4), (31, 1), (31, 7), (34, 3), (31, 10), (34, 9), (27, 3), (30, 5), (33, 4), (30, 11), (33, 1), (33, 7), (35, 4), (35, 1), (35, 7), (33, 10), (29, 3), (31, 6), (31, 3), (31, 9), (33, 3), (33, 9), (33, 6), (35, 3), (29, 5), (31, 2)]",15,0,15
40,"(27, 2)","(27, 3)",South,"[((27, 1), 'South')]","['(27, 5)', '(35, 9)', '(33, 11)', '(29, 11)', '(26, 3)']","['(27, 1)', '(27, 5)', '(35, 9)', '(33, 11)', '(29, 11)', '(26, 3)']","[(31, 5), (31, 11), (34, 1), (34, 7), (31, 8), (27, 4), (28, 3), (33, 5), (32, 3), (35, 2), (32, 9), (35, 5), (29, 4), (31, 4), (31, 1), (31, 7), (34, 3), (31, 10), (34, 9), (27, 3), (30, 5), (33, 4), (30, 11), (33, 1), (33, 7), (35, 4), (35, 1), (35, 7), (33, 10), (29, 3), (31, 6), (31, 3), (31, 9), (27, 2), (33, 3), (33, 9), (33, 6), (35, 3), (29, 5), (31, 2)]",15,0,15
41,"(26, 3)","(27, 3)",West,"[((25, 3), 'West')]","['(27, 1)', '(27, 5)', '(35, 9)', '(33, 11)', '(29, 11)']","['(25, 3)', '(27, 1)', '(27, 5)', '(35, 9)', '(33, 11)', '(29, 11)']","[(31, 5), (31, 11), (34, 1), (34, 7), (31, 8), (27, 4), (28, 3), (33, 5), (32, 3), (35, 2), (32, 9), (35, 5), (29, 4), (31, 4), (31, 1), (31, 7), (34, 3), (31, 10), (34, 9), (27, 3), (30, 5), (33, 4), (30, 11), (33, 1), (33, 7), (35, 4), (35, 1), (35, 7), (33, 10), (29, 3), (31, 6), (31, 3), (31, 9), (27, 2), (33, 3), (33, 9), (33, 6), (35, 3), (26, 3), (29, 5), (31, 2)]",15,0,15
42,"(29, 11)","(30, 11)",West,[],"['(25, 3)', '(27, 1)', '(27, 5)', '(35, 9)', '(33, 11)']","['(25, 3)', '(27, 1)', '(27, 5)', '(35, 9)', '(33, 11)']","[(31, 5), (31, 11), (34, 1), (34, 7), (31, 8), (27, 4), (28, 3), (33, 5), (32, 3), (35, 2), (32, 9), (35, 5), (29, 4), (31, 4), (31, 1), (31, 7), (34, 3), (31, 10), (34, 9), (27, 3), (29, 11), (30, 5), (33, 4), (30, 11), (33, 1), (33, 7), (35, 4), (35, 1), (35, 7), (33, 10), (29, 3), (31, 6), (31, 3), (31, 9), (27, 2), (33, 3), (33, 9), (33, 6), (35, 3), (26, 3), (29, 5), (31, 2)]",16,0,16
43,"(33, 11)","(33, 10)",North,[],"['(25, 3)', '(27, 1)', '(27, 5)', '(35, 9)']","['(25, 3)', '(27, 1)', '(27, 5)', '(35, 9)']","[(31, 5), (31, 11), (34, 1), (34, 7), (31, 8), (27, 4), (28, 3), (33, 5), (32, 3), (35, 2), (32, 9), (33, 11), (35, 5), (29, 4), (31, 4), (31, 1), (31, 7), (34, 3), (31, 10), (34, 9), (27, 3), (29, 11), (30, 5), (33, 4), (30, 11), (33, 1), (33, 7), (35, 4), (35, 1), (35, 7), (33, 10), (29, 3), (31, 6), (31, 3), (31, 9), (27, 2), (33, 3), (33, 9), (33, 6), (35, 3), (26, 3), (29, 5), (31, 2)]",16,0,16
44,"(35, 9)","(34, 9)",East,"[((35, 10), 'North')]","['(25, 3)', '(27, 1)', '(27, 5)']","['(35, 10)', '(25, 3)', '(27, 1)', '(27, 5)']","[(31, 5), (31, 11), (34, 1), (34, 7), (31, 8), (27, 4), (28, 3), (33, 5), (32, 3), (35, 2), (32, 9), (33, 11), (35, 5), (29, 4), (31, 4), (31, 1), (31, 7), (34, 3), (31, 10), (34, 9), (27, 3), (29, 11), (30, 5), (33, 4), (30, 11), (33, 1), (33, 7), (35, 4), (35, 1), (35, 7), (33, 10), (29, 3), (31, 6), (31, 3), (31, 9), (27, 2), (33, 3), (33, 9), (33, 6), (35, 3), (35, 9), (26, 3), (29, 5), (31, 2)]",16,0,16
45,"(27, 5)","(27, 4)",North,"[((27, 6), 'North')]","['(35, 10)', '(25, 3)', '(27, 1)']","['(27, 6)', '(35, 10)', '(25, 3)', '(27, 1)']","[(31, 5), (31, 11), (34, 1), (34, 7), (31, 8), (27, 4), (28, 3), (33, 5), (32, 3), (35, 2), (32, 9), (33, 11), (35, 5), (29, 4), (31, 4), (31, 1), (31, 7), (34, 3), (31, 10), (34, 9), (27, 3), (29, 11), (30, 5), (33, 4), (30, 11), (33, 1), (33, 7), (35, 4), (35, 1), (35, 7), (33, 10), (29, 3), (31, 6), (31, 3), (31, 9), (27, 2), (27, 5), (33, 3), (33, 9), (33, 6), (35, 3), (35, 9), (26, 3), (29, 5), (31, 2)]",16,0,16
46,"(27, 1)","(27, 2)",South,"[((28, 1), 'East')]","['(27, 6)', '(35, 10)', '(25, 3)']","['(28, 1)', '(27, 6)', '(35, 10)', '(25, 3)']","[(31, 5), (31, 11), (34, 1), (34, 7), (31, 8), (27, 1), (27, 4), (28, 3), (33, 5), (32, 3), (35, 2), (32, 9), (33, 11), (35, 5), (29, 4), (31, 4), (31, 1), (31, 7), (34, 3), (31, 10), (34, 9), (27, 3), (29, 11), (30, 5), (33, 4), (30, 11), (33, 1), (33, 7), (35, 4), (35, 1), (35, 7), (33, 10), (29, 3), (31, 6), (31, 3), (31, 9), (27, 2), (27, 5), (33, 3), (33, 9), (33, 6), (35, 3), (35, 9), (26, 3), (29, 5), (31, 2)]",16,0,16
47,"(25, 3)","(26, 3)",West,"[((25, 4), 'North'), ((24, 3), 'West')]","['(28, 1)', '(27, 6)', '(35, 10)']","['(24, 3)', '(25, 4)', '(28, 1)', '(27, 6)', '(35, 10)']","[(31, 5), (31, 11), (34, 1), (34, 7), (31, 8), (27, 1), (27, 4), (28, 3), (33, 5), (32, 3), (35, 2), (32, 9), (33, 11), (35, 5), (29, 4), (31, 4), (31, 1), (31, 7), (34, 3), (31, 10), (34, 9), (27, 3), (29, 11), (30, 5), (33, 4), (30, 11), (33, 1), (33, 7), (35, 4), (25, 3), (35, 1), (35, 7), (33, 10), (29, 3), (31, 6), (31, 3), (31, 9), (27, 2), (27, 5), (33, 3), (33, 9), (33, 6), (35, 3), (35, 9), (26, 3), (29, 5), (31, 2)]",16,0,16
48,"(35, 10)","(35, 9)",North,"[((35, 11), 'North')]","['(24, 3)', '(25, 4)', '(28, 1)', '(27, 6)']","['(35, 11)', '(24, 3)', '(25, 4)', '(28, 1)', '(27, 6)']","[(31, 5), (31, 11), (34, 1), (34, 7), (31, 8), (27, 1), (27, 4), (28, 3), (33, 5), (32, 3), (35, 2), (32, 9), (33, 11), (35, 5), (29, 4), (31, 4), (31, 1), (31, 7), (34, 3), (31, 10), (34, 9), (27, 3), (29, 11), (30, 5), (33, 4), (30, 11), (33, 1), (33, 7), (35, 4), (25, 3), (35, 1), (35, 7), (33, 10), (35, 10), (29, 3), (31, 6), (31, 3), (31, 9), (27, 2), (27, 5), (33, 3), (33, 9), (33, 6), (35, 3), (35, 9), (26, 3), (29, 5), (31, 2)]",17,0,17
49,"(27, 6)","(27, 5)",North,"[((27, 7), 'North')]","['(35, 11)', '(24, 3)', '(25, 4)', '(28, 1)']","['(27, 7)', '(35, 11)', '(24, 3)', '(25, 4)', '(28, 1)']","[(31, 5), (31, 11), (34, 1), (34, 7), (31, 8), (27, 1), (27, 4), (28, 3), (33, 5), (32, 3), (35, 2), (32, 9), (33, 11), (35, 5), (29, 4), (31, 4), (31, 1), (31, 7), (34, 3), (31, 10), (34, 9), (27, 6), (27, 3), (29, 11), (30, 5), (33, 4), (30, 11), (33, 1), (33, 7), (35, 4), (25, 3), (35, 1), (35, 7), (33, 10), (35, 10), (29, 3), (31, 6), (31, 3), (31, 9), (27, 2), (27, 5), (33, 3), (33, 9), (33, 6), (35, 3), (35, 9), (26, 3), (29, 5), (31, 2)]",17,0,17
50,"(28, 1)","(27, 1)",East,"[((29, 1), 'East')]","['(27, 7)', '(35, 11)', '(24, 3)', '(25, 4)']","['(29, 1)', '(27, 7)', '(35, 11)', '(24, 3)', '(25, 4)']","[(31, 5), (31, 11), (34, 1), (34, 7), (31, 8), (27, 1), (27, 4), (28, 3), (33, 5), (32, 3), (35, 2), (32, 9), (33, 11), (35, 5), (29, 4), (31, 4), (31, 1), (31, 7), (34, 3), (31, 10), (34, 9), (27, 6), (27, 3), (29, 11), (30, 5), (33, 4), (30, 11), (33, 1), (33, 7), (35, 4), (25, 3), (35, 1), (35, 7), (33, 10), (35, 10), (29, 3), (31, 6), (31, 3), (31, 9), (27, 2), (28, 1), (27, 5), (33, 3), (33, 9), (33, 6), (35, 3), (35, 9), (26, 3), (29, 5), (31, 2)]",17,0,17
51,"(25, 4)","(25, 3)",North,"[((25, 5), 'North')]","['(29, 1)', '(27, 7)', '(35, 11)', '(24, 3)']","['(25, 5)', '(29, 1)', '(27, 7)', '(35, 11)', '(24, 3)']",[51 states],17,0,17
52,"(24, 3)","(25, 3)",West,"[((23, 3), 'West')]","['(25, 5)', '(29, 1)', '(27, 7)', '(35, 11)']","['(23, 3)', '(25, 5)', '(29, 1)', '(27, 7)', '(35, 11)']",[52 states],17,0,17
53,"(35, 11)","(35, 10)",North,[],"['(23, 3)', '(25, 5)', '(29, 1)', '(27, 7)']","['(23, 3)', '(25, 5)', '(29, 1)', '(27, 7)']",[53 states],18,0,18
54,"(27, 7)","(27, 6)",North,"[((28, 7), 'East')]","['(23, 3)', '(25, 5)', '(29, 1)']","['(28, 7)', '(23, 3)', '(25, 5)', '(29, 1)']",[54 states],18,0,18
55,"(29, 1)","(28, 1)",East,[],"['(28, 7)', '(23, 3)', '(25, 5)']","['(28, 7)', '(23, 3)', '(25, 5)']",[55 states],18,0,18
56,"(25, 5)","(25, 4)",North,"[((25, 6), 'North'), ((24, 5), 'West')]","['(28, 7)', '(23, 3)']","['(24, 5)', '(25, 6)', '(28, 7)', '(23, 3)']",[56 states],18,0,18
57,"(23, 3)","(24, 3)",West,"[((23, 2), 'South'), ((22, 3), 'West')]","['(24, 5)', '(25, 6)', '(28, 7)']","['(22, 3)', '(23, 2)', '(24, 5)', '(25, 6)', '(28, 7)']",[57 states],18,0,18
58,"(28, 7)","(27, 7)",East,"[((29, 7), 'East')]","['(22, 3)', '(23, 2)', '(24, 5)', '(25, 6)']","['(29, 7)', '(22, 3)', '(23, 2)', '(24, 5)', '(25, 6)']",[58 states],19,0,19
59,"(25, 6)","(25, 5)",North,"[((25, 7), 'North')]","['(29, 7)', '(22, 3)', '(23, 2)', '(24, 5)']","['(25, 7)', '(29, 7)', '(22, 3)', '(23, 2)', '(24, 5)']",[59 states],19,0,19
60,"(24, 5)","(25, 5)",West,"[((23, 5), 'West')]","['(25, 7)', '(29, 7)', '(22, 3)', '(23, 2)']","['(23, 5)', '(25, 7)', '(29, 7)', '(22, 3)', '(23, 2)']",[60 states],19,0,19
61,"(23, 2)","(23, 3)",South,"[((23, 1), 'South')]","['(23, 5)', '(25, 7)', '(29, 7)', '(22, 3)']","['(23, 1)', '(23, 5)', '(25, 7)', '(29, 7)', '(22, 3)']",[61 states],19,0,19
62,"(22, 3)","(23, 3)",West,"[((21, 3), 'West')]","['(23, 1)', '(23, 5)', '(25, 7)', '(29, 7)']","['(21, 3)', '(23, 1)', '(23, 5)', '(25, 7)', '(29, 7)']",[62 states],19,0,19
63,"(29, 7)","(28, 7)",East,"[((29, 8), 'North')]","['(21, 3)', '(23, 1)', '(23, 5)', '(25, 7)']","['(29, 8)', '(21, 3)', '(23, 1)', '(23, 5)', '(25, 7)']",[63 states],20,0,20
64,"(25, 7)","(25, 6)",North,"[((24, 7), 'West')]","['(29, 8)', '(21, 3)', '(23, 1)', '(23, 5)']","['(24, 7)', '(29, 8)', '(21, 3)', '(23, 1)', '(23, 5)']",[64 states],20,0,20
65,"(23, 5)","(24, 5)",West,[],"['(24, 7)', '(29, 8)', '(21, 3)', '(23, 1)']","['(24, 7)', '(29, 8)', '(21, 3)', '(23, 1)']",[65 states],20,0,20
