iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
1,"(7, 12)",None,Start,"[((7, 13), 'North'), ((7, 11), 'South')]",[],"['(7, 11)', '(7, 13)']","[(7, 12)]",0,0,0
2,"(7, 13)","(7, 12)",North,"[((8, 13), 'East')]","['(7, 11)']","['(8, 13)', '(7, 11)']","[(7, 12), (7, 13)]",1,0,1
3,"(7, 11)","(7, 12)",South,[],"['(8, 13)']","['(8, 13)']","[(7, 11), (7, 12), (7, 13)]",1,0,1
