iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
11,"(31, 1)","(31, 2)",South,[],"['(31, 4)', '(35, 4)', '(33, 4)']","['(31, 4)', '(35, 4)', '(33, 4)']","[(33, 1), (34, 1), (35, 1), (32, 3), (31, 1), (33, 3), (34, 3), (35, 3), (31, 3), (35, 2), (31, 2)]",8,30.0,30.0
12,"(31, 4)","(31, 3)",North,"[((31, 5), 'North', 30.265491900843113)]","['(33, 4)', '(35, 4)']","['(31, 5)', '(35, 4)', '(33, 4)']","[(33, 1), (34, 1), (35, 1), (31, 4), (32, 3), (31, 1), (33, 3), (34, 3), (35, 3), (31, 3), (35, 2), (31, 2)]",7,30.14962686336267,30.14962686336267
13,"(31, 5)","(31, 4)",North,"[((31, 6), 'North', 30.4138126514911), ((30, 5), 'West', 29.274562336608895)]","['(33, 4)', '(35, 4)']","['(30, 5)', '(31, 6)', '(33, 4)', '(35, 4)']","[(31, 5), (33, 1), (34, 1), (35, 1), (31, 4), (32, 3), (31, 1), (33, 3), (34, 3), (35, 3), (31, 3), (35, 2), (31, 2)]",8,30.265491900843113,30.265491900843113
14,"(30, 5)","(31, 5)",West,"[((29, 5), 'West', 28.284271247461902)]","['(31, 6)', '(35, 4)', '(33, 4)']","['(29, 5)', '(31, 6)', '(33, 4)', '(35, 4)']","[(31, 5), (33, 1), (34, 1), (35, 1), (31, 4), (32, 3), (31, 1), (33, 3), (34, 3), (35, 3), (31, 3), (35, 2), (31, 2), (30, 5)]",9,29.274562336608895,29.274562336608895
15,"(29, 5)","(30, 5)",West,"[((29, 4), 'South', 28.160255680657446)]","['(31, 6)', '(35, 4)', '(33, 4)']","['(29, 4)', '(31, 6)', '(33, 4)', '(35, 4)']","[(31, 5), (33, 1), (34, 1), (35, 1), (31, 4), (32, 3), (31, 1), (33, 3), (34, 3), (35, 3), (31, 3), (35, 2), (29, 5), (31, 2), (30, 5)]",10,28.284271247461902,28.284271247461902
16,"(29, 4)","(29, 5)",South,"[((29, 3), 'South', 28.071337695236398)]","['(31, 6)', '(35, 4)', '(33, 4)']","['(29, 3)', '(31, 6)', '(33, 4)', '(35, 4)']","[(31, 5), (33, 1), (29, 4), (34, 1), (35, 1), (31, 4), (32, 3), (31, 1), (33, 3), (34, 3), (35, 3), (31, 3), (35, 2), (29, 5), (31, 2), (30, 5)]",11,28.160255680657446,28.160255680657446
17,"(29, 3)","(29, 4)",South,"[((28, 3), 'West', 27.073972741361768)]","['(31, 6)', '(35, 4)', '(33, 4)']","['(28, 3)', '(31, 6)', '(33, 4)', '(35, 4)']","[(31, 5), (33, 1), (29, 4), (34, 1), (35, 1), (31, 4), (32, 3), (31, 1), (33, 3), (34, 3), (29, 3), (35, 3), (31, 3), (35, 2), (29, 5), (31, 2), (30, 5)]",12,28.071337695236398,28.071337695236398
18,"(28, 3)","(29, 3)",West,"[((27, 3), 'West', 26.076809620810597)]","['(31, 6)', '(35, 4)', '(33, 4)']","['(27, 3)', '(31, 6)', '(33, 4)', '(35, 4)']","[(31, 5), (33, 1), (29, 4), (34, 1), (35, 1), (31, 4), (32, 3), (31, 1), (33, 3), (28, 3), (34, 3), (29, 3), (35, 3), (31, 3), (35, 2), (29, 5), (31, 2), (30, 5)]",13,27.073972741361768,27.073972741361768
19,"(27, 3)","(28, 3)",West,"[((27, 4), 'North', 26.1725046566048), ((27, 2), 'South', 26.019223662515376), ((26, 3), 'West', 25.079872407968907)]","['(31, 6)', '(35, 4)', '(33, 4)']","['(26, 3)', '(27, 4)', '(27, 2)', '(35, 4)', '(31, 6)', '(33, 4)']","[(31, 5), (34, 1), (28, 3), (32, 3), (35, 2), (29, 4), (31, 4), (31, 1), (34, 3), (27, 3), (30, 5), (33, 1), (35, 1), (29, 3), (31, 3), (33, 3), (35, 3), (29, 5), (31, 2)]",14,26.076809620810597,26.076809620810597
20,"(26, 3)","(27, 3)",West,"[((25, 3), 'West', 24.08318915758459)]","['(27, 2)', '(27, 4)', '(33, 4)', '(35, 4)', '(31, 6)']","['(25, 3)', '(27, 4)', '(27, 2)', '(35, 4)', '(31, 6)', '(33, 4)']","[(31, 5), (34, 1), (28, 3), (32, 3), (35, 2), (29, 4), (31, 4), (31, 1), (34, 3), (27, 3), (30, 5), (33, 1), (35, 1), (29, 3), (31, 3), (33, 3), (35, 3), (26, 3), (29, 5), (31, 2)]",15,25.079872407968907,25.079872407968907
21,"(25, 3)","(26, 3)",West,"[((25, 4), 'North', 24.186773244895647), ((24, 3), 'West', 23.08679276123039)]","['(27, 2)', '(27, 4)', '(33, 4)', '(35, 4)', '(31, 6)']","['(24, 3)', '(27, 4)', '(25, 4)', '(35, 4)', '(31, 6)', '(33, 4)', '(27, 2)']","[(31, 5), (34, 1), (28, 3), (32, 3), (35, 2), (29, 4), (31, 4), (31, 1), (34, 3), (27, 3), (30, 5), (33, 1), (25, 3), (35, 1), (29, 3), (31, 3), (33, 3), (35, 3), (26, 3), (29, 5), (31, 2)]",16,24.08318915758459,24.08318915758459
22,"(24, 3)","(25, 3)",West,"[((23, 3), 'West', 22.090722034374522)]","['(25, 4)', '(27, 4)', '(27, 2)', '(35, 4)', '(31, 6)', '(33, 4)']","['(23, 3)', '(27, 4)', '(25, 4)', '(35, 4)', '(31, 6)', '(33, 4)', '(27, 2)']","[(31, 5), (34, 1), (28, 3), (32, 3), (35, 2), (29, 4), (31, 4), (31, 1), (34, 3), (27, 3), (30, 5), (33, 1), (25, 3), (35, 1), (29, 3), (31, 3), (33, 3), (35, 3), (24, 3), (26, 3), (29, 5), (31, 2)]",17,23.08679276123039,23.08679276123039
23,"(23, 3)","(24, 3)",West,"[((23, 2), 'South', 22.02271554554524), ((22, 3), 'West', 21.095023109728988)]","['(25, 4)', '(27, 4)', '(27, 2)', '(35, 4)', '(31, 6)', '(33, 4)']","['(22, 3)', '(23, 2)', '(25, 4)', '(27, 4)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)']","[(31, 5), (34, 1), (28, 3), (32, 3), (35, 2), (29, 4), (31, 4), (31, 1), (23, 3), (34, 3), (27, 3), (30, 5), (33, 1), (25, 3), (35, 1), (29, 3), (31, 3), (33, 3), (35, 3), (24, 3), (26, 3), (29, 5), (31, 2)]",18,22.090722034374522,22.090722034374522
24,"(22, 3)","(23, 3)",West,"[((21, 3), 'West', 20.09975124224178)]","['(23, 2)', '(27, 4)', '(25, 4)', '(35, 4)', '(31, 6)', '(33, 4)', '(27, 2)']","['(21, 3)', '(23, 2)', '(25, 4)', '(27, 4)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)']","[(31, 5), (34, 1), (28, 3), (32, 3), (35, 2), (29, 4), (31, 4), (31, 1), (23, 3), (34, 3), (27, 3), (30, 5), (33, 1), (25, 3), (35, 1), (29, 3), (31, 3), (22, 3), (33, 3), (35, 3), (24, 3), (26, 3), (29, 5), (31, 2)]",19,21.095023109728988,21.095023109728988
25,"(21, 3)","(22, 3)",West,"[((20, 3), 'West', 19.1049731745428)]","['(23, 2)', '(27, 4)', '(25, 4)', '(35, 4)', '(31, 6)', '(33, 4)', '(27, 2)']","['(20, 3)', '(23, 2)', '(25, 4)', '(27, 4)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)']","[(31, 5), (34, 1), (28, 3), (32, 3), (35, 2), (29, 4), (31, 4), (21, 3), (31, 1), (23, 3), (34, 3), (27, 3), (30, 5), (33, 1), (25, 3), (35, 1), (29, 3), (31, 3), (22, 3), (33, 3), (35, 3), (24, 3), (26, 3), (29, 5), (31, 2)]",20,20.09975124224178,20.09975124224178
26,"(20, 3)","(21, 3)",West,"[((19, 3), 'West', 18.110770276274835)]","['(23, 2)', '(27, 4)', '(25, 4)', '(35, 4)', '(31, 6)', '(33, 4)', '(27, 2)']","['(19, 3)', '(23, 2)', '(25, 4)', '(27, 4)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)']","[(31, 5), (34, 1), (28, 3), (32, 3), (35, 2), (29, 4), (31, 4), (21, 3), (31, 1), (23, 3), (34, 3), (27, 3), (30, 5), (33, 1), (25, 3), (35, 1), (29, 3), (31, 3), (20, 3), (22, 3), (33, 3), (35, 3), (24, 3), (26, 3), (29, 5), (31, 2)]",21,19.1049731745428,19.1049731745428
27,"(19, 3)","(20, 3)",West,"[((18, 3), 'West', 17.11724276862369)]","['(23, 2)', '(27, 4)', '(25, 4)', '(35, 4)', '(31, 6)', '(33, 4)', '(27, 2)']","['(18, 3)', '(23, 2)', '(25, 4)', '(27, 4)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)']","[(31, 5), (34, 1), (28, 3), (19, 3), (32, 3), (35, 2), (29, 4), (31, 4), (21, 3), (31, 1), (23, 3), (34, 3), (27, 3), (30, 5), (33, 1), (25, 3), (35, 1), (29, 3), (31, 3), (20, 3), (22, 3), (33, 3), (35, 3), (24, 3), (26, 3), (29, 5), (31, 2)]",22,18.110770276274835,18.110770276274835
28,"(18, 3)","(19, 3)",West,"[((17, 3), 'West', 16.1245154965971)]","['(23, 2)', '(27, 4)', '(25, 4)', '(35, 4)', '(31, 6)', '(33, 4)', '(27, 2)']","['(17, 3)', '(23, 2)', '(25, 4)', '(27, 4)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)']","[(31, 5), (34, 1), (28, 3), (19, 3), (32, 3), (35, 2), (29, 4), (31, 4), (21, 3), (31, 1), (23, 3), (34, 3), (27, 3), (30, 5), (33, 1), (25, 3), (35, 1), (18, 3), (29, 3), (31, 3), (20, 3), (22, 3), (33, 3), (35, 3), (24, 3), (26, 3), (29, 5), (31, 2)]",23,17.11724276862369,17.11724276862369
29,"(17, 3)","(18, 3)",West,"[((16, 3), 'West', 15.132745950421556)]","['(23, 2)', '(27, 4)', '(25, 4)', '(35, 4)', '(31, 6)', '(33, 4)', '(27, 2)']","['(16, 3)', '(23, 2)', '(25, 4)', '(27, 4)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)']","[(31, 5), (34, 1), (28, 3), (17, 3), (19, 3), (32, 3), (35, 2), (29, 4), (31, 4), (21, 3), (31, 1), (23, 3), (34, 3), (27, 3), (30, 5), (33, 1), (25, 3), (35, 1), (18, 3), (29, 3), (31, 3), (20, 3), (22, 3), (33, 3), (35, 3), (24, 3), (26, 3), (29, 5), (31, 2)]",24,16.1245154965971,16.1245154965971
30,"(16, 3)","(17, 3)",West,"[((15, 3), 'West', 14.142135623730951)]","['(23, 2)', '(27, 4)', '(25, 4)', '(35, 4)', '(31, 6)', '(33, 4)', '(27, 2)']","['(15, 3)', '(23, 2)', '(25, 4)', '(27, 4)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)']","[(31, 5), (34, 1), (28, 3), (17, 3), (19, 3), (32, 3), (35, 2), (29, 4), (31, 4), (21, 3), (31, 1), (23, 3), (34, 3), (27, 3), (30, 5), (33, 1), (25, 3), (35, 1), (16, 3), (18, 3), (29, 3), (31, 3), (20, 3), (22, 3), (33, 3), (35, 3), (24, 3), (26, 3), (29, 5), (31, 2)]",25,15.132745950421556,15.132745950421556
31,"(15, 3)","(16, 3)",West,"[((15, 4), 'North', 14.317821063276353), ((15, 2), 'South', 14.035668847618199), ((14, 3), 'West', 13.152946437965905)]","['(23, 2)', '(27, 4)', '(25, 4)', '(35, 4)', '(31, 6)', '(33, 4)', '(27, 2)']","['(14, 3)', '(15, 2)', '(25, 4)', '(23, 2)', '(15, 4)', '(33, 4)', '(27, 2)', '(35, 4)', '(27, 4)', '(31, 6)']","[(31, 5), (34, 1), (28, 3), (17, 3), (19, 3), (32, 3), (35, 2), (29, 4), (31, 4), (21, 3), (31, 1), (23, 3), (34, 3), (27, 3), (30, 5), (33, 1), (25, 3), (35, 1), (16, 3), (18, 3), (29, 3), (31, 3), (20, 3), (22, 3), (33, 3), (35, 3), (24, 3), (26, 3), (15, 3), (29, 5), (31, 2)]",26,14.142135623730951,14.142135623730951
32,"(14, 3)","(15, 3)",West,"[((13, 3), 'West', 12.165525060596439)]","['(15, 2)', '(15, 4)', '(25, 4)', '(23, 2)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)', '(27, 4)']","['(13, 3)', '(15, 2)', '(25, 4)', '(23, 2)', '(15, 4)', '(33, 4)', '(27, 2)', '(35, 4)', '(27, 4)', '(31, 6)']","[(31, 5), (34, 1), (28, 3), (17, 3), (19, 3), (32, 3), (35, 2), (29, 4), (31, 4), (21, 3), (31, 1), (23, 3), (34, 3), (14, 3), (27, 3), (30, 5), (33, 1), (25, 3), (35, 1), (16, 3), (18, 3), (29, 3), (31, 3), (20, 3), (22, 3), (33, 3), (35, 3), (24, 3), (26, 3), (15, 3), (29, 5), (31, 2)]",27,13.152946437965905,13.152946437965905
33,"(13, 3)","(14, 3)",West,"[((13, 4), 'North', 12.36931687685298)]","['(15, 2)', '(15, 4)', '(25, 4)', '(23, 2)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)', '(27, 4)']","['(13, 4)', '(15, 2)', '(25, 4)', '(23, 2)', '(15, 4)', '(33, 4)', '(27, 2)', '(35, 4)', '(27, 4)', '(31, 6)']","[(31, 5), (34, 1), (28, 3), (17, 3), (19, 3), (32, 3), (35, 2), (29, 4), (31, 4), (21, 3), (31, 1), (23, 3), (34, 3), (14, 3), (27, 3), (30, 5), (33, 1), (25, 3), (35, 1), (16, 3), (18, 3), (29, 3), (31, 3), (20, 3), (22, 3), (33, 3), (35, 3), (24, 3), (13, 3), (26, 3), (15, 3), (29, 5), (31, 2)]",28,12.165525060596439,12.165525060596439
34,"(13, 4)","(13, 3)",North,"[((13, 5), 'North', 12.649110640673518)]","['(15, 2)', '(15, 4)', '(25, 4)', '(23, 2)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)', '(27, 4)']","['(13, 5)', '(15, 2)', '(25, 4)', '(23, 2)', '(15, 4)', '(33, 4)', '(27, 2)', '(35, 4)', '(27, 4)', '(31, 6)']","[(31, 5), (34, 1), (28, 3), (17, 3), (19, 3), (32, 3), (35, 2), (29, 4), (31, 4), (21, 3), (31, 1), (23, 3), (34, 3), (14, 3), (27, 3), (30, 5), (33, 1), (13, 4), (25, 3), (35, 1), (16, 3), (18, 3), (29, 3), (31, 3), (20, 3), (22, 3), (33, 3), (35, 3), (24, 3), (13, 3), (26, 3), (15, 3), (29, 5), (31, 2)]",29,12.36931687685298,12.36931687685298
35,"(13, 5)","(13, 4)",North,[],"['(15, 2)', '(15, 4)', '(25, 4)', '(23, 2)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)', '(27, 4)']","['(15, 2)', '(15, 4)', '(25, 4)', '(23, 2)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)', '(27, 4)']","[(31, 5), (34, 1), (28, 3), (17, 3), (19, 3), (32, 3), (35, 2), (13, 5), (29, 4), (31, 4), (21, 3), (31, 1), (23, 3), (34, 3), (14, 3), (27, 3), (30, 5), (33, 1), (13, 4), (25, 3), (35, 1), (16, 3), (18, 3), (29, 3), (31, 3), (20, 3), (22, 3), (33, 3), (35, 3), (24, 3), (13, 3), (26, 3), (15, 3), (29, 5), (31, 2)]",30,12.649110640673518,12.649110640673518
36,"(15, 2)","(15, 3)",South,"[((15, 1), 'South', 14.0)]","['(15, 4)', '(23, 2)', '(25, 4)', '(27, 4)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)']","['(15, 1)', '(15, 4)', '(25, 4)', '(23, 2)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)', '(27, 4)']","[(31, 5), (34, 1), (28, 3), (17, 3), (19, 3), (32, 3), (35, 2), (13, 5), (15, 2), (29, 4), (31, 4), (21, 3), (31, 1), (23, 3), (34, 3), (14, 3), (27, 3), (30, 5), (33, 1), (13, 4), (25, 3), (35, 1), (16, 3), (18, 3), (29, 3), (31, 3), (20, 3), (22, 3), (33, 3), (35, 3), (24, 3), (13, 3), (26, 3), (15, 3), (29, 5), (31, 2)]",27,14.035668847618199,14.035668847618199
37,"(15, 1)","(15, 2)",South,"[((16, 1), 'East', 15.0)]","['(15, 4)', '(23, 2)', '(25, 4)', '(27, 4)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)']","['(15, 4)', '(16, 1)', '(25, 4)', '(23, 2)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)', '(27, 4)']","[(31, 5), (34, 1), (28, 3), (17, 3), (19, 3), (32, 3), (35, 2), (13, 5), (15, 2), (29, 4), (31, 4), (21, 3), (31, 1), (23, 3), (34, 3), (14, 3), (27, 3), (30, 5), (33, 1), (13, 4), (25, 3), (35, 1), (16, 3), (15, 1), (18, 3), (29, 3), (31, 3), (20, 3), (22, 3), (33, 3), (35, 3), (24, 3), (13, 3), (26, 3), (15, 3), (29, 5), (31, 2)]",28,14.0,14.0
38,"(15, 4)","(15, 3)",North,"[((15, 5), 'North', 14.560219778561036)]","['(16, 1)', '(23, 2)', '(25, 4)', '(27, 4)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)']","['(15, 5)', '(16, 1)', '(25, 4)', '(23, 2)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)', '(27, 4)']","[(31, 5), (34, 1), (28, 3), (17, 3), (19, 3), (32, 3), (35, 2), (13, 5), (15, 2), (29, 4), (31, 4), (21, 3), (31, 1), (23, 3), (34, 3), (14, 3), (27, 3), (30, 5), (33, 1), (13, 4), (25, 3), (35, 1), (15, 4), (16, 3), (15, 1), (18, 3), (29, 3), (31, 3), (20, 3), (22, 3), (33, 3), (35, 3), (24, 3), (13, 3), (26, 3), (15, 3), (29, 5), (31, 2)]",27,14.317821063276353,14.317821063276353
39,"(15, 5)","(15, 4)",North,"[((16, 5), 'East', 15.524174696260024)]","['(16, 1)', '(23, 2)', '(25, 4)', '(27, 4)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)']","['(16, 1)', '(16, 5)', '(25, 4)', '(23, 2)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)', '(27, 4)']","[(31, 5), (34, 1), (28, 3), (17, 3), (19, 3), (32, 3), (35, 2), (13, 5), (15, 2), (15, 5), (29, 4), (31, 4), (21, 3), (31, 1), (23, 3), (34, 3), (14, 3), (27, 3), (30, 5), (33, 1), (13, 4), (25, 3), (35, 1), (15, 4), (16, 3), (15, 1), (18, 3), (29, 3), (31, 3), (20, 3), (22, 3), (33, 3), (35, 3), (24, 3), (13, 3), (26, 3), (15, 3), (29, 5), (31, 2)]",28,14.560219778561036,14.560219778561036
40,"(16, 1)","(15, 1)",East,"[((17, 1), 'East', 16.0)]","['(16, 5)', '(23, 2)', '(25, 4)', '(27, 4)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)']","['(16, 5)', '(17, 1)', '(25, 4)', '(23, 2)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)', '(27, 4)']","[(31, 5), (34, 1), (28, 3), (17, 3), (19, 3), (32, 3), (35, 2), (13, 5), (15, 2), (16, 1), (15, 5), (29, 4), (31, 4), (21, 3), (31, 1), (23, 3), (34, 3), (14, 3), (27, 3), (30, 5), (33, 1), (13, 4), (25, 3), (35, 1), (15, 4), (16, 3), (15, 1), (18, 3), (29, 3), (31, 3), (20, 3), (22, 3), (33, 3), (35, 3), (24, 3), (13, 3), (26, 3), (15, 3), (29, 5), (31, 2)]",29,15.0,15.0
41,"(16, 5)","(15, 5)",East,"[((17, 5), 'East', 16.492422502470642)]","['(17, 1)', '(23, 2)', '(25, 4)', '(27, 4)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)']","['(17, 1)', '(17, 5)', '(25, 4)', '(23, 2)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)', '(27, 4)']","[(31, 5), (34, 1), (28, 3), (17, 3), (19, 3), (32, 3), (35, 2), (13, 5), (15, 2), (16, 1), (15, 5), (29, 4), (31, 4), (21, 3), (31, 1), (23, 3), (34, 3), (14, 3), (27, 3), (30, 5), (33, 1), (13, 4), (25, 3), (35, 1), (15, 4), (16, 3), (15, 1), (18, 3), (29, 3), (31, 3), (20, 3), (22, 3), (33, 3), (35, 3), (24, 3), (13, 3), (16, 5), (26, 3), (15, 3), (29, 5), (31, 2)]",29,15.524174696260024,15.524174696260024
42,"(17, 1)","(16, 1)",East,[],"['(17, 5)', '(23, 2)', '(25, 4)', '(27, 4)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)']","['(17, 5)', '(23, 2)', '(25, 4)', '(27, 4)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)']","[(31, 5), (34, 1), (28, 3), (17, 3), (19, 3), (32, 3), (35, 2), (13, 5), (15, 2), (16, 1), (15, 5), (29, 4), (31, 4), (21, 3), (31, 1), (23, 3), (34, 3), (14, 3), (27, 3), (30, 5), (33, 1), (13, 4), (25, 3), (35, 1), (15, 4), (16, 3), (15, 1), (18, 3), (29, 3), (31, 3), (20, 3), (22, 3), (17, 1), (33, 3), (35, 3), (24, 3), (13, 3), (16, 5), (26, 3), (15, 3), (29, 5), (31, 2)]",30,16.0,16.0
43,"(17, 5)","(16, 5)",East,"[((17, 6), 'North', 16.76305461424021), ((18, 5), 'East', 17.46424919657298)]","['(23, 2)', '(27, 4)', '(25, 4)', '(35, 4)', '(31, 6)', '(33, 4)', '(27, 2)']","['(17, 6)', '(18, 5)', '(25, 4)', '(23, 2)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)', '(27, 4)']","[(31, 5), (34, 1), (28, 3), (17, 3), (19, 3), (32, 3), (35, 2), (13, 5), (15, 2), (16, 1), (15, 5), (29, 4), (31, 4), (21, 3), (31, 1), (23, 3), (34, 3), (14, 3), (17, 5), (27, 3), (30, 5), (33, 1), (13, 4), (25, 3), (35, 1), (15, 4), (16, 3), (15, 1), (18, 3), (29, 3), (31, 3), (20, 3), (22, 3), (17, 1), (33, 3), (35, 3), (24, 3), (13, 3), (16, 5), (26, 3), (15, 3), (29, 5), (31, 2)]",30,16.492422502470642,16.492422502470642
44,"(17, 6)","(17, 5)",North,"[((17, 7), 'North', 17.08800749063506)]","['(18, 5)', '(23, 2)', '(25, 4)', '(27, 4)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)']","['(17, 7)', '(18, 5)', '(25, 4)', '(23, 2)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)', '(27, 4)']","[(31, 5), (34, 1), (28, 3), (17, 3), (17, 6), (19, 3), (32, 3), (35, 2), (13, 5), (15, 2), (16, 1), (15, 5), (29, 4), (31, 4), (21, 3), (31, 1), (23, 3), (34, 3), (14, 3), (17, 5), (27, 3), (30, 5), (33, 1), (13, 4), (25, 3), (35, 1), (15, 4), (16, 3), (15, 1), (18, 3), (29, 3), (31, 3), (20, 3), (22, 3), (17, 1), (33, 3), (35, 3), (24, 3), (13, 3), (16, 5), (26, 3), (15, 3), (29, 5), (31, 2)]",31,16.76305461424021,16.76305461424021
45,"(17, 7)","(17, 6)",North,"[((16, 7), 'West', 16.15549442140351)]","['(18, 5)', '(23, 2)', '(25, 4)', '(27, 4)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)']","['(16, 7)', '(18, 5)', '(25, 4)', '(23, 2)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)', '(27, 4)']","[(31, 5), (34, 1), (28, 3), (17, 3), (17, 6), (19, 3), (32, 3), (35, 2), (13, 5), (15, 2), (16, 1), (15, 5), (29, 4), (31, 4), (21, 3), (31, 1), (23, 3), (34, 3), (14, 3), (17, 5), (27, 3), (30, 5), (33, 1), (13, 4), (25, 3), (35, 1), (15, 4), (16, 3), (15, 1), (18, 3), (29, 3), (31, 3), (20, 3), (22, 3), (17, 1), (17, 7), (33, 3), (35, 3), (24, 3), (13, 3), (16, 5), (26, 3), (15, 3), (29, 5), (31, 2)]",32,17.08800749063506,17.08800749063506
46,"(16, 7)","(17, 7)",West,"[((15, 7), 'West', 15.231546211727817)]","['(18, 5)', '(23, 2)', '(25, 4)', '(27, 4)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)']","['(15, 7)', '(18, 5)', '(25, 4)', '(23, 2)', '(31, 6)', '(33, 4)', '(27, 2)', '(35, 4)', '(27, 4)']","[(31, 5), (34, 1), (28, 3), (17, 3), (17, 6), (19, 3), (32, 3), (35, 2), (13, 5), (15, 2), (16, 1), (16, 7), (15, 5), (29, 4), (31, 4), (21, 3), (31, 1), (23, 3), (34, 3), (14, 3), (17, 5), (27, 3), (30, 5), (33, 1), (13, 4), (25, 3), (35, 1), (15, 4), (16, 3), (15, 1), (18, 3), (29, 3), (31, 3), (20, 3), (22, 3), (17, 1), (17, 7), (33, 3), (35, 3), (24, 3), (13, 3), (16, 5), (26, 3), (15, 3), (29, 5), (31, 2)]",33,16.15549442140351,16.15549442140351
