iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
16,"(5, 13)","(5, 12)",North,"[((4, 13), 'West')]","['(3, 13)', '(1, 7)']","['(4, 13)', '(3, 13)', '(1, 7)']","[(1, 12), (3, 8), (5, 11), (2, 8), (1, 11), (2, 10), (1, 8), (3, 10), (2, 13), (5, 13), (1, 13), (3, 9), (1, 10), (4, 11), (5, 12), (3, 11)]",6,0,6
17,"(1, 7)","(1, 8)",South,"[((1, 6), 'South')]","['(4, 13)', '(3, 13)']","['(1, 6)', '(4, 13)', '(3, 13)']","[(1, 12), (3, 8), (5, 11), (2, 8), (1, 11), (2, 10), (1, 8), (3, 10), (2, 13), (5, 13), (1, 7), (1, 13), (3, 9), (1, 10), (4, 11), (5, 12), (3, 11)]",6,0,6
18,"(3, 13)","(2, 13)",East,[],"['(1, 6)', '(4, 13)']","['(1, 6)', '(4, 13)']","[(1, 12), (3, 8), (5, 11), (2, 8), (1, 11), (2, 10), (1, 8), (3, 10), (2, 13), (5, 13), (3, 13), (1, 7), (1, 13), (3, 9), (1, 10), (4, 11), (5, 12), (3, 11)]",6,0,6
19,"(4, 13)","(5, 13)",West,[],"['(1, 6)']","['(1, 6)']","[(3, 10), (5, 13), (3, 13), (2, 8), (1, 12), (3, 9), (4, 11), (5, 12), (1, 11), (2, 10), (1, 8), (2, 13), (3, 11), (3, 8), (5, 11), (4, 13), (1, 7), (1, 13), (1, 10)]",7,0,7
20,"(1, 6)","(1, 7)",South,"[((2, 6), 'East')]",[],"['(2, 6)']","[(3, 10), (5, 13), (3, 13), (1, 6), (2, 8), (1, 12), (3, 9), (4, 11), (5, 12), (1, 11), (2, 10), (1, 8), (2, 13), (3, 11), (3, 8), (5, 11), (4, 13), (1, 7), (1, 13), (1, 10)]",7,0,7
21,"(2, 6)","(1, 6)",East,"[((3, 6), 'East')]",[],"['(3, 6)']","[(3, 10), (5, 13), (3, 13), (1, 6), (2, 8), (1, 12), (3, 9), (4, 11), (5, 12), (1, 11), (2, 10), (1, 8), (2, 13), (3, 11), (3, 8), (5, 11), (4, 13), (1, 7), (1, 13), (2, 6), (1, 10)]",8,0,8
22,"(3, 6)","(2, 6)",East,"[((3, 5), 'South')]",[],"['(3, 5)']","[(3, 10), (5, 13), (3, 13), (1, 6), (2, 8), (1, 12), (3, 9), (3, 6), (4, 11), (5, 12), (1, 11), (2, 10), (1, 8), (2, 13), (3, 11), (3, 8), (5, 11), (4, 13), (1, 7), (1, 13), (2, 6), (1, 10)]",9,0,9
23,"(3, 5)","(3, 6)",South,"[((3, 4), 'South')]",[],"['(3, 4)']","[(3, 10), (5, 13), (3, 13), (1, 6), (2, 8), (1, 12), (3, 9), (3, 6), (4, 11), (5, 12), (1, 11), (2, 10), (1, 8), (2, 13), (3, 5), (3, 11), (3, 8), (5, 11), (4, 13), (1, 7), (1, 13), (2, 6), (1, 10)]",10,0,10
24,"(3, 4)","(3, 5)",South,"[((3, 3), 'South'), ((2, 4), 'West')]",[],"['(2, 4)', '(3, 3)']","[(3, 4), (3, 10), (5, 13), (3, 13), (1, 6), (2, 8), (1, 12), (3, 9), (3, 6), (4, 11), (5, 12), (1, 11), (2, 10), (1, 8), (2, 13), (3, 5), (3, 11), (3, 8), (5, 11), (4, 13), (1, 7), (1, 13), (2, 6), (1, 10)]",11,0,11
25,"(3, 3)","(3, 4)",South,"[((3, 2), 'South'), ((4, 3), 'East'), ((2, 3), 'West')]","['(2, 4)']","['(2, 3)', '(4, 3)', '(3, 2)', '(2, 4)']","[(3, 4), (3, 10), (5, 13), (3, 13), (1, 6), (2, 8), (1, 12), (3, 3), (3, 9), (3, 6), (4, 11), (5, 12), (1, 11), (2, 10), (1, 8), (2, 13), (3, 5), (3, 11), (3, 8), (5, 11), (4, 13), (1, 7), (1, 13), (2, 6), (1, 10)]",12,0,12
26,"(2, 4)","(3, 4)",West,[],"['(2, 3)', '(4, 3)', '(3, 2)']","['(2, 3)', '(4, 3)', '(3, 2)']","[(3, 4), (3, 10), (5, 13), (3, 13), (1, 6), (2, 8), (1, 12), (3, 3), (3, 9), (3, 6), (4, 11), (5, 12), (2, 4), (1, 11), (2, 10), (1, 8), (2, 13), (3, 5), (3, 11), (3, 8), (5, 11), (4, 13), (1, 7), (1, 13), (2, 6), (1, 10)]",12,0,12
