iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
1,"(5, 9)",None,Start,"[((5, 8), 'South')]",[],"['(5, 8)']","[(5, 9)]",0,0,0
2,"(5, 8)","(5, 9)",South,"[((5, 7), 'South')]",[],"['(5, 7)']","[(5, 9), (5, 8)]",1,0,1
3,"(5, 7)","(5, 8)",South,"[((5, 6), 'South'), ((6, 7), 'East')]",[],"['(6, 7)', '(5, 6)']","[(5, 9), (5, 7), (5, 8)]",2,0,2
4,"(5, 6)","(5, 7)",South,[],"['(6, 7)']","['(6, 7)']","[(5, 9), (5, 6), (5, 7), (5, 8)]",3,0,3
