iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
11,"(5, 18)","(5, 19)",South,"[((5, 17), 'South', 6)]","['(1, 13)']","['(1, 13)', '(5, 17)']","[(1, 18), (5, 19), (1, 15), (4, 19), (1, 14), (2, 19), (1, 17), (3, 19), (1, 16), (1, 19), (5, 18)]",5,0,5
12,"(1, 13)","(1, 14)",South,"[((2, 13), 'East', 7)]","['(5, 17)']","['(5, 17)', '(2, 13)']","[(1, 18), (5, 19), (1, 15), (4, 19), (1, 14), (2, 19), (1, 17), (3, 19), (1, 13), (1, 16), (1, 19), (5, 18)]",6,0,6
13,"(5, 17)","(5, 18)",South,"[((4, 17), 'West', 7)]","['(2, 13)']","['(2, 13)', '(4, 17)']","[(1, 18), (5, 19), (1, 15), (4, 19), (1, 14), (5, 17), (2, 19), (1, 17), (3, 19), (1, 13), (1, 16), (1, 19), (5, 18)]",6,0,6
14,"(2, 13)","(1, 13)",East,"[((3, 13), 'East', 8)]","['(4, 17)']","['(4, 17)', '(3, 13)']","[(1, 18), (5, 19), (1, 15), (4, 19), (1, 14), (5, 17), (2, 13), (2, 19), (1, 17), (3, 19), (1, 13), (1, 16), (1, 19), (5, 18)]",7,0,7
15,"(4, 17)","(5, 17)",West,"[((3, 17), 'West', 8)]","['(3, 13)']","['(3, 13)', '(3, 17)']","[(4, 17), (1, 18), (5, 19), (1, 15), (4, 19), (1, 14), (5, 17), (2, 13), (2, 19), (1, 17), (3, 19), (1, 13), (1, 16), (1, 19), (5, 18)]",7,0,7
16,"(3, 13)","(2, 13)",East,"[((4, 13), 'East', 9)]","['(3, 17)']","['(3, 17)', '(4, 13)']","[(4, 17), (1, 18), (5, 19), (1, 15), (4, 19), (1, 14), (5, 17), (2, 13), (2, 19), (1, 17), (3, 13), (3, 19), (1, 13), (1, 16), (1, 19), (5, 18)]",8,0,8
17,"(3, 17)","(4, 17)",West,"[((3, 16), 'South', 9)]","['(4, 13)']","['(4, 13)', '(3, 16)']","[(4, 17), (1, 18), (5, 19), (1, 15), (4, 19), (3, 17), (1, 14), (5, 17), (2, 13), (2, 19), (1, 17), (3, 13), (3, 19), (1, 13), (1, 16), (1, 19), (5, 18)]",8,0,8
18,"(4, 13)","(3, 13)",East,"[((5, 13), 'East', 10)]","['(3, 16)']","['(3, 16)', '(5, 13)']","[(4, 17), (1, 18), (5, 19), (1, 15), (4, 19), (3, 17), (4, 13), (1, 14), (5, 17), (2, 13), (2, 19), (1, 17), (3, 13), (3, 19), (1, 13), (1, 16), (1, 19), (5, 18)]",9,0,9
19,"(3, 16)","(3, 17)",South,"[((3, 15), 'South', 10)]","['(5, 13)']","['(5, 13)', '(3, 15)']","[(3, 16), (3, 13), (3, 19), (5, 19), (1, 18), (1, 15), (4, 17), (5, 18), (1, 14), (2, 13), (2, 19), (1, 17), (4, 13), (4, 19), (3, 17), (5, 17), (1, 13), (1, 16), (1, 19)]",9,0,9
20,"(5, 13)","(4, 13)",East,"[((5, 12), 'South', 11)]","['(3, 15)']","['(3, 15)', '(5, 12)']","[(3, 16), (5, 13), (3, 13), (3, 19), (5, 19), (1, 18), (1, 15), (4, 17), (5, 18), (1, 14), (2, 13), (2, 19), (1, 17), (4, 13), (4, 19), (3, 17), (5, 17), (1, 13), (1, 16), (1, 19)]",10,0,10
21,"(3, 15)","(3, 16)",South,"[((4, 15), 'East', 11)]","['(5, 12)']","['(5, 12)', '(4, 15)']","[(3, 16), (5, 13), (3, 13), (3, 19), (5, 19), (1, 18), (1, 15), (4, 17), (3, 15), (5, 18), (1, 14), (2, 13), (2, 19), (1, 17), (4, 13), (4, 19), (3, 17), (5, 17), (1, 13), (1, 16), (1, 19)]",10,0,10
22,"(5, 12)","(5, 13)",South,"[((5, 11), 'South', 12)]","['(4, 15)']","['(4, 15)', '(5, 11)']","[(3, 16), (5, 13), (3, 13), (3, 19), (5, 19), (1, 18), (1, 15), (4, 17), (3, 15), (5, 12), (5, 18), (1, 14), (2, 13), (2, 19), (1, 17), (4, 13), (4, 19), (3, 17), (5, 17), (1, 13), (1, 16), (1, 19)]",11,0,11
23,"(4, 15)","(3, 15)",East,"[((5, 15), 'East', 12)]","['(5, 11)']","['(5, 11)', '(5, 15)']","[(3, 16), (5, 13), (4, 15), (3, 13), (3, 19), (5, 19), (1, 18), (1, 15), (4, 17), (3, 15), (5, 12), (5, 18), (1, 14), (2, 13), (2, 19), (1, 17), (4, 13), (4, 19), (3, 17), (5, 17), (1, 13), (1, 16), (1, 19)]",11,0,11
24,"(5, 11)","(5, 12)",South,"[((4, 11), 'West', 13)]","['(5, 15)']","['(5, 15)', '(4, 11)']","[(3, 16), (5, 13), (4, 15), (3, 13), (3, 19), (5, 19), (1, 18), (1, 15), (4, 17), (3, 15), (5, 12), (5, 18), (1, 14), (2, 13), (2, 19), (1, 17), (5, 11), (4, 13), (4, 19), (3, 17), (5, 17), (1, 13), (1, 16), (1, 19)]",12,0,12
25,"(5, 15)","(4, 15)",East,"[((6, 15), 'East', 13)]","['(4, 11)']","['(4, 11)', '(6, 15)']","[(3, 16), (5, 13), (4, 15), (3, 13), (3, 19), (5, 19), (1, 18), (1, 15), (4, 17), (3, 15), (5, 12), (5, 18), (5, 15), (1, 14), (2, 13), (2, 19), (1, 17), (5, 11), (4, 13), (4, 19), (3, 17), (5, 17), (1, 13), (1, 16), (1, 19)]",12,0,12
26,"(4, 11)","(5, 11)",West,"[((3, 11), 'West', 14)]","['(6, 15)']","['(6, 15)', '(3, 11)']","[(3, 16), (5, 13), (4, 15), (3, 13), (3, 19), (5, 19), (1, 18), (1, 15), (4, 11), (4, 17), (3, 15), (5, 12), (5, 18), (5, 15), (1, 14), (2, 13), (2, 19), (1, 17), (5, 11), (4, 13), (4, 19), (3, 17), (5, 17), (1, 13), (1, 16), (1, 19)]",13,0,13
27,"(6, 15)","(5, 15)",East,"[((7, 15), 'East', 14)]","['(3, 11)']","['(3, 11)', '(7, 15)']","[(6, 15), (3, 16), (5, 13), (4, 15), (3, 13), (3, 19), (5, 19), (1, 18), (1, 15), (4, 11), (4, 17), (3, 15), (5, 12), (5, 18), (5, 15), (1, 14), (2, 13), (2, 19), (1, 17), (5, 11), (4, 13), (4, 19), (3, 17), (5, 17), (1, 13), (1, 16), (1, 19)]",13,0,13
28,"(3, 11)","(4, 11)",West,"[((2, 11), 'West', 15)]","['(7, 15)']","['(7, 15)', '(2, 11)']","[(6, 15), (3, 16), (5, 13), (4, 15), (3, 13), (3, 19), (5, 19), (1, 18), (1, 15), (4, 11), (4, 17), (3, 15), (5, 12), (5, 18), (5, 15), (1, 14), (2, 13), (2, 19), (1, 17), (3, 11), (5, 11), (4, 13), (4, 19), (3, 17), (5, 17), (1, 13), (1, 16), (1, 19)]",14,0,14
29,"(7, 15)","(6, 15)",East,"[((8, 15), 'East', 15)]","['(2, 11)']","['(2, 11)', '(8, 15)']","[(6, 15), (3, 16), (5, 13), (4, 15), (3, 13), (3, 19), (5, 19), (1, 18), (1, 15), (4, 11), (4, 17), (3, 15), (5, 12), (5, 18), (5, 15), (1, 14), (2, 13), (2, 19), (1, 17), (7, 15), (3, 11), (5, 11), (4, 13), (4, 19), (3, 17), (5, 17), (1, 13), (1, 16), (1, 19)]",14,0,14
30,"(2, 11)","(3, 11)",West,"[((1, 11), 'West', 16)]","['(8, 15)']","['(8, 15)', '(1, 11)']","[(6, 15), (3, 16), (5, 13), (4, 15), (3, 13), (3, 19), (5, 19), (2, 11), (1, 18), (1, 15), (4, 11), (4, 17), (3, 15), (5, 12), (5, 18), (5, 15), (1, 14), (2, 13), (2, 19), (1, 17), (7, 15), (3, 11), (5, 11), (4, 13), (4, 19), (3, 17), (5, 17), (1, 13), (1, 16), (1, 19)]",15,0,15
31,"(8, 15)","(7, 15)",East,"[((9, 15), 'East', 16)]","['(1, 11)']","['(1, 11)', '(9, 15)']","[(6, 15), (3, 16), (5, 13), (4, 15), (3, 13), (3, 19), (5, 19), (8, 15), (2, 11), (1, 18), (1, 15), (4, 11), (4, 17), (3, 15), (5, 12), (5, 18), (5, 15), (1, 14), (2, 13), (2, 19), (1, 17), (7, 15), (3, 11), (5, 11), (4, 13), (4, 19), (3, 17), (5, 17), (1, 13), (1, 16), (1, 19)]",15,0,15
32,"(1, 11)","(2, 11)",West,"[((1, 10), 'South', 17)]","['(9, 15)']","['(9, 15)', '(1, 10)']","[(6, 15), (3, 16), (5, 13), (4, 15), (3, 13), (3, 19), (5, 19), (8, 15), (2, 11), (1, 18), (1, 15), (4, 11), (4, 17), (3, 15), (5, 12), (5, 18), (5, 15), (1, 11), (1, 14), (2, 13), (2, 19), (1, 17), (7, 15), (3, 11), (5, 11), (4, 13), (4, 19), (3, 17), (5, 17), (1, 13), (1, 16), (1, 19)]",16,0,16
33,"(9, 15)","(8, 15)",East,"[((10, 15), 'East', 17)]","['(1, 10)']","['(1, 10)', '(10, 15)']","[(6, 15), (3, 16), (5, 13), (4, 15), (3, 13), (3, 19), (5, 19), (8, 15), (2, 11), (1, 18), (1, 15), (4, 11), (4, 17), (3, 15), (5, 12), (5, 18), (5, 15), (1, 11), (1, 14), (2, 13), (2, 19), (1, 17), (7, 15), (3, 11), (5, 11), (4, 13), (4, 19), (3, 17), (5, 17), (9, 15), (1, 13), (1, 16), (1, 19)]",16,0,16
34,"(1, 10)","(1, 11)",South,"[((1, 9), 'South', 18)]","['(10, 15)']","['(10, 15)', '(1, 9)']","[(6, 15), (3, 16), (5, 13), (4, 15), (3, 13), (3, 19), (5, 19), (8, 15), (2, 11), (1, 18), (1, 15), (4, 11), (4, 17), (3, 15), (5, 12), (5, 18), (5, 15), (1, 11), (1, 14), (2, 13), (2, 19), (1, 17), (7, 15), (3, 11), (5, 11), (4, 13), (4, 19), (3, 17), (5, 17), (9, 15), (1, 13), (1, 10), (1, 16), (1, 19)]",17,0,17
35,"(10, 15)","(9, 15)",East,"[((11, 15), 'East', 18)]","['(1, 9)']","['(1, 9)', '(11, 15)']","[(6, 15), (3, 16), (5, 13), (4, 15), (3, 13), (3, 19), (5, 19), (8, 15), (2, 11), (10, 15), (1, 18), (1, 15), (4, 11), (4, 17), (3, 15), (5, 12), (5, 18), (5, 15), (1, 11), (1, 14), (2, 13), (2, 19), (1, 17), (7, 15), (3, 11), (5, 11), (4, 13), (4, 19), (3, 17), (5, 17), (9, 15), (1, 13), (1, 10), (1, 16), (1, 19)]",17,0,17
36,"(1, 9)","(1, 10)",South,"[((1, 8), 'South', 19), ((2, 9), 'East', 19)]","['(11, 15)']","['(11, 15)', '(1, 8)', '(2, 9)']","[(6, 15), (3, 16), (5, 13), (4, 15), (3, 13), (3, 19), (5, 19), (8, 15), (2, 11), (1, 9), (10, 15), (1, 18), (1, 15), (4, 11), (4, 17), (3, 15), (5, 12), (5, 18), (5, 15), (1, 11), (1, 14), (2, 13), (2, 19), (1, 17), (7, 15), (3, 11), (5, 11), (4, 13), (4, 19), (3, 17), (5, 17), (9, 15), (1, 13), (1, 10), (1, 16), (1, 19)]",18,0,18
37,"(11, 15)","(10, 15)",East,"[((11, 16), 'North', 19)]","['(1, 8)', '(2, 9)']","['(1, 8)', '(2, 9)', '(11, 16)']","[(6, 15), (3, 16), (5, 13), (4, 15), (3, 13), (3, 19), (5, 19), (8, 15), (2, 11), (1, 9), (10, 15), (1, 18), (1, 15), (4, 11), (4, 17), (3, 15), (5, 12), (5, 18), (5, 15), (1, 11), (1, 14), (2, 13), (2, 19), (1, 17), (7, 15), (3, 11), (5, 11), (4, 13), (4, 19), (3, 17), (5, 17), (9, 15), (1, 13), (11, 15), (1, 10), (1, 16), (1, 19)]",18,0,18
38,"(1, 8)","(1, 9)",South,"[((1, 7), 'South', 20)]","['(2, 9)', '(11, 16)']","['(2, 9)', '(11, 16)', '(1, 7)']","[(6, 15), (3, 16), (5, 13), (4, 15), (3, 13), (3, 19), (5, 19), (8, 15), (2, 11), (1, 9), (10, 15), (1, 18), (1, 15), (4, 11), (4, 17), (3, 15), (5, 12), (5, 18), (5, 15), (1, 11), (1, 8), (1, 14), (2, 13), (2, 19), (1, 17), (7, 15), (3, 11), (5, 11), (4, 13), (4, 19), (3, 17), (5, 17), (9, 15), (1, 13), (11, 15), (1, 10), (1, 16), (1, 19)]",19,0,19
39,"(2, 9)","(1, 9)",East,"[((3, 9), 'East', 20)]","['(11, 16)', '(1, 7)']","['(11, 16)', '(1, 7)', '(3, 9)']","[(6, 15), (3, 16), (5, 13), (4, 15), (3, 13), (3, 19), (5, 19), (8, 15), (2, 11), (1, 9), (10, 15), (1, 18), (1, 15), (4, 11), (4, 17), (3, 15), (5, 12), (5, 18), (5, 15), (1, 11), (1, 8), (1, 14), (2, 13), (2, 19), (1, 17), (7, 15), (3, 11), (5, 11), (4, 13), (4, 19), (3, 17), (5, 17), (9, 15), (2, 9), (1, 13), (11, 15), (1, 10), (1, 16), (1, 19)]",19,0,19
40,"(11, 16)","(11, 15)",North,"[((11, 17), 'North', 20)]","['(1, 7)', '(3, 9)']","['(1, 7)', '(3, 9)', '(11, 17)']","[(6, 15), (3, 16), (5, 13), (4, 15), (3, 13), (3, 19), (5, 19), (8, 15), (2, 11), (1, 9), (10, 15), (1, 18), (1, 15), (4, 11), (4, 17), (3, 15), (5, 12), (5, 18), (5, 15), (11, 16), (1, 11), (1, 8), (1, 14), (2, 13), (2, 19), (1, 17), (7, 15), (3, 11), (5, 11), (4, 13), (4, 19), (3, 17), (5, 17), (9, 15), (2, 9), (1, 13), (11, 15), (1, 10), (1, 16), (1, 19)]",19,0,19
41,"(1, 7)","(1, 8)",South,"[((2, 7), 'East', 21)]","['(3, 9)', '(11, 17)']","['(3, 9)', '(11, 17)', '(2, 7)']","[(6, 15), (3, 16), (5, 13), (4, 15), (3, 13), (3, 19), (5, 19), (8, 15), (2, 11), (1, 9), (10, 15), (1, 18), (1, 15), (4, 11), (4, 17), (3, 15), (5, 12), (5, 18), (5, 15), (11, 16), (1, 11), (1, 8), (1, 14), (2, 13), (2, 19), (1, 17), (7, 15), (3, 11), (5, 11), (4, 13), (4, 19), (3, 17), (5, 17), (9, 15), (2, 9), (1, 7), (1, 13), (11, 15), (1, 10), (1, 16), (1, 19)]",20,0,20
42,"(3, 9)","(2, 9)",East,"[((4, 9), 'East', 21)]","['(11, 17)', '(2, 7)']","['(11, 17)', '(2, 7)', '(4, 9)']","[(6, 15), (3, 16), (5, 13), (4, 15), (3, 13), (3, 19), (5, 19), (8, 15), (2, 11), (1, 9), (10, 15), (1, 18), (1, 15), (3, 9), (4, 11), (4, 17), (3, 15), (5, 12), (5, 18), (5, 15), (11, 16), (1, 11), (1, 8), (1, 14), (2, 13), (2, 19), (1, 17), (7, 15), (3, 11), (5, 11), (4, 13), (4, 19), (3, 17), (5, 17), (9, 15), (2, 9), (1, 7), (1, 13), (11, 15), (1, 10), (1, 16), (1, 19)]",20,0,20
43,"(11, 17)","(11, 16)",North,"[((10, 17), 'West', 21)]","['(2, 7)', '(4, 9)']","['(2, 7)', '(4, 9)', '(10, 17)']","[(6, 15), (3, 16), (5, 13), (4, 15), (3, 13), (3, 19), (5, 19), (8, 15), (2, 11), (1, 9), (11, 17), (10, 15), (1, 18), (1, 15), (3, 9), (4, 11), (4, 17), (3, 15), (5, 12), (5, 18), (5, 15), (11, 16), (1, 11), (1, 8), (1, 14), (2, 13), (2, 19), (1, 17), (7, 15), (3, 11), (5, 11), (4, 13), (4, 19), (3, 17), (5, 17), (9, 15), (2, 9), (1, 7), (1, 13), (11, 15), (1, 10), (1, 16), (1, 19)]",20,0,20
44,"(2, 7)","(1, 7)",East,"[((3, 7), 'East', 22)]","['(4, 9)', '(10, 17)']","['(4, 9)', '(10, 17)', '(3, 7)']","[(6, 15), (3, 16), (5, 13), (4, 15), (3, 13), (3, 19), (5, 19), (8, 15), (2, 11), (1, 9), (11, 17), (10, 15), (1, 18), (1, 15), (3, 9), (4, 11), (4, 17), (3, 15), (5, 12), (5, 18), (5, 15), (11, 16), (2, 7), (1, 11), (1, 8), (1, 14), (2, 13), (2, 19), (1, 17), (7, 15), (3, 11), (5, 11), (4, 13), (4, 19), (3, 17), (5, 17), (9, 15), (2, 9), (1, 7), (1, 13), (11, 15), (1, 10), (1, 16), (1, 19)]",21,0,21
45,"(4, 9)","(3, 9)",East,"[((5, 9), 'East', 22)]","['(10, 17)', '(3, 7)']","['(10, 17)', '(3, 7)', '(5, 9)']","[(6, 15), (4, 9), (3, 16), (5, 13), (4, 15), (3, 13), (3, 19), (5, 19), (8, 15), (2, 11), (1, 9), (11, 17), (10, 15), (1, 18), (1, 15), (3, 9), (4, 11), (4, 17), (3, 15), (5, 12), (5, 18), (5, 15), (11, 16), (2, 7), (1, 11), (1, 8), (1, 14), (2, 13), (2, 19), (1, 17), (7, 15), (3, 11), (5, 11), (4, 13), (4, 19), (3, 17), (5, 17), (9, 15), (2, 9), (1, 7), (1, 13), (11, 15), (1, 10), (1, 16), (1, 19)]",21,0,21
46,"(10, 17)","(11, 17)",West,"[((9, 17), 'West', 22)]","['(3, 7)', '(5, 9)']","['(3, 7)', '(5, 9)', '(9, 17)']","[(6, 15), (4, 9), (3, 16), (5, 13), (4, 15), (3, 13), (3, 19), (5, 19), (8, 15), (2, 11), (1, 9), (11, 17), (10, 15), (1, 18), (1, 15), (3, 9), (4, 11), (4, 17), (3, 15), (5, 12), (5, 18), (5, 15), (11, 16), (2, 7), (1, 11), (1, 8), (1, 14), (10, 17), (2, 13), (2, 19), (1, 17), (7, 15), (3, 11), (5, 11), (4, 13), (4, 19), (3, 17), (5, 17), (9, 15), (2, 9), (1, 7), (1, 13), (11, 15), (1, 10), (1, 16), (1, 19)]",21,0,21
47,"(3, 7)","(2, 7)",East,"[((3, 6), 'South', 23)]","['(5, 9)', '(9, 17)']","['(5, 9)', '(9, 17)', '(3, 6)']","[(6, 15), (4, 9), (3, 7), (3, 16), (5, 13), (4, 15), (3, 13), (3, 19), (5, 19), (8, 15), (2, 11), (1, 9), (11, 17), (10, 15), (1, 18), (1, 15), (3, 9), (4, 11), (4, 17), (3, 15), (5, 12), (5, 18), (5, 15), (11, 16), (2, 7), (1, 11), (1, 8), (1, 14), (10, 17), (2, 13), (2, 19), (1, 17), (7, 15), (3, 11), (5, 11), (4, 13), (4, 19), (3, 17), (5, 17), (9, 15), (2, 9), (1, 7), (1, 13), (11, 15), (1, 10), (1, 16), (1, 19)]",22,0,22
48,"(5, 9)","(4, 9)",East,"[((5, 8), 'South', 23)]","['(9, 17)', '(3, 6)']","['(9, 17)', '(3, 6)', '(5, 8)']","[(6, 15), (4, 9), (3, 7), (3, 16), (5, 13), (4, 15), (3, 13), (3, 19), (5, 19), (8, 15), (2, 11), (1, 9), (11, 17), (10, 15), (1, 18), (1, 15), (3, 9), (5, 9), (4, 11), (4, 17), (3, 15), (5, 12), (5, 18), (5, 15), (11, 16), (2, 7), (1, 11), (1, 8), (1, 14), (10, 17), (2, 13), (2, 19), (1, 17), (7, 15), (3, 11), (5, 11), (4, 13), (4, 19), (3, 17), (5, 17), (9, 15), (2, 9), (1, 7), (1, 13), (11, 15), (1, 10), (1, 16), (1, 19)]",22,0,22
49,"(9, 17)","(10, 17)",West,"[((8, 17), 'West', 23)]","['(3, 6)', '(5, 8)']","['(3, 6)', '(5, 8)', '(8, 17)']","[(6, 15), (4, 9), (3, 7), (3, 16), (5, 13), (4, 15), (3, 13), (3, 19), (5, 19), (9, 17), (8, 15), (2, 11), (1, 9), (11, 17), (10, 15), (1, 18), (1, 15), (3, 9), (5, 9), (4, 11), (4, 17), (3, 15), (5, 12), (5, 18), (5, 15), (11, 16), (2, 7), (1, 11), (1, 8), (1, 14), (10, 17), (2, 13), (2, 19), (1, 17), (7, 15), (3, 11), (5, 11), (4, 13), (4, 19), (3, 17), (5, 17), (9, 15), (2, 9), (1, 7), (1, 13), (11, 15), (1, 10), (1, 16), (1, 19)]",22,0,22
50,"(3, 6)","(3, 7)",South,"[((3, 5), 'South', 24)]","['(5, 8)', '(8, 17)']","['(5, 8)', '(8, 17)', '(3, 5)']","[(6, 15), (4, 9), (3, 7), (3, 16), (5, 13), (4, 15), (3, 13), (3, 19), (5, 19), (9, 17), (8, 15), (2, 11), (1, 9), (11, 17), (10, 15), (1, 18), (1, 15), (3, 9), (3, 6), (5, 9), (4, 11), (4, 17), (3, 15), (5, 12), (5, 18), (5, 15), (11, 16), (2, 7), (1, 11), (1, 8), (1, 14), (10, 17), (2, 13), (2, 19), (1, 17), (7, 15), (3, 11), (5, 11), (4, 13), (4, 19), (3, 17), (5, 17), (9, 15), (2, 9), (1, 7), (1, 13), (11, 15), (1, 10), (1, 16), (1, 19)]",23,0,23
51,"(5, 8)","(5, 9)",South,"[((5, 7), 'South', 24)]","['(8, 17)', '(3, 5)']","['(8, 17)', '(3, 5)', '(5, 7)']",[51 states],23,0,23
52,"(8, 17)","(9, 17)",West,"[((7, 17), 'West', 24)]","['(3, 5)', '(5, 7)']","['(3, 5)', '(5, 7)', '(7, 17)']",[52 states],23,0,23
53,"(3, 5)","(3, 6)",South,"[((2, 5), 'West', 25)]","['(5, 7)', '(7, 17)']","['(5, 7)', '(7, 17)', '(2, 5)']",[53 states],24,0,24
54,"(5, 7)","(5, 8)",South,"[((5, 6), 'South', 25)]","['(7, 17)', '(2, 5)']","['(7, 17)', '(2, 5)', '(5, 6)']",[54 states],24,0,24
55,"(7, 17)","(8, 17)",West,"[((7, 18), 'North', 25)]","['(2, 5)', '(5, 6)']","['(2, 5)', '(5, 6)', '(7, 18)']",[55 states],24,0,24
56,"(2, 5)","(3, 5)",West,"[((1, 5), 'West', 26)]","['(5, 6)', '(7, 18)']","['(5, 6)', '(7, 18)', '(1, 5)']",[56 states],25,0,25
57,"(5, 6)","(5, 7)",South,"[((5, 5), 'South', 26)]","['(7, 18)', '(1, 5)']","['(7, 18)', '(1, 5)', '(5, 5)']",[57 states],25,0,25
58,"(7, 18)","(7, 17)",North,"[((7, 19), 'North', 26)]","['(1, 5)', '(5, 5)']","['(1, 5)', '(5, 5)', '(7, 19)']",[58 states],25,0,25
59,"(1, 5)","(2, 5)",West,"[((1, 4), 'South', 27)]","['(5, 5)', '(7, 19)']","['(5, 5)', '(7, 19)', '(1, 4)']",[59 states],26,0,26
60,"(5, 5)","(5, 6)",South,"[((6, 5), 'East', 27)]","['(7, 19)', '(1, 4)']","['(7, 19)', '(1, 4)', '(6, 5)']",[60 states],26,0,26
61,"(7, 19)","(7, 18)",North,"[((8, 19), 'East', 27)]","['(1, 4)', '(6, 5)']","['(1, 4)', '(6, 5)', '(8, 19)']",[61 states],26,0,26
62,"(1, 4)","(1, 5)",South,"[((1, 3), 'South', 28)]","['(6, 5)', '(8, 19)']","['(6, 5)', '(8, 19)', '(1, 3)']",[62 states],27,0,27
63,"(6, 5)","(5, 5)",East,"[((7, 5), 'East', 28)]","['(8, 19)', '(1, 3)']","['(8, 19)', '(1, 3)', '(7, 5)']",[63 states],27,0,27
64,"(8, 19)","(7, 19)",East,"[((9, 19), 'East', 28)]","['(1, 3)', '(7, 5)']","['(1, 3)', '(7, 5)', '(9, 19)']",[64 states],27,0,27
65,"(1, 3)","(1, 4)",South,"[((1, 2), 'South', 29), ((2, 3), 'East', 29)]","['(7, 5)', '(9, 19)']","['(7, 5)', '(9, 19)', '(1, 2)', '(2, 3)']",[65 states],28,0,28
66,"(7, 5)","(6, 5)",East,"[((8, 5), 'East', 29)]","['(9, 19)', '(2, 3)', '(1, 2)']","['(9, 19)', '(2, 3)', '(1, 2)', '(8, 5)']",[66 states],28,0,28
67,"(9, 19)","(8, 19)",East,"[((10, 19), 'East', 29)]","['(1, 2)', '(2, 3)', '(8, 5)']","['(1, 2)', '(2, 3)', '(8, 5)', '(10, 19)']",[67 states],28,0,28
68,"(1, 2)","(1, 3)",South,"[((1, 1), 'South', 30)]","['(2, 3)', '(10, 19)', '(8, 5)']","['(2, 3)', '(10, 19)', '(8, 5)', '(1, 1)']",[68 states],29,0,29
69,"(2, 3)","(1, 3)",East,"[((3, 3), 'East', 30)]","['(8, 5)', '(10, 19)', '(1, 1)']","['(8, 5)', '(10, 19)', '(1, 1)', '(3, 3)']",[69 states],29,0,29
70,"(8, 5)","(7, 5)",East,"[((9, 5), 'East', 30)]","['(10, 19)', '(3, 3)', '(1, 1)']","['(10, 19)', '(3, 3)', '(1, 1)', '(9, 5)']",[70 states],29,0,29
71,"(10, 19)","(9, 19)",East,"[((11, 19), 'East', 30)]","['(1, 1)', '(3, 3)', '(9, 5)']","['(1, 1)', '(3, 3)', '(9, 5)', '(11, 19)']",[71 states],29,0,29
72,"(1, 1)","(1, 2)",South,[],"['(3, 3)', '(11, 19)', '(9, 5)']","['(3, 3)', '(11, 19)', '(9, 5)']",[71 states],30,0,30
