iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
13,"(12, 9)","(13, 9)",West,"[((11, 9), 'West')]","['(13, 11)', '(17, 11)', '(13, 7)', '(17, 7)']","['(11, 9)', '(13, 11)', '(17, 11)', '(13, 7)', '(17, 7)']","[(16, 7), (16, 10), (15, 8), (14, 7), (16, 9), (15, 7), (14, 10), (12, 9), (13, 9), (14, 9), (15, 9), (16, 11), (14, 11)]",3,0,3
14,"(17, 7)","(16, 7)",East,[],"['(11, 9)', '(13, 11)', '(17, 11)', '(13, 7)']","['(11, 9)', '(13, 11)', '(17, 11)', '(13, 7)']","[(16, 7), (17, 7), (16, 10), (15, 8), (14, 7), (16, 9), (15, 7), (14, 10), (12, 9), (13, 9), (14, 9), (15, 9), (16, 11), (14, 11)]",4,0,4
15,"(13, 7)","(14, 7)",West,[],"['(11, 9)', '(13, 11)', '(17, 11)']","['(11, 9)', '(13, 11)', '(17, 11)']","[(16, 7), (17, 7), (16, 10), (15, 8), (13, 7), (14, 7), (16, 9), (15, 7), (14, 10), (12, 9), (13, 9), (14, 9), (15, 9), (16, 11), (14, 11)]",4,0,4
16,"(17, 11)","(16, 11)",East,"[((18, 11), 'East')]","['(11, 9)', '(13, 11)']","['(18, 11)', '(11, 9)', '(13, 11)']","[(16, 7), (17, 7), (16, 10), (15, 8), (13, 7), (14, 7), (16, 9), (15, 7), (14, 10), (12, 9), (13, 9), (14, 9), (15, 9), (17, 11), (16, 11), (14, 11)]",4,0,4
17,"(13, 11)","(14, 11)",West,"[((12, 11), 'West')]","['(18, 11)', '(11, 9)']","['(12, 11)', '(18, 11)', '(11, 9)']","[(16, 7), (17, 7), (16, 10), (15, 8), (13, 7), (14, 7), (13, 11), (16, 9), (15, 7), (14, 10), (12, 9), (13, 9), (14, 9), (15, 9), (17, 11), (16, 11), (14, 11)]",4,0,4
18,"(11, 9)","(12, 9)",West,"[((11, 8), 'South')]","['(12, 11)', '(18, 11)']","['(11, 8)', '(12, 11)', '(18, 11)']","[(16, 7), (17, 7), (16, 10), (15, 8), (13, 7), (14, 7), (13, 11), (16, 9), (15, 7), (14, 10), (11, 9), (12, 9), (13, 9), (14, 9), (15, 9), (17, 11), (16, 11), (14, 11)]",4,0,4
19,"(18, 11)","(17, 11)",East,"[((19, 11), 'East')]","['(11, 8)', '(12, 11)']","['(19, 11)', '(11, 8)', '(12, 11)']","[(14, 7), (14, 10), (13, 11), (16, 7), (16, 10), (15, 8), (12, 9), (14, 9), (17, 11), (13, 7), (16, 9), (15, 7), (14, 11), (17, 7), (11, 9), (13, 9), (15, 9), (18, 11), (16, 11)]",5,0,5
20,"(12, 11)","(13, 11)",West,"[((11, 11), 'West')]","['(19, 11)', '(11, 8)']","['(11, 11)', '(19, 11)', '(11, 8)']","[(14, 7), (14, 10), (13, 11), (16, 7), (16, 10), (15, 8), (12, 9), (14, 9), (17, 11), (13, 7), (16, 9), (15, 7), (12, 11), (14, 11), (17, 7), (11, 9), (13, 9), (15, 9), (18, 11), (16, 11)]",5,0,5
21,"(11, 8)","(11, 9)",South,"[((11, 7), 'South')]","['(11, 11)', '(19, 11)']","['(11, 7)', '(11, 11)', '(19, 11)']","[(14, 7), (14, 10), (11, 8), (13, 11), (16, 7), (16, 10), (15, 8), (12, 9), (14, 9), (17, 11), (13, 7), (16, 9), (15, 7), (12, 11), (14, 11), (17, 7), (11, 9), (13, 9), (15, 9), (18, 11), (16, 11)]",5,0,5
22,"(19, 11)","(18, 11)",East,"[((19, 12), 'North'), ((20, 11), 'East')]","['(11, 7)', '(11, 11)']","['(20, 11)', '(19, 12)', '(11, 7)', '(11, 11)']","[(14, 7), (14, 10), (11, 8), (13, 11), (16, 7), (16, 10), (15, 8), (12, 9), (14, 9), (17, 11), (19, 11), (13, 7), (16, 9), (15, 7), (12, 11), (14, 11), (17, 7), (11, 9), (13, 9), (15, 9), (18, 11), (16, 11)]",6,0,6
23,"(11, 11)","(12, 11)",West,"[((11, 12), 'North'), ((10, 11), 'West')]","['(20, 11)', '(19, 12)', '(11, 7)']","['(10, 11)', '(11, 12)', '(20, 11)', '(19, 12)', '(11, 7)']","[(14, 7), (14, 10), (11, 8), (13, 11), (11, 11), (16, 7), (16, 10), (15, 8), (12, 9), (14, 9), (17, 11), (19, 11), (13, 7), (16, 9), (15, 7), (12, 11), (14, 11), (17, 7), (11, 9), (13, 9), (15, 9), (18, 11), (16, 11)]",6,0,6
24,"(11, 7)","(11, 8)",South,"[((11, 6), 'South'), ((10, 7), 'West')]","['(10, 11)', '(11, 12)', '(20, 11)', '(19, 12)']","['(10, 7)', '(11, 6)', '(10, 11)', '(11, 12)', '(20, 11)', '(19, 12)']","[(14, 7), (14, 10), (11, 8), (13, 11), (11, 11), (16, 7), (16, 10), (15, 8), (12, 9), (14, 9), (17, 11), (19, 11), (11, 7), (13, 7), (16, 9), (15, 7), (12, 11), (14, 11), (17, 7), (11, 9), (13, 9), (15, 9), (18, 11), (16, 11)]",6,0,6
25,"(19, 12)","(19, 11)",North,"[((19, 13), 'North')]","['(10, 7)', '(11, 6)', '(10, 11)', '(11, 12)', '(20, 11)']","['(19, 13)', '(10, 7)', '(11, 6)', '(10, 11)', '(11, 12)', '(20, 11)']","[(14, 7), (14, 10), (19, 12), (11, 8), (13, 11), (11, 11), (16, 7), (16, 10), (15, 8), (12, 9), (14, 9), (17, 11), (19, 11), (11, 7), (13, 7), (16, 9), (15, 7), (12, 11), (14, 11), (17, 7), (11, 9), (13, 9), (15, 9), (18, 11), (16, 11)]",7,0,7
26,"(20, 11)","(19, 11)",East,"[((21, 11), 'East')]","['(19, 13)', '(10, 7)', '(11, 6)', '(10, 11)', '(11, 12)']","['(21, 11)', '(19, 13)', '(10, 7)', '(11, 6)', '(10, 11)', '(11, 12)']","[(20, 11), (14, 7), (14, 10), (19, 12), (11, 8), (13, 11), (11, 11), (16, 7), (16, 10), (15, 8), (12, 9), (14, 9), (17, 11), (19, 11), (11, 7), (13, 7), (16, 9), (15, 7), (12, 11), (14, 11), (17, 7), (11, 9), (13, 9), (15, 9), (18, 11), (16, 11)]",7,0,7
27,"(11, 12)","(11, 11)",North,"[((11, 13), 'North')]","['(21, 11)', '(19, 13)', '(10, 7)', '(11, 6)', '(10, 11)']","['(11, 13)', '(21, 11)', '(19, 13)', '(10, 7)', '(11, 6)', '(10, 11)']","[(20, 11), (14, 7), (14, 10), (19, 12), (11, 8), (13, 11), (11, 11), (16, 7), (16, 10), (15, 8), (12, 9), (14, 9), (17, 11), (19, 11), (11, 7), (13, 7), (16, 9), (15, 7), (12, 11), (14, 11), (17, 7), (11, 9), (11, 12), (13, 9), (15, 9), (18, 11), (16, 11)]",7,0,7
28,"(10, 11)","(11, 11)",West,[],"['(11, 13)', '(21, 11)', '(19, 13)', '(10, 7)', '(11, 6)']","['(11, 13)', '(21, 11)', '(19, 13)', '(10, 7)', '(11, 6)']","[(20, 11), (14, 7), (14, 10), (19, 12), (11, 8), (13, 11), (11, 11), (16, 7), (16, 10), (15, 8), (12, 9), (14, 9), (17, 11), (19, 11), (11, 7), (10, 11), (13, 7), (16, 9), (15, 7), (12, 11), (14, 11), (17, 7), (11, 9), (11, 12), (13, 9), (15, 9), (18, 11), (16, 11)]",7,0,7
