iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
1,"(20, 11)",None,Start,"[((21, 11), 'East'), ((19, 11), 'West')]",[],"['(19, 11)', '(21, 11)']","[(20, 11)]",0,0,0
2,"(21, 11)","(20, 11)",East,"[((21, 10), 'South')]","['(19, 11)']","['(21, 10)', '(19, 11)']","[(20, 11), (21, 11)]",1,0,1
3,"(19, 11)","(20, 11)",West,[],"['(21, 10)']","['(21, 10)']","[(20, 11), (21, 11), (19, 11)]",1,0,1
