iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
195,"((9, 12), ())","((9, 11), ())",North,[],"['((3, 4), ((1, 12),))', '((8, 4), ((1, 1),))', '((1, 6), ((1, 12),))', '((5, 9), ((1, 1), (1, 12)))', '((12, 8), ())', '((6, 12), ((1, 12),))', '((6, 11), ((1, 12),))', '((16, 4), ())', '((6, 10), ((1, 12),))', '((12, 10), ())', '((6, 6), ((1, 12),))', '((6, 4), ((1, 12),))']","['((3, 4), ((1, 12),))', '((8, 4), ((1, 1),))', '((1, 6), ((1, 12),))', '((5, 9), ((1, 1), (1, 12)))', '((12, 8), ())', '((6, 12), ((1, 12),))', '((6, 11), ((1, 12),))', '((16, 4), ())', '((6, 10), ((1, 12),))', '((12, 10), ())', '((6, 6), ((1, 12),))', '((6, 4), ((1, 12),))']",[195 states],23,57,80
196,"((3, 4), ((1, 12),))","((4, 4), ((1, 12),))",West,"[(((3, 3), ((1, 12),)), 'South', 38, 42, 80)]","['((1, 6), ((1, 12),))', '((8, 4), ((1, 1),))', '((6, 12), ((1, 12),))', '((5, 9), ((1, 1), (1, 12)))', '((12, 8), ())', '((6, 4), ((1, 12),))', '((6, 11), ((1, 12),))', '((16, 4), ())', '((6, 10), ((1, 12),))', '((12, 10), ())', '((6, 6), ((1, 12),))']","['((1, 6), ((1, 12),))', '((8, 4), ((1, 1),))', '((3, 3), ((1, 12),))', '((5, 9), ((1, 1), (1, 12)))', '((12, 8), ())', '((6, 12), ((1, 12),))', '((6, 11), ((1, 12),))', '((16, 4), ())', '((6, 10), ((1, 12),))', '((12, 10), ())', '((6, 6), ((1, 12),))', '((6, 4), ((1, 12),))']",[196 states],37,43,80
197,"((1, 6), ((1, 12),))","((2, 6), ((1, 12),))",West,"[(((1, 7), ((1, 12),)), 'North', 38, 44, 82)]","['((3, 3), ((1, 12),))', '((8, 4), ((1, 1),))', '((6, 12), ((1, 12),))', '((5, 9), ((1, 1), (1, 12)))', '((12, 8), ())', '((6, 4), ((1, 12),))', '((6, 11), ((1, 12),))', '((16, 4), ())', '((6, 10), ((1, 12),))', '((12, 10), ())', '((6, 6), ((1, 12),))']","['((3, 3), ((1, 12),))', '((8, 4), ((1, 1),))', '((6, 12), ((1, 12),))', '((5, 9), ((1, 1), (1, 12)))', '((12, 8), ())', '((6, 4), ((1, 12),))', '((6, 11), ((1, 12),))', '((16, 4), ())', '((6, 10), ((1, 12),))', '((12, 10), ())', '((6, 6), ((1, 12),))', '((1, 7), ((1, 12),))']",[197 states],37,43,80
198,"((3, 3), ((1, 12),))","((3, 4), ((1, 12),))",South,"[(((3, 2), ((1, 12),)), 'South', 39, 41, 80)]","['((8, 4), ((1, 1),))', '((5, 9), ((1, 1), (1, 12)))', '((6, 12), ((1, 12),))', '((6, 10), ((1, 12),))', '((12, 8), ())', '((6, 4), ((1, 12),))', '((6, 11), ((1, 12),))', '((16, 4), ())', '((1, 7), ((1, 12),))', '((12, 10), ())', '((6, 6), ((1, 12),))']","['((3, 2), ((1, 12),))', '((5, 9), ((1, 1), (1, 12)))', '((8, 4), ((1, 1),))', '((6, 10), ((1, 12),))', '((12, 8), ())', '((6, 12), ((1, 12),))', '((6, 11), ((1, 12),))', '((16, 4), ())', '((1, 7), ((1, 12),))', '((12, 10), ())', '((6, 6), ((1, 12),))', '((6, 4), ((1, 12),))']",[198 states],38,42,80
199,"((3, 2), ((1, 12),))","((3, 3), ((1, 12),))",South,"[(((3, 1), ((1, 12),)), 'South', 40, 40, 80), (((2, 2), ((1, 12),)), 'West', 40, 40, 80)]","['((8, 4), ((1, 1),))', '((5, 9), ((1, 1), (1, 12)))', '((6, 12), ((1, 12),))', '((6, 10), ((1, 12),))', '((12, 8), ())', '((6, 4), ((1, 12),))', '((6, 11), ((1, 12),))', '((16, 4), ())', '((1, 7), ((1, 12),))', '((12, 10), ())', '((6, 6), ((1, 12),))']","['((3, 1), ((1, 12),))', '((5, 9), ((1, 1), (1, 12)))', '((2, 2), ((1, 12),))', '((6, 10), ((1, 12),))', '((12, 8), ())', '((8, 4), ((1, 1),))', '((6, 11), ((1, 12),))', '((16, 4), ())', '((1, 7), ((1, 12),))', '((12, 10), ())', '((6, 6), ((1, 12),))', '((6, 4), ((1, 12),))', '((6, 12), ((1, 12),))']",[199 states],39,41,80
200,"((3, 1), ((1, 12),))","((3, 2), ((1, 12),))",South,"[(((2, 1), ((1, 12),)), 'West', 41, 39, 80)]","['((2, 2), ((1, 12),))', '((5, 9), ((1, 1), (1, 12)))', '((8, 4), ((1, 1),))', '((6, 10), ((1, 12),))', '((12, 8), ())', '((6, 12), ((1, 12),))', '((6, 11), ((1, 12),))', '((16, 4), ())', '((1, 7), ((1, 12),))', '((12, 10), ())', '((6, 6), ((1, 12),))', '((6, 4), ((1, 12),))']","['((2, 2), ((1, 12),))', '((5, 9), ((1, 1), (1, 12)))', '((2, 1), ((1, 12),))', '((6, 10), ((1, 12),))', '((12, 8), ())', '((8, 4), ((1, 1),))', '((6, 11), ((1, 12),))', '((16, 4), ())', '((1, 7), ((1, 12),))', '((12, 10), ())', '((6, 6), ((1, 12),))', '((6, 4), ((1, 12),))', '((6, 12), ((1, 12),))']",[200 states],40,40,80
201,"((2, 2), ((1, 12),))","((3, 2), ((1, 12),))",West,"[(((1, 2), ((1, 12),)), 'West', 41, 39, 80)]","['((2, 1), ((1, 12),))', '((5, 9), ((1, 1), (1, 12)))', '((8, 4), ((1, 1),))', '((6, 10), ((1, 12),))', '((12, 8), ())', '((6, 12), ((1, 12),))', '((6, 11), ((1, 12),))', '((16, 4), ())', '((1, 7), ((1, 12),))', '((12, 10), ())', '((6, 6), ((1, 12),))', '((6, 4), ((1, 12),))']","['((2, 1), ((1, 12),))', '((5, 9), ((1, 1), (1, 12)))', '((1, 2), ((1, 12),))', '((6, 10), ((1, 12),))', '((12, 8), ())', '((8, 4), ((1, 1),))', '((6, 11), ((1, 12),))', '((16, 4), ())', '((1, 7), ((1, 12),))', '((12, 10), ())', '((6, 6), ((1, 12),))', '((6, 4), ((1, 12),))', '((6, 12), ((1, 12),))']",[201 states],40,40,80
202,"((2, 1), ((1, 12),))","((3, 1), ((1, 12),))",West,"[(((1, 1), ((1, 1), (1, 12))), 'West', 42, 38, 80)]","['((1, 2), ((1, 12),))', '((5, 9), ((1, 1), (1, 12)))', '((8, 4), ((1, 1),))', '((6, 10), ((1, 12),))', '((12, 8), ())', '((6, 12), ((1, 12),))', '((6, 11), ((1, 12),))', '((16, 4), ())', '((1, 7), ((1, 12),))', '((12, 10), ())', '((6, 6), ((1, 12),))', '((6, 4), ((1, 12),))']","['((1, 2), ((1, 12),))', '((5, 9), ((1, 1), (1, 12)))', '((1, 1), ((1, 1), (1, 12)))', '((6, 10), ((1, 12),))', '((12, 8), ())', '((8, 4), ((1, 1),))', '((6, 11), ((1, 12),))', '((16, 4), ())', '((1, 7), ((1, 12),))', '((12, 10), ())', '((6, 6), ((1, 12),))', '((6, 4), ((1, 12),))', '((6, 12), ((1, 12),))']",[202 states],41,39,80
203,"((1, 2), ((1, 12),))","((2, 2), ((1, 12),))",West,"[(((1, 3), ((1, 12),)), 'North', 42, 40, 82)]","['((1, 1), ((1, 1), (1, 12)))', '((5, 9), ((1, 1), (1, 12)))', '((8, 4), ((1, 1),))', '((6, 10), ((1, 12),))', '((12, 8), ())', '((6, 12), ((1, 12),))', '((6, 11), ((1, 12),))', '((16, 4), ())', '((1, 7), ((1, 12),))', '((12, 10), ())', '((6, 6), ((1, 12),))', '((6, 4), ((1, 12),))']","['((1, 1), ((1, 1), (1, 12)))', '((5, 9), ((1, 1), (1, 12)))', '((8, 4), ((1, 1),))', '((6, 10), ((1, 12),))', '((12, 8), ())', '((6, 12), ((1, 12),))', '((6, 11), ((1, 12),))', '((16, 4), ())', '((1, 7), ((1, 12),))', '((12, 10), ())', '((6, 6), ((1, 12),))', '((6, 4), ((1, 12),))', '((1, 3), ((1, 12),))']",[203 states],41,39,80
204,"((1, 1), ((1, 1), (1, 12)))","((2, 1), ((1, 12),))",West,"[(((1, 2), ((1, 1), (1, 12))), 'North', 43, 39, 82), (((2, 1), ((1, 1), (1, 12))), 'East', 43, 37, 80)]","['((8, 4), ((1, 1),))', '((5, 9), ((1, 1), (1, 12)))', '((6, 12), ((1, 12),))', '((6, 10), ((1, 12),))', '((12, 8), ())', '((6, 4), ((1, 12),))', '((6, 11), ((1, 12),))', '((16, 4), ())', '((1, 7), ((1, 12),))', '((12, 10), ())', '((6, 6), ((1, 12),))', '((1, 3), ((1, 12),))']","['((2, 1), ((1, 1), (1, 12)))', '((5, 9), ((1, 1), (1, 12)))', '((8, 4), ((1, 1),))', '((6, 10), ((1, 12),))', '((12, 8), ())', '((6, 4), ((1, 12),))', '((6, 12), ((1, 12),))', '((16, 4), ())', '((1, 7), ((1, 12),))', '((12, 10), ())', '((6, 6), ((1, 12),))', '((1, 3), ((1, 12),))', '((1, 2), ((1, 1), (1, 12)))', '((6, 11), ((1, 12),))']",[204 states],42,38,80
205,"((2, 1), ((1, 1), (1, 12)))","((1, 1), ((1, 1), (1, 12)))",East,"[(((2, 2), ((1, 1), (1, 12))), 'North', 44, 38, 82), (((3, 1), ((1, 1), (1, 12))), 'East', 44, 36, 80)]","['((8, 4), ((1, 1),))', '((5, 9), ((1, 1), (1, 12)))', '((6, 12), ((1, 12),))', '((6, 10), ((1, 12),))', '((12, 8), ())', '((6, 4), ((1, 12),))', '((6, 11), ((1, 12),))', '((16, 4), ())', '((1, 7), ((1, 12),))', '((12, 10), ())', '((6, 6), ((1, 12),))', '((1, 3), ((1, 12),))', '((1, 2), ((1, 1), (1, 12)))']","['((3, 1), ((1, 1), (1, 12)))', '((5, 9), ((1, 1), (1, 12)))', '((8, 4), ((1, 1),))', '((6, 10), ((1, 12),))', '((12, 8), ())', '((6, 4), ((1, 12),))', '((6, 12), ((1, 12),))', '((16, 4), ())', '((1, 7), ((1, 12),))', '((12, 10), ())', '((6, 6), ((1, 12),))', '((1, 3), ((1, 12),))', '((1, 2), ((1, 1), (1, 12)))', '((2, 2), ((1, 1), (1, 12)))', '((6, 11), ((1, 12),))']",[205 states],43,37,80
206,"((3, 1), ((1, 1), (1, 12)))","((2, 1), ((1, 1), (1, 12)))",East,"[(((3, 2), ((1, 1), (1, 12))), 'North', 45, 37, 82)]","['((8, 4), ((1, 1),))', '((5, 9), ((1, 1), (1, 12)))', '((6, 12), ((1, 12),))', '((6, 10), ((1, 12),))', '((12, 8), ())', '((6, 4), ((1, 12),))', '((6, 11), ((1, 12),))', '((16, 4), ())', '((1, 7), ((1, 12),))', '((12, 10), ())', '((6, 6), ((1, 12),))', '((1, 3), ((1, 12),))', '((1, 2), ((1, 1), (1, 12)))', '((2, 2), ((1, 1), (1, 12)))']","['((8, 4), ((1, 1),))', '((5, 9), ((1, 1), (1, 12)))', '((6, 12), ((1, 12),))', '((6, 10), ((1, 12),))', '((12, 8), ())', '((6, 4), ((1, 12),))', '((6, 11), ((1, 12),))', '((16, 4), ())', '((1, 7), ((1, 12),))', '((12, 10), ())', '((6, 6), ((1, 12),))', '((1, 3), ((1, 12),))', '((1, 2), ((1, 1), (1, 12)))', '((2, 2), ((1, 1), (1, 12)))', '((3, 2), ((1, 1), (1, 12)))']",[206 states],44,36,80
207,"((8, 4), ((1, 1),))","((7, 4), ((1, 1),))",East,"[(((9, 4), ((1, 1),)), 'East', 29, 54, 83)]","['((5, 9), ((1, 1), (1, 12)))', '((6, 10), ((1, 12),))', '((6, 12), ((1, 12),))', '((16, 4), ())', '((12, 8), ())', '((6, 4), ((1, 12),))', '((6, 11), ((1, 12),))', '((3, 2), ((1, 1), (1, 12)))', '((1, 7), ((1, 12),))', '((12, 10), ())', '((6, 6), ((1, 12),))', '((1, 3), ((1, 12),))', '((1, 2), ((1, 1), (1, 12)))', '((2, 2), ((1, 1), (1, 12)))']","['((5, 9), ((1, 1), (1, 12)))', '((6, 10), ((1, 12),))', '((6, 12), ((1, 12),))', '((16, 4), ())', '((12, 8), ())', '((6, 4), ((1, 12),))', '((6, 11), ((1, 12),))', '((3, 2), ((1, 1), (1, 12)))', '((1, 7), ((1, 12),))', '((12, 10), ())', '((6, 6), ((1, 12),))', '((1, 3), ((1, 12),))', '((1, 2), ((1, 1), (1, 12)))', '((2, 2), ((1, 1), (1, 12)))', '((9, 4), ((1, 1),))']",[207 states],28,53,81
208,"((5, 9), ((1, 1), (1, 12)))","((5, 10), ((1, 1), (1, 12)))",South,"[(((5, 8), ((1, 1), (1, 12))), 'South', 45, 38, 83)]","['((6, 12), ((1, 12),))', '((6, 10), ((1, 12),))', '((6, 11), ((1, 12),))', '((16, 4), ())', '((12, 8), ())', '((6, 4), ((1, 12),))', '((2, 2), ((1, 1), (1, 12)))', '((3, 2), ((1, 1), (1, 12)))', '((1, 7), ((1, 12),))', '((12, 10), ())', '((6, 6), ((1, 12),))', '((1, 3), ((1, 12),))', '((1, 2), ((1, 1), (1, 12)))', '((9, 4), ((1, 1),))']","['((6, 12), ((1, 12),))', '((6, 10), ((1, 12),))', '((6, 11), ((1, 12),))', '((16, 4), ())', '((12, 8), ())', '((6, 4), ((1, 12),))', '((2, 2), ((1, 1), (1, 12)))', '((3, 2), ((1, 1), (1, 12)))', '((1, 7), ((1, 12),))', '((12, 10), ())', '((6, 6), ((1, 12),))', '((1, 3), ((1, 12),))', '((1, 2), ((1, 1), (1, 12)))', '((9, 4), ((1, 1),))', '((5, 8), ((1, 1), (1, 12)))']",[208 states],44,37,81
209,"((6, 12), ((1, 12),))","((5, 12), ((1, 12),))",East,"[(((7, 12), ((1, 12),)), 'East', 29, 55, 84)]","['((6, 11), ((1, 12),))', '((6, 10), ((1, 12),))', '((6, 4), ((1, 12),))', '((16, 4), ())', '((12, 8), ())', '((1, 3), ((1, 12),))', '((2, 2), ((1, 1), (1, 12)))', '((3, 2), ((1, 1), (1, 12)))', '((1, 7), ((1, 12),))', '((12, 10), ())', '((6, 6), ((1, 12),))', '((5, 8), ((1, 1), (1, 12)))', '((1, 2), ((1, 1), (1, 12)))', '((9, 4), ((1, 1),))']","['((6, 11), ((1, 12),))', '((6, 10), ((1, 12),))', '((6, 4), ((1, 12),))', '((16, 4), ())', '((12, 8), ())', '((1, 3), ((1, 12),))', '((2, 2), ((1, 1), (1, 12)))', '((3, 2), ((1, 1), (1, 12)))', '((1, 7), ((1, 12),))', '((12, 10), ())', '((6, 6), ((1, 12),))', '((5, 8), ((1, 1), (1, 12)))', '((1, 2), ((1, 1), (1, 12)))', '((9, 4), ((1, 1),))', '((7, 12), ((1, 12),))']",[209 states],28,54,82
210,"((6, 11), ((1, 12),))","((5, 11), ((1, 12),))",East,"[(((7, 11), ((1, 12),)), 'East', 30, 54, 84)]","['((6, 10), ((1, 12),))', '((16, 4), ())', '((6, 4), ((1, 12),))', '((1, 7), ((1, 12),))', '((12, 8), ())', '((1, 3), ((1, 12),))', '((2, 2), ((1, 1), (1, 12)))', '((3, 2), ((1, 1), (1, 12)))', '((7, 12), ((1, 12),))', '((12, 10), ())', '((6, 6), ((1, 12),))', '((5, 8), ((1, 1), (1, 12)))', '((1, 2), ((1, 1), (1, 12)))', '((9, 4), ((1, 1),))']","['((6, 10), ((1, 12),))', '((16, 4), ())', '((6, 4), ((1, 12),))', '((1, 7), ((1, 12),))', '((12, 8), ())', '((1, 3), ((1, 12),))', '((2, 2), ((1, 1), (1, 12)))', '((3, 2), ((1, 1), (1, 12)))', '((7, 12), ((1, 12),))', '((12, 10), ())', '((6, 6), ((1, 12),))', '((5, 8), ((1, 1), (1, 12)))', '((1, 2), ((1, 1), (1, 12)))', '((9, 4), ((1, 1),))', '((7, 11), ((1, 12),))']",[210 states],29,53,82
211,"((6, 10), ((1, 12),))","((5, 10), ((1, 12),))",East,"[(((7, 10), ((1, 12),)), 'East', 31, 53, 84)]","['((16, 4), ())', '((12, 8), ())', '((6, 4), ((1, 12),))', '((1, 7), ((1, 12),))', '((12, 10), ())', '((1, 3), ((1, 12),))', '((2, 2), ((1, 1), (1, 12)))', '((3, 2), ((1, 1), (1, 12)))', '((7, 12), ((1, 12),))', '((7, 11), ((1, 12),))', '((6, 6), ((1, 12),))', '((5, 8), ((1, 1), (1, 12)))', '((1, 2), ((1, 1), (1, 12)))', '((9, 4), ((1, 1),))']","['((16, 4), ())', '((12, 8), ())', '((6, 4), ((1, 12),))', '((1, 7), ((1, 12),))', '((12, 10), ())', '((1, 3), ((1, 12),))', '((2, 2), ((1, 1), (1, 12)))', '((3, 2), ((1, 1), (1, 12)))', '((7, 12), ((1, 12),))', '((7, 11), ((1, 12),))', '((6, 6), ((1, 12),))', '((5, 8), ((1, 1), (1, 12)))', '((1, 2), ((1, 1), (1, 12)))', '((9, 4), ((1, 1),))', '((7, 10), ((1, 12),))']",[211 states],30,52,82
212,"((16, 4), ())","((16, 3), ())",North,"[(((17, 4), ()), 'East', 19, 63, 82)]","['((12, 8), ())', '((12, 10), ())', '((6, 4), ((1, 12),))', '((1, 7), ((1, 12),))', '((6, 6), ((1, 12),))', '((1, 3), ((1, 12),))', '((2, 2), ((1, 1), (1, 12)))', '((3, 2), ((1, 1), (1, 12)))', '((7, 12), ((1, 12),))', '((7, 11), ((1, 12),))', '((7, 10), ((1, 12),))', '((5, 8), ((1, 1), (1, 12)))', '((1, 2), ((1, 1), (1, 12)))', '((9, 4), ((1, 1),))']","['((12, 8), ())', '((12, 10), ())', '((6, 4), ((1, 12),))', '((1, 7), ((1, 12),))', '((6, 6), ((1, 12),))', '((1, 3), ((1, 12),))', '((2, 2), ((1, 1), (1, 12)))', '((3, 2), ((1, 1), (1, 12)))', '((7, 12), ((1, 12),))', '((7, 11), ((1, 12),))', '((7, 10), ((1, 12),))', '((5, 8), ((1, 1), (1, 12)))', '((1, 2), ((1, 1), (1, 12)))', '((9, 4), ((1, 1),))', '((17, 4), ())']",[212 states],18,64,82
213,"((12, 8), ())","((11, 8), ())",East,"[(((13, 8), ()), 'East', 19, 65, 84)]","['((12, 10), ())', '((6, 6), ((1, 12),))', '((6, 4), ((1, 12),))', '((1, 7), ((1, 12),))', '((17, 4), ())', '((1, 3), ((1, 12),))', '((2, 2), ((1, 1), (1, 12)))', '((3, 2), ((1, 1), (1, 12)))', '((7, 12), ((1, 12),))', '((7, 11), ((1, 12),))', '((7, 10), ((1, 12),))', '((5, 8), ((1, 1), (1, 12)))', '((1, 2), ((1, 1), (1, 12)))', '((9, 4), ((1, 1),))']","['((12, 10), ())', '((6, 6), ((1, 12),))', '((6, 4), ((1, 12),))', '((1, 7), ((1, 12),))', '((17, 4), ())', '((1, 3), ((1, 12),))', '((2, 2), ((1, 1), (1, 12)))', '((3, 2), ((1, 1), (1, 12)))', '((7, 12), ((1, 12),))', '((7, 11), ((1, 12),))', '((7, 10), ((1, 12),))', '((5, 8), ((1, 1), (1, 12)))', '((1, 2), ((1, 1), (1, 12)))', '((9, 4), ((1, 1),))', '((13, 8), ())']",[213 states],18,64,82
214,"((12, 10), ())","((11, 10), ())",East,"[(((13, 10), ()), 'East', 21, 63, 84)]","['((6, 6), ((1, 12),))', '((1, 7), ((1, 12),))', '((6, 4), ((1, 12),))', '((3, 2), ((1, 1), (1, 12)))', '((17, 4), ())', '((1, 3), ((1, 12),))', '((2, 2), ((1, 1), (1, 12)))', '((13, 8), ())', '((7, 12), ((1, 12),))', '((7, 11), ((1, 12),))', '((7, 10), ((1, 12),))', '((5, 8), ((1, 1), (1, 12)))', '((1, 2), ((1, 1), (1, 12)))', '((9, 4), ((1, 1),))']","['((6, 6), ((1, 12),))', '((1, 7), ((1, 12),))', '((6, 4), ((1, 12),))', '((3, 2), ((1, 1), (1, 12)))', '((17, 4), ())', '((1, 3), ((1, 12),))', '((2, 2), ((1, 1), (1, 12)))', '((13, 8), ())', '((7, 12), ((1, 12),))', '((7, 11), ((1, 12),))', '((7, 10), ((1, 12),))', '((5, 8), ((1, 1), (1, 12)))', '((1, 2), ((1, 1), (1, 12)))', '((9, 4), ((1, 1),))', '((13, 10), ())']",[214 states],20,62,82
215,"((6, 6), ((1, 12),))","((5, 6), ((1, 12),))",East,"[(((7, 6), ((1, 12),)), 'East', 35, 49, 84)]","['((6, 4), ((1, 12),))', '((1, 7), ((1, 12),))', '((1, 3), ((1, 12),))', '((3, 2), ((1, 1), (1, 12)))', '((17, 4), ())', '((1, 2), ((1, 1), (1, 12)))', '((2, 2), ((1, 1), (1, 12)))', '((13, 8), ())', '((7, 12), ((1, 12),))', '((7, 11), ((1, 12),))', '((7, 10), ((1, 12),))', '((5, 8), ((1, 1), (1, 12)))', '((13, 10), ())', '((9, 4), ((1, 1),))']","['((6, 4), ((1, 12),))', '((1, 7), ((1, 12),))', '((1, 3), ((1, 12),))', '((3, 2), ((1, 1), (1, 12)))', '((17, 4), ())', '((1, 2), ((1, 1), (1, 12)))', '((2, 2), ((1, 1), (1, 12)))', '((13, 8), ())', '((7, 12), ((1, 12),))', '((7, 11), ((1, 12),))', '((7, 10), ((1, 12),))', '((5, 8), ((1, 1), (1, 12)))', '((13, 10), ())', '((9, 4), ((1, 1),))', '((7, 6), ((1, 12),))']",[215 states],34,48,82
216,"((6, 4), ((1, 12),))","((5, 4), ((1, 12),))",East,"[(((7, 4), ((1, 12),)), 'East', 37, 47, 84)]","['((1, 7), ((1, 12),))', '((3, 2), ((1, 1), (1, 12)))', '((1, 3), ((1, 12),))', '((7, 12), ((1, 12),))', '((17, 4), ())', '((1, 2), ((1, 1), (1, 12)))', '((2, 2), ((1, 1), (1, 12)))', '((13, 8), ())', '((7, 6), ((1, 12),))', '((7, 11), ((1, 12),))', '((7, 10), ((1, 12),))', '((5, 8), ((1, 1), (1, 12)))', '((13, 10), ())', '((9, 4), ((1, 1),))']","['((1, 7), ((1, 12),))', '((3, 2), ((1, 1), (1, 12)))', '((1, 3), ((1, 12),))', '((7, 12), ((1, 12),))', '((17, 4), ())', '((1, 2), ((1, 1), (1, 12)))', '((2, 2), ((1, 1), (1, 12)))', '((13, 8), ())', '((7, 6), ((1, 12),))', '((7, 11), ((1, 12),))', '((7, 10), ((1, 12),))', '((5, 8), ((1, 1), (1, 12)))', '((13, 10), ())', '((9, 4), ((1, 1),))', '((7, 4), ((1, 12),))']",[216 states],36,46,82
217,"((1, 7), ((1, 12),))","((1, 6), ((1, 12),))",North,"[(((1, 8), ((1, 12),)), 'North', 39, 45, 84)]","['((1, 3), ((1, 12),))', '((3, 2), ((1, 1), (1, 12)))', '((1, 2), ((1, 1), (1, 12)))', '((7, 12), ((1, 12),))', '((17, 4), ())', '((5, 8), ((1, 1), (1, 12)))', '((2, 2), ((1, 1), (1, 12)))', '((13, 8), ())', '((7, 6), ((1, 12),))', '((7, 11), ((1, 12),))', '((7, 10), ((1, 12),))', '((7, 4), ((1, 12),))', '((13, 10), ())', '((9, 4), ((1, 1),))']","['((1, 3), ((1, 12),))', '((3, 2), ((1, 1), (1, 12)))', '((1, 2), ((1, 1), (1, 12)))', '((7, 12), ((1, 12),))', '((17, 4), ())', '((5, 8), ((1, 1), (1, 12)))', '((2, 2), ((1, 1), (1, 12)))', '((13, 8), ())', '((7, 6), ((1, 12),))', '((7, 11), ((1, 12),))', '((7, 10), ((1, 12),))', '((7, 4), ((1, 12),))', '((13, 10), ())', '((9, 4), ((1, 1),))', '((1, 8), ((1, 12),))']",[217 states],38,44,82
218,"((1, 3), ((1, 12),))","((1, 2), ((1, 12),))",North,"[(((1, 4), ((1, 12),)), 'North', 43, 41, 84)]","['((1, 2), ((1, 1), (1, 12)))', '((3, 2), ((1, 1), (1, 12)))', '((2, 2), ((1, 1), (1, 12)))', '((7, 12), ((1, 12),))', '((17, 4), ())', '((5, 8), ((1, 1), (1, 12)))', '((9, 4), ((1, 1),))', '((13, 8), ())', '((7, 6), ((1, 12),))', '((7, 11), ((1, 12),))', '((7, 10), ((1, 12),))', '((7, 4), ((1, 12),))', '((13, 10), ())', '((1, 8), ((1, 12),))']","['((1, 2), ((1, 1), (1, 12)))', '((3, 2), ((1, 1), (1, 12)))', '((2, 2), ((1, 1), (1, 12)))', '((7, 12), ((1, 12),))', '((17, 4), ())', '((5, 8), ((1, 1), (1, 12)))', '((9, 4), ((1, 1),))', '((13, 8), ())', '((7, 6), ((1, 12),))', '((7, 11), ((1, 12),))', '((7, 10), ((1, 12),))', '((7, 4), ((1, 12),))', '((13, 10), ())', '((1, 8), ((1, 12),))', '((1, 4), ((1, 12),))']",[218 states],42,40,82
219,"((1, 2), ((1, 1), (1, 12)))","((1, 1), ((1, 1), (1, 12)))",North,"[(((1, 3), ((1, 1), (1, 12))), 'North', 44, 40, 84)]","['((2, 2), ((1, 1), (1, 12)))', '((3, 2), ((1, 1), (1, 12)))', '((9, 4), ((1, 1),))', '((7, 12), ((1, 12),))', '((17, 4), ())', '((5, 8), ((1, 1), (1, 12)))', '((1, 8), ((1, 12),))', '((13, 8), ())', '((7, 6), ((1, 12),))', '((7, 11), ((1, 12),))', '((7, 10), ((1, 12),))', '((7, 4), ((1, 12),))', '((13, 10), ())', '((1, 4), ((1, 12),))']","['((2, 2), ((1, 1), (1, 12)))', '((3, 2), ((1, 1), (1, 12)))', '((9, 4), ((1, 1),))', '((7, 12), ((1, 12),))', '((17, 4), ())', '((5, 8), ((1, 1), (1, 12)))', '((1, 8), ((1, 12),))', '((13, 8), ())', '((7, 6), ((1, 12),))', '((7, 11), ((1, 12),))', '((7, 10), ((1, 12),))', '((7, 4), ((1, 12),))', '((13, 10), ())', '((1, 4), ((1, 12),))', '((1, 3), ((1, 1), (1, 12)))']",[219 states],43,39,82
220,"((2, 2), ((1, 1), (1, 12)))","((2, 1), ((1, 1), (1, 12)))",North,[],"['((3, 2), ((1, 1), (1, 12)))', '((17, 4), ())', '((9, 4), ((1, 1),))', '((7, 12), ((1, 12),))', '((7, 11), ((1, 12),))', '((5, 8), ((1, 1), (1, 12)))', '((1, 8), ((1, 12),))', '((13, 8), ())', '((7, 6), ((1, 12),))', '((1, 3), ((1, 1), (1, 12)))', '((7, 10), ((1, 12),))', '((7, 4), ((1, 12),))', '((13, 10), ())', '((1, 4), ((1, 12),))']","['((3, 2), ((1, 1), (1, 12)))', '((17, 4), ())', '((9, 4), ((1, 1),))', '((7, 12), ((1, 12),))', '((7, 11), ((1, 12),))', '((5, 8), ((1, 1), (1, 12)))', '((1, 8), ((1, 12),))', '((13, 8), ())', '((7, 6), ((1, 12),))', '((1, 3), ((1, 1), (1, 12)))', '((7, 10), ((1, 12),))', '((7, 4), ((1, 12),))', '((13, 10), ())', '((1, 4), ((1, 12),))']",[220 states],44,38,82
221,"((3, 2), ((1, 1), (1, 12)))","((3, 1), ((1, 1), (1, 12)))",North,"[(((3, 3), ((1, 1), (1, 12))), 'North', 46, 38, 84)]","['((17, 4), ())', '((7, 12), ((1, 12),))', '((9, 4), ((1, 1),))', '((13, 8), ())', '((7, 11), ((1, 12),))', '((5, 8), ((1, 1), (1, 12)))', '((1, 8), ((1, 12),))', '((1, 4), ((1, 12),))', '((7, 6), ((1, 12),))', '((1, 3), ((1, 1), (1, 12)))', '((7, 10), ((1, 12),))', '((7, 4), ((1, 12),))', '((13, 10), ())']","['((17, 4), ())', '((7, 12), ((1, 12),))', '((9, 4), ((1, 1),))', '((13, 8), ())', '((7, 11), ((1, 12),))', '((5, 8), ((1, 1), (1, 12)))', '((1, 8), ((1, 12),))', '((1, 4), ((1, 12),))', '((7, 6), ((1, 12),))', '((1, 3), ((1, 1), (1, 12)))', '((7, 10), ((1, 12),))', '((7, 4), ((1, 12),))', '((13, 10), ())', '((3, 3), ((1, 1), (1, 12)))']",[221 states],45,37,82
