iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
13,"(26, 1)","(25, 1)",East,"[((27, 1), 'East')]","['(29, 3)', '(28, 6)', '(23, 2)', '(23, 4)']","['(27, 1)', '(29, 3)', '(28, 6)', '(23, 2)', '(23, 4)']","[(29, 4), (27, 5), (25, 3), (26, 1), (27, 4), (25, 2), (23, 3), (24, 3), (26, 3), (27, 6), (27, 3), (25, 1), (28, 4)]",4,0,4
14,"(23, 4)","(23, 3)",North,"[((23, 5), 'North')]","['(27, 1)', '(29, 3)', '(28, 6)', '(23, 2)']","['(23, 5)', '(27, 1)', '(29, 3)', '(28, 6)', '(23, 2)']","[(23, 4), (29, 4), (27, 5), (25, 3), (26, 1), (27, 4), (25, 2), (23, 3), (24, 3), (26, 3), (27, 6), (27, 3), (25, 1), (28, 4)]",4,0,4
15,"(23, 2)","(23, 3)",South,"[((23, 1), 'South')]","['(23, 5)', '(27, 1)', '(29, 3)', '(28, 6)']","['(23, 1)', '(23, 5)', '(27, 1)', '(29, 3)', '(28, 6)']","[(23, 4), (29, 4), (27, 5), (25, 3), (26, 1), (27, 4), (25, 2), (23, 3), (24, 3), (23, 2), (26, 3), (27, 6), (27, 3), (25, 1), (28, 4)]",4,0,4
16,"(28, 6)","(27, 6)",East,"[((29, 6), 'East')]","['(23, 1)', '(23, 5)', '(27, 1)', '(29, 3)']","['(29, 6)', '(23, 1)', '(23, 5)', '(27, 1)', '(29, 3)']","[(23, 4), (29, 4), (27, 5), (25, 3), (26, 1), (27, 4), (25, 2), (23, 3), (24, 3), (28, 6), (23, 2), (26, 3), (27, 6), (27, 3), (25, 1), (28, 4)]",5,0,5
17,"(29, 3)","(29, 4)",South,"[((29, 2), 'South')]","['(29, 6)', '(23, 1)', '(23, 5)', '(27, 1)']","['(29, 2)', '(29, 6)', '(23, 1)', '(23, 5)', '(27, 1)']","[(23, 4), (29, 4), (27, 5), (25, 3), (26, 1), (27, 4), (25, 2), (23, 3), (29, 3), (24, 3), (28, 6), (23, 2), (26, 3), (27, 6), (27, 3), (25, 1), (28, 4)]",5,0,5
18,"(27, 1)","(26, 1)",East,"[((28, 1), 'East')]","['(29, 2)', '(29, 6)', '(23, 1)', '(23, 5)']","['(28, 1)', '(29, 2)', '(29, 6)', '(23, 1)', '(23, 5)']","[(23, 4), (29, 4), (27, 5), (25, 3), (26, 1), (27, 1), (27, 4), (25, 2), (23, 3), (29, 3), (24, 3), (28, 6), (23, 2), (26, 3), (27, 6), (27, 3), (25, 1), (28, 4)]",5,0,5
19,"(23, 5)","(23, 4)",North,"[((24, 5), 'East')]","['(28, 1)', '(29, 2)', '(29, 6)', '(23, 1)']","['(24, 5)', '(28, 1)', '(29, 2)', '(29, 6)', '(23, 1)']","[(23, 4), (27, 1), (27, 4), (28, 6), (25, 1), (29, 4), (23, 3), (27, 6), (27, 3), (26, 1), (25, 3), (29, 3), (23, 2), (23, 5), (28, 4), (27, 5), (25, 2), (24, 3), (26, 3)]",5,0,5
20,"(23, 1)","(23, 2)",South,"[((22, 1), 'West')]","['(24, 5)', '(28, 1)', '(29, 2)', '(29, 6)']","['(22, 1)', '(24, 5)', '(28, 1)', '(29, 2)', '(29, 6)']","[(23, 4), (23, 1), (27, 1), (27, 4), (28, 6), (25, 1), (29, 4), (23, 3), (27, 6), (27, 3), (26, 1), (25, 3), (29, 3), (23, 2), (23, 5), (28, 4), (27, 5), (25, 2), (24, 3), (26, 3)]",5,0,5
21,"(29, 6)","(28, 6)",East,"[((29, 7), 'North')]","['(22, 1)', '(24, 5)', '(28, 1)', '(29, 2)']","['(29, 7)', '(22, 1)', '(24, 5)', '(28, 1)', '(29, 2)']","[(23, 4), (23, 1), (27, 1), (27, 4), (28, 6), (25, 1), (29, 4), (23, 3), (27, 6), (27, 3), (26, 1), (25, 3), (29, 6), (29, 3), (23, 2), (23, 5), (28, 4), (27, 5), (25, 2), (24, 3), (26, 3)]",6,0,6
22,"(29, 2)","(29, 3)",South,"[((29, 1), 'South')]","['(29, 7)', '(22, 1)', '(24, 5)', '(28, 1)']","['(29, 1)', '(29, 7)', '(22, 1)', '(24, 5)', '(28, 1)']","[(23, 4), (23, 1), (27, 1), (27, 4), (28, 6), (25, 1), (29, 4), (23, 3), (27, 6), (27, 3), (26, 1), (25, 3), (29, 6), (29, 3), (23, 2), (23, 5), (28, 4), (27, 5), (25, 2), (24, 3), (26, 3), (29, 2)]",6,0,6
23,"(28, 1)","(27, 1)",East,[],"['(29, 1)', '(29, 7)', '(22, 1)', '(24, 5)']","['(29, 1)', '(29, 7)', '(22, 1)', '(24, 5)']","[(23, 4), (23, 1), (27, 1), (27, 4), (28, 6), (25, 1), (29, 4), (23, 3), (27, 6), (27, 3), (26, 1), (25, 3), (29, 6), (29, 3), (23, 2), (23, 5), (28, 4), (28, 1), (27, 5), (25, 2), (24, 3), (26, 3), (29, 2)]",6,0,6
24,"(24, 5)","(23, 5)",East,"[((25, 5), 'East')]","['(29, 1)', '(29, 7)', '(22, 1)']","['(25, 5)', '(29, 1)', '(29, 7)', '(22, 1)']","[(23, 4), (23, 1), (27, 1), (27, 4), (28, 6), (25, 1), (24, 5), (29, 4), (23, 3), (27, 6), (27, 3), (26, 1), (25, 3), (29, 6), (29, 3), (23, 2), (23, 5), (28, 4), (28, 1), (27, 5), (25, 2), (24, 3), (26, 3), (29, 2)]",6,0,6
25,"(22, 1)","(23, 1)",West,"[((21, 1), 'West')]","['(25, 5)', '(29, 1)', '(29, 7)']","['(21, 1)', '(25, 5)', '(29, 1)', '(29, 7)']","[(23, 4), (23, 1), (27, 1), (27, 4), (28, 6), (25, 1), (24, 5), (29, 4), (22, 1), (23, 3), (27, 6), (27, 3), (26, 1), (25, 3), (29, 6), (29, 3), (23, 2), (23, 5), (28, 4), (28, 1), (27, 5), (25, 2), (24, 3), (26, 3), (29, 2)]",6,0,6
26,"(29, 7)","(29, 6)",North,"[((29, 8), 'North')]","['(21, 1)', '(25, 5)', '(29, 1)']","['(29, 8)', '(21, 1)', '(25, 5)', '(29, 1)']","[(23, 4), (23, 1), (27, 1), (27, 4), (28, 6), (25, 1), (24, 5), (29, 4), (29, 7), (22, 1), (23, 3), (27, 6), (27, 3), (26, 1), (25, 3), (29, 6), (29, 3), (23, 2), (23, 5), (28, 4), (28, 1), (27, 5), (25, 2), (24, 3), (26, 3), (29, 2)]",7,0,7
27,"(29, 1)","(29, 2)",South,[],"['(29, 8)', '(21, 1)', '(25, 5)']","['(29, 8)', '(21, 1)', '(25, 5)']","[(23, 4), (23, 1), (27, 1), (27, 4), (28, 6), (25, 1), (24, 5), (29, 4), (29, 1), (29, 7), (22, 1), (23, 3), (27, 6), (27, 3), (26, 1), (25, 3), (29, 6), (29, 3), (23, 2), (23, 5), (28, 4), (28, 1), (27, 5), (25, 2), (24, 3), (26, 3), (29, 2)]",7,0,7
28,"(25, 5)","(24, 5)",East,"[((25, 6), 'North')]","['(29, 8)', '(21, 1)']","['(25, 6)', '(29, 8)', '(21, 1)']","[(23, 4), (23, 1), (27, 1), (27, 4), (28, 6), (25, 1), (24, 5), (29, 4), (29, 1), (29, 7), (22, 1), (23, 3), (27, 6), (27, 3), (26, 1), (25, 3), (29, 6), (29, 3), (23, 2), (23, 5), (28, 4), (28, 1), (27, 5), (25, 2), (25, 5), (24, 3), (26, 3), (29, 2)]",7,0,7
29,"(21, 1)","(22, 1)",West,[],"['(25, 6)', '(29, 8)']","['(25, 6)', '(29, 8)']","[(23, 4), (23, 1), (27, 1), (27, 4), (28, 6), (25, 1), (24, 5), (29, 4), (29, 1), (29, 7), (22, 1), (23, 3), (27, 6), (27, 3), (26, 1), (25, 3), (29, 6), (29, 3), (23, 2), (23, 5), (28, 4), (28, 1), (27, 5), (25, 2), (25, 5), (24, 3), (26, 3), (29, 2), (21, 1)]",7,0,7
30,"(29, 8)","(29, 7)",North,"[((28, 8), 'West')]","['(25, 6)']","['(28, 8)', '(25, 6)']","[(23, 4), (23, 1), (27, 1), (27, 4), (28, 6), (25, 1), (24, 5), (29, 4), (29, 1), (29, 7), (22, 1), (23, 3), (27, 6), (27, 3), (26, 1), (25, 3), (29, 6), (29, 3), (23, 2), (23, 5), (28, 4), (28, 1), (27, 5), (25, 2), (25, 5), (24, 3), (26, 3), (29, 2), (21, 1), (29, 8)]",8,0,8
31,"(25, 6)","(25, 5)",North,"[((25, 7), 'North')]","['(28, 8)']","['(25, 7)', '(28, 8)']","[(23, 4), (23, 1), (27, 1), (27, 4), (28, 6), (25, 1), (24, 5), (29, 4), (29, 1), (29, 7), (22, 1), (23, 3), (27, 6), (27, 3), (26, 1), (25, 3), (25, 6), (29, 6), (29, 3), (23, 2), (23, 5), (28, 4), (28, 1), (27, 5), (25, 2), (25, 5), (24, 3), (26, 3), (29, 2), (21, 1), (29, 8)]",8,0,8
32,"(28, 8)","(29, 8)",West,"[((27, 8), 'West')]","['(25, 7)']","['(27, 8)', '(25, 7)']","[(23, 4), (23, 1), (27, 1), (27, 4), (28, 6), (25, 1), (24, 5), (29, 4), (29, 1), (29, 7), (22, 1), (23, 3), (27, 6), (27, 3), (28, 8), (26, 1), (25, 3), (25, 6), (29, 6), (29, 3), (23, 2), (23, 5), (28, 4), (28, 1), (27, 5), (25, 2), (25, 5), (24, 3), (26, 3), (29, 2), (21, 1), (29, 8)]",9,0,9
33,"(25, 7)","(25, 6)",North,"[((25, 8), 'North'), ((24, 7), 'West')]","['(27, 8)']","['(24, 7)', '(25, 8)', '(27, 8)']","[(23, 4), (23, 1), (27, 1), (27, 4), (28, 6), (25, 1), (25, 7), (24, 5), (29, 4), (29, 1), (29, 7), (22, 1), (23, 3), (27, 6), (27, 3), (28, 8), (26, 1), (25, 3), (25, 6), (29, 6), (29, 3), (23, 2), (23, 5), (28, 4), (28, 1), (27, 5), (25, 2), (25, 5), (24, 3), (26, 3), (29, 2), (21, 1), (29, 8)]",9,0,9
34,"(27, 8)","(28, 8)",West,"[((27, 9), 'North')]","['(24, 7)', '(25, 8)']","['(27, 9)', '(24, 7)', '(25, 8)']","[(23, 4), (23, 1), (27, 1), (27, 4), (28, 6), (25, 1), (25, 7), (24, 5), (29, 4), (29, 1), (29, 7), (22, 1), (23, 3), (27, 6), (27, 3), (28, 8), (26, 1), (25, 3), (25, 6), (29, 6), (29, 3), (23, 2), (23, 5), (28, 4), (27, 8), (28, 1), (27, 5), (25, 2), (25, 5), (24, 3), (26, 3), (29, 2), (21, 1), (29, 8)]",10,0,10
35,"(25, 8)","(25, 7)",North,"[((25, 9), 'North')]","['(27, 9)', '(24, 7)']","['(25, 9)', '(27, 9)', '(24, 7)']","[(23, 4), (23, 1), (27, 1), (27, 4), (28, 6), (25, 1), (25, 7), (24, 5), (29, 4), (29, 1), (29, 7), (22, 1), (23, 3), (27, 6), (27, 3), (28, 8), (26, 1), (25, 3), (25, 6), (29, 6), (29, 3), (23, 2), (23, 5), (28, 4), (27, 8), (28, 1), (27, 5), (25, 2), (25, 5), (24, 3), (25, 8), (26, 3), (29, 2), (21, 1), (29, 8)]",10,0,10
36,"(24, 7)","(25, 7)",West,[],"['(25, 9)', '(27, 9)']","['(25, 9)', '(27, 9)']","[(23, 4), (23, 1), (27, 1), (27, 4), (28, 6), (25, 1), (25, 7), (24, 5), (29, 4), (29, 1), (29, 7), (22, 1), (23, 3), (27, 6), (27, 3), (28, 8), (26, 1), (25, 3), (24, 7), (25, 6), (29, 6), (29, 3), (23, 2), (23, 5), (28, 4), (27, 8), (28, 1), (27, 5), (25, 2), (25, 5), (24, 3), (25, 8), (26, 3), (29, 2), (21, 1), (29, 8)]",10,0,10
