iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
44,"(14, 1)","(15, 1)",West,"[((13, 1), 'West', 12)]","['(26, 3)', '(26, 19)', '(26, 9)']","['(13, 1)', '(26, 3)', '(26, 9)', '(26, 19)']","[(23, 1), (27, 1), (14, 1), (27, 4), (23, 13), (27, 7), (27, 13), (27, 10), (27, 16), (27, 19), (25, 1), (25, 7), (24, 11), (16, 1), (26, 5), (26, 11), (25, 13), (18, 1), (22, 1), (20, 1), (23, 12), (27, 3), (27, 9), (27, 18), (27, 15), (26, 1), (24, 1), (25, 6), (15, 1), (26, 7), (26, 13), (24, 13), (23, 11), (27, 2), (27, 8), (17, 1), (27, 5), (27, 11), (19, 1), (27, 14), (27, 17), (25, 5), (25, 11), (21, 1)]",43,13,13
45,"(13, 1)","(14, 1)",West,"[((12, 1), 'West', 11)]","['(26, 3)', '(26, 19)', '(26, 9)']","['(12, 1)', '(26, 3)', '(26, 9)', '(26, 19)']","[(23, 1), (27, 1), (14, 1), (27, 4), (23, 13), (27, 7), (27, 13), (27, 10), (27, 16), (27, 19), (25, 1), (25, 7), (24, 11), (16, 1), (26, 5), (26, 11), (25, 13), (18, 1), (22, 1), (20, 1), (23, 12), (27, 3), (27, 9), (27, 18), (27, 15), (26, 1), (24, 1), (13, 1), (25, 6), (15, 1), (26, 7), (26, 13), (24, 13), (23, 11), (27, 2), (27, 8), (17, 1), (27, 5), (27, 11), (19, 1), (27, 14), (27, 17), (25, 5), (25, 11), (21, 1)]",44,12,12
46,"(12, 1)","(13, 1)",West,"[((11, 1), 'West', 10)]","['(26, 3)', '(26, 19)', '(26, 9)']","['(11, 1)', '(26, 3)', '(26, 9)', '(26, 19)']","[(23, 1), (12, 1), (27, 1), (14, 1), (27, 4), (23, 13), (27, 7), (27, 13), (27, 10), (27, 16), (27, 19), (25, 1), (25, 7), (24, 11), (16, 1), (26, 5), (26, 11), (25, 13), (18, 1), (22, 1), (20, 1), (23, 12), (27, 3), (27, 9), (27, 18), (27, 15), (26, 1), (24, 1), (13, 1), (25, 6), (15, 1), (26, 7), (26, 13), (24, 13), (23, 11), (27, 2), (27, 8), (17, 1), (27, 5), (27, 11), (19, 1), (27, 14), (27, 17), (25, 5), (25, 11), (21, 1)]",45,11,11
47,"(11, 1)","(12, 1)",West,"[((10, 1), 'West', 9)]","['(26, 3)', '(26, 19)', '(26, 9)']","['(10, 1)', '(26, 3)', '(26, 9)', '(26, 19)']","[(23, 1), (12, 1), (27, 1), (14, 1), (27, 4), (23, 13), (27, 7), (27, 13), (27, 10), (27, 16), (27, 19), (25, 1), (25, 7), (24, 11), (16, 1), (26, 5), (26, 11), (25, 13), (18, 1), (22, 1), (20, 1), (23, 12), (27, 3), (27, 9), (27, 18), (11, 1), (27, 15), (26, 1), (24, 1), (13, 1), (25, 6), (15, 1), (26, 7), (26, 13), (24, 13), (23, 11), (27, 2), (27, 8), (17, 1), (27, 5), (27, 11), (19, 1), (27, 14), (27, 17), (25, 5), (25, 11), (21, 1)]",46,10,10
48,"(10, 1)","(11, 1)",West,"[((9, 1), 'West', 8)]","['(26, 3)', '(26, 19)', '(26, 9)']","['(9, 1)', '(26, 3)', '(26, 9)', '(26, 19)']","[(23, 1), (12, 1), (27, 1), (14, 1), (27, 4), (23, 13), (27, 7), (27, 13), (27, 10), (27, 16), (27, 19), (25, 1), (25, 7), (24, 11), (16, 1), (26, 5), (26, 11), (25, 13), (18, 1), (22, 1), (20, 1), (23, 12), (27, 3), (27, 9), (27, 18), (11, 1), (27, 15), (26, 1), (24, 1), (13, 1), (25, 6), (15, 1), (26, 7), (26, 13), (24, 13), (23, 11), (27, 2), (27, 8), (17, 1), (27, 5), (27, 11), (19, 1), (27, 14), (10, 1), (27, 17), (25, 5), (25, 11), (21, 1)]",47,9,9
49,"(9, 1)","(10, 1)",West,"[((8, 1), 'West', 7)]","['(26, 3)', '(26, 19)', '(26, 9)']","['(8, 1)', '(26, 3)', '(26, 9)', '(26, 19)']","[(23, 1), (12, 1), (27, 1), (14, 1), (27, 4), (23, 13), (27, 7), (27, 13), (27, 10), (27, 16), (27, 19), (25, 1), (25, 7), (24, 11), (16, 1), (26, 5), (26, 11), (25, 13), (18, 1), (22, 1), (20, 1), (23, 12), (27, 3), (27, 9), (9, 1), (27, 18), (11, 1), (27, 15), (26, 1), (24, 1), (13, 1), (25, 6), (15, 1), (26, 7), (26, 13), (24, 13), (23, 11), (27, 2), (27, 8), (17, 1), (27, 5), (27, 11), (19, 1), (27, 14), (10, 1), (27, 17), (25, 5), (25, 11), (21, 1)]",48,8,8
50,"(8, 1)","(9, 1)",West,"[((7, 1), 'West', 6)]","['(26, 3)', '(26, 19)', '(26, 9)']","['(7, 1)', '(26, 3)', '(26, 9)', '(26, 19)']","[(23, 1), (12, 1), (27, 1), (14, 1), (27, 4), (23, 13), (27, 7), (27, 13), (27, 10), (27, 16), (27, 19), (25, 1), (25, 7), (24, 11), (16, 1), (26, 5), (26, 11), (25, 13), (18, 1), (22, 1), (20, 1), (23, 12), (27, 3), (27, 9), (9, 1), (27, 18), (11, 1), (27, 15), (26, 1), (24, 1), (13, 1), (25, 6), (15, 1), (26, 7), (26, 13), (24, 13), (23, 11), (27, 2), (27, 8), (17, 1), (27, 5), (27, 11), (19, 1), (8, 1), (27, 14), (10, 1), (27, 17), (25, 5), (25, 11), (21, 1)]",49,7,7
51,"(7, 1)","(8, 1)",West,"[((6, 1), 'West', 5)]","['(26, 3)', '(26, 19)', '(26, 9)']","['(6, 1)', '(26, 3)', '(26, 9)', '(26, 19)']",[51 states],50,6,6
52,"(6, 1)","(7, 1)",West,"[((5, 1), 'West', 4)]","['(26, 3)', '(26, 19)', '(26, 9)']","['(5, 1)', '(26, 3)', '(26, 9)', '(26, 19)']",[52 states],51,5,5
53,"(5, 1)","(6, 1)",West,"[((4, 1), 'West', 3)]","['(26, 3)', '(26, 19)', '(26, 9)']","['(4, 1)', '(26, 3)', '(26, 9)', '(26, 19)']",[53 states],52,4,4
54,"(4, 1)","(5, 1)",West,"[((3, 1), 'West', 2)]","['(26, 3)', '(26, 19)', '(26, 9)']","['(3, 1)', '(26, 3)', '(26, 9)', '(26, 19)']",[54 states],53,3,3
55,"(3, 1)","(4, 1)",West,"[((2, 1), 'West', 1)]","['(26, 3)', '(26, 19)', '(26, 9)']","['(2, 1)', '(26, 3)', '(26, 9)', '(26, 19)']",[55 states],54,2,2
56,"(2, 1)","(3, 1)",West,"[((1, 1), 'West', 0)]","['(26, 3)', '(26, 19)', '(26, 9)']","['(1, 1)', '(26, 3)', '(26, 9)', '(26, 19)']",[56 states],55,1,1
57,"(1, 1)","(2, 1)",West,[],"['(26, 3)', '(26, 19)', '(26, 9)']","['(26, 3)', '(26, 19)', '(26, 9)']",[57 states],56,0,0
