iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
80,"(1, 7)","(1, 8)",South,"[((1, 6), 'South', 37)]","['(13, 3)']","['(13, 3)', '(1, 6)']",[80 states],36,0,36
81,"(13, 3)","(12, 3)",East,"[((14, 3), 'East', 37)]","['(1, 6)']","['(1, 6)', '(14, 3)']",[81 states],36,0,36
82,"(1, 6)","(1, 7)",South,"[((1, 5), 'South', 38)]","['(14, 3)']","['(14, 3)', '(1, 5)']",[82 states],37,0,37
83,"(14, 3)","(13, 3)",East,"[((15, 3), 'East', 38)]","['(1, 5)']","['(1, 5)', '(15, 3)']",[83 states],37,0,37
84,"(1, 5)","(1, 6)",South,"[((1, 4), 'South', 39), ((2, 5), 'East', 39)]","['(15, 3)']","['(15, 3)', '(1, 4)', '(2, 5)']",[84 states],38,0,38
85,"(15, 3)","(14, 3)",East,"[((16, 3), 'East', 39)]","['(1, 4)', '(2, 5)']","['(1, 4)', '(2, 5)', '(16, 3)']",[85 states],38,0,38
86,"(1, 4)","(1, 5)",South,"[((1, 3), 'South', 40)]","['(2, 5)', '(16, 3)']","['(2, 5)', '(16, 3)', '(1, 3)']",[86 states],39,0,39
87,"(2, 5)","(1, 5)",East,"[((3, 5), 'East', 40)]","['(16, 3)', '(1, 3)']","['(16, 3)', '(1, 3)', '(3, 5)']",[87 states],39,0,39
88,"(16, 3)","(15, 3)",East,"[((17, 3), 'East', 40)]","['(1, 3)', '(3, 5)']","['(1, 3)', '(3, 5)', '(17, 3)']",[88 states],39,0,39
89,"(1, 3)","(1, 4)",South,"[((1, 2), 'South', 41)]","['(3, 5)', '(17, 3)']","['(3, 5)', '(17, 3)', '(1, 2)']",[89 states],40,0,40
90,"(3, 5)","(2, 5)",East,"[((4, 5), 'East', 41)]","['(17, 3)', '(1, 2)']","['(17, 3)', '(1, 2)', '(4, 5)']",[90 states],40,0,40
91,"(17, 3)","(16, 3)",East,"[((18, 3), 'East', 41)]","['(1, 2)', '(4, 5)']","['(1, 2)', '(4, 5)', '(18, 3)']",[91 states],40,0,40
92,"(1, 2)","(1, 3)",South,"[((1, 1), 'South', 42)]","['(4, 5)', '(18, 3)']","['(4, 5)', '(18, 3)', '(1, 1)']",[92 states],41,0,41
93,"(4, 5)","(3, 5)",East,"[((5, 5), 'East', 42)]","['(18, 3)', '(1, 1)']","['(18, 3)', '(1, 1)', '(5, 5)']",[93 states],41,0,41
94,"(18, 3)","(17, 3)",East,"[((19, 3), 'East', 42)]","['(1, 1)', '(5, 5)']","['(1, 1)', '(5, 5)', '(19, 3)']",[94 states],41,0,41
95,"(1, 1)","(1, 2)",South,[],"['(5, 5)', '(19, 3)']","['(5, 5)', '(19, 3)']",[94 states],42,0,42
