iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
1,"(1, 10)",None,Start,"[((1, 11), 'North'), ((2, 10), 'East')]",[],"['(2, 10)', '(1, 11)']","[(1, 10)]",0,0,0
2,"(1, 11)","(1, 10)",North,"[((1, 12), 'North')]","['(2, 10)']","['(1, 12)', '(2, 10)']","[(1, 11), (1, 10)]",1,0,1
3,"(2, 10)","(1, 10)",East,[],"['(1, 12)']","['(1, 12)']","[(1, 11), (2, 10), (1, 10)]",1,0,1
