iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
1,"(16, 9)",None,Start,"[((16, 10), 'North'), ((15, 9), 'West')]",[],"['(15, 9)', '(16, 10)']","[(16, 9)]",0,0,0
2,"(16, 10)","(16, 9)",North,"[((16, 11), 'North')]","['(15, 9)']","['(16, 11)', '(15, 9)']","[(16, 9), (16, 10)]",1,0,1
3,"(15, 9)","(16, 9)",West,[],"['(16, 11)']","['(16, 11)']","[(16, 9), (16, 10), (15, 9)]",1,0,1
