iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
1,"(11, 9)",None,Start,"[((11, 8), 'South'), ((12, 9), 'East')]",[],"['(12, 9)', '(11, 8)']","[(11, 9)]",0,0,0
2,"(11, 8)","(11, 9)",South,"[((11, 7), 'South')]","['(12, 9)']","['(11, 7)', '(12, 9)']","[(11, 8), (11, 9)]",1,0,1
3,"(12, 9)","(11, 9)",East,[],"['(11, 7)']","['(11, 7)']","[(11, 8), (11, 9), (12, 9)]",1,0,1
