iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
17,"(5, 12)","(5, 13)",South,"[((5, 11), 'South', 12, 14, 26)]","['(5, 17)']","['(5, 17)', '(5, 11)']","[(1, 18), (5, 19), (1, 15), (4, 19), (4, 13), (1, 14), (2, 13), (2, 19), (1, 17), (3, 13), (3, 19), (1, 13), (5, 13), (1, 16), (1, 19), (5, 12), (5, 18)]",11,15,26
18,"(5, 17)","(5, 18)",South,"[((4, 17), 'West', 7, 19, 26)]","['(5, 11)']","['(5, 11)', '(4, 17)']","[(1, 18), (5, 19), (1, 15), (4, 19), (4, 13), (1, 14), (5, 17), (2, 13), (2, 19), (1, 17), (3, 13), (3, 19), (1, 13), (5, 13), (1, 16), (1, 19), (5, 12), (5, 18)]",6,20,26
19,"(5, 11)","(5, 12)",South,"[((4, 11), 'West', 13, 13, 26)]","['(4, 17)']","['(4, 17)', '(4, 11)']","[(5, 13), (3, 13), (3, 19), (5, 19), (1, 18), (1, 15), (5, 12), (5, 18), (1, 14), (2, 13), (2, 19), (1, 17), (5, 11), (4, 13), (4, 19), (5, 17), (1, 13), (1, 16), (1, 19)]",12,14,26
20,"(4, 17)","(5, 17)",West,"[((3, 17), 'West', 8, 18, 26)]","['(4, 11)']","['(4, 11)', '(3, 17)']","[(5, 13), (3, 13), (3, 19), (5, 19), (1, 18), (1, 15), (4, 17), (5, 12), (5, 18), (1, 14), (2, 13), (2, 19), (1, 17), (5, 11), (4, 13), (4, 19), (5, 17), (1, 13), (1, 16), (1, 19)]",7,19,26
21,"(4, 11)","(5, 11)",West,"[((3, 11), 'West', 14, 12, 26)]","['(3, 17)']","['(3, 17)', '(3, 11)']","[(5, 13), (3, 13), (3, 19), (5, 19), (1, 18), (1, 15), (4, 11), (4, 17), (5, 12), (5, 18), (1, 14), (2, 13), (2, 19), (1, 17), (5, 11), (4, 13), (4, 19), (5, 17), (1, 13), (1, 16), (1, 19)]",13,13,26
22,"(3, 17)","(4, 17)",West,"[((3, 16), 'South', 9, 17, 26)]","['(3, 11)']","['(3, 11)', '(3, 16)']","[(5, 13), (3, 13), (3, 19), (5, 19), (1, 18), (1, 15), (4, 11), (4, 17), (5, 12), (5, 18), (1, 14), (2, 13), (2, 19), (1, 17), (5, 11), (4, 13), (4, 19), (3, 17), (5, 17), (1, 13), (1, 16), (1, 19)]",8,18,26
23,"(3, 11)","(4, 11)",West,"[((2, 11), 'West', 15, 11, 26)]","['(3, 16)']","['(3, 16)', '(2, 11)']","[(5, 13), (3, 13), (3, 19), (5, 19), (1, 18), (1, 15), (4, 11), (4, 17), (5, 12), (5, 18), (1, 14), (2, 13), (2, 19), (1, 17), (3, 11), (5, 11), (4, 13), (4, 19), (3, 17), (5, 17), (1, 13), (1, 16), (1, 19)]",14,12,26
24,"(3, 16)","(3, 17)",South,"[((3, 15), 'South', 10, 16, 26)]","['(2, 11)']","['(2, 11)', '(3, 15)']","[(3, 16), (5, 13), (3, 13), (3, 19), (5, 19), (1, 18), (1, 15), (4, 11), (4, 17), (5, 12), (5, 18), (1, 14), (2, 13), (2, 19), (1, 17), (3, 11), (5, 11), (4, 13), (4, 19), (3, 17), (5, 17), (1, 13), (1, 16), (1, 19)]",9,17,26
25,"(2, 11)","(3, 11)",West,"[((1, 11), 'West', 16, 10, 26)]","['(3, 15)']","['(3, 15)', '(1, 11)']","[(3, 16), (5, 13), (3, 13), (3, 19), (5, 19), (2, 11), (1, 18), (1, 15), (4, 11), (4, 17), (5, 12), (5, 18), (1, 14), (2, 13), (2, 19), (1, 17), (3, 11), (5, 11), (4, 13), (4, 19), (3, 17), (5, 17), (1, 13), (1, 16), (1, 19)]",15,11,26
26,"(3, 15)","(3, 16)",South,"[((4, 15), 'East', 11, 17, 28)]","['(1, 11)']","['(1, 11)', '(4, 15)']","[(3, 16), (5, 13), (3, 13), (3, 19), (5, 19), (2, 11), (1, 18), (1, 15), (4, 11), (4, 17), (3, 15), (5, 12), (5, 18), (1, 14), (2, 13), (2, 19), (1, 17), (3, 11), (5, 11), (4, 13), (4, 19), (3, 17), (5, 17), (1, 13), (1, 16), (1, 19)]",10,16,26
27,"(1, 11)","(2, 11)",West,"[((1, 10), 'South', 17, 9, 26)]","['(4, 15)']","['(1, 10)', '(4, 15)']","[(3, 16), (5, 13), (3, 13), (3, 19), (5, 19), (2, 11), (1, 18), (1, 15), (4, 11), (4, 17), (3, 15), (5, 12), (5, 18), (1, 11), (1, 14), (2, 13), (2, 19), (1, 17), (3, 11), (5, 11), (4, 13), (4, 19), (3, 17), (5, 17), (1, 13), (1, 16), (1, 19)]",16,10,26
28,"(1, 10)","(1, 11)",South,"[((1, 9), 'South', 18, 8, 26)]","['(4, 15)']","['(1, 9)', '(4, 15)']","[(3, 16), (5, 13), (3, 13), (3, 19), (5, 19), (2, 11), (1, 18), (1, 15), (4, 11), (4, 17), (3, 15), (5, 12), (5, 18), (1, 11), (1, 14), (2, 13), (2, 19), (1, 17), (3, 11), (5, 11), (4, 13), (4, 19), (3, 17), (5, 17), (1, 13), (1, 10), (1, 16), (1, 19)]",17,9,26
29,"(1, 9)","(1, 10)",South,"[((1, 8), 'South', 19, 7, 26), ((2, 9), 'East', 19, 9, 28)]","['(4, 15)']","['(1, 8)', '(4, 15)', '(2, 9)']","[(3, 16), (5, 13), (3, 13), (3, 19), (5, 19), (2, 11), (1, 9), (1, 18), (1, 15), (4, 11), (4, 17), (3, 15), (5, 12), (5, 18), (1, 11), (1, 14), (2, 13), (2, 19), (1, 17), (3, 11), (5, 11), (4, 13), (4, 19), (3, 17), (5, 17), (1, 13), (1, 10), (1, 16), (1, 19)]",18,8,26
30,"(1, 8)","(1, 9)",South,"[((1, 7), 'South', 20, 6, 26)]","['(4, 15)', '(2, 9)']","['(1, 7)', '(2, 9)', '(4, 15)']","[(3, 16), (5, 13), (3, 13), (3, 19), (5, 19), (2, 11), (1, 9), (1, 18), (1, 15), (4, 11), (4, 17), (3, 15), (5, 12), (5, 18), (1, 11), (1, 8), (1, 14), (2, 13), (2, 19), (1, 17), (3, 11), (5, 11), (4, 13), (4, 19), (3, 17), (5, 17), (1, 13), (1, 10), (1, 16), (1, 19)]",19,7,26
31,"(1, 7)","(1, 8)",South,"[((2, 7), 'East', 21, 7, 28)]","['(4, 15)', '(2, 9)']","['(4, 15)', '(2, 9)', '(2, 7)']","[(3, 16), (5, 13), (3, 13), (3, 19), (5, 19), (2, 11), (1, 9), (1, 18), (1, 15), (4, 11), (4, 17), (3, 15), (5, 12), (5, 18), (1, 11), (1, 8), (1, 14), (2, 13), (2, 19), (1, 17), (3, 11), (5, 11), (4, 13), (4, 19), (3, 17), (5, 17), (1, 7), (1, 13), (1, 10), (1, 16), (1, 19)]",20,6,26
32,"(4, 15)","(3, 15)",East,"[((5, 15), 'East', 12, 18, 30)]","['(2, 9)', '(2, 7)']","['(2, 9)', '(2, 7)', '(5, 15)']","[(3, 16), (5, 13), (4, 15), (3, 13), (3, 19), (5, 19), (2, 11), (1, 9), (1, 18), (1, 15), (4, 11), (4, 17), (3, 15), (5, 12), (5, 18), (1, 11), (1, 8), (1, 14), (2, 13), (2, 19), (1, 17), (3, 11), (5, 11), (4, 13), (4, 19), (3, 17), (5, 17), (1, 7), (1, 13), (1, 10), (1, 16), (1, 19)]",11,17,28
33,"(2, 9)","(1, 9)",East,"[((3, 9), 'East', 20, 10, 30)]","['(2, 7)', '(5, 15)']","['(2, 7)', '(5, 15)', '(3, 9)']","[(3, 16), (5, 13), (4, 15), (3, 13), (3, 19), (5, 19), (2, 11), (1, 9), (1, 18), (1, 15), (4, 11), (4, 17), (3, 15), (5, 12), (5, 18), (1, 11), (1, 8), (1, 14), (2, 13), (2, 19), (1, 17), (3, 11), (5, 11), (4, 13), (4, 19), (3, 17), (5, 17), (2, 9), (1, 7), (1, 13), (1, 10), (1, 16), (1, 19)]",19,9,28
34,"(2, 7)","(1, 7)",East,"[((3, 7), 'East', 22, 8, 30)]","['(5, 15)', '(3, 9)']","['(5, 15)', '(3, 9)', '(3, 7)']","[(3, 16), (5, 13), (4, 15), (3, 13), (3, 19), (5, 19), (2, 11), (1, 9), (1, 18), (1, 15), (4, 11), (4, 17), (3, 15), (5, 12), (5, 18), (2, 7), (1, 11), (1, 8), (1, 14), (2, 13), (2, 19), (1, 17), (3, 11), (5, 11), (4, 13), (4, 19), (3, 17), (5, 17), (2, 9), (1, 7), (1, 13), (1, 10), (1, 16), (1, 19)]",21,7,28
35,"(5, 15)","(4, 15)",East,"[((6, 15), 'East', 13, 19, 32)]","['(3, 9)', '(3, 7)']","['(3, 9)', '(3, 7)', '(6, 15)']","[(3, 16), (5, 13), (4, 15), (3, 13), (3, 19), (5, 19), (2, 11), (1, 9), (1, 18), (1, 15), (4, 11), (4, 17), (3, 15), (5, 12), (5, 18), (5, 15), (2, 7), (1, 11), (1, 8), (1, 14), (2, 13), (2, 19), (1, 17), (3, 11), (5, 11), (4, 13), (4, 19), (3, 17), (5, 17), (2, 9), (1, 7), (1, 13), (1, 10), (1, 16), (1, 19)]",12,18,30
36,"(3, 9)","(2, 9)",East,"[((4, 9), 'East', 21, 11, 32)]","['(3, 7)', '(6, 15)']","['(3, 7)', '(6, 15)', '(4, 9)']","[(3, 16), (5, 13), (4, 15), (3, 13), (3, 19), (5, 19), (2, 11), (1, 9), (1, 18), (1, 15), (3, 9), (4, 11), (4, 17), (3, 15), (5, 12), (5, 18), (5, 15), (2, 7), (1, 11), (1, 8), (1, 14), (2, 13), (2, 19), (1, 17), (3, 11), (5, 11), (4, 13), (4, 19), (3, 17), (5, 17), (2, 9), (1, 7), (1, 13), (1, 10), (1, 16), (1, 19)]",20,10,30
37,"(3, 7)","(2, 7)",East,"[((3, 6), 'South', 23, 7, 30)]","['(6, 15)', '(4, 9)']","['(3, 6)', '(4, 9)', '(6, 15)']","[(3, 7), (3, 16), (5, 13), (4, 15), (3, 13), (3, 19), (5, 19), (2, 11), (1, 9), (1, 18), (1, 15), (3, 9), (4, 11), (4, 17), (3, 15), (5, 12), (5, 18), (5, 15), (2, 7), (1, 11), (1, 8), (1, 14), (2, 13), (2, 19), (1, 17), (3, 11), (5, 11), (4, 13), (4, 19), (3, 17), (5, 17), (2, 9), (1, 7), (1, 13), (1, 10), (1, 16), (1, 19)]",22,8,30
38,"(3, 6)","(3, 7)",South,"[((3, 5), 'South', 24, 6, 30)]","['(6, 15)', '(4, 9)']","['(3, 5)', '(4, 9)', '(6, 15)']","[(3, 7), (3, 16), (5, 13), (4, 15), (3, 13), (3, 19), (5, 19), (2, 11), (1, 9), (1, 18), (1, 15), (3, 9), (3, 6), (4, 11), (4, 17), (3, 15), (5, 12), (5, 18), (5, 15), (2, 7), (1, 11), (1, 8), (1, 14), (2, 13), (2, 19), (1, 17), (3, 11), (5, 11), (4, 13), (4, 19), (3, 17), (5, 17), (2, 9), (1, 7), (1, 13), (1, 10), (1, 16), (1, 19)]",23,7,30
39,"(3, 5)","(3, 6)",South,"[((2, 5), 'West', 25, 5, 30)]","['(6, 15)', '(4, 9)']","['(2, 5)', '(4, 9)', '(6, 15)']","[(3, 7), (3, 16), (5, 13), (4, 15), (3, 13), (3, 19), (5, 19), (2, 11), (1, 9), (1, 18), (1, 15), (3, 9), (3, 6), (4, 11), (4, 17), (3, 15), (5, 12), (5, 18), (5, 15), (2, 7), (1, 11), (1, 8), (1, 14), (2, 13), (2, 19), (1, 17), (3, 5), (3, 11), (5, 11), (4, 13), (4, 19), (3, 17), (5, 17), (2, 9), (1, 7), (1, 13), (1, 10), (1, 16), (1, 19)]",24,6,30
40,"(2, 5)","(3, 5)",West,"[((1, 5), 'West', 26, 4, 30)]","['(6, 15)', '(4, 9)']","['(1, 5)', '(4, 9)', '(6, 15)']","[(3, 7), (3, 16), (5, 13), (4, 15), (3, 13), (3, 19), (5, 19), (2, 5), (2, 11), (1, 9), (1, 18), (1, 15), (3, 9), (3, 6), (4, 11), (4, 17), (3, 15), (5, 12), (5, 18), (5, 15), (2, 7), (1, 11), (1, 8), (1, 14), (2, 13), (2, 19), (1, 17), (3, 5), (3, 11), (5, 11), (4, 13), (4, 19), (3, 17), (5, 17), (2, 9), (1, 7), (1, 13), (1, 10), (1, 16), (1, 19)]",25,5,30
41,"(1, 5)","(2, 5)",West,"[((1, 4), 'South', 27, 3, 30)]","['(6, 15)', '(4, 9)']","['(1, 4)', '(4, 9)', '(6, 15)']","[(3, 7), (3, 16), (5, 13), (4, 15), (3, 13), (3, 19), (5, 19), (2, 5), (2, 11), (1, 9), (1, 18), (1, 15), (3, 9), (3, 6), (4, 11), (4, 17), (3, 15), (5, 12), (5, 18), (5, 15), (2, 7), (1, 5), (1, 11), (1, 8), (1, 14), (2, 13), (2, 19), (1, 17), (3, 5), (3, 11), (5, 11), (4, 13), (4, 19), (3, 17), (5, 17), (2, 9), (1, 7), (1, 13), (1, 10), (1, 16), (1, 19)]",26,4,30
42,"(1, 4)","(1, 5)",South,"[((1, 3), 'South', 28, 2, 30)]","['(6, 15)', '(4, 9)']","['(1, 3)', '(4, 9)', '(6, 15)']","[(3, 7), (3, 16), (5, 13), (4, 15), (3, 13), (3, 19), (5, 19), (2, 5), (2, 11), (1, 9), (1, 18), (1, 15), (3, 9), (3, 6), (4, 11), (4, 17), (3, 15), (5, 12), (5, 18), (5, 15), (2, 7), (1, 5), (1, 11), (1, 8), (1, 14), (2, 13), (2, 19), (1, 17), (3, 5), (3, 11), (5, 11), (4, 13), (4, 19), (3, 17), (5, 17), (1, 4), (2, 9), (1, 7), (1, 13), (1, 10), (1, 16), (1, 19)]",27,3,30
43,"(1, 3)","(1, 4)",South,"[((1, 2), 'South', 29, 1, 30), ((2, 3), 'East', 29, 3, 32)]","['(6, 15)', '(4, 9)']","['(1, 2)', '(4, 9)', '(6, 15)', '(2, 3)']","[(3, 7), (3, 16), (5, 13), (4, 15), (3, 13), (3, 19), (5, 19), (2, 5), (2, 11), (1, 9), (1, 3), (1, 18), (1, 15), (3, 9), (3, 6), (4, 11), (4, 17), (3, 15), (5, 12), (5, 18), (5, 15), (2, 7), (1, 5), (1, 11), (1, 8), (1, 14), (2, 13), (2, 19), (1, 17), (3, 5), (3, 11), (5, 11), (4, 13), (4, 19), (3, 17), (5, 17), (1, 4), (2, 9), (1, 7), (1, 13), (1, 10), (1, 16), (1, 19)]",28,2,30
44,"(1, 2)","(1, 3)",South,"[((1, 1), 'South', 30, 0, 30)]","['(6, 15)', '(4, 9)', '(2, 3)']","['(1, 1)', '(6, 15)', '(2, 3)', '(4, 9)']","[(3, 7), (3, 16), (5, 13), (4, 15), (3, 13), (3, 19), (5, 19), (2, 5), (2, 11), (1, 9), (1, 3), (1, 18), (1, 15), (3, 9), (3, 6), (4, 11), (4, 17), (3, 15), (5, 12), (5, 18), (5, 15), (1, 2), (2, 7), (1, 5), (1, 11), (1, 8), (1, 14), (2, 13), (2, 19), (1, 17), (3, 5), (3, 11), (5, 11), (4, 13), (4, 19), (3, 17), (5, 17), (1, 4), (2, 9), (1, 7), (1, 13), (1, 10), (1, 16), (1, 19)]",29,1,30
45,"(1, 1)","(1, 2)",South,[],"['(6, 15)', '(4, 9)', '(2, 3)']","['(6, 15)', '(4, 9)', '(2, 3)']","[(3, 7), (3, 16), (5, 13), (4, 15), (3, 13), (3, 19), (5, 19), (2, 5), (2, 11), (1, 9), (1, 3), (1, 18), (1, 15), (3, 9), (3, 6), (4, 11), (4, 17), (3, 15), (5, 12), (5, 18), (5, 15), (1, 2), (2, 7), (1, 5), (1, 11), (1, 8), (1, 14), (2, 13), (2, 19), (1, 17), (3, 5), (3, 11), (5, 11), (4, 13), (4, 19), (3, 17), (5, 17), (1, 4), (2, 9), (1, 7), (1, 13), (1, 10), (1, 16), (1, 19)]",30,0,30
