iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
36,"(27, 11)","(26, 11)",East,"[((27, 10), 'South', 17, 35, 52)]","['(17, 17)']","['(17, 17)', '(27, 10)']","[(23, 13), (23, 19), (27, 13), (27, 16), (17, 15), (27, 19), (19, 15), (24, 11), (25, 16), (26, 11), (25, 13), (25, 19), (24, 17), (21, 15), (23, 12), (23, 18), (23, 15), (27, 18), (27, 15), (26, 13), (25, 15), (24, 13), (24, 19), (26, 19), (18, 15), (23, 11), (20, 15), (23, 17), (22, 15), (27, 11), (17, 16), (27, 14), (27, 17), (25, 11), (25, 17), (24, 15)]",16,36,52
37,"(17, 17)","(17, 16)",North,"[((18, 17), 'East', 21, 33, 54)]","['(27, 10)']","['(27, 10)', '(18, 17)']","[(23, 13), (23, 19), (27, 13), (27, 16), (17, 15), (27, 19), (19, 15), (24, 11), (25, 16), (26, 11), (25, 13), (25, 19), (24, 17), (21, 15), (23, 12), (23, 18), (23, 15), (27, 18), (17, 17), (27, 15), (26, 13), (25, 15), (24, 13), (24, 19), (26, 19), (18, 15), (23, 11), (20, 15), (23, 17), (22, 15), (27, 11), (17, 16), (27, 14), (27, 17), (25, 11), (25, 17), (24, 15)]",20,32,52
38,"(27, 10)","(27, 11)",South,"[((27, 9), 'South', 18, 34, 52)]","['(18, 17)']","['(27, 9)', '(18, 17)']","[(23, 13), (23, 19), (27, 13), (27, 10), (27, 16), (17, 15), (27, 19), (19, 15), (24, 11), (25, 16), (26, 11), (25, 13), (25, 19), (24, 17), (21, 15), (23, 12), (23, 18), (23, 15), (27, 18), (17, 17), (27, 15), (26, 13), (25, 15), (24, 13), (24, 19), (26, 19), (18, 15), (23, 11), (20, 15), (23, 17), (22, 15), (27, 11), (17, 16), (27, 14), (27, 17), (25, 11), (25, 17), (24, 15)]",17,35,52
39,"(27, 9)","(27, 10)",South,"[((27, 8), 'South', 19, 33, 52), ((26, 9), 'West', 19, 33, 52)]","['(18, 17)']","['(27, 8)', '(18, 17)', '(26, 9)']","[(23, 13), (23, 19), (27, 13), (27, 10), (27, 16), (17, 15), (27, 19), (19, 15), (24, 11), (25, 16), (26, 11), (25, 13), (25, 19), (24, 17), (21, 15), (23, 12), (23, 18), (23, 15), (27, 9), (27, 18), (17, 17), (27, 15), (26, 13), (25, 15), (24, 13), (24, 19), (26, 19), (18, 15), (23, 11), (20, 15), (23, 17), (22, 15), (27, 11), (17, 16), (27, 14), (27, 17), (25, 11), (25, 17), (24, 15)]",18,34,52
40,"(27, 8)","(27, 9)",South,"[((27, 7), 'South', 20, 32, 52)]","['(26, 9)', '(18, 17)']","['(26, 9)', '(18, 17)', '(27, 7)']","[(23, 13), (23, 19), (27, 13), (27, 10), (27, 16), (17, 15), (27, 19), (19, 15), (24, 11), (25, 16), (26, 11), (25, 13), (25, 19), (24, 17), (21, 15), (23, 12), (23, 18), (23, 15), (27, 9), (27, 18), (17, 17), (27, 15), (26, 13), (25, 15), (24, 13), (24, 19), (26, 19), (18, 15), (23, 11), (20, 15), (27, 8), (23, 17), (22, 15), (27, 11), (17, 16), (27, 14), (27, 17), (25, 11), (25, 17), (24, 15)]",19,33,52
41,"(26, 9)","(27, 9)",West,"[((25, 9), 'West', 20, 32, 52)]","['(27, 7)', '(18, 17)']","['(27, 7)', '(18, 17)', '(25, 9)']","[(23, 13), (23, 19), (27, 13), (27, 10), (27, 16), (17, 15), (27, 19), (19, 15), (24, 11), (25, 16), (26, 11), (25, 13), (25, 19), (24, 17), (21, 15), (23, 12), (23, 18), (23, 15), (27, 9), (27, 18), (17, 17), (27, 15), (26, 13), (25, 15), (24, 13), (24, 19), (26, 19), (18, 15), (23, 11), (20, 15), (27, 8), (23, 17), (22, 15), (27, 11), (17, 16), (27, 14), (27, 17), (26, 9), (25, 11), (25, 17), (24, 15)]",19,33,52
42,"(27, 7)","(27, 8)",South,"[((26, 7), 'West', 21, 31, 52)]","['(25, 9)', '(18, 17)']","['(25, 9)', '(18, 17)', '(26, 7)']","[(23, 13), (23, 19), (27, 7), (27, 13), (27, 10), (27, 16), (17, 15), (27, 19), (19, 15), (24, 11), (25, 16), (26, 11), (25, 13), (25, 19), (24, 17), (21, 15), (23, 12), (23, 18), (23, 15), (27, 9), (27, 18), (17, 17), (27, 15), (26, 13), (25, 15), (24, 13), (24, 19), (26, 19), (18, 15), (23, 11), (20, 15), (27, 8), (23, 17), (22, 15), (27, 11), (17, 16), (27, 14), (27, 17), (26, 9), (25, 11), (25, 17), (24, 15)]",20,32,52
43,"(25, 9)","(26, 9)",West,"[((24, 9), 'West', 21, 31, 52)]","['(26, 7)', '(18, 17)']","['(26, 7)', '(18, 17)', '(24, 9)']","[(23, 13), (23, 19), (27, 7), (27, 13), (27, 10), (27, 16), (17, 15), (27, 19), (19, 15), (24, 11), (25, 16), (26, 11), (25, 13), (25, 19), (24, 17), (21, 15), (23, 12), (23, 18), (23, 15), (27, 9), (27, 18), (17, 17), (27, 15), (25, 9), (26, 13), (25, 15), (24, 13), (24, 19), (26, 19), (18, 15), (23, 11), (20, 15), (27, 8), (23, 17), (22, 15), (27, 11), (17, 16), (27, 14), (27, 17), (26, 9), (25, 11), (25, 17), (24, 15)]",20,32,52
44,"(26, 7)","(27, 7)",West,"[((25, 7), 'West', 22, 30, 52)]","['(24, 9)', '(18, 17)']","['(24, 9)', '(18, 17)', '(25, 7)']","[(23, 13), (23, 19), (27, 7), (27, 13), (27, 10), (27, 16), (17, 15), (27, 19), (19, 15), (24, 11), (25, 16), (26, 11), (25, 13), (25, 19), (24, 17), (21, 15), (23, 12), (23, 18), (23, 15), (27, 9), (27, 18), (17, 17), (27, 15), (25, 9), (26, 7), (26, 13), (25, 15), (24, 13), (24, 19), (26, 19), (18, 15), (23, 11), (20, 15), (27, 8), (23, 17), (22, 15), (27, 11), (17, 16), (27, 14), (27, 17), (26, 9), (25, 11), (25, 17), (24, 15)]",21,31,52
45,"(24, 9)","(25, 9)",West,"[((23, 9), 'West', 22, 30, 52)]","['(25, 7)', '(18, 17)']","['(25, 7)', '(18, 17)', '(23, 9)']","[(23, 13), (23, 19), (27, 7), (27, 13), (27, 10), (27, 16), (17, 15), (27, 19), (19, 15), (24, 11), (25, 16), (26, 11), (25, 13), (25, 19), (24, 17), (21, 15), (23, 12), (23, 18), (23, 15), (27, 9), (27, 18), (17, 17), (27, 15), (25, 9), (26, 7), (26, 13), (25, 15), (24, 13), (24, 19), (26, 19), (18, 15), (23, 11), (20, 15), (27, 8), (23, 17), (22, 15), (27, 11), (17, 16), (27, 14), (27, 17), (24, 9), (26, 9), (25, 11), (25, 17), (24, 15)]",21,31,52
46,"(25, 7)","(26, 7)",West,"[((25, 6), 'South', 23, 29, 52)]","['(23, 9)', '(18, 17)']","['(23, 9)', '(18, 17)', '(25, 6)']","[(23, 13), (23, 19), (27, 7), (27, 13), (27, 10), (27, 16), (17, 15), (27, 19), (19, 15), (25, 7), (24, 11), (25, 16), (26, 11), (25, 13), (25, 19), (24, 17), (21, 15), (23, 12), (23, 18), (23, 15), (27, 9), (27, 18), (17, 17), (27, 15), (25, 9), (26, 7), (26, 13), (25, 15), (24, 13), (24, 19), (26, 19), (18, 15), (23, 11), (20, 15), (27, 8), (23, 17), (22, 15), (27, 11), (17, 16), (27, 14), (27, 17), (24, 9), (26, 9), (25, 11), (25, 17), (24, 15)]",22,30,52
47,"(23, 9)","(24, 9)",West,"[((23, 8), 'South', 23, 29, 52)]","['(25, 6)', '(18, 17)']","['(25, 6)', '(18, 17)', '(23, 8)']","[(23, 13), (23, 19), (27, 7), (27, 13), (27, 10), (27, 16), (17, 15), (27, 19), (19, 15), (25, 7), (24, 11), (25, 16), (26, 11), (25, 13), (25, 19), (24, 17), (23, 9), (21, 15), (23, 12), (23, 18), (23, 15), (27, 9), (27, 18), (17, 17), (27, 15), (25, 9), (26, 7), (26, 13), (25, 15), (24, 13), (24, 19), (26, 19), (18, 15), (23, 11), (20, 15), (27, 8), (23, 17), (22, 15), (27, 11), (17, 16), (27, 14), (27, 17), (24, 9), (26, 9), (25, 11), (25, 17), (24, 15)]",22,30,52
48,"(25, 6)","(25, 7)",South,"[((25, 5), 'South', 24, 28, 52)]","['(23, 8)', '(18, 17)']","['(23, 8)', '(18, 17)', '(25, 5)']","[(23, 13), (23, 19), (27, 7), (27, 13), (27, 10), (27, 16), (17, 15), (27, 19), (19, 15), (25, 7), (24, 11), (25, 16), (26, 11), (25, 13), (25, 19), (24, 17), (23, 9), (21, 15), (23, 12), (23, 18), (23, 15), (27, 9), (27, 18), (17, 17), (27, 15), (25, 9), (25, 6), (26, 7), (26, 13), (25, 15), (24, 13), (24, 19), (26, 19), (18, 15), (23, 11), (20, 15), (27, 8), (23, 17), (22, 15), (27, 11), (17, 16), (27, 14), (27, 17), (24, 9), (26, 9), (25, 11), (25, 17), (24, 15)]",23,29,52
49,"(23, 8)","(23, 9)",South,"[((23, 7), 'South', 24, 28, 52)]","['(25, 5)', '(18, 17)']","['(25, 5)', '(18, 17)', '(23, 7)']","[(23, 13), (23, 19), (27, 7), (27, 13), (27, 10), (27, 16), (17, 15), (27, 19), (19, 15), (25, 7), (24, 11), (25, 16), (26, 11), (25, 13), (25, 19), (24, 17), (23, 9), (21, 15), (23, 12), (23, 18), (23, 15), (27, 9), (27, 18), (17, 17), (27, 15), (25, 9), (25, 6), (26, 7), (26, 13), (25, 15), (24, 13), (24, 19), (26, 19), (18, 15), (23, 11), (23, 8), (20, 15), (27, 8), (23, 17), (22, 15), (27, 11), (17, 16), (27, 14), (27, 17), (24, 9), (26, 9), (25, 11), (25, 17), (24, 15)]",23,29,52
50,"(25, 5)","(25, 6)",South,"[((26, 5), 'East', 25, 29, 54)]","['(23, 7)', '(18, 17)']","['(23, 7)', '(18, 17)', '(26, 5)']","[(23, 13), (23, 19), (27, 7), (27, 13), (27, 10), (27, 16), (17, 15), (27, 19), (19, 15), (25, 7), (24, 11), (25, 16), (26, 11), (25, 13), (25, 19), (24, 17), (23, 9), (21, 15), (23, 12), (23, 18), (23, 15), (27, 9), (27, 18), (17, 17), (27, 15), (25, 9), (25, 6), (26, 7), (26, 13), (25, 15), (24, 13), (24, 19), (26, 19), (18, 15), (23, 11), (23, 8), (20, 15), (27, 8), (23, 17), (22, 15), (27, 11), (17, 16), (27, 14), (27, 17), (25, 5), (24, 9), (26, 9), (25, 11), (25, 17), (24, 15)]",24,28,52
51,"(23, 7)","(23, 8)",South,"[((23, 6), 'South', 25, 27, 52)]","['(18, 17)', '(26, 5)']","['(23, 6)', '(26, 5)', '(18, 17)']",[51 states],24,28,52
52,"(23, 6)","(23, 7)",South,"[((23, 5), 'South', 26, 26, 52)]","['(18, 17)', '(26, 5)']","['(23, 5)', '(26, 5)', '(18, 17)']",[52 states],25,27,52
53,"(23, 5)","(23, 6)",South,"[((22, 5), 'West', 27, 25, 52)]","['(18, 17)', '(26, 5)']","['(22, 5)', '(26, 5)', '(18, 17)']",[53 states],26,26,52
54,"(22, 5)","(23, 5)",West,"[((21, 5), 'West', 28, 24, 52)]","['(18, 17)', '(26, 5)']","['(21, 5)', '(26, 5)', '(18, 17)']",[54 states],27,25,52
55,"(21, 5)","(22, 5)",West,"[((20, 5), 'West', 29, 23, 52)]","['(18, 17)', '(26, 5)']","['(20, 5)', '(26, 5)', '(18, 17)']",[55 states],28,24,52
56,"(20, 5)","(21, 5)",West,"[((19, 5), 'West', 30, 22, 52)]","['(18, 17)', '(26, 5)']","['(19, 5)', '(26, 5)', '(18, 17)']",[56 states],29,23,52
57,"(19, 5)","(20, 5)",West,"[((18, 5), 'West', 31, 21, 52)]","['(18, 17)', '(26, 5)']","['(18, 5)', '(26, 5)', '(18, 17)']",[57 states],30,22,52
58,"(18, 5)","(19, 5)",West,"[((17, 5), 'West', 32, 20, 52)]","['(18, 17)', '(26, 5)']","['(17, 5)', '(26, 5)', '(18, 17)']",[58 states],31,21,52
59,"(17, 5)","(18, 5)",West,"[((16, 5), 'West', 33, 19, 52)]","['(18, 17)', '(26, 5)']","['(16, 5)', '(26, 5)', '(18, 17)']",[59 states],32,20,52
60,"(16, 5)","(17, 5)",West,"[((15, 5), 'West', 34, 18, 52)]","['(18, 17)', '(26, 5)']","['(15, 5)', '(26, 5)', '(18, 17)']",[60 states],33,19,52
61,"(15, 5)","(16, 5)",West,"[((14, 5), 'West', 35, 17, 52)]","['(18, 17)', '(26, 5)']","['(14, 5)', '(26, 5)', '(18, 17)']",[61 states],34,18,52
62,"(14, 5)","(15, 5)",West,"[((13, 5), 'West', 36, 16, 52)]","['(18, 17)', '(26, 5)']","['(13, 5)', '(26, 5)', '(18, 17)']",[62 states],35,17,52
63,"(13, 5)","(14, 5)",West,"[((13, 6), 'North', 37, 17, 54)]","['(18, 17)', '(26, 5)']","['(18, 17)', '(26, 5)', '(13, 6)']",[63 states],36,16,52
64,"(18, 17)","(17, 17)",East,"[((19, 17), 'East', 22, 34, 56)]","['(26, 5)', '(13, 6)']","['(26, 5)', '(13, 6)', '(19, 17)']",[64 states],21,33,54
65,"(26, 5)","(25, 5)",East,"[((27, 5), 'East', 26, 30, 56)]","['(13, 6)', '(19, 17)']","['(13, 6)', '(19, 17)', '(27, 5)']",[65 states],25,29,54
66,"(13, 6)","(13, 5)",North,"[((13, 7), 'North', 38, 18, 56)]","['(19, 17)', '(27, 5)']","['(19, 17)', '(27, 5)', '(13, 7)']",[66 states],37,17,54
67,"(19, 17)","(18, 17)",East,"[((20, 17), 'East', 23, 35, 58)]","['(27, 5)', '(13, 7)']","['(27, 5)', '(13, 7)', '(20, 17)']",[67 states],22,34,56
68,"(27, 5)","(26, 5)",East,"[((27, 4), 'South', 27, 29, 56)]","['(13, 7)', '(20, 17)']","['(13, 7)', '(20, 17)', '(27, 4)']",[68 states],26,30,56
69,"(13, 7)","(13, 6)",North,"[((13, 8), 'North', 39, 19, 58), ((12, 7), 'West', 39, 17, 56)]","['(27, 4)', '(20, 17)']","['(27, 4)', '(12, 7)', '(13, 8)', '(20, 17)']",[69 states],38,18,56
70,"(27, 4)","(27, 5)",South,"[((27, 3), 'South', 28, 28, 56)]","['(12, 7)', '(20, 17)', '(13, 8)']","['(12, 7)', '(27, 3)', '(13, 8)', '(20, 17)']",[70 states],27,29,56
71,"(12, 7)","(13, 7)",West,"[((11, 7), 'West', 40, 16, 56)]","['(27, 3)', '(20, 17)', '(13, 8)']","['(27, 3)', '(11, 7)', '(13, 8)', '(20, 17)']",[71 states],39,17,56
72,"(27, 3)","(27, 4)",South,"[((27, 2), 'South', 29, 27, 56), ((26, 3), 'West', 29, 27, 56)]","['(11, 7)', '(20, 17)', '(13, 8)']","['(11, 7)', '(27, 2)', '(13, 8)', '(20, 17)', '(26, 3)']",[72 states],28,28,56
