iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
17,"(31, 5)","(31, 4)",North,"[((31, 6), 'North', 9, 35, 44), ((30, 5), 'West', 9, 33, 42)]","['(33, 6)']","['(30, 5)', '(31, 6)', '(33, 6)']","[(31, 5), (33, 1), (35, 5), (35, 4), (34, 1), (35, 1), (31, 4), (32, 3), (31, 1), (33, 3), (34, 3), (35, 3), (31, 3), (33, 5), (35, 2), (31, 2), (33, 4)]",8,34,42
18,"(30, 5)","(31, 5)",West,"[((29, 5), 'West', 10, 32, 42)]","['(33, 6)', '(31, 6)']","['(29, 5)', '(31, 6)', '(33, 6)']","[(31, 5), (33, 1), (35, 5), (35, 4), (34, 1), (35, 1), (31, 4), (32, 3), (31, 1), (33, 3), (34, 3), (35, 3), (31, 3), (33, 5), (35, 2), (31, 2), (30, 5), (33, 4)]",9,33,42
19,"(29, 5)","(30, 5)",West,"[((29, 4), 'South', 11, 31, 42)]","['(33, 6)', '(31, 6)']","['(29, 4)', '(31, 6)', '(33, 6)']","[(31, 5), (34, 1), (33, 5), (32, 3), (35, 2), (35, 5), (31, 4), (31, 1), (34, 3), (30, 5), (33, 4), (33, 1), (35, 4), (35, 1), (31, 3), (33, 3), (35, 3), (29, 5), (31, 2)]",10,32,42
20,"(29, 4)","(29, 5)",South,"[((29, 3), 'South', 12, 30, 42)]","['(33, 6)', '(31, 6)']","['(29, 3)', '(31, 6)', '(33, 6)']","[(31, 5), (34, 1), (33, 5), (32, 3), (35, 2), (35, 5), (29, 4), (31, 4), (31, 1), (34, 3), (30, 5), (33, 4), (33, 1), (35, 4), (35, 1), (31, 3), (33, 3), (35, 3), (29, 5), (31, 2)]",11,31,42
21,"(29, 3)","(29, 4)",South,"[((28, 3), 'West', 13, 29, 42)]","['(33, 6)', '(31, 6)']","['(28, 3)', '(31, 6)', '(33, 6)']","[(31, 5), (34, 1), (33, 5), (32, 3), (35, 2), (35, 5), (29, 4), (31, 4), (31, 1), (34, 3), (30, 5), (33, 4), (33, 1), (35, 4), (35, 1), (29, 3), (31, 3), (33, 3), (35, 3), (29, 5), (31, 2)]",12,30,42
22,"(28, 3)","(29, 3)",West,"[((27, 3), 'West', 14, 28, 42)]","['(33, 6)', '(31, 6)']","['(27, 3)', '(31, 6)', '(33, 6)']","[(31, 5), (34, 1), (28, 3), (33, 5), (32, 3), (35, 2), (35, 5), (29, 4), (31, 4), (31, 1), (34, 3), (30, 5), (33, 4), (33, 1), (35, 4), (35, 1), (29, 3), (31, 3), (33, 3), (35, 3), (29, 5), (31, 2)]",13,29,42
23,"(27, 3)","(28, 3)",West,"[((27, 4), 'North', 15, 29, 44), ((27, 2), 'South', 15, 27, 42), ((26, 3), 'West', 15, 27, 42)]","['(33, 6)', '(31, 6)']","['(27, 2)', '(26, 3)', '(27, 4)', '(31, 6)', '(33, 6)']","[(31, 5), (34, 1), (28, 3), (33, 5), (32, 3), (35, 2), (35, 5), (29, 4), (31, 4), (31, 1), (34, 3), (27, 3), (30, 5), (33, 4), (33, 1), (35, 4), (35, 1), (29, 3), (31, 3), (33, 3), (35, 3), (29, 5), (31, 2)]",14,28,42
24,"(27, 2)","(27, 3)",South,"[((27, 1), 'South', 16, 26, 42)]","['(26, 3)', '(33, 6)', '(27, 4)', '(31, 6)']","['(26, 3)', '(27, 1)', '(27, 4)', '(31, 6)', '(33, 6)']","[(31, 5), (34, 1), (28, 3), (33, 5), (32, 3), (35, 2), (35, 5), (29, 4), (31, 4), (31, 1), (34, 3), (27, 3), (30, 5), (33, 4), (33, 1), (35, 4), (35, 1), (29, 3), (31, 3), (27, 2), (33, 3), (35, 3), (29, 5), (31, 2)]",15,27,42
25,"(26, 3)","(27, 3)",West,"[((25, 3), 'West', 16, 26, 42)]","['(27, 1)', '(33, 6)', '(27, 4)', '(31, 6)']","['(27, 1)', '(25, 3)', '(27, 4)', '(31, 6)', '(33, 6)']","[(31, 5), (34, 1), (28, 3), (33, 5), (32, 3), (35, 2), (35, 5), (29, 4), (31, 4), (31, 1), (34, 3), (27, 3), (30, 5), (33, 4), (33, 1), (35, 4), (35, 1), (29, 3), (31, 3), (27, 2), (33, 3), (35, 3), (26, 3), (29, 5), (31, 2)]",15,27,42
26,"(27, 1)","(27, 2)",South,"[((28, 1), 'East', 17, 27, 44)]","['(25, 3)', '(33, 6)', '(27, 4)', '(31, 6)']","['(25, 3)', '(33, 6)', '(27, 4)', '(31, 6)', '(28, 1)']","[(31, 5), (34, 1), (27, 1), (28, 3), (33, 5), (32, 3), (35, 2), (35, 5), (29, 4), (31, 4), (31, 1), (34, 3), (27, 3), (30, 5), (33, 4), (33, 1), (35, 4), (35, 1), (29, 3), (31, 3), (27, 2), (33, 3), (35, 3), (26, 3), (29, 5), (31, 2)]",16,26,42
27,"(25, 3)","(26, 3)",West,"[((25, 4), 'North', 17, 27, 44), ((24, 3), 'West', 17, 25, 42)]","['(33, 6)', '(31, 6)', '(27, 4)', '(28, 1)']","['(24, 3)', '(31, 6)', '(33, 6)', '(28, 1)', '(25, 4)', '(27, 4)']","[(31, 5), (34, 1), (27, 1), (28, 3), (33, 5), (32, 3), (35, 2), (35, 5), (29, 4), (31, 4), (31, 1), (34, 3), (27, 3), (30, 5), (33, 4), (33, 1), (35, 4), (25, 3), (35, 1), (29, 3), (31, 3), (27, 2), (33, 3), (35, 3), (26, 3), (29, 5), (31, 2)]",16,26,42
28,"(24, 3)","(25, 3)",West,"[((23, 3), 'West', 18, 24, 42)]","['(33, 6)', '(31, 6)', '(27, 4)', '(28, 1)', '(25, 4)']","['(23, 3)', '(31, 6)', '(33, 6)', '(28, 1)', '(25, 4)', '(27, 4)']","[(31, 5), (34, 1), (27, 1), (28, 3), (33, 5), (32, 3), (35, 2), (35, 5), (29, 4), (31, 4), (31, 1), (34, 3), (27, 3), (30, 5), (33, 4), (33, 1), (35, 4), (25, 3), (35, 1), (29, 3), (31, 3), (27, 2), (33, 3), (35, 3), (24, 3), (26, 3), (29, 5), (31, 2)]",17,25,42
29,"(23, 3)","(24, 3)",West,"[((23, 2), 'South', 19, 23, 42), ((22, 3), 'West', 19, 23, 42)]","['(33, 6)', '(31, 6)', '(27, 4)', '(28, 1)', '(25, 4)']","['(23, 2)', '(31, 6)', '(22, 3)', '(28, 1)', '(25, 4)', '(27, 4)', '(33, 6)']","[(31, 5), (34, 1), (27, 1), (28, 3), (33, 5), (32, 3), (35, 2), (35, 5), (29, 4), (31, 4), (31, 1), (23, 3), (34, 3), (27, 3), (30, 5), (33, 4), (33, 1), (35, 4), (25, 3), (35, 1), (29, 3), (31, 3), (27, 2), (33, 3), (35, 3), (24, 3), (26, 3), (29, 5), (31, 2)]",18,24,42
30,"(23, 2)","(23, 3)",South,"[((23, 1), 'South', 20, 22, 42)]","['(22, 3)', '(31, 6)', '(33, 6)', '(28, 1)', '(25, 4)', '(27, 4)']","['(22, 3)', '(31, 6)', '(23, 1)', '(28, 1)', '(25, 4)', '(27, 4)', '(33, 6)']","[(31, 5), (34, 1), (27, 1), (28, 3), (33, 5), (32, 3), (35, 2), (35, 5), (29, 4), (31, 4), (31, 1), (23, 3), (34, 3), (27, 3), (30, 5), (33, 4), (33, 1), (35, 4), (25, 3), (35, 1), (29, 3), (31, 3), (23, 2), (27, 2), (33, 3), (35, 3), (24, 3), (26, 3), (29, 5), (31, 2)]",19,23,42
31,"(22, 3)","(23, 3)",West,"[((21, 3), 'West', 20, 22, 42)]","['(23, 1)', '(31, 6)', '(33, 6)', '(28, 1)', '(25, 4)', '(27, 4)']","['(23, 1)', '(31, 6)', '(21, 3)', '(28, 1)', '(25, 4)', '(27, 4)', '(33, 6)']","[(31, 5), (34, 1), (27, 1), (28, 3), (33, 5), (32, 3), (35, 2), (35, 5), (29, 4), (31, 4), (31, 1), (23, 3), (34, 3), (27, 3), (30, 5), (33, 4), (33, 1), (35, 4), (25, 3), (35, 1), (29, 3), (31, 3), (23, 2), (22, 3), (27, 2), (33, 3), (35, 3), (24, 3), (26, 3), (29, 5), (31, 2)]",19,23,42
32,"(23, 1)","(23, 2)",South,"[((24, 1), 'East', 21, 23, 44), ((22, 1), 'West', 21, 21, 42)]","['(21, 3)', '(31, 6)', '(33, 6)', '(28, 1)', '(25, 4)', '(27, 4)']","['(21, 3)', '(22, 1)', '(33, 6)', '(31, 6)', '(25, 4)', '(27, 4)', '(24, 1)', '(28, 1)']","[(31, 5), (23, 1), (34, 1), (27, 1), (28, 3), (33, 5), (32, 3), (35, 2), (35, 5), (29, 4), (31, 4), (31, 1), (23, 3), (34, 3), (27, 3), (30, 5), (33, 4), (33, 1), (35, 4), (25, 3), (35, 1), (29, 3), (31, 3), (23, 2), (22, 3), (27, 2), (33, 3), (35, 3), (24, 3), (26, 3), (29, 5), (31, 2)]",20,22,42
33,"(21, 3)","(22, 3)",West,"[((20, 3), 'West', 21, 21, 42)]","['(22, 1)', '(31, 6)', '(33, 6)', '(28, 1)', '(25, 4)', '(27, 4)', '(24, 1)']","['(22, 1)', '(20, 3)', '(33, 6)', '(31, 6)', '(25, 4)', '(27, 4)', '(24, 1)', '(28, 1)']","[(31, 5), (23, 1), (34, 1), (27, 1), (28, 3), (33, 5), (32, 3), (35, 2), (35, 5), (29, 4), (31, 4), (21, 3), (31, 1), (23, 3), (34, 3), (27, 3), (30, 5), (33, 4), (33, 1), (35, 4), (25, 3), (35, 1), (29, 3), (31, 3), (23, 2), (22, 3), (27, 2), (33, 3), (35, 3), (24, 3), (26, 3), (29, 5), (31, 2)]",20,22,42
34,"(22, 1)","(23, 1)",West,"[((21, 1), 'West', 22, 20, 42)]","['(20, 3)', '(31, 6)', '(33, 6)', '(28, 1)', '(25, 4)', '(27, 4)', '(24, 1)']","['(20, 3)', '(21, 1)', '(33, 6)', '(31, 6)', '(25, 4)', '(27, 4)', '(24, 1)', '(28, 1)']","[(31, 5), (23, 1), (34, 1), (27, 1), (28, 3), (33, 5), (32, 3), (35, 2), (35, 5), (29, 4), (31, 4), (22, 1), (21, 3), (31, 1), (23, 3), (34, 3), (27, 3), (30, 5), (33, 4), (33, 1), (35, 4), (25, 3), (35, 1), (29, 3), (31, 3), (23, 2), (22, 3), (27, 2), (33, 3), (35, 3), (24, 3), (26, 3), (29, 5), (31, 2)]",21,21,42
35,"(20, 3)","(21, 3)",West,"[((19, 3), 'West', 22, 20, 42)]","['(21, 1)', '(31, 6)', '(33, 6)', '(28, 1)', '(25, 4)', '(27, 4)', '(24, 1)']","['(21, 1)', '(19, 3)', '(33, 6)', '(31, 6)', '(25, 4)', '(27, 4)', '(24, 1)', '(28, 1)']","[(31, 5), (23, 1), (34, 1), (27, 1), (28, 3), (33, 5), (32, 3), (35, 2), (35, 5), (29, 4), (31, 4), (22, 1), (21, 3), (31, 1), (23, 3), (34, 3), (27, 3), (30, 5), (33, 4), (33, 1), (35, 4), (25, 3), (35, 1), (29, 3), (31, 3), (23, 2), (20, 3), (22, 3), (27, 2), (33, 3), (35, 3), (24, 3), (26, 3), (29, 5), (31, 2)]",21,21,42
36,"(21, 1)","(22, 1)",West,"[((20, 1), 'West', 23, 19, 42)]","['(19, 3)', '(31, 6)', '(33, 6)', '(28, 1)', '(25, 4)', '(27, 4)', '(24, 1)']","['(19, 3)', '(20, 1)', '(33, 6)', '(31, 6)', '(25, 4)', '(27, 4)', '(24, 1)', '(28, 1)']","[(31, 5), (23, 1), (34, 1), (27, 1), (28, 3), (33, 5), (32, 3), (35, 2), (35, 5), (29, 4), (31, 4), (22, 1), (21, 3), (31, 1), (23, 3), (34, 3), (27, 3), (30, 5), (33, 4), (33, 1), (35, 4), (25, 3), (35, 1), (29, 3), (31, 3), (23, 2), (20, 3), (22, 3), (27, 2), (33, 3), (35, 3), (24, 3), (26, 3), (29, 5), (31, 2), (21, 1)]",22,20,42
37,"(19, 3)","(20, 3)",West,"[((18, 3), 'West', 23, 19, 42)]","['(20, 1)', '(31, 6)', '(33, 6)', '(28, 1)', '(25, 4)', '(27, 4)', '(24, 1)']","['(20, 1)', '(18, 3)', '(33, 6)', '(31, 6)', '(25, 4)', '(27, 4)', '(24, 1)', '(28, 1)']","[(31, 5), (23, 1), (34, 1), (27, 1), (28, 3), (19, 3), (33, 5), (32, 3), (35, 2), (35, 5), (29, 4), (31, 4), (22, 1), (21, 3), (31, 1), (23, 3), (34, 3), (27, 3), (30, 5), (33, 4), (33, 1), (35, 4), (25, 3), (35, 1), (29, 3), (31, 3), (23, 2), (20, 3), (22, 3), (27, 2), (33, 3), (35, 3), (24, 3), (26, 3), (29, 5), (31, 2), (21, 1)]",22,20,42
38,"(20, 1)","(21, 1)",West,"[((19, 1), 'West', 24, 18, 42)]","['(18, 3)', '(31, 6)', '(33, 6)', '(28, 1)', '(25, 4)', '(27, 4)', '(24, 1)']","['(18, 3)', '(19, 1)', '(33, 6)', '(31, 6)', '(25, 4)', '(27, 4)', '(24, 1)', '(28, 1)']","[(31, 5), (23, 1), (34, 1), (27, 1), (28, 3), (19, 3), (33, 5), (32, 3), (35, 2), (35, 5), (29, 4), (31, 4), (22, 1), (21, 3), (31, 1), (20, 1), (23, 3), (34, 3), (27, 3), (30, 5), (33, 4), (33, 1), (35, 4), (25, 3), (35, 1), (29, 3), (31, 3), (23, 2), (20, 3), (22, 3), (27, 2), (33, 3), (35, 3), (24, 3), (26, 3), (29, 5), (31, 2), (21, 1)]",23,19,42
39,"(18, 3)","(19, 3)",West,"[((17, 3), 'West', 24, 18, 42)]","['(19, 1)', '(31, 6)', '(33, 6)', '(28, 1)', '(25, 4)', '(27, 4)', '(24, 1)']","['(19, 1)', '(17, 3)', '(33, 6)', '(31, 6)', '(25, 4)', '(27, 4)', '(24, 1)', '(28, 1)']","[(31, 5), (23, 1), (34, 1), (27, 1), (28, 3), (19, 3), (33, 5), (32, 3), (35, 2), (35, 5), (29, 4), (31, 4), (22, 1), (21, 3), (31, 1), (20, 1), (23, 3), (34, 3), (27, 3), (30, 5), (33, 4), (33, 1), (35, 4), (25, 3), (35, 1), (18, 3), (29, 3), (31, 3), (23, 2), (20, 3), (22, 3), (27, 2), (33, 3), (35, 3), (24, 3), (26, 3), (29, 5), (31, 2), (21, 1)]",23,19,42
40,"(19, 1)","(20, 1)",West,[],"['(17, 3)', '(31, 6)', '(33, 6)', '(28, 1)', '(25, 4)', '(27, 4)', '(24, 1)']","['(17, 3)', '(31, 6)', '(33, 6)', '(28, 1)', '(25, 4)', '(27, 4)', '(24, 1)']","[(31, 5), (23, 1), (34, 1), (27, 1), (28, 3), (19, 3), (33, 5), (32, 3), (35, 2), (35, 5), (29, 4), (31, 4), (22, 1), (21, 3), (31, 1), (20, 1), (23, 3), (34, 3), (27, 3), (30, 5), (33, 4), (33, 1), (35, 4), (25, 3), (35, 1), (18, 3), (29, 3), (31, 3), (23, 2), (20, 3), (22, 3), (27, 2), (19, 1), (33, 3), (35, 3), (24, 3), (26, 3), (29, 5), (31, 2), (21, 1)]",24,18,42
41,"(17, 3)","(18, 3)",West,"[((16, 3), 'West', 25, 17, 42)]","['(33, 6)', '(31, 6)', '(27, 4)', '(28, 1)', '(25, 4)', '(24, 1)']","['(16, 3)', '(31, 6)', '(33, 6)', '(28, 1)', '(25, 4)', '(24, 1)', '(27, 4)']","[(31, 5), (23, 1), (34, 1), (27, 1), (28, 3), (17, 3), (19, 3), (33, 5), (32, 3), (35, 2), (35, 5), (29, 4), (31, 4), (22, 1), (21, 3), (31, 1), (20, 1), (23, 3), (34, 3), (27, 3), (30, 5), (33, 4), (33, 1), (35, 4), (25, 3), (35, 1), (18, 3), (29, 3), (31, 3), (23, 2), (20, 3), (22, 3), (27, 2), (19, 1), (33, 3), (35, 3), (24, 3), (26, 3), (29, 5), (31, 2), (21, 1)]",24,18,42
42,"(16, 3)","(17, 3)",West,"[((15, 3), 'West', 26, 16, 42)]","['(33, 6)', '(31, 6)', '(27, 4)', '(28, 1)', '(25, 4)', '(24, 1)']","['(15, 3)', '(31, 6)', '(33, 6)', '(28, 1)', '(25, 4)', '(24, 1)', '(27, 4)']","[(31, 5), (23, 1), (34, 1), (27, 1), (28, 3), (17, 3), (19, 3), (33, 5), (32, 3), (35, 2), (35, 5), (29, 4), (31, 4), (22, 1), (21, 3), (31, 1), (20, 1), (23, 3), (34, 3), (27, 3), (30, 5), (33, 4), (33, 1), (35, 4), (25, 3), (35, 1), (16, 3), (18, 3), (29, 3), (31, 3), (23, 2), (20, 3), (22, 3), (27, 2), (19, 1), (33, 3), (35, 3), (24, 3), (26, 3), (29, 5), (31, 2), (21, 1)]",25,17,42
43,"(15, 3)","(16, 3)",West,"[((15, 4), 'North', 27, 17, 44), ((15, 2), 'South', 27, 15, 42), ((14, 3), 'West', 27, 15, 42)]","['(33, 6)', '(31, 6)', '(27, 4)', '(28, 1)', '(25, 4)', '(24, 1)']","['(15, 2)', '(14, 3)', '(27, 4)', '(33, 6)', '(25, 4)', '(24, 1)', '(15, 4)', '(28, 1)', '(31, 6)']","[(31, 5), (23, 1), (34, 1), (27, 1), (28, 3), (17, 3), (19, 3), (33, 5), (32, 3), (35, 2), (35, 5), (29, 4), (31, 4), (22, 1), (21, 3), (31, 1), (20, 1), (23, 3), (34, 3), (27, 3), (30, 5), (33, 4), (33, 1), (35, 4), (25, 3), (35, 1), (16, 3), (18, 3), (29, 3), (31, 3), (23, 2), (20, 3), (22, 3), (27, 2), (19, 1), (33, 3), (35, 3), (24, 3), (26, 3), (15, 3), (29, 5), (31, 2), (21, 1)]",26,16,42
44,"(15, 2)","(15, 3)",South,"[((15, 1), 'South', 28, 14, 42)]","['(14, 3)', '(33, 6)', '(27, 4)', '(31, 6)', '(25, 4)', '(24, 1)', '(15, 4)', '(28, 1)']","['(14, 3)', '(15, 1)', '(27, 4)', '(33, 6)', '(25, 4)', '(24, 1)', '(15, 4)', '(28, 1)', '(31, 6)']","[(31, 5), (23, 1), (34, 1), (27, 1), (28, 3), (17, 3), (19, 3), (33, 5), (32, 3), (35, 2), (35, 5), (15, 2), (29, 4), (31, 4), (22, 1), (21, 3), (31, 1), (20, 1), (23, 3), (34, 3), (27, 3), (30, 5), (33, 4), (33, 1), (35, 4), (25, 3), (35, 1), (16, 3), (18, 3), (29, 3), (31, 3), (23, 2), (20, 3), (22, 3), (27, 2), (19, 1), (33, 3), (35, 3), (24, 3), (26, 3), (15, 3), (29, 5), (31, 2), (21, 1)]",27,15,42
45,"(14, 3)","(15, 3)",West,"[((13, 3), 'West', 28, 14, 42)]","['(15, 1)', '(33, 6)', '(27, 4)', '(31, 6)', '(25, 4)', '(24, 1)', '(15, 4)', '(28, 1)']","['(15, 1)', '(13, 3)', '(27, 4)', '(33, 6)', '(25, 4)', '(24, 1)', '(15, 4)', '(28, 1)', '(31, 6)']","[(31, 5), (23, 1), (34, 1), (27, 1), (28, 3), (17, 3), (19, 3), (33, 5), (32, 3), (35, 2), (35, 5), (15, 2), (29, 4), (31, 4), (22, 1), (21, 3), (31, 1), (20, 1), (23, 3), (34, 3), (14, 3), (27, 3), (30, 5), (33, 4), (33, 1), (35, 4), (25, 3), (35, 1), (16, 3), (18, 3), (29, 3), (31, 3), (23, 2), (20, 3), (22, 3), (27, 2), (19, 1), (33, 3), (35, 3), (24, 3), (26, 3), (15, 3), (29, 5), (31, 2), (21, 1)]",27,15,42
46,"(15, 1)","(15, 2)",South,"[((16, 1), 'East', 29, 15, 44)]","['(13, 3)', '(33, 6)', '(27, 4)', '(31, 6)', '(25, 4)', '(24, 1)', '(15, 4)', '(28, 1)']","['(13, 3)', '(33, 6)', '(27, 4)', '(31, 6)', '(25, 4)', '(24, 1)', '(15, 4)', '(28, 1)', '(16, 1)']","[(31, 5), (23, 1), (34, 1), (27, 1), (28, 3), (17, 3), (19, 3), (33, 5), (32, 3), (35, 2), (35, 5), (15, 2), (29, 4), (31, 4), (22, 1), (21, 3), (31, 1), (20, 1), (23, 3), (34, 3), (14, 3), (27, 3), (30, 5), (33, 4), (33, 1), (35, 4), (25, 3), (35, 1), (16, 3), (15, 1), (18, 3), (29, 3), (31, 3), (23, 2), (20, 3), (22, 3), (27, 2), (19, 1), (33, 3), (35, 3), (24, 3), (26, 3), (15, 3), (29, 5), (31, 2), (21, 1)]",28,14,42
47,"(13, 3)","(14, 3)",West,"[((13, 4), 'North', 29, 15, 44)]","['(33, 6)', '(31, 6)', '(27, 4)', '(28, 1)', '(25, 4)', '(24, 1)', '(15, 4)', '(16, 1)']","['(33, 6)', '(31, 6)', '(27, 4)', '(28, 1)', '(25, 4)', '(24, 1)', '(15, 4)', '(16, 1)', '(13, 4)']","[(31, 5), (23, 1), (34, 1), (27, 1), (28, 3), (17, 3), (19, 3), (33, 5), (32, 3), (35, 2), (35, 5), (15, 2), (29, 4), (31, 4), (22, 1), (21, 3), (31, 1), (20, 1), (23, 3), (34, 3), (14, 3), (27, 3), (30, 5), (33, 4), (33, 1), (35, 4), (25, 3), (35, 1), (16, 3), (15, 1), (18, 3), (29, 3), (31, 3), (23, 2), (20, 3), (22, 3), (27, 2), (19, 1), (33, 3), (35, 3), (24, 3), (13, 3), (26, 3), (15, 3), (29, 5), (31, 2), (21, 1)]",28,14,42
48,"(33, 6)","(33, 5)",North,"[((33, 7), 'North', 8, 38, 46)]","['(31, 6)', '(28, 1)', '(27, 4)', '(16, 1)', '(25, 4)', '(24, 1)', '(15, 4)', '(13, 4)']","['(31, 6)', '(28, 1)', '(27, 4)', '(16, 1)', '(25, 4)', '(24, 1)', '(15, 4)', '(13, 4)', '(33, 7)']","[(31, 5), (23, 1), (34, 1), (27, 1), (28, 3), (17, 3), (19, 3), (33, 5), (32, 3), (35, 2), (35, 5), (15, 2), (29, 4), (31, 4), (22, 1), (21, 3), (31, 1), (20, 1), (23, 3), (34, 3), (14, 3), (27, 3), (30, 5), (33, 4), (33, 1), (35, 4), (25, 3), (35, 1), (16, 3), (15, 1), (18, 3), (29, 3), (31, 3), (23, 2), (20, 3), (22, 3), (27, 2), (19, 1), (33, 3), (33, 6), (35, 3), (24, 3), (13, 3), (26, 3), (15, 3), (29, 5), (31, 2), (21, 1)]",7,37,44
49,"(31, 6)","(31, 5)",North,"[((31, 7), 'North', 10, 36, 46)]","['(27, 4)', '(28, 1)', '(24, 1)', '(16, 1)', '(25, 4)', '(33, 7)', '(15, 4)', '(13, 4)']","['(27, 4)', '(28, 1)', '(24, 1)', '(16, 1)', '(25, 4)', '(33, 7)', '(15, 4)', '(13, 4)', '(31, 7)']","[(31, 5), (23, 1), (34, 1), (27, 1), (28, 3), (17, 3), (19, 3), (33, 5), (32, 3), (35, 2), (35, 5), (15, 2), (29, 4), (31, 4), (22, 1), (21, 3), (31, 1), (20, 1), (23, 3), (34, 3), (14, 3), (27, 3), (30, 5), (33, 4), (33, 1), (35, 4), (25, 3), (35, 1), (16, 3), (15, 1), (18, 3), (29, 3), (31, 6), (31, 3), (23, 2), (20, 3), (22, 3), (27, 2), (19, 1), (33, 3), (33, 6), (35, 3), (24, 3), (13, 3), (26, 3), (15, 3), (29, 5), (31, 2), (21, 1)]",9,35,44
