iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
11,"(32, 3)","(33, 3)",West,"[((31, 3), 'West', 6, 0, 6)]","['(33, 5)']","['(33, 5)', '(31, 3)']","[(33, 1), (35, 4), (34, 1), (35, 1), (32, 3), (33, 3), (34, 3), (35, 3), (35, 2), (35, 5), (33, 4)]",5,0,5
12,"(33, 5)","(33, 4)",North,"[((33, 6), 'North', 7, 0, 7)]","['(31, 3)']","['(31, 3)', '(33, 6)']","[(33, 1), (35, 4), (34, 1), (35, 1), (32, 3), (33, 3), (34, 3), (35, 3), (33, 5), (35, 2), (35, 5), (33, 4)]",6,0,6
13,"(31, 3)","(32, 3)",West,"[((31, 4), 'North', 7, 0, 7), ((31, 2), 'South', 7, 0, 7)]","['(33, 6)']","['(33, 6)', '(31, 4)', '(31, 2)']","[(33, 1), (35, 4), (34, 1), (35, 1), (32, 3), (33, 3), (34, 3), (35, 3), (31, 3), (33, 5), (35, 2), (35, 5), (33, 4)]",6,0,6
14,"(33, 6)","(33, 5)",North,"[((33, 7), 'North', 8, 0, 8)]","['(31, 4)', '(31, 2)']","['(31, 4)', '(31, 2)', '(33, 7)']","[(33, 1), (35, 4), (34, 1), (35, 1), (32, 3), (33, 3), (34, 3), (33, 6), (35, 3), (31, 3), (33, 5), (35, 2), (35, 5), (33, 4)]",7,0,7
15,"(31, 4)","(31, 3)",North,"[((31, 5), 'North', 8, 0, 8)]","['(31, 2)', '(33, 7)']","['(31, 2)', '(33, 7)', '(31, 5)']","[(33, 1), (35, 4), (34, 1), (35, 1), (31, 4), (32, 3), (33, 3), (34, 3), (33, 6), (35, 3), (31, 3), (33, 5), (35, 2), (35, 5), (33, 4)]",7,0,7
16,"(31, 2)","(31, 3)",South,"[((31, 1), 'South', 8, 0, 8)]","['(33, 7)', '(31, 5)']","['(33, 7)', '(31, 5)', '(31, 1)']","[(33, 1), (35, 4), (34, 1), (35, 1), (31, 4), (31, 2), (32, 3), (33, 3), (34, 3), (33, 6), (35, 3), (31, 3), (33, 5), (35, 2), (35, 5), (33, 4)]",7,0,7
17,"(33, 7)","(33, 6)",North,"[((34, 7), 'East', 9, 0, 9)]","['(31, 5)', '(31, 1)']","['(31, 5)', '(31, 1)', '(34, 7)']","[(33, 1), (33, 7), (35, 4), (34, 1), (35, 1), (31, 4), (31, 2), (32, 3), (33, 3), (34, 3), (33, 6), (35, 3), (31, 3), (33, 5), (35, 2), (35, 5), (33, 4)]",8,0,8
18,"(31, 5)","(31, 4)",North,"[((31, 6), 'North', 9, 0, 9), ((30, 5), 'West', 9, 0, 9)]","['(31, 1)', '(34, 7)']","['(31, 1)', '(34, 7)', '(31, 6)', '(30, 5)']","[(31, 5), (33, 1), (33, 7), (35, 4), (34, 1), (35, 1), (31, 4), (31, 2), (32, 3), (33, 3), (34, 3), (33, 6), (35, 3), (31, 3), (33, 5), (35, 2), (35, 5), (33, 4)]",8,0,8
19,"(31, 1)","(31, 2)",South,[],"['(34, 7)', '(30, 5)', '(31, 6)']","['(34, 7)', '(30, 5)', '(31, 6)']","[(31, 5), (34, 1), (33, 5), (32, 3), (35, 2), (35, 5), (31, 4), (31, 1), (34, 3), (33, 4), (33, 1), (33, 7), (35, 4), (35, 1), (31, 3), (33, 3), (33, 6), (35, 3), (31, 2)]",8,0,8
20,"(34, 7)","(33, 7)",East,"[((35, 7), 'East', 10, 0, 10)]","['(31, 6)', '(30, 5)']","['(31, 6)', '(30, 5)', '(35, 7)']","[(31, 5), (34, 1), (34, 7), (33, 5), (32, 3), (35, 2), (35, 5), (31, 4), (31, 1), (34, 3), (33, 4), (33, 1), (33, 7), (35, 4), (35, 1), (31, 3), (33, 3), (33, 6), (35, 3), (31, 2)]",9,0,9
21,"(31, 6)","(31, 5)",North,"[((31, 7), 'North', 10, 0, 10)]","['(30, 5)', '(35, 7)']","['(30, 5)', '(35, 7)', '(31, 7)']","[(31, 5), (34, 1), (34, 7), (33, 5), (32, 3), (35, 2), (35, 5), (31, 4), (31, 1), (34, 3), (33, 4), (33, 1), (33, 7), (35, 4), (35, 1), (31, 6), (31, 3), (33, 3), (33, 6), (35, 3), (31, 2)]",9,0,9
22,"(30, 5)","(31, 5)",West,"[((29, 5), 'West', 10, 0, 10)]","['(35, 7)', '(31, 7)']","['(35, 7)', '(31, 7)', '(29, 5)']","[(31, 5), (34, 1), (34, 7), (33, 5), (32, 3), (35, 2), (35, 5), (31, 4), (31, 1), (34, 3), (30, 5), (33, 4), (33, 1), (33, 7), (35, 4), (35, 1), (31, 6), (31, 3), (33, 3), (33, 6), (35, 3), (31, 2)]",9,0,9
23,"(35, 7)","(34, 7)",East,[],"['(31, 7)', '(29, 5)']","['(31, 7)', '(29, 5)']","[(31, 5), (34, 1), (34, 7), (33, 5), (32, 3), (35, 2), (35, 5), (31, 4), (31, 1), (34, 3), (30, 5), (33, 4), (33, 1), (33, 7), (35, 4), (35, 1), (35, 7), (31, 6), (31, 3), (33, 3), (33, 6), (35, 3), (31, 2)]",10,0,10
24,"(31, 7)","(31, 6)",North,"[((31, 8), 'North', 11, 0, 11)]","['(29, 5)']","['(29, 5)', '(31, 8)']","[(31, 5), (34, 1), (34, 7), (33, 5), (32, 3), (35, 2), (35, 5), (31, 4), (31, 1), (31, 7), (34, 3), (30, 5), (33, 4), (33, 1), (33, 7), (35, 4), (35, 1), (35, 7), (31, 6), (31, 3), (33, 3), (33, 6), (35, 3), (31, 2)]",10,0,10
25,"(29, 5)","(30, 5)",West,"[((29, 4), 'South', 11, 0, 11)]","['(31, 8)']","['(31, 8)', '(29, 4)']","[(31, 5), (34, 1), (34, 7), (33, 5), (32, 3), (35, 2), (35, 5), (31, 4), (31, 1), (31, 7), (34, 3), (30, 5), (33, 4), (33, 1), (33, 7), (35, 4), (35, 1), (35, 7), (31, 6), (31, 3), (33, 3), (33, 6), (35, 3), (29, 5), (31, 2)]",10,0,10
26,"(31, 8)","(31, 7)",North,"[((31, 9), 'North', 12, 0, 12)]","['(29, 4)']","['(29, 4)', '(31, 9)']","[(31, 5), (34, 1), (34, 7), (31, 8), (33, 5), (32, 3), (35, 2), (35, 5), (31, 4), (31, 1), (31, 7), (34, 3), (30, 5), (33, 4), (33, 1), (33, 7), (35, 4), (35, 1), (35, 7), (31, 6), (31, 3), (33, 3), (33, 6), (35, 3), (29, 5), (31, 2)]",11,0,11
27,"(29, 4)","(29, 5)",South,"[((29, 3), 'South', 12, 0, 12)]","['(31, 9)']","['(31, 9)', '(29, 3)']","[(31, 5), (34, 1), (34, 7), (31, 8), (33, 5), (32, 3), (35, 2), (35, 5), (29, 4), (31, 4), (31, 1), (31, 7), (34, 3), (30, 5), (33, 4), (33, 1), (33, 7), (35, 4), (35, 1), (35, 7), (31, 6), (31, 3), (33, 3), (33, 6), (35, 3), (29, 5), (31, 2)]",11,0,11
28,"(31, 9)","(31, 8)",North,"[((31, 10), 'North', 13, 0, 13), ((32, 9), 'East', 13, 0, 13)]","['(29, 3)']","['(29, 3)', '(31, 10)', '(32, 9)']","[(31, 5), (34, 1), (34, 7), (31, 8), (33, 5), (32, 3), (35, 2), (35, 5), (29, 4), (31, 4), (31, 1), (31, 7), (34, 3), (30, 5), (33, 4), (33, 1), (33, 7), (35, 4), (35, 1), (35, 7), (31, 6), (31, 3), (31, 9), (33, 3), (33, 6), (35, 3), (29, 5), (31, 2)]",12,0,12
29,"(29, 3)","(29, 4)",South,"[((28, 3), 'West', 13, 0, 13)]","['(31, 10)', '(32, 9)']","['(31, 10)', '(32, 9)', '(28, 3)']","[(31, 5), (34, 1), (34, 7), (31, 8), (33, 5), (32, 3), (35, 2), (35, 5), (29, 4), (31, 4), (31, 1), (31, 7), (34, 3), (30, 5), (33, 4), (33, 1), (33, 7), (35, 4), (35, 1), (35, 7), (29, 3), (31, 6), (31, 3), (31, 9), (33, 3), (33, 6), (35, 3), (29, 5), (31, 2)]",12,0,12
30,"(31, 10)","(31, 9)",North,"[((31, 11), 'North', 14, 0, 14)]","['(32, 9)', '(28, 3)']","['(32, 9)', '(28, 3)', '(31, 11)']","[(31, 5), (34, 1), (34, 7), (31, 8), (33, 5), (32, 3), (35, 2), (35, 5), (29, 4), (31, 4), (31, 1), (31, 7), (34, 3), (31, 10), (30, 5), (33, 4), (33, 1), (33, 7), (35, 4), (35, 1), (35, 7), (29, 3), (31, 6), (31, 3), (31, 9), (33, 3), (33, 6), (35, 3), (29, 5), (31, 2)]",13,0,13
31,"(32, 9)","(31, 9)",East,"[((33, 9), 'East', 14, 0, 14)]","['(28, 3)', '(31, 11)']","['(28, 3)', '(31, 11)', '(33, 9)']","[(31, 5), (34, 1), (34, 7), (31, 8), (33, 5), (32, 3), (35, 2), (32, 9), (35, 5), (29, 4), (31, 4), (31, 1), (31, 7), (34, 3), (31, 10), (30, 5), (33, 4), (33, 1), (33, 7), (35, 4), (35, 1), (35, 7), (29, 3), (31, 6), (31, 3), (31, 9), (33, 3), (33, 6), (35, 3), (29, 5), (31, 2)]",13,0,13
32,"(28, 3)","(29, 3)",West,"[((27, 3), 'West', 14, 0, 14)]","['(31, 11)', '(33, 9)']","['(31, 11)', '(33, 9)', '(27, 3)']","[(31, 5), (34, 1), (34, 7), (31, 8), (28, 3), (33, 5), (32, 3), (35, 2), (32, 9), (35, 5), (29, 4), (31, 4), (31, 1), (31, 7), (34, 3), (31, 10), (30, 5), (33, 4), (33, 1), (33, 7), (35, 4), (35, 1), (35, 7), (29, 3), (31, 6), (31, 3), (31, 9), (33, 3), (33, 6), (35, 3), (29, 5), (31, 2)]",13,0,13
33,"(31, 11)","(31, 10)",North,"[((30, 11), 'West', 15, 0, 15)]","['(33, 9)', '(27, 3)']","['(33, 9)', '(27, 3)', '(30, 11)']","[(31, 5), (31, 11), (34, 1), (34, 7), (31, 8), (28, 3), (33, 5), (32, 3), (35, 2), (32, 9), (35, 5), (29, 4), (31, 4), (31, 1), (31, 7), (34, 3), (31, 10), (30, 5), (33, 4), (33, 1), (33, 7), (35, 4), (35, 1), (35, 7), (29, 3), (31, 6), (31, 3), (31, 9), (33, 3), (33, 6), (35, 3), (29, 5), (31, 2)]",14,0,14
34,"(33, 9)","(32, 9)",East,"[((33, 10), 'North', 15, 0, 15), ((34, 9), 'East', 15, 0, 15)]","['(27, 3)', '(30, 11)']","['(27, 3)', '(30, 11)', '(33, 10)', '(34, 9)']","[(31, 5), (31, 11), (34, 1), (34, 7), (31, 8), (28, 3), (33, 5), (32, 3), (35, 2), (32, 9), (35, 5), (29, 4), (31, 4), (31, 1), (31, 7), (34, 3), (31, 10), (30, 5), (33, 4), (33, 1), (33, 7), (35, 4), (35, 1), (35, 7), (29, 3), (31, 6), (31, 3), (31, 9), (33, 3), (33, 9), (33, 6), (35, 3), (29, 5), (31, 2)]",14,0,14
35,"(27, 3)","(28, 3)",West,"[((27, 4), 'North', 15, 0, 15), ((27, 2), 'South', 15, 0, 15), ((26, 3), 'West', 15, 0, 15)]","['(30, 11)', '(34, 9)', '(33, 10)']","['(30, 11)', '(34, 9)', '(33, 10)', '(27, 4)', '(27, 2)', '(26, 3)']","[(31, 5), (31, 11), (34, 1), (34, 7), (31, 8), (28, 3), (33, 5), (32, 3), (35, 2), (32, 9), (35, 5), (29, 4), (31, 4), (31, 1), (31, 7), (34, 3), (31, 10), (27, 3), (30, 5), (33, 4), (33, 1), (33, 7), (35, 4), (35, 1), (35, 7), (29, 3), (31, 6), (31, 3), (31, 9), (33, 3), (33, 9), (33, 6), (35, 3), (29, 5), (31, 2)]",14,0,14
36,"(30, 11)","(31, 11)",West,"[((29, 11), 'West', 16, 0, 16)]","['(33, 10)', '(34, 9)', '(26, 3)', '(27, 4)', '(27, 2)']","['(33, 10)', '(34, 9)', '(26, 3)', '(27, 4)', '(27, 2)', '(29, 11)']","[(31, 5), (31, 11), (34, 1), (34, 7), (31, 8), (28, 3), (33, 5), (32, 3), (35, 2), (32, 9), (35, 5), (29, 4), (31, 4), (31, 1), (31, 7), (34, 3), (31, 10), (27, 3), (30, 5), (33, 4), (30, 11), (33, 1), (33, 7), (35, 4), (35, 1), (35, 7), (29, 3), (31, 6), (31, 3), (31, 9), (33, 3), (33, 9), (33, 6), (35, 3), (29, 5), (31, 2)]",15,0,15
37,"(33, 10)","(33, 9)",North,"[((33, 11), 'North', 16, 0, 16)]","['(34, 9)', '(27, 4)', '(26, 3)', '(29, 11)', '(27, 2)']","['(34, 9)', '(27, 4)', '(26, 3)', '(29, 11)', '(27, 2)', '(33, 11)']","[(31, 5), (31, 11), (34, 1), (34, 7), (31, 8), (28, 3), (33, 5), (32, 3), (35, 2), (32, 9), (35, 5), (29, 4), (31, 4), (31, 1), (31, 7), (34, 3), (31, 10), (27, 3), (30, 5), (33, 4), (30, 11), (33, 1), (33, 7), (35, 4), (35, 1), (35, 7), (33, 10), (29, 3), (31, 6), (31, 3), (31, 9), (33, 3), (33, 9), (33, 6), (35, 3), (29, 5), (31, 2)]",15,0,15
38,"(34, 9)","(33, 9)",East,"[((35, 9), 'East', 16, 0, 16)]","['(27, 4)', '(27, 2)', '(26, 3)', '(29, 11)', '(33, 11)']","['(27, 4)', '(27, 2)', '(26, 3)', '(29, 11)', '(33, 11)', '(35, 9)']","[(31, 5), (31, 11), (34, 1), (34, 7), (31, 8), (28, 3), (33, 5), (32, 3), (35, 2), (32, 9), (35, 5), (29, 4), (31, 4), (31, 1), (31, 7), (34, 3), (31, 10), (34, 9), (27, 3), (30, 5), (33, 4), (30, 11), (33, 1), (33, 7), (35, 4), (35, 1), (35, 7), (33, 10), (29, 3), (31, 6), (31, 3), (31, 9), (33, 3), (33, 9), (33, 6), (35, 3), (29, 5), (31, 2)]",15,0,15
39,"(27, 4)","(27, 3)",North,"[((27, 5), 'North', 16, 0, 16)]","['(27, 2)', '(29, 11)', '(26, 3)', '(35, 9)', '(33, 11)']","['(27, 2)', '(29, 11)', '(26, 3)', '(35, 9)', '(33, 11)', '(27, 5)']","[(31, 5), (31, 11), (34, 1), (34, 7), (31, 8), (27, 4), (28, 3), (33, 5), (32, 3), (35, 2), (32, 9), (35, 5), (29, 4), (31, 4), (31, 1), (31, 7), (34, 3), (31, 10), (34, 9), (27, 3), (30, 5), (33, 4), (30, 11), (33, 1), (33, 7), (35, 4), (35, 1), (35, 7), (33, 10), (29, 3), (31, 6), (31, 3), (31, 9), (33, 3), (33, 9), (33, 6), (35, 3), (29, 5), (31, 2)]",15,0,15
40,"(27, 2)","(27, 3)",South,"[((27, 1), 'South', 16, 0, 16)]","['(26, 3)', '(29, 11)', '(27, 5)', '(35, 9)', '(33, 11)']","['(26, 3)', '(29, 11)', '(27, 5)', '(35, 9)', '(33, 11)', '(27, 1)']","[(31, 5), (31, 11), (34, 1), (34, 7), (31, 8), (27, 4), (28, 3), (33, 5), (32, 3), (35, 2), (32, 9), (35, 5), (29, 4), (31, 4), (31, 1), (31, 7), (34, 3), (31, 10), (34, 9), (27, 3), (30, 5), (33, 4), (30, 11), (33, 1), (33, 7), (35, 4), (35, 1), (35, 7), (33, 10), (29, 3), (31, 6), (31, 3), (31, 9), (27, 2), (33, 3), (33, 9), (33, 6), (35, 3), (29, 5), (31, 2)]",15,0,15
41,"(26, 3)","(27, 3)",West,"[((25, 3), 'West', 16, 0, 16)]","['(29, 11)', '(33, 11)', '(27, 5)', '(35, 9)', '(27, 1)']","['(29, 11)', '(33, 11)', '(27, 5)', '(35, 9)', '(27, 1)', '(25, 3)']","[(31, 5), (31, 11), (34, 1), (34, 7), (31, 8), (27, 4), (28, 3), (33, 5), (32, 3), (35, 2), (32, 9), (35, 5), (29, 4), (31, 4), (31, 1), (31, 7), (34, 3), (31, 10), (34, 9), (27, 3), (30, 5), (33, 4), (30, 11), (33, 1), (33, 7), (35, 4), (35, 1), (35, 7), (33, 10), (29, 3), (31, 6), (31, 3), (31, 9), (27, 2), (33, 3), (33, 9), (33, 6), (35, 3), (26, 3), (29, 5), (31, 2)]",15,0,15
42,"(29, 11)","(30, 11)",West,[],"['(33, 11)', '(35, 9)', '(27, 5)', '(25, 3)', '(27, 1)']","['(33, 11)', '(35, 9)', '(27, 5)', '(25, 3)', '(27, 1)']","[(31, 5), (31, 11), (34, 1), (34, 7), (31, 8), (27, 4), (28, 3), (33, 5), (32, 3), (35, 2), (32, 9), (35, 5), (29, 4), (31, 4), (31, 1), (31, 7), (34, 3), (31, 10), (34, 9), (27, 3), (29, 11), (30, 5), (33, 4), (30, 11), (33, 1), (33, 7), (35, 4), (35, 1), (35, 7), (33, 10), (29, 3), (31, 6), (31, 3), (31, 9), (27, 2), (33, 3), (33, 9), (33, 6), (35, 3), (26, 3), (29, 5), (31, 2)]",16,0,16
43,"(33, 11)","(33, 10)",North,[],"['(35, 9)', '(27, 1)', '(27, 5)', '(25, 3)']","['(35, 9)', '(27, 1)', '(27, 5)', '(25, 3)']","[(31, 5), (31, 11), (34, 1), (34, 7), (31, 8), (27, 4), (28, 3), (33, 5), (32, 3), (35, 2), (32, 9), (33, 11), (35, 5), (29, 4), (31, 4), (31, 1), (31, 7), (34, 3), (31, 10), (34, 9), (27, 3), (29, 11), (30, 5), (33, 4), (30, 11), (33, 1), (33, 7), (35, 4), (35, 1), (35, 7), (33, 10), (29, 3), (31, 6), (31, 3), (31, 9), (27, 2), (33, 3), (33, 9), (33, 6), (35, 3), (26, 3), (29, 5), (31, 2)]",16,0,16
44,"(35, 9)","(34, 9)",East,"[((35, 10), 'North', 17, 0, 17)]","['(27, 5)', '(27, 1)', '(25, 3)']","['(27, 5)', '(27, 1)', '(25, 3)', '(35, 10)']","[(31, 5), (31, 11), (34, 1), (34, 7), (31, 8), (27, 4), (28, 3), (33, 5), (32, 3), (35, 2), (32, 9), (33, 11), (35, 5), (29, 4), (31, 4), (31, 1), (31, 7), (34, 3), (31, 10), (34, 9), (27, 3), (29, 11), (30, 5), (33, 4), (30, 11), (33, 1), (33, 7), (35, 4), (35, 1), (35, 7), (33, 10), (29, 3), (31, 6), (31, 3), (31, 9), (27, 2), (33, 3), (33, 9), (33, 6), (35, 3), (35, 9), (26, 3), (29, 5), (31, 2)]",16,0,16
45,"(27, 5)","(27, 4)",North,"[((27, 6), 'North', 17, 0, 17)]","['(27, 1)', '(35, 10)', '(25, 3)']","['(27, 1)', '(35, 10)', '(25, 3)', '(27, 6)']","[(31, 5), (31, 11), (34, 1), (34, 7), (31, 8), (27, 4), (28, 3), (33, 5), (32, 3), (35, 2), (32, 9), (33, 11), (35, 5), (29, 4), (31, 4), (31, 1), (31, 7), (34, 3), (31, 10), (34, 9), (27, 3), (29, 11), (30, 5), (33, 4), (30, 11), (33, 1), (33, 7), (35, 4), (35, 1), (35, 7), (33, 10), (29, 3), (31, 6), (31, 3), (31, 9), (27, 2), (27, 5), (33, 3), (33, 9), (33, 6), (35, 3), (35, 9), (26, 3), (29, 5), (31, 2)]",16,0,16
46,"(27, 1)","(27, 2)",South,"[((28, 1), 'East', 17, 0, 17)]","['(25, 3)', '(35, 10)', '(27, 6)']","['(25, 3)', '(35, 10)', '(27, 6)', '(28, 1)']","[(31, 5), (31, 11), (34, 1), (34, 7), (31, 8), (27, 1), (27, 4), (28, 3), (33, 5), (32, 3), (35, 2), (32, 9), (33, 11), (35, 5), (29, 4), (31, 4), (31, 1), (31, 7), (34, 3), (31, 10), (34, 9), (27, 3), (29, 11), (30, 5), (33, 4), (30, 11), (33, 1), (33, 7), (35, 4), (35, 1), (35, 7), (33, 10), (29, 3), (31, 6), (31, 3), (31, 9), (27, 2), (27, 5), (33, 3), (33, 9), (33, 6), (35, 3), (35, 9), (26, 3), (29, 5), (31, 2)]",16,0,16
47,"(25, 3)","(26, 3)",West,"[((25, 4), 'North', 17, 0, 17), ((24, 3), 'West', 17, 0, 17)]","['(35, 10)', '(28, 1)', '(27, 6)']","['(35, 10)', '(28, 1)', '(27, 6)', '(25, 4)', '(24, 3)']","[(31, 5), (31, 11), (34, 1), (34, 7), (31, 8), (27, 1), (27, 4), (28, 3), (33, 5), (32, 3), (35, 2), (32, 9), (33, 11), (35, 5), (29, 4), (31, 4), (31, 1), (31, 7), (34, 3), (31, 10), (34, 9), (27, 3), (29, 11), (30, 5), (33, 4), (30, 11), (33, 1), (33, 7), (35, 4), (25, 3), (35, 1), (35, 7), (33, 10), (29, 3), (31, 6), (31, 3), (31, 9), (27, 2), (27, 5), (33, 3), (33, 9), (33, 6), (35, 3), (35, 9), (26, 3), (29, 5), (31, 2)]",16,0,16
48,"(35, 10)","(35, 9)",North,"[((35, 11), 'North', 18, 0, 18)]","['(27, 6)', '(28, 1)', '(24, 3)', '(25, 4)']","['(27, 6)', '(28, 1)', '(24, 3)', '(25, 4)', '(35, 11)']","[(31, 5), (31, 11), (34, 1), (34, 7), (31, 8), (27, 1), (27, 4), (28, 3), (33, 5), (32, 3), (35, 2), (32, 9), (33, 11), (35, 5), (29, 4), (31, 4), (31, 1), (31, 7), (34, 3), (31, 10), (34, 9), (27, 3), (29, 11), (30, 5), (33, 4), (30, 11), (33, 1), (33, 7), (35, 4), (25, 3), (35, 1), (35, 7), (33, 10), (35, 10), (29, 3), (31, 6), (31, 3), (31, 9), (27, 2), (27, 5), (33, 3), (33, 9), (33, 6), (35, 3), (35, 9), (26, 3), (29, 5), (31, 2)]",17,0,17
49,"(27, 6)","(27, 5)",North,"[((27, 7), 'North', 18, 0, 18)]","['(28, 1)', '(25, 4)', '(24, 3)', '(35, 11)']","['(28, 1)', '(25, 4)', '(24, 3)', '(35, 11)', '(27, 7)']","[(31, 5), (31, 11), (34, 1), (34, 7), (31, 8), (27, 1), (27, 4), (28, 3), (33, 5), (32, 3), (35, 2), (32, 9), (33, 11), (35, 5), (29, 4), (31, 4), (31, 1), (31, 7), (34, 3), (31, 10), (34, 9), (27, 6), (27, 3), (29, 11), (30, 5), (33, 4), (30, 11), (33, 1), (33, 7), (35, 4), (25, 3), (35, 1), (35, 7), (33, 10), (35, 10), (29, 3), (31, 6), (31, 3), (31, 9), (27, 2), (27, 5), (33, 3), (33, 9), (33, 6), (35, 3), (35, 9), (26, 3), (29, 5), (31, 2)]",17,0,17
50,"(28, 1)","(27, 1)",East,"[((29, 1), 'East', 18, 0, 18)]","['(25, 4)', '(35, 11)', '(24, 3)', '(27, 7)']","['(25, 4)', '(35, 11)', '(24, 3)', '(27, 7)', '(29, 1)']","[(31, 5), (31, 11), (34, 1), (34, 7), (31, 8), (27, 1), (27, 4), (28, 3), (33, 5), (32, 3), (35, 2), (32, 9), (33, 11), (35, 5), (29, 4), (31, 4), (31, 1), (31, 7), (34, 3), (31, 10), (34, 9), (27, 6), (27, 3), (29, 11), (30, 5), (33, 4), (30, 11), (33, 1), (33, 7), (35, 4), (25, 3), (35, 1), (35, 7), (33, 10), (35, 10), (29, 3), (31, 6), (31, 3), (31, 9), (27, 2), (28, 1), (27, 5), (33, 3), (33, 9), (33, 6), (35, 3), (35, 9), (26, 3), (29, 5), (31, 2)]",17,0,17
51,"(25, 4)","(25, 3)",North,"[((25, 5), 'North', 18, 0, 18)]","['(24, 3)', '(35, 11)', '(29, 1)', '(27, 7)']","['(24, 3)', '(35, 11)', '(29, 1)', '(27, 7)', '(25, 5)']",[51 states],17,0,17
52,"(24, 3)","(25, 3)",West,"[((23, 3), 'West', 18, 0, 18)]","['(35, 11)', '(27, 7)', '(29, 1)', '(25, 5)']","['(35, 11)', '(27, 7)', '(29, 1)', '(25, 5)', '(23, 3)']",[52 states],17,0,17
53,"(35, 11)","(35, 10)",North,[],"['(27, 7)', '(25, 5)', '(29, 1)', '(23, 3)']","['(27, 7)', '(25, 5)', '(29, 1)', '(23, 3)']",[53 states],18,0,18
54,"(27, 7)","(27, 6)",North,"[((28, 7), 'East', 19, 0, 19)]","['(29, 1)', '(25, 5)', '(23, 3)']","['(29, 1)', '(25, 5)', '(23, 3)', '(28, 7)']",[54 states],18,0,18
55,"(29, 1)","(28, 1)",East,[],"['(25, 5)', '(28, 7)', '(23, 3)']","['(25, 5)', '(28, 7)', '(23, 3)']",[55 states],18,0,18
56,"(25, 5)","(25, 4)",North,"[((25, 6), 'North', 19, 0, 19), ((24, 5), 'West', 19, 0, 19)]","['(23, 3)', '(28, 7)']","['(23, 3)', '(28, 7)', '(25, 6)', '(24, 5)']",[56 states],18,0,18
57,"(23, 3)","(24, 3)",West,"[((23, 2), 'South', 19, 0, 19), ((22, 3), 'West', 19, 0, 19)]","['(28, 7)', '(24, 5)', '(25, 6)']","['(28, 7)', '(24, 5)', '(25, 6)', '(23, 2)', '(22, 3)']",[57 states],18,0,18
58,"(28, 7)","(27, 7)",East,"[((29, 7), 'East', 20, 0, 20)]","['(25, 6)', '(24, 5)', '(22, 3)', '(23, 2)']","['(25, 6)', '(24, 5)', '(22, 3)', '(23, 2)', '(29, 7)']",[58 states],19,0,19
59,"(25, 6)","(25, 5)",North,"[((25, 7), 'North', 20, 0, 20)]","['(24, 5)', '(23, 2)', '(22, 3)', '(29, 7)']","['(24, 5)', '(23, 2)', '(22, 3)', '(29, 7)', '(25, 7)']",[59 states],19,0,19
60,"(24, 5)","(25, 5)",West,"[((23, 5), 'West', 20, 0, 20)]","['(23, 2)', '(29, 7)', '(22, 3)', '(25, 7)']","['(23, 2)', '(29, 7)', '(22, 3)', '(25, 7)', '(23, 5)']",[60 states],19,0,19
