iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
17,"(5, 2)","(4, 2)",East,[],"['(5, 3)', '(3, 5)']","['(5, 3)', '(3, 5)']","[(2, 4), (1, 2), (2, 1), (3, 4), (4, 1), (3, 1), (4, 3), (1, 1), (5, 1), (1, 4), (4, 2), (2, 3), (3, 3), (2, 2), (3, 2), (1, 3), (5, 2)]",5,0,5
18,"(3, 5)","(3, 4)",North,"[((3, 6), 'North')]","['(5, 3)']","['(3, 6)', '(5, 3)']","[(2, 4), (1, 2), (2, 1), (3, 4), (4, 1), (3, 1), (4, 3), (1, 1), (5, 1), (1, 4), (4, 2), (2, 3), (3, 3), (2, 2), (3, 2), (1, 3), (3, 5), (5, 2)]",6,0,6
19,"(5, 3)","(4, 3)",East,"[((6, 3), 'East')]","['(3, 6)']","['(6, 3)', '(3, 6)']","[(3, 4), (4, 3), (3, 1), (5, 1), (2, 2), (1, 3), (4, 2), (3, 3), (5, 3), (2, 4), (1, 2), (2, 1), (3, 2), (4, 1), (3, 5), (5, 2), (1, 1), (1, 4), (2, 3)]",6,0,6
20,"(3, 6)","(3, 5)",North,"[((2, 6), 'West')]","['(6, 3)']","['(2, 6)', '(6, 3)']","[(3, 4), (4, 3), (3, 1), (5, 1), (2, 2), (1, 3), (4, 2), (3, 3), (3, 6), (5, 3), (2, 4), (1, 2), (2, 1), (3, 2), (4, 1), (3, 5), (5, 2), (1, 1), (1, 4), (2, 3)]",7,0,7
21,"(6, 3)","(5, 3)",East,"[((7, 3), 'East')]","['(2, 6)']","['(7, 3)', '(2, 6)']","[(3, 4), (4, 3), (3, 1), (5, 1), (2, 2), (1, 3), (4, 2), (3, 3), (3, 6), (5, 3), (2, 4), (1, 2), (2, 1), (3, 2), (4, 1), (3, 5), (5, 2), (1, 1), (1, 4), (2, 3), (6, 3)]",7,0,7
22,"(2, 6)","(3, 6)",West,"[((1, 6), 'West')]","['(7, 3)']","['(1, 6)', '(7, 3)']","[(3, 4), (4, 3), (3, 1), (5, 1), (2, 2), (1, 3), (4, 2), (3, 3), (3, 6), (5, 3), (2, 4), (1, 2), (2, 1), (3, 2), (4, 1), (3, 5), (5, 2), (1, 1), (1, 4), (2, 3), (2, 6), (6, 3)]",8,0,8
23,"(7, 3)","(6, 3)",East,"[((7, 4), 'North'), ((7, 2), 'South')]","['(1, 6)']","['(7, 2)', '(7, 4)', '(1, 6)']","[(3, 4), (4, 3), (3, 1), (5, 1), (2, 2), (1, 3), (4, 2), (3, 3), (3, 6), (5, 3), (2, 4), (1, 2), (2, 1), (7, 3), (3, 2), (4, 1), (3, 5), (5, 2), (1, 1), (1, 4), (2, 3), (2, 6), (6, 3)]",8,0,8
24,"(1, 6)","(2, 6)",West,"[((1, 7), 'North')]","['(7, 2)', '(7, 4)']","['(1, 7)', '(7, 2)', '(7, 4)']","[(3, 4), (4, 3), (3, 1), (5, 1), (2, 2), (1, 6), (1, 3), (4, 2), (3, 3), (3, 6), (5, 3), (2, 4), (1, 2), (2, 1), (7, 3), (3, 2), (4, 1), (3, 5), (5, 2), (1, 1), (1, 4), (2, 3), (2, 6), (6, 3)]",9,0,9
25,"(7, 4)","(7, 3)",North,"[((7, 5), 'North')]","['(1, 7)', '(7, 2)']","['(7, 5)', '(1, 7)', '(7, 2)']","[(3, 4), (4, 3), (3, 1), (5, 1), (2, 2), (1, 6), (1, 3), (7, 4), (4, 2), (3, 3), (3, 6), (5, 3), (2, 4), (1, 2), (2, 1), (7, 3), (3, 2), (4, 1), (3, 5), (5, 2), (1, 1), (1, 4), (2, 3), (2, 6), (6, 3)]",9,0,9
26,"(7, 2)","(7, 3)",South,"[((7, 1), 'South')]","['(7, 5)', '(1, 7)']","['(7, 1)', '(7, 5)', '(1, 7)']","[(3, 4), (4, 3), (3, 1), (5, 1), (2, 2), (1, 6), (1, 3), (7, 4), (4, 2), (3, 3), (3, 6), (5, 3), (2, 4), (1, 2), (2, 1), (7, 3), (3, 2), (4, 1), (3, 5), (5, 2), (1, 1), (1, 4), (2, 3), (2, 6), (7, 2), (6, 3)]",9,0,9
27,"(1, 7)","(1, 6)",North,"[((1, 8), 'North')]","['(7, 1)', '(7, 5)']","['(1, 8)', '(7, 1)', '(7, 5)']","[(3, 4), (4, 3), (3, 1), (5, 1), (2, 2), (1, 6), (1, 3), (7, 4), (4, 2), (3, 3), (3, 6), (5, 3), (2, 4), (1, 2), (2, 1), (7, 3), (3, 2), (4, 1), (3, 5), (5, 2), (1, 1), (1, 4), (2, 3), (1, 7), (2, 6), (7, 2), (6, 3)]",10,0,10
28,"(7, 5)","(7, 4)",North,"[((6, 5), 'West')]","['(1, 8)', '(7, 1)']","['(6, 5)', '(1, 8)', '(7, 1)']","[(3, 4), (4, 3), (3, 1), (5, 1), (2, 2), (1, 6), (1, 3), (7, 4), (4, 2), (3, 3), (3, 6), (5, 3), (2, 4), (1, 2), (2, 1), (7, 3), (3, 2), (4, 1), (3, 5), (5, 2), (1, 1), (1, 4), (2, 3), (1, 7), (2, 6), (7, 2), (7, 5), (6, 3)]",10,0,10
29,"(7, 1)","(7, 2)",South,"[((8, 1), 'East')]","['(6, 5)', '(1, 8)']","['(8, 1)', '(6, 5)', '(1, 8)']","[(3, 4), (4, 3), (3, 1), (5, 1), (2, 2), (1, 6), (1, 3), (7, 4), (7, 1), (4, 2), (3, 3), (3, 6), (5, 3), (2, 4), (1, 2), (2, 1), (7, 3), (3, 2), (4, 1), (3, 5), (5, 2), (1, 1), (1, 4), (2, 3), (1, 7), (2, 6), (7, 2), (7, 5), (6, 3)]",10,0,10
30,"(1, 8)","(1, 7)",North,"[((2, 8), 'East')]","['(8, 1)', '(6, 5)']","['(2, 8)', '(8, 1)', '(6, 5)']","[(3, 4), (4, 3), (3, 1), (5, 1), (2, 2), (1, 6), (1, 3), (7, 4), (7, 1), (4, 2), (3, 3), (3, 6), (5, 3), (2, 4), (1, 2), (2, 1), (1, 8), (7, 3), (3, 2), (4, 1), (3, 5), (5, 2), (1, 1), (1, 4), (2, 3), (1, 7), (2, 6), (7, 2), (7, 5), (6, 3)]",11,0,11
31,"(6, 5)","(7, 5)",West,"[((5, 5), 'West')]","['(2, 8)', '(8, 1)']","['(5, 5)', '(2, 8)', '(8, 1)']","[(3, 4), (4, 3), (3, 1), (5, 1), (2, 2), (1, 6), (1, 3), (7, 4), (7, 1), (6, 5), (4, 2), (3, 3), (3, 6), (5, 3), (2, 4), (1, 2), (2, 1), (1, 8), (7, 3), (3, 2), (4, 1), (3, 5), (5, 2), (1, 1), (1, 4), (2, 3), (1, 7), (2, 6), (7, 2), (7, 5), (6, 3)]",11,0,11
32,"(8, 1)","(7, 1)",East,"[((9, 1), 'East')]","['(5, 5)', '(2, 8)']","['(9, 1)', '(5, 5)', '(2, 8)']","[(3, 4), (4, 3), (3, 1), (5, 1), (2, 2), (1, 6), (1, 3), (7, 4), (7, 1), (6, 5), (4, 2), (3, 3), (3, 6), (5, 3), (2, 4), (1, 2), (2, 1), (1, 8), (7, 3), (3, 2), (4, 1), (3, 5), (5, 2), (8, 1), (1, 1), (1, 4), (2, 3), (1, 7), (2, 6), (7, 2), (7, 5), (6, 3)]",11,0,11
33,"(2, 8)","(1, 8)",East,"[((3, 8), 'East')]","['(9, 1)', '(5, 5)']","['(3, 8)', '(9, 1)', '(5, 5)']","[(3, 4), (4, 3), (3, 1), (5, 1), (2, 2), (1, 6), (1, 3), (2, 8), (7, 4), (7, 1), (6, 5), (4, 2), (3, 3), (3, 6), (5, 3), (2, 4), (1, 2), (2, 1), (1, 8), (7, 3), (3, 2), (4, 1), (3, 5), (5, 2), (8, 1), (1, 1), (1, 4), (2, 3), (1, 7), (2, 6), (7, 2), (7, 5), (6, 3)]",12,0,12
34,"(5, 5)","(6, 5)",West,"[((5, 6), 'North')]","['(3, 8)', '(9, 1)']","['(5, 6)', '(3, 8)', '(9, 1)']","[(3, 4), (4, 3), (3, 1), (5, 1), (2, 2), (1, 6), (1, 3), (2, 8), (7, 4), (7, 1), (6, 5), (4, 2), (3, 3), (3, 6), (5, 3), (2, 4), (1, 2), (2, 1), (1, 8), (7, 3), (3, 2), (4, 1), (3, 5), (5, 2), (5, 5), (8, 1), (1, 1), (1, 4), (2, 3), (1, 7), (2, 6), (7, 2), (7, 5), (6, 3)]",12,0,12
35,"(9, 1)","(8, 1)",East,"[((10, 1), 'East')]","['(5, 6)', '(3, 8)']","['(10, 1)', '(5, 6)', '(3, 8)']","[(3, 4), (4, 3), (3, 1), (5, 1), (2, 2), (1, 6), (1, 3), (2, 8), (7, 4), (7, 1), (6, 5), (4, 2), (3, 3), (3, 6), (5, 3), (9, 1), (2, 4), (1, 2), (2, 1), (1, 8), (7, 3), (3, 2), (4, 1), (3, 5), (5, 2), (5, 5), (8, 1), (1, 1), (1, 4), (2, 3), (1, 7), (2, 6), (7, 2), (7, 5), (6, 3)]",12,0,12
36,"(3, 8)","(2, 8)",East,"[((3, 9), 'North')]","['(10, 1)', '(5, 6)']","['(3, 9)', '(10, 1)', '(5, 6)']","[(3, 4), (4, 3), (3, 1), (5, 1), (2, 2), (1, 6), (1, 3), (2, 8), (7, 4), (7, 1), (6, 5), (4, 2), (3, 3), (3, 6), (5, 3), (9, 1), (2, 4), (1, 2), (2, 1), (1, 8), (7, 3), (3, 2), (4, 1), (3, 5), (5, 2), (3, 8), (5, 5), (8, 1), (1, 1), (1, 4), (2, 3), (1, 7), (2, 6), (7, 2), (7, 5), (6, 3)]",13,0,13
37,"(5, 6)","(5, 5)",North,"[((5, 7), 'North')]","['(3, 9)', '(10, 1)']","['(5, 7)', '(3, 9)', '(10, 1)']","[(3, 4), (4, 3), (3, 1), (5, 1), (2, 2), (1, 6), (1, 3), (2, 8), (7, 4), (7, 1), (6, 5), (4, 2), (3, 3), (5, 6), (3, 6), (5, 3), (9, 1), (2, 4), (1, 2), (2, 1), (1, 8), (7, 3), (3, 2), (4, 1), (3, 5), (5, 2), (3, 8), (5, 5), (8, 1), (1, 1), (1, 4), (2, 3), (1, 7), (2, 6), (7, 2), (7, 5), (6, 3)]",13,0,13
38,"(10, 1)","(9, 1)",East,"[((11, 1), 'East')]","['(5, 7)', '(3, 9)']","['(11, 1)', '(5, 7)', '(3, 9)']","[(3, 4), (4, 3), (3, 1), (5, 1), (2, 2), (1, 6), (1, 3), (2, 8), (7, 4), (7, 1), (6, 5), (4, 2), (3, 3), (5, 6), (3, 6), (5, 3), (9, 1), (2, 4), (1, 2), (2, 1), (1, 8), (7, 3), (3, 2), (4, 1), (3, 5), (5, 2), (3, 8), (5, 5), (8, 1), (1, 1), (10, 1), (1, 4), (2, 3), (1, 7), (2, 6), (7, 2), (7, 5), (6, 3)]",13,0,13
39,"(3, 9)","(3, 8)",North,"[((3, 10), 'North')]","['(11, 1)', '(5, 7)']","['(3, 10)', '(11, 1)', '(5, 7)']","[(3, 4), (4, 3), (3, 1), (5, 1), (2, 2), (1, 6), (1, 3), (2, 8), (7, 4), (7, 1), (6, 5), (4, 2), (3, 3), (3, 9), (5, 6), (3, 6), (5, 3), (9, 1), (2, 4), (1, 2), (2, 1), (1, 8), (7, 3), (3, 2), (4, 1), (3, 5), (5, 2), (3, 8), (5, 5), (8, 1), (1, 1), (10, 1), (1, 4), (2, 3), (1, 7), (2, 6), (7, 2), (7, 5), (6, 3)]",14,0,14
40,"(5, 7)","(5, 6)",North,"[((5, 8), 'North'), ((6, 7), 'East')]","['(3, 10)', '(11, 1)']","['(6, 7)', '(5, 8)', '(3, 10)', '(11, 1)']","[(3, 4), (4, 3), (3, 1), (5, 1), (5, 7), (2, 2), (1, 6), (1, 3), (2, 8), (7, 4), (7, 1), (6, 5), (4, 2), (3, 3), (3, 9), (5, 6), (3, 6), (5, 3), (9, 1), (2, 4), (1, 2), (2, 1), (1, 8), (7, 3), (3, 2), (4, 1), (3, 5), (5, 2), (3, 8), (5, 5), (8, 1), (1, 1), (10, 1), (1, 4), (2, 3), (1, 7), (2, 6), (7, 2), (7, 5), (6, 3)]",14,0,14
41,"(11, 1)","(10, 1)",East,"[((11, 2), 'North'), ((12, 1), 'East')]","['(6, 7)', '(5, 8)', '(3, 10)']","['(12, 1)', '(11, 2)', '(6, 7)', '(5, 8)', '(3, 10)']","[(3, 4), (4, 3), (3, 1), (5, 1), (5, 7), (2, 2), (1, 6), (1, 3), (2, 8), (7, 4), (7, 1), (6, 5), (4, 2), (3, 3), (3, 9), (5, 6), (3, 6), (5, 3), (9, 1), (11, 1), (2, 4), (1, 2), (2, 1), (1, 8), (7, 3), (3, 2), (4, 1), (3, 5), (5, 2), (3, 8), (5, 5), (8, 1), (1, 1), (10, 1), (1, 4), (2, 3), (1, 7), (2, 6), (7, 2), (7, 5), (6, 3)]",14,0,14
42,"(3, 10)","(3, 9)",North,"[((3, 11), 'North'), ((2, 10), 'West')]","['(12, 1)', '(11, 2)', '(6, 7)', '(5, 8)']","['(2, 10)', '(3, 11)', '(12, 1)', '(11, 2)', '(6, 7)', '(5, 8)']","[(3, 4), (4, 3), (3, 1), (5, 1), (5, 7), (3, 10), (2, 2), (1, 6), (1, 3), (2, 8), (7, 4), (7, 1), (6, 5), (4, 2), (3, 3), (3, 9), (5, 6), (3, 6), (5, 3), (9, 1), (11, 1), (2, 4), (1, 2), (2, 1), (1, 8), (7, 3), (3, 2), (4, 1), (3, 5), (5, 2), (3, 8), (5, 5), (8, 1), (1, 1), (10, 1), (1, 4), (2, 3), (1, 7), (2, 6), (7, 2), (7, 5), (6, 3)]",15,0,15
43,"(5, 8)","(5, 7)",North,"[((5, 9), 'North')]","['(2, 10)', '(3, 11)', '(12, 1)', '(11, 2)', '(6, 7)']","['(5, 9)', '(2, 10)', '(3, 11)', '(12, 1)', '(11, 2)', '(6, 7)']","[(3, 4), (4, 3), (3, 1), (5, 1), (5, 7), (3, 10), (2, 2), (1, 6), (1, 3), (2, 8), (7, 4), (7, 1), (6, 5), (4, 2), (3, 3), (3, 9), (5, 6), (3, 6), (5, 3), (9, 1), (11, 1), (2, 4), (1, 2), (2, 1), (1, 8), (7, 3), (3, 2), (4, 1), (3, 5), (5, 2), (3, 8), (5, 5), (8, 1), (5, 8), (1, 1), (10, 1), (1, 4), (2, 3), (1, 7), (2, 6), (7, 2), (7, 5), (6, 3)]",15,0,15
44,"(6, 7)","(5, 7)",East,"[((7, 7), 'East')]","['(5, 9)', '(2, 10)', '(3, 11)', '(12, 1)', '(11, 2)']","['(7, 7)', '(5, 9)', '(2, 10)', '(3, 11)', '(12, 1)', '(11, 2)']","[(3, 4), (4, 3), (3, 1), (5, 1), (5, 7), (3, 10), (2, 2), (1, 6), (1, 3), (2, 8), (7, 4), (7, 1), (6, 5), (4, 2), (3, 3), (3, 9), (5, 6), (3, 6), (5, 3), (9, 1), (11, 1), (2, 4), (1, 2), (2, 1), (1, 8), (7, 3), (6, 7), (3, 2), (4, 1), (3, 5), (5, 2), (3, 8), (5, 5), (8, 1), (5, 8), (1, 1), (10, 1), (1, 4), (2, 3), (1, 7), (2, 6), (7, 2), (7, 5), (6, 3)]",15,0,15
45,"(11, 2)","(11, 1)",North,"[((11, 3), 'North')]","['(7, 7)', '(5, 9)', '(2, 10)', '(3, 11)', '(12, 1)']","['(11, 3)', '(7, 7)', '(5, 9)', '(2, 10)', '(3, 11)', '(12, 1)']","[(3, 4), (4, 3), (3, 1), (5, 1), (5, 7), (3, 10), (11, 2), (2, 2), (1, 6), (1, 3), (2, 8), (7, 4), (7, 1), (6, 5), (4, 2), (3, 3), (3, 9), (5, 6), (3, 6), (5, 3), (9, 1), (11, 1), (2, 4), (1, 2), (2, 1), (1, 8), (7, 3), (6, 7), (3, 2), (4, 1), (3, 5), (5, 2), (3, 8), (5, 5), (8, 1), (5, 8), (1, 1), (10, 1), (1, 4), (2, 3), (1, 7), (2, 6), (7, 2), (7, 5), (6, 3)]",15,0,15
46,"(12, 1)","(11, 1)",East,"[((13, 1), 'East')]","['(11, 3)', '(7, 7)', '(5, 9)', '(2, 10)', '(3, 11)']","['(13, 1)', '(11, 3)', '(7, 7)', '(5, 9)', '(2, 10)', '(3, 11)']","[(12, 1), (3, 4), (4, 3), (3, 1), (5, 1), (5, 7), (3, 10), (11, 2), (2, 2), (1, 6), (1, 3), (2, 8), (7, 4), (7, 1), (6, 5), (4, 2), (3, 3), (3, 9), (5, 6), (3, 6), (5, 3), (9, 1), (11, 1), (2, 4), (1, 2), (2, 1), (1, 8), (7, 3), (6, 7), (3, 2), (4, 1), (3, 5), (5, 2), (3, 8), (5, 5), (8, 1), (5, 8), (1, 1), (10, 1), (1, 4), (2, 3), (1, 7), (2, 6), (7, 2), (7, 5), (6, 3)]",15,0,15
47,"(3, 11)","(3, 10)",North,"[((4, 11), 'East')]","['(13, 1)', '(11, 3)', '(7, 7)', '(5, 9)', '(2, 10)']","['(4, 11)', '(13, 1)', '(11, 3)', '(7, 7)', '(5, 9)', '(2, 10)']","[(12, 1), (3, 4), (4, 3), (3, 1), (5, 1), (5, 7), (3, 10), (11, 2), (2, 2), (1, 6), (1, 3), (2, 8), (7, 4), (7, 1), (6, 5), (4, 2), (3, 3), (3, 9), (5, 6), (3, 6), (5, 3), (9, 1), (11, 1), (2, 4), (1, 2), (2, 1), (1, 8), (7, 3), (6, 7), (3, 2), (4, 1), (3, 5), (5, 2), (3, 11), (3, 8), (5, 5), (8, 1), (5, 8), (1, 1), (10, 1), (1, 4), (2, 3), (1, 7), (2, 6), (7, 2), (7, 5), (6, 3)]",16,0,16
48,"(2, 10)","(3, 10)",West,"[((1, 10), 'West')]","['(4, 11)', '(13, 1)', '(11, 3)', '(7, 7)', '(5, 9)']","['(1, 10)', '(4, 11)', '(13, 1)', '(11, 3)', '(7, 7)', '(5, 9)']","[(12, 1), (3, 4), (4, 3), (3, 1), (5, 1), (5, 7), (3, 10), (11, 2), (2, 2), (1, 6), (1, 3), (2, 8), (7, 4), (7, 1), (6, 5), (4, 2), (3, 3), (3, 9), (5, 6), (3, 6), (5, 3), (9, 1), (11, 1), (2, 4), (1, 2), (2, 1), (2, 10), (1, 8), (7, 3), (6, 7), (3, 2), (4, 1), (3, 5), (5, 2), (3, 11), (3, 8), (5, 5), (8, 1), (5, 8), (1, 1), (10, 1), (1, 4), (2, 3), (1, 7), (2, 6), (7, 2), (7, 5), (6, 3)]",16,0,16
49,"(5, 9)","(5, 8)",North,[],"['(1, 10)', '(4, 11)', '(13, 1)', '(11, 3)', '(7, 7)']","['(1, 10)', '(4, 11)', '(13, 1)', '(11, 3)', '(7, 7)']","[(12, 1), (3, 4), (4, 3), (3, 1), (5, 1), (5, 7), (3, 10), (11, 2), (2, 2), (1, 6), (1, 3), (2, 8), (7, 4), (7, 1), (6, 5), (4, 2), (3, 3), (3, 9), (5, 6), (3, 6), (5, 3), (5, 9), (9, 1), (11, 1), (2, 4), (1, 2), (2, 1), (2, 10), (1, 8), (7, 3), (6, 7), (3, 2), (4, 1), (3, 5), (5, 2), (3, 11), (3, 8), (5, 5), (8, 1), (5, 8), (1, 1), (10, 1), (1, 4), (2, 3), (1, 7), (2, 6), (7, 2), (7, 5), (6, 3)]",16,0,16
50,"(7, 7)","(6, 7)",East,"[((8, 7), 'East')]","['(1, 10)', '(4, 11)', '(13, 1)', '(11, 3)']","['(8, 7)', '(1, 10)', '(4, 11)', '(13, 1)', '(11, 3)']","[(12, 1), (3, 4), (4, 3), (3, 1), (5, 1), (5, 7), (3, 10), (11, 2), (2, 2), (1, 6), (1, 3), (2, 8), (7, 4), (7, 1), (7, 7), (6, 5), (4, 2), (3, 3), (3, 9), (5, 6), (3, 6), (5, 3), (5, 9), (9, 1), (11, 1), (2, 4), (1, 2), (2, 1), (2, 10), (1, 8), (7, 3), (6, 7), (3, 2), (4, 1), (3, 5), (5, 2), (3, 11), (3, 8), (5, 5), (8, 1), (5, 8), (1, 1), (10, 1), (1, 4), (2, 3), (1, 7), (2, 6), (7, 2), (7, 5), (6, 3)]",16,0,16
51,"(11, 3)","(11, 2)",North,"[((12, 3), 'East'), ((10, 3), 'West')]","['(8, 7)', '(1, 10)', '(4, 11)', '(13, 1)']","['(10, 3)', '(12, 3)', '(8, 7)', '(1, 10)', '(4, 11)', '(13, 1)']",[51 states],16,0,16
52,"(13, 1)","(12, 1)",East,"[((14, 1), 'East')]","['(10, 3)', '(12, 3)', '(8, 7)', '(1, 10)', '(4, 11)']","['(14, 1)', '(10, 3)', '(12, 3)', '(8, 7)', '(1, 10)', '(4, 11)']",[52 states],16,0,16
53,"(4, 11)","(3, 11)",East,"[((5, 11), 'East')]","['(14, 1)', '(10, 3)', '(12, 3)', '(8, 7)', '(1, 10)']","['(5, 11)', '(14, 1)', '(10, 3)', '(12, 3)', '(8, 7)', '(1, 10)']",[53 states],17,0,17
54,"(1, 10)","(2, 10)",West,"[((1, 11), 'North')]","['(5, 11)', '(14, 1)', '(10, 3)', '(12, 3)', '(8, 7)']","['(1, 11)', '(5, 11)', '(14, 1)', '(10, 3)', '(12, 3)', '(8, 7)']",[54 states],17,0,17
55,"(8, 7)","(7, 7)",East,"[((9, 7), 'East')]","['(1, 11)', '(5, 11)', '(14, 1)', '(10, 3)', '(12, 3)']","['(9, 7)', '(1, 11)', '(5, 11)', '(14, 1)', '(10, 3)', '(12, 3)']",[55 states],17,0,17
56,"(12, 3)","(11, 3)",East,"[((13, 3), 'East')]","['(9, 7)', '(1, 11)', '(5, 11)', '(14, 1)', '(10, 3)']","['(13, 3)', '(9, 7)', '(1, 11)', '(5, 11)', '(14, 1)', '(10, 3)']",[56 states],17,0,17
57,"(10, 3)","(11, 3)",West,"[((9, 3), 'West')]","['(13, 3)', '(9, 7)', '(1, 11)', '(5, 11)', '(14, 1)']","['(9, 3)', '(13, 3)', '(9, 7)', '(1, 11)', '(5, 11)', '(14, 1)']",[57 states],17,0,17
58,"(14, 1)","(13, 1)",East,"[((15, 1), 'East')]","['(9, 3)', '(13, 3)', '(9, 7)', '(1, 11)', '(5, 11)']","['(15, 1)', '(9, 3)', '(13, 3)', '(9, 7)', '(1, 11)', '(5, 11)']",[58 states],17,0,17
59,"(5, 11)","(4, 11)",East,"[((5, 12), 'North')]","['(15, 1)', '(9, 3)', '(13, 3)', '(9, 7)', '(1, 11)']","['(5, 12)', '(15, 1)', '(9, 3)', '(13, 3)', '(9, 7)', '(1, 11)']",[59 states],18,0,18
60,"(1, 11)","(1, 10)",North,"[((1, 12), 'North')]","['(5, 12)', '(15, 1)', '(9, 3)', '(13, 3)', '(9, 7)']","['(1, 12)', '(5, 12)', '(15, 1)', '(9, 3)', '(13, 3)', '(9, 7)']",[60 states],18,0,18
61,"(9, 7)","(8, 7)",East,"[((9, 8), 'North'), ((10, 7), 'East')]","['(1, 12)', '(5, 12)', '(15, 1)', '(9, 3)', '(13, 3)']","['(10, 7)', '(9, 8)', '(1, 12)', '(5, 12)', '(15, 1)', '(9, 3)', '(13, 3)']",[61 states],18,0,18
